wavelength (nm),DOMBlank1,DOMSTD15,DOM12053,DOM12081,DOM12086,DOM12096,DOM12114,DOM12147,DOM12201,DOMBlank2,DOM12267,DOM12310,DOM12316,DOM12336,DOM12343,DOM12979,DOM13057,DOM11873,DOM11903,DOMBlank3,DOM11908,DOM11914,DOM11916,DOM11946,DOM11992,DOM11997,DOM11999,DOM12006,DOM11962,DOM11928,DOMBlank4
252.7999878,0.005079292,0.336440951,0.400657237,0.074416064,0.371795714,0.125947461,0.286803752,0.086717233,0.174782738,0.023763435,0.116226479,0.035035301,0.133654118,0.040821563,0.062447798,0.162779033,0.145824298,0.229796559,0.085258529,0.03310911,0.20228006,0.181050852,0.053685442,0.302696675,0.073476918,0.220014751,0.144406691,0.109161034,0.097431824,0.267560154,0.033237919
251.9999847,0.005294579,0.337612718,0.40583393,0.073601931,0.374507338,0.125367239,0.289300352,0.087124206,0.175682798,0.02317328,0.118606478,0.034195777,0.135954335,0.043872528,0.063689694,0.165177614,0.146420807,0.231471315,0.086267166,0.032501832,0.203829944,0.183261871,0.053521995,0.304939687,0.075530663,0.219347432,0.145313129,0.108072408,0.097526468,0.268155962,0.033849474
251.1999969,0.005350396,0.341152847,0.405821085,0.075113229,0.37625429,0.126307741,0.291540772,0.085460909,0.175830275,0.022447744,0.11979308,0.036902349,0.136217162,0.044703439,0.063855425,0.16786404,0.149201438,0.234156668,0.086413376,0.034273617,0.204443902,0.183917627,0.054682605,0.306050271,0.075221017,0.221182853,0.144528717,0.110278629,0.097931243,0.270354748,0.034149736
250.3999939,0.004844191,0.338668108,0.409708679,0.075807944,0.379186153,0.125856519,0.29228881,0.087403648,0.176578239,0.022319373,0.118553653,0.035567578,0.136088327,0.042393394,0.063398078,0.166627884,0.146765128,0.232550427,0.08796037,0.032275639,0.204332337,0.182931751,0.053599861,0.30826956,0.072439685,0.219053313,0.146120966,0.109638214,0.097250409,0.271611452,0.033832572
249.5999908,0.005963256,0.345192194,0.410901725,0.077162251,0.38337031,0.127150536,0.295210332,0.089019373,0.179679185,0.022575799,0.121079765,0.035626974,0.138754711,0.040440671,0.062745057,0.169386596,0.148521841,0.234086722,0.089549989,0.033183206,0.206126407,0.186032787,0.055143557,0.307772309,0.076608039,0.220351562,0.147390917,0.113341399,0.100049615,0.273721337,0.035265069
248.7999878,0.005219827,0.346934915,0.413953751,0.076120667,0.386321604,0.128892422,0.29674077,0.092096813,0.178942442,0.022128874,0.121506222,0.036116146,0.139317557,0.043004759,0.065974064,0.169451341,0.151373148,0.236953557,0.087562844,0.034370601,0.206766158,0.186837465,0.054444212,0.310058504,0.074986063,0.221506089,0.150079325,0.112988956,0.099539682,0.274208039,0.034893449
247.9999847,0.005201986,0.348863572,0.418530673,0.079344124,0.387516141,0.129317835,0.300726503,0.088941947,0.182012186,0.022403043,0.120460682,0.036218636,0.140663728,0.040999047,0.062966473,0.171369895,0.149787366,0.237466723,0.086197264,0.033452839,0.207514674,0.187676981,0.056123573,0.310915589,0.076261371,0.224292934,0.150241986,0.114178598,0.10071902,0.276464671,0.035331499
247.1999969,0.004452692,0.350734562,0.421836585,0.077350065,0.388157845,0.130481392,0.299818575,0.08733394,0.180322364,0.021917278,0.120072171,0.034310818,0.138360962,0.040461924,0.062482081,0.171200469,0.148866922,0.237946153,0.087125689,0.03276917,0.205864757,0.187115297,0.055038203,0.313088715,0.074599124,0.224479154,0.150564864,0.111876503,0.098648846,0.277480811,0.034715246
246.3999939,0.004493257,0.353385687,0.424815297,0.078193672,0.394286484,0.131840572,0.305360824,0.0900537,0.183965221,0.020712871,0.12319243,0.036197085,0.139691219,0.043128785,0.067461342,0.172975317,0.151350141,0.240583405,0.089025795,0.032385066,0.208929956,0.188610748,0.056836013,0.318839371,0.07648053,0.226830348,0.150976181,0.114004731,0.102912217,0.278157443,0.035221919
245.5999908,0.007891626,0.358273566,0.432864517,0.078940958,0.398063779,0.132806703,0.309319079,0.093439691,0.186821386,0.02331201,0.124620423,0.037498094,0.145533979,0.044446576,0.065712921,0.176004857,0.15494594,0.244670644,0.091226205,0.034196869,0.2139543,0.192017227,0.058592178,0.319571167,0.078054257,0.229674473,0.152693823,0.116194107,0.102046564,0.282814145,0.036448382
244.7999878,0.004825397,0.359999508,0.433149755,0.077876329,0.400475651,0.130710706,0.306292683,0.089425676,0.186188027,0.020901799,0.122648835,0.033963412,0.142496526,0.04241015,0.066807978,0.175247729,0.153008699,0.244255096,0.088112354,0.033816732,0.211562678,0.192006514,0.057610452,0.321557879,0.077544056,0.227962866,0.153595761,0.114779793,0.10229364,0.281759411,0.035261754
243.9999847,0.004863117,0.360396147,0.433189005,0.079405963,0.400975496,0.133562043,0.312215447,0.089138448,0.187954471,0.02245276,0.127370492,0.036618315,0.143745825,0.042829968,0.065820932,0.177321225,0.156061277,0.24525243,0.08905185,0.032363925,0.213483825,0.192628294,0.056694381,0.323181987,0.077630773,0.231988058,0.15368028,0.11645817,0.102994114,0.28598243,0.036516573
243.1999969,0.007052902,0.364818484,0.437438101,0.080614574,0.405795991,0.1364602,0.314571142,0.091723748,0.188871995,0.022114031,0.128060773,0.036032915,0.147039011,0.044311993,0.067931309,0.179015532,0.156526163,0.249278203,0.091243744,0.035092015,0.216101676,0.194867373,0.057372399,0.328436285,0.079530112,0.235814437,0.156108037,0.118649982,0.104776613,0.286708653,0.036529187
242.3999939,0.008390551,0.372710317,0.446193069,0.084633246,0.414319575,0.139565766,0.323181868,0.09658587,0.192657977,0.024959784,0.130751729,0.038730446,0.149794459,0.046021301,0.069125518,0.179401651,0.160102814,0.25233987,0.094340742,0.03857239,0.219715804,0.199382037,0.061841082,0.331621736,0.080958687,0.238502801,0.158747211,0.122038752,0.107725374,0.291027248,0.039357189
241.5999908,0.006622687,0.375284702,0.450320125,0.085016638,0.418681383,0.140290946,0.327248514,0.096924312,0.195847869,0.023750557,0.131645992,0.038617063,0.151202321,0.046656299,0.069308609,0.182462052,0.162151113,0.254923165,0.096092783,0.039056763,0.223408312,0.202146947,0.060462594,0.332617044,0.081318654,0.240561411,0.161680922,0.122841351,0.107975148,0.29409796,0.038389247
240.7999878,0.007198867,0.375325352,0.451021522,0.083381832,0.422396779,0.138993636,0.326752007,0.09622664,0.195821345,0.023339707,0.12931107,0.03657303,0.148915246,0.046018511,0.069777541,0.181928754,0.160378248,0.255304039,0.094367504,0.036377218,0.222779289,0.200197578,0.061100695,0.33833319,0.078362241,0.241263703,0.160568148,0.122616082,0.108120821,0.295958847,0.037218351
239.9999847,0.006630362,0.381338805,0.455493927,0.085525364,0.425617218,0.141318232,0.331217885,0.095106885,0.197501004,0.021320054,0.132377267,0.038920697,0.151028857,0.045881197,0.069308184,0.182962194,0.163635552,0.255260408,0.096329898,0.035588253,0.224834085,0.204567894,0.060994722,0.337634891,0.081556551,0.243613407,0.162500128,0.124552861,0.109393351,0.295674622,0.038293142
239.1999969,0.006986843,0.383725852,0.459236682,0.0850605,0.431154668,0.141384035,0.334238082,0.097063378,0.200502068,0.022434879,0.136235654,0.038769703,0.154071674,0.047389109,0.070721813,0.186318606,0.164175481,0.260573924,0.09635672,0.036667038,0.226117224,0.206592098,0.060657043,0.34474051,0.084356524,0.24677527,0.164489299,0.126237869,0.111519016,0.300163209,0.039811913
238.3999939,0.004943961,0.388538688,0.462528944,0.086865872,0.433299065,0.141959012,0.340046048,0.099444248,0.198637217,0.024559265,0.136068136,0.038591091,0.154409483,0.047710698,0.072517805,0.185886174,0.164799541,0.263294637,0.096554287,0.037279584,0.226294279,0.209190562,0.061224785,0.346902967,0.082297578,0.248564139,0.167090684,0.126911059,0.113963299,0.302913338,0.038646486
237.5999908,0.00721966,0.394047886,0.467506141,0.08598154,0.438900679,0.143809691,0.342048258,0.095933363,0.20120582,0.022444202,0.136868909,0.037389882,0.155754343,0.045614548,0.068940498,0.187744781,0.165346474,0.265200764,0.097055189,0.037178844,0.22760208,0.209975794,0.060957219,0.346870601,0.08179456,0.248613179,0.166431546,0.125857726,0.111687847,0.304906726,0.037897401
236.7999878,0.004995098,0.395823211,0.474214137,0.085747577,0.441895098,0.145480678,0.345017254,0.098533534,0.202126667,0.022996163,0.138257906,0.037650596,0.156488642,0.046183277,0.070076704,0.187155634,0.167325556,0.267582268,0.095506184,0.03593412,0.229283124,0.210932434,0.060769722,0.352986276,0.083478667,0.251238555,0.168996677,0.127924755,0.112845264,0.305791616,0.039567422
235.9999847,0.00768261,0.401387274,0.481123477,0.088084519,0.447222352,0.146042436,0.351967484,0.097921059,0.205240861,0.02252225,0.14147155,0.038753059,0.160406977,0.0470578,0.07239984,0.191603839,0.170973882,0.270468086,0.09835688,0.036455221,0.233198822,0.216090396,0.062983111,0.355585516,0.084981754,0.254297316,0.168801099,0.129410058,0.114217691,0.31024012,0.037546497
235.1999969,0.005907728,0.40704599,0.486056954,0.088128909,0.453094512,0.147976086,0.357701421,0.100922756,0.207273334,0.023752581,0.14057222,0.039965313,0.164236382,0.049421541,0.072070964,0.192642078,0.170969963,0.274210274,0.101210438,0.038149569,0.238707677,0.215132102,0.063419975,0.361010522,0.086180784,0.256553501,0.173740387,0.132363826,0.117601782,0.313947827,0.037405655
234.3999939,0.004244958,0.407359451,0.487698942,0.088672847,0.454259813,0.149021328,0.365175277,0.101267725,0.207427144,0.01933492,0.141707897,0.037038036,0.162792221,0.046235189,0.071030155,0.191142395,0.17250903,0.271553397,0.100114413,0.033868615,0.23798129,0.217666045,0.062690087,0.361360192,0.084899664,0.25656569,0.171571851,0.130525008,0.116741292,0.313693434,0.037540965
233.5999908,0.004034528,0.411831409,0.49224484,0.089158349,0.463352531,0.15124166,0.372548282,0.101019077,0.210133329,0.022076715,0.141947299,0.038820423,0.164919674,0.047301669,0.071875885,0.193764985,0.174070671,0.276516169,0.103880435,0.033854846,0.238022,0.219202384,0.063029379,0.363893747,0.084613308,0.259565592,0.173490554,0.133027166,0.115932234,0.315231711,0.038593467
232.7999878,0.004423846,0.415792942,0.500641942,0.089323469,0.467153877,0.154014796,0.37541914,0.103925057,0.213239998,0.021348821,0.144906133,0.038938705,0.168686837,0.048128329,0.07333748,0.194910675,0.176628113,0.27942279,0.102948174,0.034671564,0.242508918,0.22146298,0.062231034,0.367280066,0.083993003,0.266296744,0.174136654,0.134909287,0.119321175,0.321737886,0.038020909
231.9999847,0.005328462,0.421831846,0.50411725,0.091096371,0.470308453,0.153844222,0.383009464,0.1036174,0.212785259,0.02252296,0.14741756,0.039862018,0.169794262,0.04927158,0.072978251,0.197261825,0.178237811,0.281150609,0.104050465,0.035716087,0.243936315,0.223279044,0.064976104,0.372654885,0.085961506,0.266901881,0.176789329,0.134205818,0.121367633,0.323437423,0.037704945
231.1999969,0.005003425,0.424435139,0.510774016,0.09313228,0.478518158,0.156713173,0.386235267,0.10251572,0.214447171,0.020905167,0.147756025,0.040418256,0.172815368,0.045927692,0.07252267,0.199620947,0.17890805,0.285003066,0.106204093,0.036766309,0.244664326,0.224388227,0.064972289,0.377031475,0.087320834,0.268911213,0.176959753,0.135969073,0.122756861,0.325853825,0.038026731
230.3999939,0.00426838,0.432724863,0.517369568,0.09246283,0.479983419,0.157281742,0.397017688,0.104905851,0.215974182,0.020822655,0.147524282,0.037228167,0.171389833,0.048398841,0.072284073,0.199983046,0.18019326,0.288278997,0.106957793,0.035091538,0.248362124,0.226511657,0.06558568,0.381386638,0.086094648,0.272179425,0.178863615,0.137128279,0.121938691,0.325916141,0.036798708
229.5999908,0.002729563,0.432938308,0.522154033,0.095848039,0.484644264,0.155931011,0.405311376,0.105428301,0.218858957,0.020641146,0.149685159,0.037525442,0.174200743,0.048435766,0.073287003,0.201053426,0.180529282,0.291510433,0.108932808,0.033961035,0.250259846,0.22905162,0.066280507,0.382106036,0.085904494,0.275141001,0.180051938,0.139377654,0.124234006,0.327762544,0.039146949
228.7999878,0.007315606,0.442293435,0.530246079,0.096194752,0.49535799,0.162917182,0.417545468,0.108667895,0.224397332,0.022167284,0.152641431,0.04114436,0.179269314,0.051376581,0.075805083,0.20424065,0.185791791,0.295774311,0.113017425,0.040172089,0.257425517,0.234930337,0.068631239,0.389693379,0.089460917,0.276596159,0.184504196,0.144554168,0.130204782,0.332535952,0.04101165
227.9999847,0.004022378,0.441779941,0.533342481,0.09510044,0.496850371,0.162641466,0.423431456,0.109140664,0.224850208,0.023037951,0.152881399,0.039707206,0.180705756,0.048743073,0.073983744,0.205527723,0.186701968,0.300050587,0.113250502,0.03678003,0.255854428,0.235373274,0.067265607,0.391816884,0.090052873,0.281111121,0.184566006,0.14444077,0.130273148,0.333168745,0.03815449
227.1999969,0.004057782,0.447145253,0.543843925,0.097022235,0.504332542,0.165169165,0.436212599,0.108090736,0.228550494,0.021105129,0.155321896,0.039286397,0.183196589,0.049176279,0.075756721,0.206423059,0.189405412,0.303112418,0.115370736,0.036505621,0.257798255,0.237094164,0.068933427,0.397975534,0.090915799,0.281898111,0.186368898,0.147491962,0.135558024,0.336730361,0.0399478
226.3999939,0.005073661,0.454944551,0.546481967,0.099315278,0.512019932,0.165256456,0.447429389,0.110000283,0.231586188,0.023886273,0.157946378,0.038371321,0.18703872,0.050196372,0.075307921,0.208823428,0.192322493,0.307948381,0.118001469,0.038161781,0.26238513,0.242460966,0.069660075,0.399789155,0.094213568,0.288740695,0.189144924,0.149269372,0.139950037,0.34167394,0.038159039
225.5999908,0.00512649,0.458279133,0.554782569,0.09704949,0.519706428,0.168802813,0.461290032,0.112777799,0.230884865,0.021365408,0.16015777,0.040148154,0.190677837,0.05078312,0.07678774,0.211830944,0.193461627,0.308622479,0.121650994,0.037319496,0.266070485,0.243551537,0.070550911,0.407807142,0.092050448,0.293728441,0.19236365,0.15221262,0.141098678,0.344287098,0.039327405
224.7999878,0.005904973,0.461585701,0.564310253,0.099078283,0.524471879,0.169419482,0.473049283,0.114477895,0.235458434,0.022694701,0.162978962,0.041635059,0.193057999,0.052086059,0.077042244,0.211879253,0.19763425,0.314685583,0.124863431,0.038688451,0.267694354,0.247882783,0.070091486,0.411877513,0.095479928,0.293466449,0.193281129,0.154374734,0.143571854,0.345449656,0.040747944
223.9999847,0.003770171,0.46618703,0.568995535,0.102214269,0.526365399,0.17089726,0.486962438,0.114700124,0.236182749,0.021985756,0.162597045,0.041494027,0.19643493,0.051822048,0.077721231,0.214124382,0.198227942,0.31562376,0.126873061,0.038752634,0.270617694,0.248120695,0.070698202,0.412752748,0.09482006,0.297157586,0.195041746,0.155446768,0.146498665,0.347691059,0.041495051
223.1999969,0.006273701,0.468292177,0.577266336,0.101357751,0.530213416,0.174337119,0.502874732,0.117972493,0.239009589,0.022710849,0.167147577,0.03968117,0.201978222,0.050480213,0.078514099,0.214654461,0.198826939,0.320725292,0.130299434,0.039204571,0.271938652,0.252011299,0.072833493,0.421398103,0.097235583,0.298848331,0.195181668,0.157996088,0.149660021,0.352040529,0.039726891
222.3999939,0.004781896,0.473607659,0.584675551,0.103428915,0.53888309,0.177467391,0.51664567,0.117936119,0.24366717,0.023118019,0.16843313,0.041185141,0.204595715,0.052907906,0.081153922,0.216506124,0.201553568,0.32462436,0.132081032,0.038301114,0.275682628,0.255605966,0.072872519,0.426050842,0.096615687,0.303798109,0.195718184,0.162938058,0.152958557,0.355876774,0.040036187
221.5999908,0.005602238,0.47918722,0.58890456,0.103941366,0.54383409,0.177655563,0.531334639,0.116962582,0.241880387,0.02092649,0.169925585,0.038460288,0.206150785,0.051443338,0.079680264,0.217289254,0.203074545,0.324553937,0.135838702,0.037343025,0.27844125,0.257452518,0.073256701,0.429303676,0.099731699,0.305156738,0.199251279,0.165971234,0.157404602,0.352785766,0.038696546
220.7999878,0.005749185,0.483162016,0.597429276,0.106313758,0.550270677,0.183392316,0.54798764,0.12196172,0.244568929,0.020616606,0.174688146,0.043188855,0.215549901,0.052816983,0.080351084,0.221620128,0.206147209,0.334799022,0.139874756,0.038013253,0.280204266,0.259903252,0.07447309,0.432029933,0.099490754,0.313603818,0.200581312,0.170560643,0.161374182,0.361629903,0.042832654
219.9999847,0.005232036,0.488197148,0.609174728,0.108971663,0.56281358,0.184916318,0.571139038,0.122349247,0.249669462,0.024558827,0.175593466,0.043352921,0.214808434,0.052210402,0.081844218,0.223033339,0.208963633,0.33819437,0.145242274,0.041020472,0.283913106,0.265687287,0.076009728,0.443661273,0.101652093,0.3137303,0.202105925,0.174324676,0.168266639,0.363804758,0.041548543
219.1999969,0.005636433,0.491900027,0.61285007,0.108434603,0.565364599,0.186871618,0.590384603,0.123664327,0.251343191,0.023342328,0.177195504,0.042631287,0.221569687,0.055953197,0.081652172,0.225388572,0.211792707,0.341874898,0.149212346,0.039160602,0.286955178,0.269153416,0.07844723,0.447714746,0.104242213,0.318420112,0.203562945,0.176500663,0.173086599,0.364008218,0.041891947
218.3999939,0.007137786,0.501799882,0.61990118,0.109729618,0.572087824,0.189472273,0.607352316,0.126854345,0.255219609,0.022050625,0.181012169,0.042560045,0.224329948,0.055065356,0.08218874,0.227958351,0.215525359,0.348271906,0.153133273,0.04068736,0.289768249,0.275201023,0.080593161,0.454563469,0.104851179,0.325678587,0.210110322,0.179609656,0.1755068,0.366320163,0.042752467
217.5999908,0.007600149,0.503658474,0.633435309,0.11139746,0.583924949,0.19262135,0.6234442,0.129370794,0.261090428,0.025609868,0.185765773,0.046036556,0.23279202,0.059606295,0.085945666,0.230792642,0.219488189,0.354149759,0.158874452,0.042357836,0.293635607,0.278113157,0.082518429,0.461059868,0.109848343,0.330028325,0.210965723,0.184985787,0.181640536,0.374368578,0.044946361
216.7999878,0.009125658,0.510827184,0.639468908,0.111481376,0.588865101,0.195761576,0.645732999,0.131092072,0.261158675,0.02503494,0.186007634,0.046928521,0.238843188,0.058512494,0.086103417,0.22916393,0.220347568,0.360457391,0.162537351,0.041903008,0.297835439,0.283500046,0.081859499,0.468450815,0.109893583,0.331253499,0.213596076,0.188461661,0.187594354,0.374457866,0.043444976
215.9999847,0.008289088,0.515141785,0.650369287,0.111901455,0.598637819,0.195049495,0.663945258,0.130668387,0.265018642,0.024821952,0.186644554,0.043510556,0.239143401,0.057280798,0.085047558,0.230806157,0.221563429,0.364249378,0.165577307,0.042203758,0.300228775,0.287286162,0.082324676,0.473439366,0.108451553,0.336904675,0.214243591,0.191489518,0.192950696,0.37665382,0.04258934
