wavelength (nm),DOMBlank1,DOMSTD18,DOM11874,DOM11875,DOM11901,DOM11906,DOM11933,DOM11949,DOM11950,DOMBlank2,DOM11952,DOM11993,DOM12000,DOM12007,DOM12386,DOM12413,DOM12485,DOM11942,DOM11944,DOMBlank3,DOM11948,DOM12208,DOM12422,DOM12424,DOM12429,DOM12431,DOM12448,DOM12456,DOM12477,DOMBlank4,DOM12495,DOM12522,DOM12524,DOM12526,DOM12527,DOM12563,DOM12576,DOM13289,DOM13293,DOMBlank5,DOM13291,DOM13312,DOM13328,DOM13330,DOM13336,DOM12522 ,DOMBlank6
673.5999756,-0.003052901,-0.001854544,-0.004564168,-0.005989166,-0.007456122,-0.008627571,-0.010019742,-0.010062186,-0.010674302,-0.01101565,-0.009096231,-0.011500397,-0.010819812,-0.010883839,-0.011969896,-0.011957254,-0.012957076,-0.009993889,-0.011703185,-0.01278594,-0.011986415,-0.012490302,-0.012802931,-0.012795241,-0.012385456,-0.013224977,-0.013707015,-0.012147848,-0.01146021,-0.012133399,-0.011527168,-0.003067295,-0.012752107,-0.012682271,-0.012240571,-0.014223491,-0.012904712,-0.01160465,-0.013605873,-0.013964778,-0.012395822,-0.010858038,-0.012317574,-0.01218943,-0.012752258,-0.007728048,-0.012906371
672.7999878,-0.003788766,-0.002171366,-0.004320498,-0.006657678,-0.008085439,-0.008425018,-0.009823049,-0.010786886,-0.010764665,-0.011411398,-0.009619229,-0.011144293,-0.011125924,-0.010887727,-0.011861397,-0.012197585,-0.013307931,-0.010310696,-0.011826837,-0.012492969,-0.012156658,-0.012950342,-0.012158722,-0.012843948,-0.012704596,-0.013079668,-0.014276648,-0.012306301,-0.011890817,-0.012248473,-0.011430157,-0.003920798,-0.014076963,-0.013009734,-0.012826707,-0.014747862,-0.013791682,-0.011709232,-0.014254454,-0.013476151,-0.012122122,-0.010937608,-0.013115837,-0.012975015,-0.013310291,-0.007612176,-0.013050883
672,-0.003248829,-0.002100992,-0.00390007,-0.006615002,-0.008125633,-0.008077511,-0.008653151,-0.010285619,-0.010569926,-0.011375641,-0.008786858,-0.01198299,-0.010823398,-0.010942707,-0.011576321,-0.012388978,-0.012813537,-0.010518032,-0.01150559,-0.012515907,-0.012337703,-0.012680461,-0.012448146,-0.012546238,-0.012861087,-0.012393859,-0.013786165,-0.012112505,-0.012204229,-0.012436826,-0.012277615,-0.003502602,-0.013557853,-0.01287124,-0.012291656,-0.014200893,-0.01299431,-0.011437116,-0.014226146,-0.013472437,-0.012244447,-0.010516516,-0.012684685,-0.012224465,-0.011983091,-0.007789684,-0.012515403
671.2000122,-0.003072487,-0.001832067,-0.003378764,-0.006055339,-0.006741131,-0.00762642,-0.007672456,-0.009421595,-0.009986199,-0.010719966,-0.008592601,-0.011189098,-0.010816479,-0.010454052,-0.01121367,-0.011650115,-0.012646369,-0.010305185,-0.011355922,-0.011289746,-0.01231229,-0.012524055,-0.011581967,-0.012061651,-0.011772523,-0.012230404,-0.013683587,-0.01180613,-0.011385628,-0.011977652,-0.011898372,-0.002647401,-0.012451315,-0.012171861,-0.011515118,-0.013369032,-0.012995415,-0.011269365,-0.013672802,-0.012794637,-0.011677583,-0.01027763,-0.011910562,-0.012001423,-0.011405043,-0.006575126,-0.012389179
670.4000244,-0.003409175,-0.002480544,-0.003598216,-0.006009285,-0.007753375,-0.00839846,-0.008714352,-0.01006077,-0.009963936,-0.010915243,-0.009163807,-0.011400555,-0.010712844,-0.011038262,-0.012216561,-0.012309271,-0.012731796,-0.011441099,-0.011936503,-0.012661605,-0.012426462,-0.012729534,-0.012135664,-0.012027207,-0.01209302,-0.01275804,-0.014053906,-0.012092617,-0.011965313,-0.012559113,-0.012336847,-0.003498391,-0.012805796,-0.013136532,-0.01201351,-0.014110642,-0.013242252,-0.011706107,-0.014010347,-0.01356528,-0.012412827,-0.01125973,-0.012195067,-0.012538844,-0.012790113,-0.007230415,-0.013178622
669.5999756,-0.00291757,-0.002246518,-0.004070126,-0.006820185,-0.007848312,-0.009054656,-0.009431829,-0.010549412,-0.01029573,-0.010897118,-0.009278455,-0.011285911,-0.01073229,-0.010939476,-0.011744154,-0.012549406,-0.012837363,-0.010626816,-0.011558021,-0.01190754,-0.012781114,-0.012615995,-0.011900135,-0.012658135,-0.012429531,-0.012571385,-0.014274795,-0.012203475,-0.011875805,-0.012385808,-0.012213139,-0.003459666,-0.013367928,-0.012913255,-0.012130076,-0.013983979,-0.013509275,-0.011872481,-0.013971095,-0.013087304,-0.012162699,-0.010730825,-0.012389985,-0.012568116,-0.012611116,-0.007110946,-0.01321413
668.7999878,-0.00332662,-0.001455198,-0.003425612,-0.006221134,-0.006536369,-0.008776153,-0.008095703,-0.009991916,-0.009646623,-0.010097443,-0.008382312,-0.010963254,-0.010893533,-0.010742796,-0.011352089,-0.01199256,-0.011652837,-0.0100634,-0.011021303,-0.011368581,-0.011702227,-0.012779305,-0.011570927,-0.011903863,-0.01176683,-0.011620276,-0.01275447,-0.011490918,-0.011044319,-0.012186561,-0.011855,-0.002896177,-0.012907677,-0.012194715,-0.011773078,-0.01283098,-0.012764072,-0.011213619,-0.01301702,-0.012347214,-0.011773078,-0.009818241,-0.011472211,-0.011695575,-0.011427988,-0.006275586,-0.012200806
668,-0.002756065,-0.000871069,-0.003133246,-0.006044311,-0.006542642,-0.007940535,-0.008005496,-0.008824045,-0.008800506,-0.009911413,-0.007681255,-0.010773099,-0.010036842,-0.009474939,-0.01098395,-0.011560491,-0.012003034,-0.009847799,-0.010563004,-0.011370296,-0.011245454,-0.011759775,-0.011104326,-0.011891572,-0.011637414,-0.011853388,-0.012527174,-0.01145421,-0.010939526,-0.011179916,-0.011005454,-0.002245642,-0.012509166,-0.01212927,-0.011165082,-0.012851337,-0.012348522,-0.0112903,-0.012901898,-0.011993667,-0.010899086,-0.010019084,-0.01125857,-0.011572439,-0.011224214,-0.006197351,-0.011717245
667.2000122,-0.00250098,-0.000934254,-0.003487554,-0.006267931,-0.006888932,-0.00753581,-0.008454467,-0.00892874,-0.009094,-0.010238292,-0.008426693,-0.011034023,-0.010113781,-0.009854278,-0.011185315,-0.011314462,-0.011792426,-0.010033654,-0.010913627,-0.011970299,-0.011164829,-0.012203272,-0.011767283,-0.012186963,-0.012644106,-0.011896005,-0.012826758,-0.011019839,-0.010538144,-0.011365706,-0.010665564,-0.002032617,-0.012341981,-0.011930962,-0.01162451,-0.012995315,-0.012519277,-0.010868288,-0.012424198,-0.012728126,-0.010685416,-0.009979824,-0.011772472,-0.011282935,-0.011119667,-0.006579919,-0.012063262
666.4000244,-0.003123943,-0.001227072,-0.003613106,-0.006640495,-0.006879556,-0.008336504,-0.009284486,-0.009711533,-0.009320515,-0.010958357,-0.008634779,-0.011415886,-0.011045681,-0.010501912,-0.011423147,-0.011644722,-0.012530242,-0.010452233,-0.01133832,-0.012203977,-0.012236292,-0.012779657,-0.011963853,-0.012405784,-0.011932373,-0.012734964,-0.013004309,-0.0120545,-0.011670577,-0.011806534,-0.01145653,-0.001816342,-0.01309705,-0.012414287,-0.012149559,-0.013035609,-0.013178271,-0.011802704,-0.013256514,-0.013533213,-0.011754988,-0.010296792,-0.011890716,-0.011911923,-0.012594973,-0.006559215,-0.013066205
665.5999756,-0.003462234,-0.001387495,-0.003869796,-0.006750357,-0.007248337,-0.008055659,-0.008968198,-0.010016656,-0.009025906,-0.010871015,-0.008398968,-0.010345225,-0.010144077,-0.010116714,-0.011095444,-0.011719311,-0.011704949,-0.010212654,-0.011161701,-0.012214598,-0.01184306,-0.012936322,-0.011894796,-0.012624695,-0.012489196,-0.012066888,-0.013033801,-0.011576522,-0.011120726,-0.012161692,-0.01084304,-0.002011283,-0.012754772,-0.01234973,-0.012041106,-0.013304216,-0.013107649,-0.011358494,-0.012873854,-0.01337606,-0.012156658,-0.010951441,-0.011988178,-0.011770356,-0.012242232,-0.006301202,-0.012530846
664.7999878,-0.003373319,-0.002057093,-0.00411054,-0.007133916,-0.007787549,-0.008761032,-0.009685662,-0.009872446,-0.010338551,-0.011493842,-0.008629348,-0.011615336,-0.010915243,-0.010779917,-0.011930006,-0.012016178,-0.012523049,-0.010957448,-0.011290048,-0.012885111,-0.012577572,-0.013082081,-0.012662561,-0.013100768,-0.012862595,-0.012879583,-0.013356783,-0.011722233,-0.012136772,-0.013118801,-0.012295834,-0.002273814,-0.013753664,-0.013439009,-0.012517567,-0.013918351,-0.012883553,-0.011717547,-0.013171943,-0.013516953,-0.012146287,-0.011131374,-0.012338459,-0.01304837,-0.012172314,-0.006423188,-0.013121363
664,-0.003657926,-0.002752052,-0.004667437,-0.007015033,-0.008027096,-0.00928479,-0.009777495,-0.009705205,-0.009780734,-0.01125635,-0.009688243,-0.0115129,-0.010877275,-0.011216092,-0.012824094,-0.012306251,-0.012623589,-0.010901561,-0.011474732,-0.012613379,-0.01232633,-0.01301702,-0.012225874,-0.013271478,-0.012779104,-0.012482153,-0.013479162,-0.012022625,-0.01240045,-0.012703842,-0.01148522,-0.002896228,-0.013326508,-0.012691473,-0.012770407,-0.013936502,-0.013209911,-0.012241377,-0.01373054,-0.013525384,-0.012176744,-0.010840263,-0.012559113,-0.012454535,-0.012195823,-0.007171347,-0.013128496
663.2000122,-0.003113662,-0.00149276,-0.003834954,-0.006772479,-0.007505992,-0.008294551,-0.009218044,-0.009259095,-0.009424433,-0.010779261,-0.008576358,-0.01032389,-0.010889141,-0.010544965,-0.011420475,-0.011462984,-0.012365782,-0.010029,-0.011287828,-0.012135967,-0.012059687,-0.012770759,-0.011249792,-0.012194111,-0.012400651,-0.011997394,-0.013209961,-0.011433182,-0.011832984,-0.011785422,-0.011096806,-0.002235083,-0.012909637,-0.012493069,-0.012070211,-0.013142308,-0.012808712,-0.011330603,-0.012865862,-0.013290006,-0.011478918,-0.01065253,-0.012190387,-0.011700514,-0.011473119,-0.006567579,-0.012304288
662.4000244,-0.002742535,-0.000834796,-0.003498082,-0.007025425,-0.007196961,-0.008051847,-0.008203064,-0.00904989,-0.009775217,-0.010881516,-0.00844741,-0.010494584,-0.010918928,-0.009574666,-0.011287374,-0.011221187,-0.011669871,-0.010094813,-0.011364697,-0.011814494,-0.011793181,-0.012381934,-0.011065164,-0.012268907,-0.011489909,-0.01208728,-0.012314303,-0.011018476,-0.011195204,-0.011352845,-0.011219572,-0.001092927,-0.012609809,-0.012007164,-0.011482497,-0.012876115,-0.012992551,-0.010801329,-0.012854654,-0.01278207,-0.01128571,-0.010751281,-0.011723796,-0.011585899,-0.011299683,-0.006380897,-0.012242735
661.5999756,-0.00336587,-0.000919634,-0.003400494,-0.005782364,-0.007232451,-0.007867582,-0.007871293,-0.00905349,-0.009160259,-0.010704358,-0.008255134,-0.010343,-0.010718451,-0.010131484,-0.011049619,-0.011576623,-0.011906533,-0.010015796,-0.011016811,-0.011620982,-0.011021657,-0.012303282,-0.011064861,-0.012154745,-0.011674659,-0.011924263,-0.012144827,-0.01132001,-0.011353854,-0.011662816,-0.011053354,-0.001251697,-0.012389733,-0.012307107,-0.011701774,-0.01251475,-0.012778701,-0.011149691,-0.013215486,-0.012634752,-0.011607221,-0.010640204,-0.011896912,-0.011616949,-0.011646688,-0.006333959,-0.012325173
660.7999878,-0.003920439,-0.00205596,-0.00394209,-0.006835729,-0.00765979,-0.0084076,-0.008655841,-0.010012811,-0.010421908,-0.011531101,-0.009057496,-0.011361066,-0.010999094,-0.01053587,-0.011560038,-0.012140296,-0.012856815,-0.011197323,-0.011398891,-0.012654364,-0.011480077,-0.013300199,-0.011812125,-0.012957377,-0.012505544,-0.012269964,-0.013364715,-0.012466005,-0.01203179,-0.012492918,-0.011737099,-0.00134755,-0.01276915,-0.012433506,-0.012116079,-0.013699088,-0.013404524,-0.011956045,-0.013846748,-0.013718752,-0.012705853,-0.01175393,-0.01259281,-0.01244065,-0.011935949,-0.006564417,-0.012672164
660,-0.003419808,-0.001318801,-0.003617316,-0.006892397,-0.0072937,-0.007895647,-0.00891956,-0.009494592,-0.010156266,-0.010515202,-0.008351485,-0.010875963,-0.010855967,-0.010505145,-0.01120812,-0.011506094,-0.011777713,-0.01043146,-0.010679809,-0.011975134,-0.01117048,-0.012159226,-0.0115922,-0.012164763,-0.012247669,-0.011725106,-0.013003957,-0.011512295,-0.011222196,-0.01149485,-0.011148178,-0.001657934,-0.012610714,-0.011873538,-0.011672947,-0.013574713,-0.013188466,-0.011642655,-0.012928081,-0.012711786,-0.011637867,-0.011198635,-0.012149811,-0.011154082,-0.011459656,-0.006144932,-0.011871423
659.2000122,-0.003638007,-0.001574891,-0.004336747,-0.007545579,-0.007707297,-0.008929298,-0.009304097,-0.01032202,-0.010810268,-0.011652232,-0.008978847,-0.011436108,-0.011074147,-0.0110316,-0.011847745,-0.011987171,-0.012139037,-0.010696933,-0.011210542,-0.012404324,-0.012250889,-0.012853799,-0.012146186,-0.012679003,-0.012933106,-0.013092027,-0.013184951,-0.012414488,-0.011688519,-0.012530192,-0.01148033,-0.002170593,-0.013641496,-0.012759397,-0.012472796,-0.013435445,-0.013292416,-0.011960578,-0.013305722,-0.01307766,-0.012266593,-0.011725408,-0.012689361,-0.012045889,-0.012082295,-0.007061643,-0.012874256
658.4000244,-0.003344242,-0.001345279,-0.004719831,-0.006633714,-0.007274812,-0.00829318,-0.008831553,-0.009791769,-0.009920825,-0.011035588,-0.008207839,-0.010975167,-0.010686477,-0.010887626,-0.010811884,-0.011870415,-0.012269512,-0.009892588,-0.010595038,-0.011764562,-0.011558324,-0.012113512,-0.011872782,-0.01219688,-0.011832178,-0.012357832,-0.012394664,-0.011369993,-0.011598249,-0.01151174,-0.011428543,-0.001542907,-0.012816955,-0.012518774,-0.012101479,-0.013114532,-0.013178421,-0.012020207,-0.013126888,-0.012903808,-0.01211457,-0.0110369,-0.01202197,-0.01192648,-0.011656364,-0.00613217,-0.012126904
657.5999756,-0.003132937,-0.001580513,-0.003633078,-0.006538409,-0.006708404,-0.008255795,-0.008851489,-0.009520627,-0.009274299,-0.011200804,-0.008323096,-0.01043798,-0.010609538,-0.010496303,-0.011046388,-0.01146732,-0.011876007,-0.010166532,-0.010675919,-0.01206734,-0.01131436,-0.012260905,-0.011794945,-0.01216577,-0.012026099,-0.012269512,-0.012409708,-0.011386788,-0.012098156,-0.012227686,-0.011227998,-0.001195734,-0.012171055,-0.012430789,-0.011324651,-0.012883051,-0.01260483,-0.011498632,-0.013311195,-0.01239094,-0.012054701,-0.010372674,-0.012365229,-0.011608431,-0.011583781,-0.005720851,-0.012343641
656.7999878,-0.002817125,-0.001370981,-0.003484935,-0.006741793,-0.007465435,-0.008229684,-0.009013736,-0.009479041,-0.010296843,-0.010951844,-0.008366975,-0.010375,-0.010452233,-0.010517274,-0.011528529,-0.011675819,-0.012053191,-0.010631969,-0.010833648,-0.012163807,-0.011696784,-0.012767742,-0.012193305,-0.012240571,-0.012193457,-0.012588234,-0.01264833,-0.011457639,-0.012164259,-0.012681215,-0.011373726,-0.00090367,-0.013068667,-0.0122906,-0.012112908,-0.013376211,-0.012589893,-0.012204028,-0.013101571,-0.012843797,-0.011896105,-0.011071876,-0.012407947,-0.011819532,-0.012079325,-0.005612159,-0.012686344
656,-0.002597793,-0.000543731,-0.003080764,-0.006043443,-0.006965871,-0.008160844,-0.008477721,-0.009137295,-0.00969923,-0.010458197,-0.007852736,-0.010105435,-0.010026673,-0.010000416,-0.011132484,-0.011443167,-0.011341295,-0.010076755,-0.010316106,-0.011423702,-0.011345078,-0.012179462,-0.011523538,-0.011765116,-0.011954535,-0.011818121,-0.01216874,-0.01134185,-0.011407464,-0.011564625,-0.01140343,-0.000509499,-0.011914341,-0.012166626,-0.011371657,-0.013091474,-0.012327035,-0.011405447,-0.012930091,-0.012233072,-0.011198988,-0.01050181,-0.012075297,-0.011117951,-0.01153473,-0.005387689,-0.01236699
655.2000122,-0.001732814,-0.000339646,-0.00223838,-0.005795238,-0.00644849,-0.006949057,-0.007896561,-0.008781784,-0.008350369,-0.009851899,-0.007210913,-0.00981156,-0.009998392,-0.008217848,-0.010262663,-0.010661926,-0.010693902,-0.00922747,-0.009870776,-0.011063044,-0.010943061,-0.011690938,-0.010605496,-0.011424206,-0.0114293,-0.010736634,-0.011599408,-0.010415589,-0.010440457,-0.010943313,-0.010440507,4.96E-05,-0.01121039,-0.011301549,-0.010891817,-0.012169495,-0.011662111,-0.010549008,-0.012411569,-0.011743499,-0.010682486,-0.010034211,-0.010986879,-0.010547391,-0.010352049,-0.004814051,-0.011783709
654.4000244,-0.003015422,-0.000746634,-0.003491766,-0.006351358,-0.007028532,-0.007780277,-0.008747384,-0.009184591,-0.009210137,-0.010645458,-0.007820347,-0.010096078,-0.010302708,-0.009314131,-0.010828043,-0.011388502,-0.010808147,-0.009977041,-0.010125768,-0.0114353,-0.011037203,-0.011965715,-0.011134452,-0.012134305,-0.01169623,-0.011614832,-0.011814947,-0.011296606,-0.010892726,-0.011183347,-0.01084809,-0.00061415,-0.012273186,-0.011803511,-0.011197475,-0.012841987,-0.012585669,-0.010987584,-0.012413733,-0.012099968,-0.011791267,-0.010227723,-0.011502211,-0.011777713,-0.011148481,-0.005326171,-0.012064219
653.5999756,-0.003310385,-0.000920357,-0.003996161,-0.00635248,-0.007569085,-0.008187314,-0.008944158,-0.009384358,-0.00983712,-0.010513535,-0.007714214,-0.010351392,-0.01058281,-0.009247389,-0.011563264,-0.01144115,-0.011563264,-0.009741958,-0.01060297,-0.012002078,-0.011458092,-0.012739187,-0.011432931,-0.012485222,-0.011566238,-0.011814191,-0.012281692,-0.011535889,-0.011199947,-0.011991451,-0.011111896,-0.00055402,-0.012204128,-0.011950354,-0.011895804,-0.013170737,-0.012760805,-0.011475539,-0.012992701,-0.012586373,-0.012021667,-0.010931247,-0.012000819,-0.011571582,-0.011513152,-0.005340234,-0.012454384
652.7999878,-0.002598874,-0.000438442,-0.0037552,-0.006474809,-0.007176439,-0.007604087,-0.00859118,-0.008769252,-0.009260971,-0.010091778,-0.007778192,-0.009860503,-0.009873408,-0.009372756,-0.010862531,-0.010752442,-0.0111561,-0.009696749,-0.010177659,-0.011839281,-0.011282834,-0.012205991,-0.011210491,-0.011996336,-0.011368026,-0.011615034,-0.011526563,-0.011000356,-0.011124108,-0.011371506,-0.010258265,-0.000523513,-0.011900639,-0.011203428,-0.010879193,-0.01250977,-0.012226579,-0.011168412,-0.012852191,-0.012387267,-0.011411498,-0.010313881,-0.011698951,-0.011344776,-0.01117033,-0.004813949,-0.012311535
652,-0.003057116,-0.000645323,-0.003656335,-0.006823192,-0.007035969,-0.007995686,-0.008149717,-0.009105965,-0.009456601,-0.009748235,-0.008369819,-0.010279147,-0.009822898,-0.009780937,-0.010907821,-0.010917464,-0.011150701,-0.009581908,-0.01034482,-0.011596081,-0.011053303,-0.012022725,-0.010769716,-0.011860742,-0.011579295,-0.011639782,-0.011599559,-0.01157259,-0.011472262,-0.011407716,-0.010717542,-0.00048928,-0.011933481,-0.0116483,-0.011370245,-0.012609557,-0.012681517,-0.011388199,-0.013165966,-0.011839433,-0.011494548,-0.010993794,-0.012132694,-0.011345684,-0.010933165,-0.005012769,-0.012769602
651.2000122,-0.003184077,-0.000448217,-0.003434601,-0.006185561,-0.007415408,-0.007863668,-0.008298868,-0.009148448,-0.009424027,-0.010542994,-0.008109576,-0.010034261,-0.01027313,-0.009586466,-0.010431156,-0.011315621,-0.011248077,-0.009764688,-0.010421301,-0.012036725,-0.01099662,-0.012454283,-0.011372414,-0.011979415,-0.011457841,-0.011741887,-0.011936755,-0.011533974,-0.01112764,-0.01175786,-0.010639749,8.42E-05,-0.012100119,-0.011510681,-0.010785068,-0.012311736,-0.012630276,-0.010867833,-0.012641038,-0.01181787,-0.011131576,-0.011289846,-0.011333982,-0.011452193,-0.011613471,-0.004675684,-0.011818322
650.4000244,-0.002767485,-0.000622112,-0.002507054,-0.006121808,-0.006999342,-0.007560639,-0.00837637,-0.009048267,-0.008630059,-0.009913133,-0.008050323,-0.009837727,-0.009690623,-0.009188746,-0.010423676,-0.010618682,-0.010526623,-0.009551876,-0.009689408,-0.011333982,-0.010714915,-0.011452899,-0.010824963,-0.011756953,-0.011354712,-0.010891715,-0.011727626,-0.011666546,-0.010762039,-0.011280514,-0.010793199,7.48E-05,-0.011690484,-0.011204437,-0.010673545,-0.01267845,-0.011804518,-0.01040179,-0.012519176,-0.011789352,-0.010731684,-0.010192578,-0.011417701,-0.011311183,-0.010719512,-0.004595828,-0.011878123
649.5999756,-0.002720824,-0.000996863,-0.003477693,-0.006536879,-0.006905238,-0.007658213,-0.00853382,-0.009618622,-0.0094334,-0.010356094,-0.008263567,-0.01061166,-0.00994896,-0.009249568,-0.010839708,-0.011031297,-0.010987131,-0.009758107,-0.010120912,-0.011473471,-0.010845465,-0.011703235,-0.011626678,-0.012057572,-0.012096192,-0.011345885,-0.012142763,-0.011999812,-0.0113766,-0.011602785,-0.010569168,0.000390873,-0.012061348,-0.011449218,-0.011084846,-0.012712238,-0.012060492,-0.011628442,-0.013140048,-0.012304188,-0.010917666,-0.010495696,-0.011653844,-0.01164452,-0.011237533,-0.005379252,-0.011907691
648.7999878,-0.003465881,-0.00083769,-0.003528074,-0.007001329,-0.007718181,-0.007687105,-0.008864475,-0.009341645,-0.009904834,-0.010723906,-0.008434411,-0.010870358,-0.010562045,-0.009950123,-0.011779325,-0.011711701,-0.011703436,-0.00986774,-0.010880456,-0.012073232,-0.011860541,-0.012547746,-0.01179429,-0.012589642,-0.012399746,-0.01210314,-0.012035768,-0.012148804,-0.011518698,-0.011991502,-0.010695721,-0.000202743,-0.012688557,-0.011736344,-0.011439537,-0.012907728,-0.012668896,-0.012038537,-0.01329096,-0.01260478,-0.011596737,-0.011283389,-0.011805274,-0.011771717,-0.011556206,-0.005474761,-0.012320996
648,-0.003839316,-0.000842805,-0.003558833,-0.006874052,-0.007419225,-0.007959394,-0.009121833,-0.009727328,-0.009811712,-0.010928167,-0.00863082,-0.011217806,-0.010627978,-0.009681307,-0.01119692,-0.011595627,-0.011512194,-0.009913741,-0.010799057,-0.011946275,-0.011877266,-0.012711836,-0.011470597,-0.012075649,-0.012164964,-0.011889809,-0.012336445,-0.011755441,-0.011722989,-0.011976897,-0.011204185,-0.000164707,-0.012515252,-0.012036171,-0.011419768,-0.013024908,-0.012706758,-0.011541586,-0.013067964,-0.012602567,-0.011758566,-0.011080405,-0.011600819,-0.011408574,-0.011364294,-0.005169805,-0.012670505
647.2000122,-0.003477539,-0.001041127,-0.003453708,-0.006138959,-0.007524056,-0.007953295,-0.008501278,-0.008648481,-0.009252659,-0.01057124,-0.007851414,-0.01055588,-0.009825884,-0.009079399,-0.010567754,-0.011597039,-0.011335495,-0.00995154,-0.010152423,-0.01199256,-0.011555148,-0.012525463,-0.011032862,-0.011634894,-0.011272544,-0.011742088,-0.011689376,-0.011614328,-0.011550459,-0.011445184,-0.010945332,0.000786688,-0.011965665,-0.011340084,-0.011221995,-0.012494981,-0.012696953,-0.011253929,-0.01294406,-0.012392098,-0.011219018,-0.010422766,-0.011510984,-0.011481287,-0.011207616,-0.00424673,-0.011964305
