wavelength (nm),DOMBlank1,DOMSTD28,DOM12273,DOM12702,DOM12704,DOM12710,DOM12841,DOM13050,DOMBlank2,DOM13070,DOM13089,DOM13094,DOM13131,DOM13144,DOM13437,DOM13494,DOMBlank3
631.2000122,-0.001052851,-0.001858204,-0.00514315,-0.007167629,-0.000243312,-0.013367827,-0.019185675,-0.02058194,-0.023974044,-0.017821085,-0.021170197,-0.026567973,-0.025348919,-0.025529429,-0.025533041,-0.025836181,-0.028415989
630.4000244,-0.002028082,-0.003964202,-0.006032465,-0.007761054,-0.001958356,-0.014732348,-0.019876778,-0.020787837,-0.025199793,-0.01858376,-0.021917667,-0.027261877,-0.026408112,-0.02606827,-0.026234448,-0.026991699,-0.028761268
629.5999756,-0.0022015,-0.003744575,-0.007411285,-0.008442383,-0.001572982,-0.013777639,-0.021676993,-0.020436604,-0.02576871,-0.018713057,-0.022498121,-0.026852628,-0.026030922,-0.026672957,-0.02681559,-0.02716472,-0.029588275
628.7999878,-0.001499468,-0.002844952,-0.005347291,-0.008042445,-0.001215043,-0.013145221,-0.02136172,-0.019758414,-0.025854815,-0.017872164,-0.022162044,-0.026255989,-0.026284255,-0.025934903,-0.02637586,-0.026319047,-0.028443677
628,-0.002503554,-0.002967964,-0.005917979,-0.0073753,-0.001373458,-0.013014809,-0.020037528,-0.019932708,-0.025726993,-0.018081782,-0.022392271,-0.026377127,-0.027007509,-0.027033828,-0.026686104,-0.026436806,-0.029261658
627.2000122,-0.002062452,-0.003834133,-0.004581638,-0.006643299,-0.000812318,-0.012649938,-0.019503275,-0.019507185,-0.025027161,-0.017599707,-0.021327859,-0.026115024,-0.02625058,-0.026791155,-0.02617942,-0.02617011,-0.029137013
626.4000244,-0.002040037,-0.004242987,-0.005112298,-0.007554941,-0.001327679,-0.012682171,-0.019953132,-0.019461248,-0.025066307,-0.018436512,-0.021280043,-0.026451517,-0.026455171,-0.027374277,-0.026458679,-0.02699817,-0.02916456
625.5999756,-0.001882329,-0.003908023,-0.006211335,-0.007470372,-0.001502305,-0.012350736,-0.019572072,-0.020133674,-0.025327966,-0.018226072,-0.022241341,-0.026683377,-0.026045598,-0.027191468,-0.026503831,-0.027036797,-0.029539231
624.7999878,-0.001927534,-0.003231974,-0.004800841,-0.007043458,-0.000601536,-0.012854001,-0.01971196,-0.020469794,-0.025703816,-0.018834731,-0.022043809,-0.02664238,-0.026023706,-0.026640628,-0.025765831,-0.026566757,-0.029528447
624,-0.002595426,-0.00297506,-0.005572958,-0.007892494,-0.000975168,-0.01346531,-0.020073023,-0.02128236,-0.025895055,-0.018541992,-0.021925,-0.026941048,-0.026160751,-0.026845425,-0.026814325,-0.027268248,-0.029940063
623.2000122,-0.001381509,-0.00285565,-0.005092906,-0.00663351,-0.001489974,-0.013737663,-0.020218384,-0.020086519,-0.024627099,-0.018075872,-0.021367239,-0.027591119,-0.026867665,-0.025708938,-0.026116926,-0.02702225,-0.029646209
622.4000244,-0.00107888,-0.002883988,-0.004696477,-0.006508625,-0.000573978,-0.012584864,-0.018987739,-0.019093383,-0.024218589,-0.016819512,-0.019832661,-0.025817156,-0.026365921,-0.025737142,-0.024915472,-0.026396176,-0.028817955
621.5999756,-0.001637613,-0.003159665,-0.004351458,-0.006392835,-0.002092285,-0.011294739,-0.019971821,-0.019706814,-0.024643242,-0.017196722,-0.020785665,-0.025425194,-0.025601866,-0.025668729,-0.025409423,-0.025720162,-0.028809719
620.7999878,-0.001173842,-0.003209876,-0.003984209,-0.00631258,-0.001343576,-0.011324247,-0.019789826,-0.019436892,-0.024684183,-0.017670894,-0.02021018,-0.026152756,-0.024869567,-0.026051888,-0.025792908,-0.025202628,-0.028602501
620,-0.000893286,-0.002534797,-0.004013807,-0.006218225,-0.001084768,-0.011178402,-0.019354161,-0.019143917,-0.024222311,-0.016745096,-0.020355642,-0.02587018,-0.024753436,-0.026711322,-0.025202189,-0.02481016,-0.02802496
619.2000122,-0.001398487,-0.002434778,-0.004093719,-0.005223877,0.000371882,-0.011243738,-0.019624826,-0.018995421,-0.02425869,-0.016338775,-0.019658376,-0.024905842,-0.024152875,-0.025472749,-0.025581855,-0.024136471,-0.02785233
618.4000244,-0.00177061,-0.003059584,-0.004646181,-0.005988094,0.000316338,-0.01091913,-0.018929359,-0.018501114,-0.023274619,-0.015307136,-0.019105176,-0.024775099,-0.023236735,-0.024230929,-0.024889318,-0.024163257,-0.028033212
617.5999756,-0.00100523,-0.002615908,-0.004081153,-0.005637967,0.001209522,-0.010411141,-0.018834284,-0.017662443,-0.022582911,-0.015633127,-0.018311651,-0.023710195,-0.023471739,-0.023954105,-0.024579549,-0.023702743,-0.027558418
616.7999878,-0.001840006,-0.001952789,-0.003076394,-0.005440558,0.002128088,-0.010145392,-0.017834552,-0.017393537,-0.022760596,-0.015808785,-0.017861631,-0.023363918,-0.023548443,-0.023549866,-0.02331559,-0.022539511,-0.026938811
616,-0.001019228,-0.002223082,-0.00346208,-0.004728998,0.002343322,-0.009631534,-0.017736057,-0.016599217,-0.022078156,-0.014736651,-0.017391149,-0.024058841,-0.022068365,-0.0229881,-0.0225139,-0.022738881,-0.025385544
615.2000122,0.00068652,-0.000588559,-0.0028449,-0.004455392,0.004261557,-0.009039597,-0.017404728,-0.015022713,-0.020910608,-0.012286775,-0.016753417,-0.021871343,-0.020648839,-0.020860527,-0.020732757,-0.02142426,-0.024167027
614.4000244,-0.000372546,-0.001004146,-0.002793103,-0.00382351,0.004512298,-0.007520444,-0.016423529,-0.01581832,-0.020895362,-0.011624863,-0.016559003,-0.020562338,-0.021178087,-0.020208647,-0.020876909,-0.020798398,-0.023793571
613.5999756,-0.00077878,-0.000146024,-0.002499075,-0.00382546,0.00504158,-0.00736792,-0.016064607,-0.014592249,-0.019429913,-0.012014215,-0.015447404,-0.020294726,-0.019925589,-0.019370796,-0.020425785,-0.019817179,-0.023421755
612.7999878,-0.000920874,-0.001896711,-0.002861307,-0.003210853,0.004386112,-0.008056777,-0.016417947,-0.015218114,-0.019664066,-0.012099565,-0.015360511,-0.02087597,-0.019594887,-0.020768687,-0.021082863,-0.020456953,-0.023246009
612,-0.001966138,-0.00162771,-0.002146123,-0.002978299,0.004062929,-0.008621836,-0.016278589,-0.014858243,-0.020855494,-0.012272884,-0.015506157,-0.021411695,-0.020334844,-0.020455668,-0.019747086,-0.020682802,-0.023691468
611.2000122,-0.000989321,-0.000672928,-0.001949336,-0.002428755,0.005677266,-0.00727975,-0.015595569,-0.013921611,-0.018717719,-0.010950684,-0.014773583,-0.019371638,-0.019012023,-0.020749636,-0.019598797,-0.019640215,-0.022894254
610.4000244,-0.001524335,-0.000866315,-0.002437198,-0.002176157,0.005625891,-0.006642484,-0.015714474,-0.013383139,-0.018811231,-0.011368481,-0.01441149,-0.019949818,-0.018678196,-0.019624084,-0.019078271,-0.019407535,-0.022172276
609.5999756,-0.000441907,-0.000827097,-0.003000254,-0.002055444,0.004652832,-0.006994655,-0.015499713,-0.014677044,-0.019749805,-0.010947301,-0.015160023,-0.018960929,-0.018856443,-0.019729225,-0.019210493,-0.018860012,-0.022075057
608.7999878,-0.001462112,-0.001081669,-0.002276183,-0.003358318,0.004510179,-0.006858713,-0.015355863,-0.01439912,-0.019331085,-0.01046881,-0.01480926,-0.019703252,-0.018953098,-0.019760046,-0.018573144,-0.018666789,-0.021309521
608,-0.000924129,-0.000909973,-0.002543805,-0.00350101,0.004505889,-0.006967093,-0.014675093,-0.015343419,-0.019013163,-0.010280057,-0.013773024,-0.019225897,-0.018193653,-0.019289192,-0.019818515,-0.01819266,-0.02193962
607.2000122,0.000122613,-0.000394995,-0.001905628,-0.002372429,0.004686377,-0.006504035,-0.014454409,-0.013266707,-0.019317368,-0.009870067,-0.013247826,-0.019568954,-0.017995315,-0.01926537,-0.019358814,-0.018462861,-0.021578381
606.4000244,-0.000312952,-2.62E-05,-0.001924957,-0.001263002,0.005055669,-0.00543657,-0.01426247,-0.013048974,-0.01864328,-0.009875078,-0.0122753,-0.018600775,-0.018004404,-0.018823775,-0.018542886,-0.018061172,-0.022012658
605.5999756,-0.000305451,0.000295977,-0.001463041,-0.001651332,0.006099851,-0.004749225,-0.014498474,-0.012755023,-0.018018609,-0.010061427,-0.012689261,-0.017839072,-0.01695287,-0.018559206,-0.017497679,-0.017979817,-0.02132426
604.7999878,-0.001356891,-0.000672566,-0.002665925,-0.003023134,0.004950376,-0.005956179,-0.015660744,-0.014110141,-0.01935822,-0.010264383,-0.013126888,-0.019359954,-0.018529689,-0.019817229,-0.018789714,-0.019534359,-0.021899158
604,-0.000967988,-0.001062612,-0.002377423,-0.00231249,0.004975093,-0.005654627,-0.015634075,-0.014663531,-0.019157292,-0.009943241,-0.013947732,-0.018526217,-0.018205171,-0.018647496,-0.018626764,-0.019465309,-0.02146117
603.2000122,-0.000545902,0.000529173,-0.001212461,-0.001576593,0.006873822,-0.005628513,-0.014575228,-0.013285738,-0.018497789,-0.00834788,-0.012944362,-0.018286187,-0.018523339,-0.017768409,-0.018723371,-0.017565651,-0.020482486
602.4000244,-0.001215043,0.000192738,-0.002064616,-0.001756534,0.006627313,-0.005895558,-0.015220014,-0.013557401,-0.018503545,-0.009587276,-0.013086149,-0.018460181,-0.018480772,-0.019987149,-0.0183789,-0.018636635,-0.022081403
601.5999756,-0.001478056,-0.000563431,-0.002531709,-0.001530887,0.007184287,-0.00616734,-0.015136724,-0.014293881,-0.018782971,-0.009786302,-0.014078015,-0.018905468,-0.018185114,-0.01901242,-0.018902643,-0.018886087,-0.022699574
600.7999878,-0.000519893,-0.001066382,-0.002553429,-0.001681761,0.006504006,-0.006342837,-0.015776085,-0.013444279,-0.018198568,-0.009404117,-0.014035812,-0.018869381,-0.017857954,-0.019617304,-0.019425308,-0.019071583,-0.022030424
600,-0.001630392,-0.001610173,-0.002005099,-0.001390488,0.00625642,-0.006744648,-0.016546294,-0.014165116,-0.019125141,-0.01066612,-0.014264324,-0.019768704,-0.017642511,-0.019960893,-0.019118998,-0.019279683,-0.022248719
599.2000122,-4.28E-05,-0.000129566,-0.000810664,-0.000541714,0.00735457,-0.005022288,-0.014888761,-0.013186407,-0.01785065,-0.009226356,-0.013657701,-0.018770626,-0.01772726,-0.01832664,-0.018113663,-0.018619871,-0.021862188
598.4000244,-0.001086059,-0.000724513,-0.00178515,-0.001405712,0.007402015,-0.006065958,-0.015593272,-0.013092529,-0.019826973,-0.009647687,-0.014220836,-0.019792844,-0.018042549,-0.019769445,-0.018438894,-0.019889042,-0.023417242
597.5999756,-8.68E-05,-0.000212989,-0.001252523,-0.000934719,0.007129944,-0.005352968,-0.014574777,-0.013689357,-0.019111715,-0.009733403,-0.013453264,-0.018842563,-0.017523387,-0.020216703,-0.019048691,-0.019502779,-0.022635153
596.7999878,-0.001173326,-4.43E-05,-0.001537594,-0.001426405,0.006852757,-0.005671848,-0.014965896,-0.013307882,-0.019813767,-0.009111186,-0.014107285,-0.019526985,-0.018561786,-0.020358408,-0.01868722,-0.019246947,-0.022572638
596,-0.000802138,-0.000637259,-0.002180947,-0.001979847,0.007359704,-0.005474914,-0.014937685,-0.014728945,-0.019088279,-0.009608444,-0.014380738,-0.0191884,-0.018667087,-0.020865707,-0.018653894,-0.019079857,-0.022891061
595.2000122,-0.000602725,-0.000220337,-0.001789223,-0.000746117,0.007246296,-0.005855923,-0.014807009,-0.013931889,-0.019222578,-0.009653814,-0.012511883,-0.01869932,-0.017759614,-0.019926429,-0.018983131,-0.019095959,-0.022107629
594.4000244,-0.000185149,3.99E-05,-0.002040037,-0.000665794,0.007592193,-0.005067935,-0.014553149,-0.012785488,-0.018590407,-0.008272761,-0.012447693,-0.019444615,-0.018402422,-0.019184636,-0.018501114,-0.018977679,-0.022127016
593.5999756,-0.000394323,0.000428002,-0.0014198,0.000485996,0.007595644,-0.004333416,-0.014715983,-0.01255006,-0.017202744,-0.007880496,-0.011858122,-0.018315274,-0.016680634,-0.018290605,-0.016692242,-0.019099973,-0.021062197
592.7999878,-0.00082255,0.000123934,-0.001541205,-0.00051586,0.007469586,-0.005206587,-0.014410388,-0.012186158,-0.01724877,-0.008052457,-0.012317423,-0.017837383,-0.015841283,-0.017939631,-0.017287778,-0.017595332,-0.020790108
592,0.000260025,0.000835782,-0.000207659,0.000751783,0.008818268,-0.004772474,-0.013720308,-0.011690183,-0.016593687,-0.007791871,-0.011425467,-0.016870858,-0.014866148,-0.017155716,-0.016880769,-0.016663246,-0.019955998
591.2000122,-0.000716864,4.06E-05,-0.000103014,0.000912195,0.009599273,-0.004124387,-0.013212573,-0.010686022,-0.01642652,-0.007048755,-0.011100238,-0.016651038,-0.015416427,-0.016613819,-0.01615146,-0.016052183,-0.019541485
590.4000244,-0.00079387,-0.000113003,-0.000107465,0.001038439,0.010523417,-0.003466086,-0.012118043,-0.010061225,-0.016316088,-0.005846167,-0.010255635,-0.015414678,-0.015014711,-0.016484343,-0.015037516,-0.015754817,-0.018522447
589.5999756,-0.000435546,0.001458688,0.000535315,0.002280994,0.011538628,-0.001445549,-0.011423702,-0.008198898,-0.014312467,-0.003641446,-0.008617522,-0.013613098,-0.012904913,-0.014960744,-0.012921397,-0.013969139,-0.016866475
588.7999878,-0.000448941,0.001073393,0.00035955,0.00257814,0.01149461,-0.00018489,-0.01051788,-0.007689597,-0.014137905,-0.003924441,-0.00793108,-0.012190487,-0.011363891,-0.013797851,-0.012538592,-0.013026114,-0.016537823
588,-0.000245692,0.001888261,-0.000155909,0.003001237,0.012204563,0.000187533,-0.009634573,-0.005298094,-0.012221646,-0.002635926,-0.006167595,-0.011430964,-0.01022388,-0.011671687,-0.011030843,-0.012941699,-0.015282646
587.2000122,-0.000120146,0.001552954,0.001025751,0.003668322,0.012946988,-0.000142712,-0.009131871,-0.005943565,-0.011390368,-0.002358475,-0.005548424,-0.010541934,-0.009097499,-0.011159178,-0.01002895,-0.011803309,-0.014010598
586.4000244,0.00054703,0.002196976,0.001228108,0.00477797,0.014206242,0.001319521,-0.007667318,-0.004532814,-0.010178316,-0.000327748,-0.004995164,-0.009375188,-0.008513208,-0.010090969,-0.009310381,-0.010126324,-0.011656818
585.5999756,0.000835003,0.001957969,0.002308526,0.004900762,0.015694838,0.002606212,-0.006837717,-0.003435885,-0.009375745,0.00175878,-0.003365305,-0.008197171,-0.006631726,-0.008694663,-0.007861837,-0.007846075,-0.01045855
584.7999878,0.00079732,0.002462069,0.002403784,0.004846181,0.015690733,0.003051442,-0.006018476,-0.002377372,-0.008568135,0.002313393,-0.00206678,-0.00744966,-0.005955055,-0.007355449,-0.007124647,-0.007229651,-0.010054952
584,0.001146137,0.003336882,0.004016213,0.00641013,0.017790854,0.003587715,-0.004976738,-0.001202549,-0.007075039,0.004061257,-0.000613995,-0.004950481,-0.004087307,-0.005769081,-0.004889566,-0.004892792,-0.00919341
583.2000122,0.001884725,0.002590769,0.004185205,0.006757333,0.018228745,0.005437647,-0.003929264,-0.000426029,-0.006293089,0.005111325,0.000164899,-0.004891051,-0.003691859,-0.004786709,-0.003545379,-0.004274926,-0.008777218
582.4000244,5.44E-05,0.002083217,0.00373735,0.006854283,0.018643757,0.004879295,-0.005057701,-0.001160366,-0.005754469,0.004507485,0.00058464,-0.005855157,-0.004211456,-0.004727974,-0.00441296,-0.004244218,-0.007557536
581.5999756,0.000372685,0.002640015,0.003842741,0.006081816,0.01913799,0.005701736,-0.005316863,-0.000224839,-0.005425117,0.005407452,0.001270035,-0.004892433,-0.002476117,-0.004424901,-0.003325336,-0.004120233,-0.007374588
580.7999878,-0.000376633,0.003295068,0.004093946,0.006565498,0.017033702,0.004404285,-0.0057442,-1.82E-05,-0.005478902,0.005705775,0.000978374,-0.00490646,-0.003335765,-0.004484651,-0.003414877,-0.004737857,-0.007357791
580,-8.35E-05,0.003087288,0.003306388,0.006293634,0.015929552,0.003325952,-0.005685287,-0.000450234,-0.00590848,0.005015785,0.001188003,-0.005245668,-0.00293958,-0.004886751,-0.004794953,-0.004761772,-0.00762174
579.2000122,6.92E-05,0.002717633,0.002822595,0.006593881,0.017002366,0.003067083,-0.005478135,-0.000923406,-0.006933415,0.004675544,0.00061222,-0.005071926,-0.004030119,-0.004637064,-0.004690536,-0.005414176,-0.008100836
578.4000244,0.00161549,0.003441445,0.002122027,0.00646391,0.018196324,0.003878235,-0.005094594,-0.00039784,-0.00685061,0.005061771,0.000912481,-0.00483535,-0.003475331,-0.004866171,-0.004017295,-0.004977762,-0.008160692
577.5999756,0.001238492,0.003784977,0.002490316,0.006652284,0.018339926,0.004100348,-0.004875284,-0.000481678,-0.007441008,0.004429809,0.000129138,-0.004912756,-0.003494693,-0.00531492,-0.005076071,-0.005428287,-0.008712474
576.7999878,0.000207836,0.002502734,0.00101942,0.004810713,0.01720633,0.002198407,-0.006576962,-0.002671482,-0.009288692,0.002595821,-0.002568407,-0.007629879,-0.006259511,-0.007964375,-0.007853296,-0.007948059,-0.011088328
576,2.61E-06,0.00171964,0.001712389,0.004249794,0.015957749,0.001194441,-0.007642444,-0.004383953,-0.010850362,0.001396539,-0.003629997,-0.008983056,-0.007271197,-0.010061377,-0.009011607,-0.010023233,-0.012160031
575.2000122,-0.001334956,0.000649239,0.000311934,0.003122406,0.013882406,-2.41E-05,-0.008936652,-0.005971805,-0.012071772,-0.000478058,-0.005136908,-0.011450529,-0.008939086,-0.012228088,-0.011300893,-0.012244296,-0.014101772
574.4000244,-0.001511437,0.000259792,-0.000607326,0.002977674,0.013535871,-0.001087608,-0.011031449,-0.007326587,-0.012989385,-0.001157629,-0.00618112,-0.012336546,-0.010116765,-0.013427012,-0.013047014,-0.013242504,-0.01568751
573.5999756,-0.000106171,0.000907474,0.000515514,0.002060225,0.013591316,-0.001446891,-0.01102206,-0.008044834,-0.013303011,-0.002482655,-0.0070376,-0.012479638,-0.011359301,-0.013851812,-0.013910781,-0.014018919,-0.01718458
572.7999878,0.000601877,0.001270658,0.000754091,0.0028116,0.014253667,-0.001276888,-0.011205446,-0.007712841,-0.013774178,-0.00202463,-0.007419327,-0.01345236,-0.011727575,-0.014522458,-0.01353778,-0.014818317,-0.017601745
572,-0.00067422,0.001010443,-0.000173453,0.000649136,0.01304965,-0.003243639,-0.01360502,-0.008906576,-0.016111702,-0.004526102,-0.009782759,-0.015499113,-0.013231757,-0.017194781,-0.01562159,-0.015940407,-0.019070642
571.2000122,-0.000341612,0.000979101,-0.001678718,0.000982992,0.01259768,-0.004655452,-0.013598045,-0.010645003,-0.017316135,-0.005357212,-0.011518043,-0.016626973,-0.014158552,-0.018552758,-0.017465703,-0.017259616,-0.020851644
570.4000244,-0.000693811,-3.64E-05,-0.000830249,0.000363539,0.012144557,-0.005517191,-0.014295585,-0.011695172,-0.018561885,-0.006883326,-0.0119912,-0.018186802,-0.015035315,-0.01853336,-0.01778332,-0.018834433,-0.021220488
569.5999756,-0.001915215,-0.000897625,-0.001973765,-0.000840118,0.010328028,-0.006500618,-0.015697695,-0.013151551,-0.019909367,-0.008157898,-0.013273486,-0.019121474,-0.016495807,-0.020185174,-0.020003069,-0.020178255,-0.023123505
568.7999878,-0.001663246,-0.000341819,-0.001826241,-5.12E-05,0.011485837,-0.004749277,-0.014589395,-0.011796557,-0.018904971,-0.007752561,-0.012112908,-0.019780774,-0.016272007,-0.019413129,-0.018407336,-0.01978948,-0.023301851
568,-0.001666031,-0.000442838,-0.002256767,0.000105912,0.010623544,-0.006056003,-0.016325114,-0.013002299,-0.020339191,-0.007064291,-0.013178572,-0.01980699,-0.01726708,-0.021463584,-0.019609338,-0.020932809,-0.0245772
567.2000122,-0.001674953,5.93E-05,-0.001086162,0.000415928,0.011702331,-0.0053634,-0.015890898,-0.012195118,-0.019649666,-0.00733748,-0.012603723,-0.01905662,-0.017170647,-0.020968478,-0.02015122,-0.020758174,-0.024133923
566.4000244,-0.000852003,-0.000397737,-0.001460203,0.000506055,0.011042343,-0.00686865,-0.015709581,-0.01297602,-0.020210626,-0.008598945,-0.01397285,-0.019729918,-0.016767114,-0.020682951,-0.019898489,-0.021308092,-0.024114333
565.5999756,-0.000880937,0.000504837,-0.001583196,-0.000873497,0.010612112,-0.005654985,-0.016133351,-0.01382057,-0.020703733,-0.008554836,-0.014120515,-0.020420007,-0.018214058,-0.021282803,-0.020414179,-0.020814141,-0.024976917
564.7999878,-9.37E-05,0.0009199,-0.001398591,-0.000112952,0.012086582,-0.004441607,-0.015949192,-0.012982753,-0.019575091,-0.007021808,-0.013557803,-0.020417586,-0.017215831,-0.020988505,-0.019527281,-0.021235822,-0.023723233
564,-0.001148025,-0.000440097,-0.002700604,-0.000525374,0.010978382,-0.005928857,-0.016209468,-0.01328609,-0.020744948,-0.008358697,-0.014165367,-0.021341806,-0.018788623,-0.021198303,-0.019616067,-0.021331901,-0.024772801
563.2000122,-0.001030539,0.000187947,-0.002355179,8.71E-05,0.011745307,-0.005105698,-0.016739866,-0.013522775,-0.020251244,-0.008223842,-0.013356079,-0.020919833,-0.019538021,-0.021928299,-0.020675743,-0.021041334,-0.024464857
562.4000244,-0.001441163,0.001206641,-0.00056281,0.001235844,0.012923973,-0.004433203,-0.015952934,-0.011760833,-0.019036949,-0.00755774,-0.012468923,-0.019212374,-0.017616561,-0.020591469,-0.019948978,-0.019752527,-0.024128731
