wavelength (nm),DOMBlank1,DOM11501,DOM12016,DOM12156,DOM12506,DOM12579,DOM12584,DOM12619,DOMBlank2,DOM12784,DOM12811,DOM12864,DOM12897,DOM13187,DOM13195,DOM13239,DOMSTD11,DOMBlank3
636.7999878,0.001299866,-0.000199276,0.001474064,0.001370077,0.001390125,0.004247128,0.001500195,0.004163539,0.000362373,0.002202231,0.00063651,0.001449598,0.000870252,0.002366772,0.00159434,0.003094431,0.003481681,0.002494637
636,0.000421706,-0.000529356,0.000870744,0.000630237,0.000554002,0.003623892,0.001047677,0.003593849,4.52E-05,0.001295867,0.000197658,0.001021833,0.000852147,0.002290154,0.001012856,0.002228276,0.003430252,0.002155168
635.2000122,0.000590109,-0.000191669,0.001245605,0.000940782,0.000690384,0.00367986,0.001511754,0.003755288,0.000291574,0.002129987,0.00048654,0.001018304,0.001179827,0.002266578,0.001355276,0.002790783,0.003981388,0.002587749
634.4000244,0.000906514,0.000605169,0.001845157,0.001553864,0.001826206,0.004259518,0.001983479,0.004139965,0.000744212,0.002291351,0.000929991,0.00153251,0.001394851,0.002802038,0.001676657,0.003417833,0.004180841,0.002547674
633.5999756,0.00053814,-0.000229807,0.001706594,0.000878318,0.001225123,0.003778605,0.001527003,0.003487996,0.000221019,0.002153061,0.000320431,0.001121688,0.000354213,0.002283258,0.001223799,0.002770749,0.003884634,0.002719977
632.7999878,0.000704592,-0.0002831,0.001729516,0.000960136,0.001100875,0.004270942,0.001467363,0.00359946,0.00047804,0.00198777,0.000457517,0.001256846,0.001103107,0.001986365,0.001430378,0.002134877,0.004112055,0.00250138
632,0.000644236,-0.000136501,0.001028242,0.000758111,0.000993474,0.003943535,0.001409861,0.003568114,0.000459823,0.002083816,0.000586299,0.001035014,0.001419133,0.002178556,0.001195609,0.002407038,0.003508976,0.002682677
631.2000122,0.000825641,5.46E-05,0.001581376,0.000722094,0.000950407,0.003937214,0.001572049,0.004042418,0.000926151,0.002275971,0.000634333,0.001401369,0.001501052,0.002685699,0.001647553,0.002605405,0.004158939,0.002685334
630.4000244,0.001067684,0.000476097,0.001805333,0.001085564,0.001415055,0.004410196,0.001323675,0.00416495,0.000739103,0.002488545,0.000786299,0.001644669,0.001387995,0.002785963,0.001423028,0.003183682,0.004190746,0.002633817
629.5999756,0.001267127,0.000475475,0.00176559,0.00131817,0.001722603,0.004376097,0.001658649,0.004144147,0.000635422,0.002210869,0.00086522,0.001557968,0.001610007,0.00281616,0.001793688,0.003042709,0.004566575,0.003212966
628.7999878,0.000777015,-0.00022427,0.001504689,0.000774396,0.000958968,0.00397052,0.001572413,0.003581268,0.000494652,0.00190477,0.000388515,0.001464246,0.00152986,0.002431455,0.001507468,0.002558324,0.004005736,0.003011689
628,0.000969008,-0.000147059,0.001836579,0.001040152,0.001031408,0.00388829,0.001416484,0.00351383,0.00053687,0.002313419,0.000981254,0.001641057,0.001474194,0.002414899,0.001288104,0.002741911,0.004031784,0.00290517
627.2000122,0.00062023,-0.000144471,0.001736689,0.001038907,0.000803933,0.0044103,0.001134432,0.003503287,0.000814307,0.001625103,0.000707003,0.001225746,0.00117544,0.002437104,0.001450039,0.002450718,0.003783697,0.002062878
626.4000244,0.000384396,-0.000587163,0.001173623,0.000606647,0.000677965,0.003769466,0.001066672,0.002815352,0.000337788,0.001335048,0.000424608,0.001050791,0.000710504,0.002241754,0.001093089,0.001998172,0.003241471,0.002169737
625.5999756,0.000820428,-0.000689314,0.001145021,0.00077507,0.000495611,0.003816678,0.001418328,0.003457179,0.000448887,0.001603252,0.000735136,0.000918213,0.001149796,0.002028833,0.001157583,0.001879057,0.00385674,0.002254036
624.7999878,0.000789385,-0.000526512,0.001038673,0.000761871,0.000564551,0.004431744,0.001634769,0.003373585,0.000680557,0.001836683,0.000870744,0.001206537,0.001590158,0.001970971,0.001163163,0.002289295,0.004080045,0.002868819
624,0.000946542,-0.000339129,0.001712571,0.000692769,0.000720823,0.003888107,0.000983304,0.003372516,0.000285849,0.001549811,0.000774085,0.001120002,0.001427418,0.002280187,0.001432196,0.002146453,0.003528366,0.002445772
623.2000122,0.000733503,-0.000201036,0.001194051,0.000597367,0.000698654,0.004258342,0.001475831,0.003543633,0.000595449,0.001546668,0.000800199,0.001323909,0.001132433,0.00267067,0.001424509,0.002140886,0.003659341,0.002620092
622.4000244,0.000389966,8.96E-05,0.001059977,0.000606517,0.000610717,0.003992961,0.001459909,0.003304328,0.000594775,0.001625051,0.000334213,0.001117796,0.001073574,0.001684167,0.001038984,0.002228536,0.003814616,0.002306887
621.5999756,0.000214,-0.000810044,0.001111333,0.000365897,0.000357917,0.003695263,0.001406641,0.003408023,-2.68E-05,0.001372596,0.000449069,0.001341332,0.001045471,0.00165353,0.00119984,0.002016376,0.003845275,0.002014321
620.7999878,0.000360068,-0.000254281,0.001246436,0.000432278,0.000868384,0.004087204,0.001758832,0.003185663,0.000184943,0.001509754,0.000500301,0.001425833,0.000956322,0.002450562,0.001016618,0.001895983,0.004023345,0.002218597
620,6.31E-05,-0.000787203,0.001327206,0.000270619,0.000412223,0.003725627,0.000928745,0.002966624,8.78E-05,0.001078323,-2.68E-05,0.000883117,0.000413078,0.002006129,0.001072536,0.001728242,0.003952051,0.002293901
619.2000122,0.000167799,-0.000187167,0.001044797,0.000309966,0.00052868,0.003556996,0.001089456,0.003500052,-4.78E-05,0.001083487,7.34E-05,0.000696269,0.000477315,0.00221995,0.001094387,0.002101217,0.003921462,0.002692966
618.4000244,0.000499472,-0.000302398,0.00143017,0.00033569,0.00057733,0.004289947,0.001797145,0.003620969,3.32E-05,0.001197114,0.000561648,0.000861977,0.000762208,0.002132042,0.001157609,0.001755168,0.003942203,0.002571682
617.5999756,0.000661787,6.12E-05,0.001199632,0.000457879,0.000715067,0.004472542,0.001391812,0.003633811,0.000189967,0.001192234,0.000802741,0.001542875,0.000828156,0.002377027,0.001304487,0.001761614,0.004408836,0.002518382
616.7999878,5.82E-05,2.57E-05,0.001209159,0.000587776,0.000363047,0.004246605,0.001311757,0.003319874,0.000195172,0.001513936,0.000388178,0.000908486,0.000849943,0.00202553,0.001085745,0.001478038,0.003787118,0.002529343
616,-0.000289102,-0.000496675,0.00061362,2.47E-05,-0.000215318,0.003916369,0.001128929,0.002938476,-0.000324903,0.000683617,8.12E-05,0.000773955,0.000655876,0.001810532,0.000360353,0.001245424,0.003730692,0.00222903
615.2000122,0.000202786,-4.63E-05,0.000689761,0.000311157,0.000347244,0.004046677,0.00109719,0.003194868,2.94E-05,0.001264946,0.000535911,0.001029617,0.000887916,0.002224581,0.000677965,0.001906564,0.003922272,0.002460455
614.4000244,5.85E-05,-5.41E-05,0.00104036,0.000105912,0.000759718,0.003782209,0.001360573,0.003441628,0.000274374,0.001235948,0.000337503,0.000912091,0.000874142,0.00187807,0.001103262,0.001848043,0.004214244,0.002435021
613.5999756,0.000320846,-0.000192652,0.000853963,0.000154308,0.000436553,0.003872045,0.001380516,0.003397717,0.000268469,0.001462013,0.000317038,0.000760393,0.001041398,0.001770373,0.00090239,0.001847263,0.004279464,0.002736024
612.7999878,0.000236947,-0.000391064,0.001157219,0.000165262,0.000695647,0.004224098,0.001726033,0.003494415,0.000408621,0.001161009,0.000650847,0.001196076,0.001328868,0.002239803,0.001411523,0.00211607,0.0044387,0.002746756
612,2.85E-05,-0.000512447,0.00118058,0.000258315,0.00039805,0.004012215,0.001441832,0.003334429,0.000568725,0.001103937,0.00028041,0.000805904,0.000822658,0.001716625,0.00106976,0.00165605,0.004244304,0.002424114
611.2000122,0.000237569,-0.000213248,0.001137442,9.14E-05,0.000456635,0.004353296,0.00156862,0.003430539,0.000166608,0.001170742,0.000793767,0.000996899,0.000735992,0.0022123,0.000721549,0.00148409,0.004292222,0.003049044
610.4000244,0.000920444,-0.000211333,0.001368753,0.000578574,0.000951445,0.004482455,0.002073906,0.003683332,0.000477211,0.001322195,0.001118055,0.001214117,0.000513156,0.002185893,0.001135833,0.001904277,0.004455725,0.002893183
609.5999756,0.000450261,-5.81E-05,0.001361663,0.000389448,0.000953261,0.004165525,0.002080018,0.003473513,0.000110392,0.001243944,0.000673609,0.00089562,0.000967971,0.002003555,0.001533315,0.001644357,0.00422517,0.002439368
608.7999878,0.000245417,-0.000116419,0.001403888,0.000352451,0.000395744,0.004529535,0.002174264,0.003464929,0.000465757,0.001594263,0.000416265,0.000457983,0.001436741,0.002093674,0.001446767,0.001329206,0.004445735,0.00279404
608,0.000599752,0.000126342,0.001459467,0.000352529,0.000844626,0.004426644,0.001789009,0.004014201,0.000940393,0.001780613,0.000526063,0.000556802,0.001276915,0.002010238,0.00159764,0.00139067,0.004076125,0.00280084
607.2000122,0.000580855,0.000182586,0.001350835,0.000574142,0.000971888,0.004121803,0.001690845,0.003736515,0.000514892,0.001828442,0.000528084,0.000748153,0.001505676,0.002593087,0.00115452,0.001418925,0.004305215,0.002422474
606.4000244,-5.47E-05,-0.000775317,0.001008497,-6.78E-05,0.000323462,0.00386656,0.001337852,0.003047375,2.83E-05,0.001367298,-0.000476817,0.000208406,0.000448032,0.001784304,0.00086688,0.001278888,0.003983242,0.002206134
605.5999756,0.000447618,-0.000161602,0.001721979,0.000571524,0.000779297,0.004190955,0.001847653,0.003111977,-7.21E-05,0.001650827,0.000339109,0.000944648,0.000988804,0.002528927,0.001304124,0.001825791,0.004233561,0.002589181
604.7999878,3.98E-05,-0.000563224,0.001664625,0.000444586,0.000957593,0.004568067,0.001575323,0.003454596,0.000291548,0.001822593,0.000265024,0.000662305,0.000690876,0.002402743,0.001028112,0.001273488,0.003947636,0.002439733
604,0.000786247,-0.00057222,0.00133053,2.16E-05,0.000993396,0.004345426,0.001820046,0.003243531,0.000501597,0.001432716,0.000175879,0.000347736,0.000653543,0.002504036,0.000955673,0.001889119,0.004082082,0.002373643
603.2000122,0.0006004,-0.000634984,0.000772529,-3.29E-05,0.000925529,0.004291228,0.001741575,0.003438262,0.000194344,0.001485259,0.000263418,0.000378488,0.000644469,0.002368698,0.00129418,0.001456818,0.004415504,0.002507421
602.4000244,0.000630133,-0.000558519,0.001462168,0.000714782,0.001194934,0.004726178,0.002310764,0.003890014,0.000895153,0.002145387,0.000868151,0.000675191,0.000707288,0.003275506,0.001869022,0.002039002,0.004887647,0.003145116
601.5999756,0.000262434,-0.000440046,0.000871315,0.000320379,0.001159945,0.004169576,0.001590365,0.003415798,0.000339213,0.001583481,0.000545553,0.00051611,0.000797061,0.002288514,0.001067762,0.001371375,0.004144304,0.002576499
600.7999878,2.06E-05,-0.000315384,0.001008497,-0.00039122,0.000622019,0.004338132,0.001613359,0.003312753,-0.000241501,0.001483753,0.00037582,0.000656861,0.000423468,0.002030185,0.000712111,0.001678528,0.004340956,0.002749934
600,-0.000162689,-0.000549419,0.000694973,-0.000429081,0.001003645,0.004017781,0.00145874,0.003381934,-0.000162689,0.001592834,0.00038753,0.000629252,0.000760185,0.002172364,0.001231717,0.001424223,0.004375626,0.002784609
599.2000122,-8.71E-05,-0.001002286,0.000653646,-0.000288222,0.000700988,0.004244095,0.001205576,0.00335869,-0.000156116,0.001500117,0.000483456,0.000667231,0.000688828,0.002132718,0.001318093,0.001599407,0.004432241,0.002746886
598.4000244,-0.000647598,-0.000859443,0.000317297,-0.00055583,0.000765553,0.003967045,0.00129662,0.003192104,-0.000651475,0.001613645,8.54E-06,0.000216694,0.000665261,0.001805931,0.00079203,0.00140555,0.004099695,0.002276908
597.5999756,-0.000398047,-0.000429546,0.000631222,-0.000486229,0.00102749,0.004104085,0.001864265,0.003797145,-0.000358476,0.001616243,0.000141749,0.00059366,0.000331441,0.002282087,0.000952508,0.001747319,0.004150654,0.002677572
596.7999878,0.000131909,-0.0008349,0.000659324,-0.000253453,0.000638066,0.00404571,0.001653478,0.00344275,-0.000324023,0.001218685,-0.000175368,0.00046003,0.000606388,0.002146167,0.000641773,0.001461467,0.004442048,0.002784765
596,0.000218999,-0.000292568,0.001078349,-0.000437718,0.000864208,0.004377431,0.001638147,0.003512447,-0.000121026,0.001399603,0.000280151,0.000724401,0.000752198,0.002302307,0.000956685,0.001432378,0.004716077,0.003059263
595.2000122,0.000275695,-0.000838258,0.000468012,-0.000807099,0.000794753,0.003881682,0.000930535,0.003370951,-0.000543782,0.00085443,3.75E-05,0.000694195,0.000214337,0.002086287,0.001061586,0.001148005,0.004130087,0.002932377
594.4000244,0.000406289,-0.00055402,0.001117562,-0.000318591,0.000939926,0.004042993,0.001697342,0.003810176,0.000103168,0.001392566,0.000242101,0.001195323,0.001274241,0.002409641,0.001167705,0.001587689,0.004878798,0.003149079
593.5999756,0.00046016,-0.000605775,0.000841487,4.65E-05,0.000842395,0.004404573,0.001414043,0.00338449,-0.000209781,0.00170532,0.000184295,0.000945193,0.00074919,0.002425207,0.000674983,0.001944734,0.004528515,0.003154164
592.7999878,0.000444223,-0.000732679,0.000907033,7.50E-05,0.000909471,0.004488915,0.00151004,0.003461328,-0.00039903,0.001354003,0.00049771,0.001018408,0.000811688,0.002692914,0.001065634,0.001700383,0.004274131,0.002573947
592,-0.000297431,-0.000759399,0.000577641,-0.000429288,0.000578471,0.004110696,0.001112813,0.00293699,-0.000963028,0.001603486,7.46E-05,0.000438756,0.000264014,0.002397303,0.000872404,0.001289325,0.004357872,0.002567203
591.2000122,-0.00029024,-0.000527029,0.000434118,-0.000395668,0.000314292,0.004288274,0.001243736,0.003322665,-0.000359097,0.001083669,2.29E-05,0.000447566,3.63E-05,0.002340355,0.000589668,0.001275954,0.0040744,0.002772052
590.4000244,8.43E-05,-0.000737641,0.000463995,-8.28E-05,0.001187354,0.004462682,0.002290804,0.004159671,3.38E-05,0.002051616,0.000176034,0.001129293,0.000191314,0.002481177,0.001360028,0.001788177,0.004786895,0.00330884
589.5999756,7.33E-05,-0.000528167,0.00085181,-0.000328576,0.000652013,0.004391446,0.002301656,0.004240854,-0.000158549,0.001465025,0.000135094,0.000891262,0.000336803,0.002823429,0.001212611,0.001332192,0.004561108,0.002603764
588.7999878,0.000304992,-0.000408392,0.000817082,-0.000497606,0.000557994,0.00446195,0.001886337,0.004372384,0.000203071,0.001861171,0.000394681,0.001129604,0.000435491,0.001966784,0.001304124,0.001476168,0.00447942,0.002531348
588,6.80E-05,-0.000245433,0.001044278,-0.000478833,0.000238372,0.004700376,0.001607357,0.00411033,0.000164899,0.001994947,0.000665235,0.001236338,0.000429168,0.002163545,0.001268451,0.001172274,0.004476831,0.002823168
587.2000122,0.000425618,-0.00018991,0.000650821,-0.000409427,0.000236507,0.004698335,0.00199102,0.004017754,0.000365327,0.001887091,0.000693365,0.001255392,0.000821387,0.002282477,0.000909938,0.001476272,0.004766795,0.003388273
586.4000244,0.000362736,8.84E-05,0.000922597,0.000173393,0.000937618,0.005008348,0.002394726,0.004440217,8.14E-05,0.002122833,0.000548663,0.001513313,0.001163215,0.002859438,0.001359794,0.002138207,0.00532626,0.003580146
585.5999756,-5.92E-05,-0.000632606,0.000231016,-0.000646099,0.000539073,0.004525638,0.001815367,0.004095853,-0.000273839,0.001775519,0.000125462,0.00077979,0.000729043,0.002205276,0.001154053,0.001558306,0.004709509,0.002843309
584.7999878,0.000452697,-0.000201243,0.000629589,-0.000420081,0.000912377,0.00501314,0.002038794,0.004335151,-0.000637828,0.002094038,0.00022493,0.001277356,0.000756866,0.002712033,0.00119496,0.001845495,0.005129162,0.003171895
584,0.0004315,4.10E-05,0.001058498,-0.000148146,0.000972122,0.005168244,0.00213688,0.004438805,9.91E-05,0.002034529,0.000703373,0.00121936,0.0008778,0.002849328,0.001459389,0.001599849,0.00543901,0.003413162
583.2000122,6.40E-05,-0.00071583,0.000731039,-0.000466835,0.000368073,0.004795794,0.002035361,0.004044718,-0.000337318,0.001617958,0.000212654,0.00089907,0.000223194,0.002552725,0.000534356,0.00108084,0.005173981,0.003483638
582.4000244,0.000193489,-0.0002148,0.001039296,-0.000557588,0.000402869,0.005213487,0.00190594,0.004260564,0.000302971,0.002244044,0.000460289,0.000988026,0.000505562,0.002366772,0.001078842,0.001577375,0.005442549,0.003033846
581.5999756,-1.26E-05,-0.000504483,0.000415461,-0.000476661,0.000245598,0.005265809,0.00160559,0.00395657,-0.000150371,0.001958853,0.000552654,0.00061686,0.000464358,0.00234759,0.001091766,0.001636744,0.005236673,0.003150357
580.7999878,-0.000145351,-0.000997224,0.000100993,-0.000635139,-1.59E-05,0.005353095,0.001434456,0.003880716,-0.000334008,0.001495519,5.96E-05,0.000533838,0.000182509,0.001798627,0.000772451,0.001171158,0.004870997,0.002985676
580,-0.000558622,-0.000726115,9.00E-05,-0.0005443,-0.000177541,0.005082671,0.001756675,0.003756698,-0.000480126,0.001169315,0.000214725,0.000342477,-0.000118024,0.001542719,0.000596563,0.001153326,0.004921183,0.002727688
579.2000122,0.000502141,-0.000263594,0.000494237,0.000240988,8.08E-05,0.005102891,0.001961662,0.005028617,-0.000413202,0.002156833,0.000534667,0.000791589,0.000415228,0.001921203,0.000907344,0.001843961,0.005311926,0.003121702
578.4000244,0.000690669,0.000398775,0.001283743,-9.25E-05,0.001037972,0.005613068,0.002707474,0.005296204,0.000513441,0.002385252,0.000978011,0.001240595,0.001442429,0.002537389,0.001663352,0.001735363,0.005541145,0.003408962
577.5999756,0.000613465,0.000315716,0.000698888,-0.000407461,0.000457465,0.005563851,0.002350739,0.004820267,0.000596304,0.00201661,0.000744238,0.000919977,0.000761248,0.002648532,0.00127842,0.001148083,0.005055721,0.003296633
576.7999878,0.000527255,0.000376286,0.00097827,-0.000371512,0.000351259,0.004948045,0.002234521,0.004541882,0.000145711,0.001805697,0.000481876,0.000865479,0.000602111,0.002207747,0.001163111,0.001296283,0.004998398,0.002552517
576,0.000556594,6.29E-05,0.001126256,-0.000130342,0.00063607,0.005254437,0.002598946,0.004647939,0.0003467,0.001951677,0.000778467,0.000910016,0.000893103,0.00199076,0.000994901,0.001497078,0.005614039,0.002490368
575.2000122,0.000228737,-0.000312849,0.000486255,-0.000436011,0.000846701,0.005174034,0.00220629,0.004185806,-0.000402133,0.001573998,0.000905451,0.000324369,0.000313281,0.001909554,0.000616316,0.001295192,0.004955638,0.00283531
574.4000244,0.000142552,-0.00053582,0.000273027,-0.000291223,0.000496932,0.005483809,0.001726657,0.004583553,-0.000322885,0.001807178,0.000544749,0.000490246,0.000646362,0.001915717,0.000633918,0.001676501,0.005174689,0.002690127
573.5999756,0.000173574,-0.000472162,0.000849191,-0.000563793,0.000249587,0.005515767,0.002197054,0.004346812,-8.13E-05,0.001984831,0.000170907,0.000787388,0.000824007,0.001904589,0.000297014,0.001485181,0.005068214,0.002760485
