wavelength (nm),DOMBlank1,DOMSTD9,DOM12030,DOM12040,DOM12051,DOM12054,DOM12087,DOM12118,DOM12292,DOMBlank2,DOM12578,DOM12612,DOM12631,DOM12687,DOM12691,DOM12692,DOM11828,DOM12017,DOM12080,DOMBlank3,DOM12173,DOM12249,DOM12538,DOM12544,DOM12561,DOM12572,DOM12575,DOM12587,DOM12646,DOM12650,DOM12664,DOMBlank4
861.5999756,-0.004345922,0.000539669,0.001229692,-0.001291393,0.002189535,-0.000750665,0.000726994,0.001284366,-0.000116264,-0.00314111,0.001605045,-0.002619973,0.001907267,-0.000265819,0.004095409,-0.001060495,-0.000125115,0.000307375,0.000535341,0.001933735,0.000904906,0.0037191,0.001206044,0.004589649,-0.000245019,0.003010621,0.006843816,0.002957215,0.005540149,0.002276284,0.003918902,0.005024715
860.7999878,-0.001601353,-0.000823428,0.002699191,-0.002029525,0.000477107,-0.001053523,0.002620874,0.000924725,0.002919842,-0.003724249,0.000310251,0.001015191,0.000593816,0.005214535,0.001505572,0.000261009,0.00223577,0.003629661,0.006997103,0.001152755,0.002355606,0.00402878,0.003418981,0.001356834,0.003036375,0.004346943,0.003854154,0.003975562,0.003913835,0.006111454,0.003328952,0.006134374
860,-0.001663813,0.002015726,0.002528328,0.001280212,-0.001474754,0.00011948,0.001583428,-0.000674065,-0.002346477,7.21E-05,0.000290123,0.001472714,0.003283487,0.003042057,0.005953021,0.00134424,0.003482255,0.003115836,8.17E-05,0.002444835,0.005124656,0.002014087,0.005152344,0.003479932,0.001289688,0.005011857,0.003249608,0.00343187,0.002769941,0.004817361,0.002214252,0.00442165
859.2000122,-0.001919751,-7.34E-05,-0.001248496,-0.000319057,0.000365949,-0.004410296,0.003590769,0.001574024,-0.001525934,-0.000553865,0.001361534,0.001019446,-0.001213184,0.001952197,0.002467822,0.001498662,-0.000551073,0.002042461,9.64E-05,0.001886051,0.003322743,0.002724119,0.001770269,0.000183234,0.000232233,0.000563359,0.004576255,0.001466844,0.006488214,0.001822203,0.004397408,0.002728626
858.4000244,-0.003383799,-0.002841197,-0.003783942,-0.002647761,-0.005024284,-0.002763884,-0.001503079,-0.00375905,-0.000150527,-0.00118391,-0.001282669,-0.003174004,-0.001583041,-0.000843477,0.003257223,-0.001516906,-0.001307343,-0.00098178,-0.001562407,-2.39E-05,-0.001596917,0.002920598,-0.000383357,-0.000903464,0.000641851,-0.000151303,-0.000315642,0.001595172,0.00066062,-0.000940764,0.000478066,-0.000578839
857.5999756,0.000681154,1.56E-05,-0.000389357,-0.000355166,-0.000537319,-0.00173828,0.000610172,-0.00032423,0.001044408,0.000998611,-0.000744825,0.00088418,0.005210448,-5.45E-05,0.002557204,0.000234642,0.002147754,0.002188807,0.001561034,0.001619387,0.001847835,0.004508819,0.003324178,0.004391525,0.00440575,0.004809745,0.003634098,0.001936933,0.003876563,0.001051232,0.006519904,0.0026234
856.7999878,0.001381503,0.003260014,0.001227719,0.001703553,0.001416562,0.001313159,0.003237481,0.001777234,0.002416435,0.003477375,0.001951209,-0.000350251,0.003071698,0.006116678,0.003932459,0.005205601,0.003574273,0.001701292,0.004348773,0.004786686,0.003502348,0.007047009,0.004228516,0.002917106,0.003315727,0.006126471,0.00608389,0.005260647,0.007824648,0.005220063,0.007847632,0.00536654
856,-0.000521186,1.24E-05,0.001645656,-0.002020404,-0.001001718,-0.0023559,-0.001192378,0.000668761,-0.000717742,0.000925088,-0.000872102,0.003085072,0.002446293,0.001392488,0.000966699,0.003517405,-0.000483539,0.003209628,0.003743381,0.002200722,0.001791452,0.003075947,0.002138961,0.003200475,0.001099058,0.004256381,0.002318754,0.006215034,0.003642739,0.003941367,0.005303148,0.000721964
855.2000122,-0.003711468,-0.000106068,-0.001266977,0.00095819,-0.000270942,0.00036885,-0.000797539,0.003083403,0.000127196,0.000121681,0.002166381,-0.001201258,0.00220231,0.001737026,0.003160683,-0.000918136,0.002138779,-0.001396423,0.001940262,0.001534354,0.001976588,0.000986573,0.000373825,0.003365133,0.001332815,-1.76E-05,0.005360958,0.003745183,0.00716897,0.00597315,0.002203897,0.003221468
854.4000244,-0.002119952,-0.000763172,-0.000413151,-0.001765093,-0.000895352,-0.002890263,-0.001226452,0.000211566,-0.002395238,-0.000987565,-0.000720016,-0.000732731,0.000199808,-0.001353692,0.000856972,0.002538066,0.001362598,0.001736663,0.000864312,0.000229928,-0.001121381,0.000875491,0.002071305,0.002420001,-0.000503604,0.002439004,0.001662442,0.002048157,0.00289029,0.003120998,0.0017868,0.001338891
853.5999756,-4.77E-05,0.000810754,0.002974781,0.000773125,0.000912714,-0.000463991,0.004051432,0.00131007,0.000176423,0.000668657,-0.001991855,-0.001220928,0.003515057,0.002579676,0.004291411,0.003700563,0.00183962,0.004542849,0.003216774,0.003568531,0.003734791,0.001478662,0.006198806,0.003783436,0.003906678,0.004592736,0.001540978,0.005746562,0.006502719,0.005550558,0.002450172,0.004115453
852.7999878,-0.003851785,0.00017171,0.000296962,-0.000807357,-0.001022379,-0.002365581,-0.000492641,-0.001509374,-3.55E-05,-0.000755988,0.002619051,-0.001964901,6.25E-05,0.00223871,0.001707633,0.002096691,0.000726502,0.001284885,0.004510074,0.001579116,0.003591212,0.001561476,0.00174433,0.001478688,0.00458978,0.002921666,0.002798729,0.001847939,0.004403815,0.002609207,0.004148406,0.002819781
852,0.000490272,0.00310486,-0.000155443,0.000574634,0.0018293,-0.000293241,-0.00023793,-0.001007761,-0.000392202,-0.002619458,0.001515027,-0.000125115,0.001773154,0.003465085,0.00249495,0.004081952,0.000301858,0.001738664,0.001373868,0.00176151,0.006615538,0.003557152,0.003006424,0.004618296,0.002485265,0.003644958,0.000970461,0.003016955,0.005078978,0.005036944,0.00301745,0.004369115
851.2000122,-0.002447288,-0.000126512,0.001849785,6.66E-05,-0.00033975,-0.00185841,0.00052938,8.82E-05,0.000668709,-0.000520152,0.000116347,-0.002060339,0.001827168,0.002547414,0.001938156,0.000559497,0.000788218,0.001169782,0.002633427,0.001765018,0.002996936,0.003250442,0.004160507,0.001675929,0.002647803,0.002863607,0.003491231,0.003744974,0.004177914,0.002632854,0.004664659,0.003677641
850.4000244,-0.000563741,-0.000739192,0.00109392,-0.000488969,-0.000863939,-0.000829474,-0.001133516,-0.001415672,0.000983356,-0.000111917,-0.000414444,-0.000961479,-0.000266026,-0.001783706,0.002703515,0.002465896,-0.001792368,0.001631625,0.002219898,0.002383299,0.002997796,0.002841876,0.001613723,0.001424327,0.001749528,0.002692757,4.66E-05,0.00373688,0.006018608,0.00374346,0.003772861,0.001750645
849.5999756,0.001367143,0.004058017,0.003520093,0.003470408,0.00242781,-0.00022991,0.002715341,0.0010572,0.002491305,-0.000127496,0.002348553,0.000582825,0.004686011,0.003589594,0.004668872,0.001865253,0.00223426,0.003027538,0.002627827,0.003539927,0.003022246,0.005396575,0.003719152,0.003679312,0.005292194,0.005678289,0.005216631,0.004866573,0.007368682,0.004556452,0.00744262,0.003928384
848.7999878,-0.002916439,-0.002772424,-0.003374604,-0.003609204,-0.001092875,-0.002702714,-0.001219173,-0.00052858,-0.000906512,-0.002050858,-0.000725754,-0.001969952,-0.001752202,0.000769495,-0.000502208,-0.000314608,0.000176811,-0.000810509,-0.001157423,0.001048897,0.000912947,0.000656731,0.00155324,0.000885218,0.000868592,8.88E-05,0.001816224,0.000992981,0.002532233,0.003121859,0.002069822,0.001494376
848,-0.002094037,-0.00098803,0.000296936,-0.000525271,-0.000881247,-0.002012829,-0.002581016,-0.000762139,-0.000157876,-0.001568546,-0.00052977,0.000669435,0.000122898,-0.000167553,0.00164628,-0.00138925,-0.002121601,0.001964028,0.001548382,0.000967192,0.000632363,0.001742147,0.0016065,0.00127315,0.002268555,0.000854793,0.000703814,0.002788673,0.001491441,0.002632098,0.000876373,0.002031122
847.2000122,-0.001725904,0.000437149,8.83E-05,0.000565977,0.001820124,-0.003878366,0.002138207,0.001526249,-0.000829629,-0.001388682,0.000444145,-0.001078261,0.001662417,0.001885531,0.003817514,0.001098695,0.002522756,0.004077536,0.000664483,0.003458823,-0.000214386,0.002753008,0.000756218,0.000187015,0.00269208,0.002159513,0.002932951,0.003330673,0.004063818,0.005824685,0.004821707,0.003007154
846.4000244,-0.002030762,-0.000319522,0.001448429,-0.002682081,0.000704722,-0.001074904,0.000890795,-0.002058021,-0.001734928,-0.001625131,-0.001046395,-0.00013764,0.000452982,-0.000576253,0.002717086,-2.29E-05,-0.000745704,0.001754726,-0.000182458,0.000216953,0.002723259,0.002590327,0.00208366,0.000707703,0.001369298,0.001944058,0.001706516,0.004468174,0.004336014,0.00264374,0.003645297,-0.000716812
845.5999756,-0.000688848,0.002828145,0.001912207,0.001773959,-0.000198293,-0.000784671,0.000592727,0.000923428,-0.000992317,0.000259015,0.002121116,0.000617768,0.002113312,0.002632593,0.000991736,0.002319691,-0.000411289,0.003732781,0.002821266,0.002166199,0.002717034,0.004993841,0.004070089,0.00359873,0.002410057,0.004702025,0.004805347,0.006718896,0.003759309,0.00312809,0.00407994,0.004154836
844.7999878,-0.002956292,0.000380587,-0.00148724,-0.000293862,-0.000478058,7.01E-05,-3.80E-05,-0.002219168,-0.000374978,-0.001132225,0.001529912,0.000260595,0.002300043,-0.001339343,0.002227469,0.001551474,-0.000114867,-0.000223183,0.001910439,-0.000154874,0.003855016,0.002088888,0.002998396,0.002673796,0.002206186,0.002438535,0.001976666,0.002896935,0.003908428,0.00465299,0.003979036,0.002918643
844,-0.002394054,0.001099162,-0.000872154,-0.001171003,0.000199704,0.000540188,0.001299476,-0.002071417,0.000742915,-0.000396392,0.001280991,0.001403083,0.000692095,-0.001366697,0.003565426,0.001761821,0.000991632,0.001440351,0.002076455,0.00177175,0.000149983,0.003891947,0.003944658,0.002079108,0.00059449,0.001782277,0.002771531,0.002180976,0.005732713,0.00397423,0.003457779,0.003303415
843.2000122,-0.000701874,0.000224179,0.003273029,0.000397687,-0.000476299,0.000120076,0.000456635,-0.000313521,-0.000263853,0.000988129,0.00119213,0.000107673,0.003170643,0.001149459,0.001724708,0.002505208,0.001700461,0.002716877,0.001459311,0.001090442,0.002699608,0.001705112,0.003042735,0.001170327,0.00301573,0.001720939,0.004854584,0.000670835,0.005069131,0.003595467,0.004831287,0.003026808
842.4000244,-0.002148132,-0.000945878,0.000101459,-0.00208332,2.86E-05,-0.001688104,0.001187692,-0.000402444,-0.00027208,-0.000722807,0.001182682,-0.00043327,0.000585339,0.001463207,0.000843951,-0.000787772,-0.000411547,0.002493257,0.001531964,4.40E-05,0.001959712,0.001891563,0.0006313,0.001001958,0.001305604,0.004768077,3.93E-05,0.001995701,0.004255832,0.004278889,0.003453996,0.002226012
841.5999756,-0.002530628,-0.000454785,0.002597488,-0.002303066,-0.000985086,-0.003525968,0.003189288,0.001727644,-0.000161602,-7.09E-06,0.001112371,-0.001055175,-0.000585095,-0.001178954,0.000481694,0.001835461,-0.000754593,0.001720679,0.002142343,-8.08E-06,0.001959581,0.001795845,0.002245007,0.000934868,0.001567035,0.002495392,0.003600922,0.003033977,0.005100271,0.001532536,0.003093675,0.001419418
840.7999878,-0.001943151,4.97E-06,0.001454662,-0.000104515,8.86E-05,-0.000784051,0.00053897,0.000822477,-0.000190634,0.001355821,0.000783472,9.60E-05,0.001822983,0.002136464,0.004168478,0.00137862,0.002022825,0.000554287,0.003174398,0.003512813,0.002260463,0.001994609,0.001706308,0.003292721,0.003870478,0.00469182,0.00353489,0.00474031,0.007544884,0.005654345,0.003827177,0.002187766
840,-0.004392051,-0.000792888,-0.002679972,-0.001666392,-0.001884288,-0.003911563,0.000732751,-0.00216266,-0.002112533,0.000225551,-0.001892484,0.000344731,0.000569269,-0.000149181,0.000570228,-9.42E-05,-0.000359097,0.002325208,0.000618234,0.000339575,0.000258781,0.000539332,0.000503593,0.002473419,0.000612583,0.001947334,0.001047781,0.001537134,0.003445229,0.002555954,0.004384961,0.002377833
839.2000122,-0.00203138,0.001432586,0.001662598,0.00011658,-0.000307158,-0.000735832,0.001676137,-0.000894836,-0.000581113,-0.000637672,0.003930265,0.001394877,0.001263155,0.001647345,0.001861977,0.001725565,0.001068255,0.004187375,0.005583752,0.004957366,0.003021621,0.002532233,0.00355877,0.002964408,0.002669941,0.004055613,0.001981138,0.005214483,0.004523938,0.004105182,0.004805164,0.00217572
838.4000244,-0.002271342,-0.001081876,-0.000681767,3.29E-05,0.000438626,-0.003716293,0.001364078,-0.000469576,-0.001296658,-0.000525116,0.001989226,0.001916393,0.000481487,0.001628221,0.000969527,-0.000584526,0.002405763,0.003477297,0.001146422,0.001424093,0.001164643,0.002077547,0.003871548,0.002769837,0.002918174,0.002227027,0.004307908,0.002623061,0.006070344,0.003791661,0.002574989,0.003357516
837.5999756,-0.002432977,0.000171166,0.000392194,0.003170643,0.000898188,1.79E-05,0.002826191,-0.000451113,0.000479906,-0.00029619,0.000878137,0.000551981,0.002326639,0.002872128,0.002500521,0.00127868,0.002545851,0.00311667,0.003548853,0.001923127,0.00414595,0.004719191,0.004378163,0.002968422,0.00247571,0.003827673,0.0048416,0.003778057,0.005031523,0.004281582,0.004341871,0.003989277
836.7999878,-0.001743127,0.000983174,0.003464015,0.00181022,0.000751265,-0.000876339,0.000728757,0.002686715,0.000428106,-0.000297587,0.002865275,0.000775537,0.001861535,0.00442165,0.00221178,0.002502917,0.001313419,0.002785182,0.00476512,0.003031474,0.002275165,0.004217355,0.003936482,0.003505297,0.002927296,0.004927283,0.004399945,0.0053255,0.006402144,0.00567223,0.003797615,0.004796003
836,-0.00284634,0.000904465,9.57E-05,-0.002267686,-0.002292973,-0.003550309,0.000645791,-0.000562707,0.002053228,-0.004345307,-0.00140437,-0.001216179,0.00285592,0.001435365,-0.00213685,0.001491052,0.000448343,0.000777793,0.001036623,0.000315716,0.002058482,9.58E-05,-0.000313469,0.001402953,0.001047366,0.00289704,0.002232855,0.00301414,0.003113098,0.003121989,0.004914716,0.002095391
835.2000122,-0.002684809,0.001752621,-0.000985757,0.000121319,-0.001265273,-0.002371193,0.003069768,-0.001847687,0.000885062,-0.00017128,0.002403029,-0.000122734,0.002379968,0.002313289,0.001918291,0.002187454,0.002050914,0.004414693,0.004043333,0.000701014,0.00293686,0.003688841,0.004445265,0.00232742,0.001617802,0.003501852,0.005785622,0.001847315,0.005656521,0.005304615,0.005374428,0.003516753
834.4000244,-0.001633435,0.000394863,0.001946892,0.000371389,0.000644469,0.000566703,0.003382247,0.001789815,-0.001091533,0.000634566,0.001196673,0.002587879,0.00389354,0.003632558,0.003173251,0.003646498,0.002868558,0.004539763,0.003919033,0.002683381,0.002613452,0.003704401,0.00520657,0.003668504,0.002586681,0.004835763,0.003854442,0.004236097,0.006386093,0.003129915,0.00712626,0.004674105
833.5999756,-0.003275805,0.000134265,-0.00085841,-0.003346862,-0.002044675,-0.002707499,-0.000660832,-0.00153878,0.001261441,-0.001587013,-0.000714538,-0.000465025,0.001582389,-0.000764051,-0.000378495,0.000581555,0.000893052,0.000768613,0.000320716,0.000229022,0.001949466,0.00264874,0.001288961,0.001571919,0.00017373,0.001725539,0.000409657,0.001808088,0.002881691,0.004567648,0.002321929,0.002368854
832.7999878,0.00104516,0.000965895,0.002709272,9.76E-05,0.001751009,-0.001813558,0.002089954,0.00128003,0.001732167,-0.000132361,0.002571578,0.003242279,0.002540514,0.002689736,0.002263507,0.0024616,0.00228331,0.004761639,0.003226736,0.002888883,0.003876145,0.005066119,0.004854243,0.003811717,0.003091276,0.004638573,0.006003122,0.005693658,0.006421532,0.005218045,0.007080423,0.002081319
832,0.000151459,-1.05E-05,0.002754649,0.000294216,0.000111531,-0.000923612,0.002418361,-0.001060443,0.000520724,-7.29E-05,0.003160344,0.001957189,0.003709753,0.001057252,0.002239542,0.002392331,3.66E-05,0.002526792,0.003915716,0.001940834,0.00404281,0.002765044,0.003548853,0.002134747,0.0010524,0.002826972,0.002920885,0.005508007,0.005915993,0.002430908,0.005804693,0.002564729
831.2000122,-0.000682852,0.001357613,0.001371038,-0.000789942,0.001915951,-0.000915191,0.00271693,-3.11E-05,0.002015882,0.000328384,0.001878694,0.004044639,0.003847025,0.002031616,0.002650329,0.002273968,0.005060043,0.004610133,0.00482702,0.003785943,0.00387241,0.002720785,0.006357434,0.004809876,0.003673047,0.002795942,0.004058331,0.005077904,0.00582416,0.004739891,0.004896285,0.0056443
830.4000244,-0.005456254,-0.000659694,-0.000509448,-0.000266802,-0.002770829,-0.001948872,0.001062312,-0.000347716,0.000163941,-0.002289883,-0.000140021,0.001124621,0.001311238,0.000804504,0.00069894,0.00121975,-0.000781984,0.002254972,0.000995835,0.000682502,0.001485857,0.001142218,0.002080746,7.00E-05,-0.000891012,0.001705346,0.001945436,0.002565328,0.003877477,0.002666321,0.002701744,0.004069566
829.5999756,-0.005251601,-0.001988505,4.14E-05,-0.000173143,0.000412559,-0.002331235,0.001144839,0.000851395,-0.000802396,-0.000919686,0.000609265,-0.000267009,0.001557163,0.000947917,0.000475034,0.000549285,0.000223479,0.002491513,0.002569104,0.000945141,0.002426431,0.003427225,0.003352063,0.00064071,0.000948176,0.002848833,0.002584259,0.002665253,0.004263466,0.003311892,0.004515907,0.002452931
828.7999878,-0.000167243,0.001199347,0.001889899,-0.000339233,0.000380095,-0.001224077,0.002968578,0.001360858,0.001386359,0.000611106,0.001736949,0.001689676,0.002890186,0.001404018,0.003586854,0.001046457,0.00305616,0.005655708,0.004656626,0.0022837,0.004016761,0.003420494,0.004851547,0.001089612,0.003638197,0.004186957,0.004309189,0.004982424,0.006315723,0.004059977,0.006314856,0.00532799
828,-0.003391196,0.000805412,0.0029985,-0.000608567,0.000733425,5.01E-05,0.00080593,0.000608202,-0.001881401,-0.000929657,0.002626421,-0.000223131,0.002393815,0.001500403,0.000642214,0.00055605,0.000339653,0.005043936,0.004095853,0.001191715,0.002603113,0.004085793,0.003793463,0.003331221,0.001216687,0.001578544,0.001450559,0.002583634,0.005302309,0.003784925,0.004498514,0.003095526
827.2000122,-0.004165308,-0.001024083,0.002805243,-0.001243075,-0.00156282,-0.003789074,0.001039036,-0.001511128,-0.000240155,-0.001613629,-6.01E-05,0.000676046,0.001413835,0.002345742,-0.000108863,0.000784821,-0.000505156,0.001535835,0.002783593,0.000746079,0.002320654,0.003738525,0.002872023,0.001881059,0.002444757,0.001905655,0.001734869,0.002551918,0.004581435,0.003289043,0.00503354,0.003649056
826.4000244,-0.00273667,0.000775692,0.001456065,-0.001658708,-0.000727976,-0.001158765,0.002685803,-0.000528322,-0.000362511,-0.001046705,0.002389468,0.002513539,0.001583584,0.002102726,0.001043032,0.000499705,0.001048663,0.003124935,0.0024981,0.000740763,0.002686037,0.002000642,0.003445463,0.001659714,0.002725604,0.002901496,0.004867646,0.004493832,0.005684688,0.004138476,0.00455292,0.00331544
825.5999756,-0.002898903,-0.000563379,0.001631365,-0.00147496,-0.001122982,-0.001816807,0.001850304,0.002382909,-0.000739243,-0.000288067,0.002413624,0.002097341,0.001554747,0.002510701,0.001256846,0.001303942,0.000658909,0.003883302,0.003632193,0.00324906,0.002428565,0.003476305,0.003328664,0.002543586,0.002358417,0.002900949,0.003489535,0.002744203,0.006289012,0.005903687,0.004805007,0.0023415
824.7999878,-0.002741609,-0.002389008,0.000407766,-0.001513552,-0.002458769,-0.002241625,0.00122193,-3.51E-05,-0.0016192,-0.001860627,0.002021005,-0.001959232,0.000781812,-9.45E-05,0.001284625,-0.001880319,0.001273929,0.002771791,0.003108431,0.000417353,0.001984389,0.001789997,0.001877706,5.37E-05,0.001827012,0.000939797,0.002669706,0.002746391,0.004859348,0.00428498,0.004267805,0.003607343
