wavelength (nm),DOMBlank1,DOMSTD22,DOM11960,DOM12423,DOM12425,DOM12449,DOM12455,DOM12469,DOM12483,DOMBlank2,DOM12497,DOM12535,DOM12577,DOM13165,DOM13287,DOM13311,DOM13435,DOM12152,DOM12717,DOMBlank3,DOM12718,DOM12838,DOM12840,DOM12982,DOM12995,DOM13009,DOM13016,DOM13020,DOM13021,DOMBlank4,DOM13022,DOM13043,DOM13052,DOM13056,DOM13060,DOM13061,DOM13067,DOM13145,DOM13146,DOM13452,DOMBlank5
864.7999878,-0.006995623,-0.010821782,-0.014738103,-0.014744358,-0.01809549,-0.026501007,-0.024307156,-0.023585418,-0.028404303,-0.03055343,-0.028697835,-0.032847043,-0.034502406,-0.035995249,-0.035642803,-0.033235725,-0.038181156,-0.031520393,-0.038598679,-0.03601617,-0.033679824,-0.032908194,-0.03545719,-0.042009048,-0.032742918,-0.03216264,-0.039469633,-0.033640634,-0.034002706,-0.036131568,-0.033611167,-0.034169894,-0.041111436,-0.038247529,-0.036506515,-0.035374302,-0.038727313,-0.041792143,-0.037196945,-0.03382118,-0.036668509
864,-0.001389302,-0.007802194,-0.010191718,-0.00970252,-0.015016061,-0.022331296,-0.024759403,-0.022152893,-0.02316238,-0.019641699,-0.026356809,-0.028543167,-0.031255405,-0.027994819,-0.026258036,-0.032137398,-0.027459286,-0.027093466,-0.029862257,-0.032355431,-0.033490639,-0.0305556,-0.032165475,-0.032001793,-0.027528681,-0.031455822,-0.03042539,-0.037055209,-0.034657404,-0.032422319,-0.036920514,-0.035404082,-0.035551652,-0.03488569,-0.035055261,-0.036831819,-0.03072335,-0.034974113,-0.037120428,-0.034388248,-0.029476011
863.2000122,-0.00160094,-0.004969061,-0.006820542,-0.008007376,-0.017173136,-0.018903783,-0.023797346,-0.021246176,-0.024988404,-0.028450612,-0.026073098,-0.022470247,-0.02769362,-0.027899621,-0.030974828,-0.025925588,-0.03129958,-0.029357912,-0.030547928,-0.028236384,-0.024101943,-0.028562801,-0.027735682,-0.033735827,-0.032568119,-0.029330911,-0.031780552,-0.034064505,-0.030938284,-0.027212182,-0.026771588,-0.0308228,-0.030805584,-0.028438393,-0.036009021,-0.027804792,-0.032842722,-0.031618457,-0.030847589,-0.029162865,-0.033692088
862.4000244,0.002066233,-8.31E-05,-0.009377569,-0.010870913,-0.013154615,-0.019616067,-0.020726735,-0.022211581,-0.024338143,-0.023753969,-0.021568084,-0.027527904,-0.028236626,-0.02522422,-0.03035583,-0.026047258,-0.02782305,-0.024975939,-0.031011079,-0.027572071,-0.025401853,-0.028725652,-0.030095635,-0.033222582,-0.028941093,-0.027647667,-0.030230097,-0.027059417,-0.029998144,-0.030541124,-0.025084827,-0.031806536,-0.029268289,-0.029287357,-0.027540004,-0.031874806,-0.029859066,-0.03155525,-0.031570993,-0.031543888,-0.03087623
861.5999756,-0.001342956,-0.01115827,-0.011909102,-0.016830022,-0.016044101,-0.023085754,-0.023071665,-0.025918175,-0.031537533,-0.029713273,-0.026292978,-0.03078147,-0.027541753,-0.034027312,-0.032855492,-0.032125667,-0.035401933,-0.033314366,-0.036780402,-0.037274446,-0.036280748,-0.034501303,-0.03199511,-0.034764033,-0.033863131,-0.034308746,-0.031874806,-0.037694741,-0.035951313,-0.035793152,-0.039668329,-0.037774667,-0.036154527,-0.038283039,-0.033134088,-0.036636911,-0.030762082,-0.032521669,-0.032687459,-0.033011079,-0.037606917
860.7999878,0.003263848,-0.007055122,-0.007794668,-0.010702086,-0.015547918,-0.014317976,-0.021247458,-0.022719964,-0.026870441,-0.016540961,-0.026145786,-0.022287672,-0.027539225,-0.022956084,-0.027479455,-0.025942219,-0.0281622,-0.029665792,-0.027671469,-0.030764012,-0.027265815,-0.029976014,-0.029738462,-0.02847665,-0.029640647,-0.032506488,-0.030720938,-0.031012669,-0.030901931,-0.032584928,-0.030383347,-0.030318413,-0.03028867,-0.031757694,-0.032537088,-0.032058973,-0.031060243,-0.029898068,-0.035083577,-0.030511735,-0.03506887
860,0.002393529,-0.003297745,-0.011732514,-0.012733456,-0.014531771,-0.01542527,-0.016801631,-0.019677673,-0.021763224,-0.025714647,-0.026799673,-0.031163715,-0.028121246,-0.030488426,-0.030123701,-0.031270724,-0.028115133,-0.034595259,-0.028745132,-0.028060244,-0.030377118,-0.029426279,-0.029460143,-0.03522462,-0.031114031,-0.032419004,-0.030253084,-0.032137878,-0.03771909,-0.033335559,-0.028638516,-0.033985615,-0.029820979,-0.028825998,-0.031918824,-0.031688634,-0.033468302,-0.034217793,-0.031737581,-0.030173594,-0.030010223
859.2000122,-0.002638653,-0.008580825,-0.010314184,-0.015916303,-0.017431088,-0.018776527,-0.020698994,-0.022280738,-0.023416163,-0.028484941,-0.027884182,-0.029710371,-0.029811893,-0.029177969,-0.028146042,-0.029470883,-0.028855888,-0.03439131,-0.030913021,-0.031126367,-0.032057293,-0.032314293,-0.032601979,-0.033701863,-0.030377023,-0.031479608,-0.032283582,-0.032440912,-0.032186195,-0.035324335,-0.033158794,-0.032825731,-0.032768074,-0.033046152,-0.03501242,-0.031721797,-0.037847228,-0.039667528,-0.033298638,-0.033726819,-0.03670324
858.4000244,-0.000686626,-0.006357939,-0.0088837,-0.013167975,-0.017206576,-0.014584139,-0.023620477,-0.022799701,-0.024485556,-0.027731165,-0.03130218,-0.026092794,-0.027562791,-0.027227597,-0.02927158,-0.032297954,-0.029572122,-0.031216765,-0.026122192,-0.029871197,-0.028256612,-0.031154221,-0.031711977,-0.033050664,-0.033967279,-0.033517145,-0.032626186,-0.032816276,-0.031756926,-0.034399822,-0.030610511,-0.035380363,-0.030796422,-0.029964756,-0.033037517,-0.030044863,-0.031084728,-0.033228386,-0.032491069,-0.033083528,-0.033155866
857.5999756,-0.006741437,-0.010923372,-0.012211881,-0.017088128,-0.019470457,-0.023983255,-0.02675903,-0.024031801,-0.026036823,-0.029763261,-0.030072786,-0.028545689,-0.032400023,-0.035787523,-0.033527832,-0.034780711,-0.034264587,-0.03579668,-0.032455903,-0.041436087,-0.033250064,-0.033304296,-0.033605609,-0.036089357,-0.03451699,-0.036400121,-0.038467776,-0.04002475,-0.040637437,-0.036961742,-0.034612946,-0.035655346,-0.038780019,-0.034929689,-0.035996392,-0.032681171,-0.036832437,-0.032634638,-0.040177509,-0.035327725,-0.037720941
856.7999878,-0.005179986,-0.008450354,-0.00942651,-0.021740474,-0.019635564,-0.02310171,-0.024762288,-0.027816154,-0.028104117,-0.029307537,-0.032366771,-0.032091096,-0.036932688,-0.034358207,-0.035498887,-0.032405455,-0.032446917,-0.035092365,-0.031752884,-0.037115958,-0.036644146,-0.039014664,-0.03559415,-0.03506228,-0.038765669,-0.033373341,-0.037465978,-0.03529083,-0.040600192,-0.037253633,-0.036211688,-0.041476086,-0.036940914,-0.0378021,-0.031643346,-0.036898449,-0.041117981,-0.037655815,-0.035569731,-0.037036765,-0.038898565
856,-0.000947841,-0.006072442,-0.012764525,-0.015643815,-0.018283209,-0.020036243,-0.026267296,-0.022858154,-0.028505012,-0.028013505,-0.026186682,-0.031663802,-0.029317217,-0.031999726,-0.029368024,-0.031111283,-0.033904888,-0.031586878,-0.029290793,-0.032327991,-0.031424232,-0.032231718,-0.031821642,-0.03476714,-0.030102689,-0.033930268,-0.035780851,-0.036794387,-0.034604963,-0.036828682,-0.034665577,-0.035368387,-0.035375211,-0.033839092,-0.036184587,-0.033270251,-0.032595113,-0.032700282,-0.034750845,-0.037496753,-0.034107439
855.2000122,0.000110133,-0.0066848,-0.010391024,-0.01385793,-0.018688509,-0.020461693,-0.023673525,-0.023330653,-0.02646954,-0.026021853,-0.024447534,-0.030611573,-0.027515221,-0.032488186,-0.03439327,-0.030775923,-0.028456867,-0.030579196,-0.028614474,-0.030920155,-0.033909485,-0.031982172,-0.032730721,-0.031799801,-0.03077684,-0.034567527,-0.032400601,-0.031235652,-0.035483956,-0.035763018,-0.034457214,-0.032321934,-0.034761835,-0.033155002,-0.035974234,-0.035045661,-0.033785928,-0.036728881,-0.032463156,-0.033163827,-0.033594873
854.4000244,-0.007679526,-0.01529889,-0.019154865,-0.016209168,-0.02368436,-0.02567883,-0.028850753,-0.028569492,-0.029307731,-0.033820413,-0.033487428,-0.03500497,-0.033526968,-0.036496282,-0.03622169,-0.036685541,-0.038097933,-0.035260327,-0.035876624,-0.036486711,-0.031595305,-0.040638901,-0.035790529,-0.038505826,-0.037879542,-0.038634155,-0.037988089,-0.038229659,-0.038647182,-0.041285984,-0.039495021,-0.039448407,-0.040269487,-0.038355559,-0.038404517,-0.040830087,-0.041375235,-0.040037829,-0.039852999,-0.037290029,-0.04062669
853.5999756,-0.003740367,-0.015356713,-0.014541784,-0.018616447,-0.018593632,-0.023702204,-0.029129559,-0.027759189,-0.032047242,-0.02866997,-0.027677542,-0.032150187,-0.031553179,-0.03461194,-0.029801451,-0.033792395,-0.032667629,-0.033165701,-0.034462523,-0.038364373,-0.035145558,-0.037865829,-0.03527756,-0.035108697,-0.033816773,-0.035232261,-0.038794789,-0.037039999,-0.037468448,-0.035094369,-0.034715667,-0.036833152,-0.036674503,-0.034861177,-0.037127841,-0.037375923,-0.035667602,-0.035766497,-0.036006209,-0.035706513,-0.037614465
852.7999878,0.000379525,-0.009288185,-0.011591998,-0.018145194,-0.020292552,-0.021953648,-0.023643766,-0.025335927,-0.02512338,-0.027447671,-0.027192099,-0.028567456,-0.028418075,-0.032725632,-0.030791985,-0.0278567,-0.031968128,-0.033692088,-0.031989001,-0.032718912,-0.034973826,-0.031571954,-0.034180708,-0.033583183,-0.033432882,-0.034380883,-0.032638237,-0.034454871,-0.032658648,-0.036497042,-0.029363429,-0.032103118,-0.036759041,-0.035669077,-0.033611216,-0.034294631,-0.037032202,-0.032971106,-0.034829021,-0.03426569,-0.035264432
852,-0.003838854,-0.009892436,-0.011967882,-0.02093276,-0.015884459,-0.02772495,-0.025682002,-0.025789153,-0.027257599,-0.02726387,-0.030018872,-0.031633575,-0.029964756,-0.03312977,-0.033335224,-0.031639252,-0.031824291,-0.035665024,-0.034244444,-0.032069698,-0.034538411,-0.034839533,-0.035093941,-0.033808921,-0.035337556,-0.037276298,-0.038200453,-0.036058389,-0.035686772,-0.039387982,-0.033955738,-0.034277935,-0.036155812,-0.032238066,-0.038831104,-0.035773601,-0.034421153,-0.036032371,-0.035198748,-0.036585949,-0.041161399
851.2000122,-0.006711004,-0.010190707,-0.012564847,-0.01765305,-0.022724386,-0.023222307,-0.027915254,-0.025451414,-0.028281158,-0.028941335,-0.029385105,-0.031041205,-0.030958533,-0.03615991,-0.033442996,-0.032594342,-0.031938449,-0.037674233,-0.03304404,-0.039356444,-0.034993984,-0.035764258,-0.034759399,-0.035504997,-0.036557488,-0.033503007,-0.037475429,-0.034164581,-0.037751175,-0.037248075,-0.037051357,-0.034033246,-0.037052784,-0.035775177,-0.037482601,-0.036965068,-0.03882831,-0.036449347,-0.040546436,-0.036194064,-0.037391078
850.4000244,-0.001834283,-0.006909365,-0.011466715,-0.016242085,-0.018456956,-0.02346546,-0.024197927,-0.022582371,-0.029496424,-0.027452385,-0.030029451,-0.031373568,-0.029751997,-0.031244179,-0.029914742,-0.031817313,-0.029965384,-0.029906332,-0.031454857,-0.032152496,-0.03241862,-0.033128813,-0.034725752,-0.035541918,-0.03314608,-0.035131332,-0.033117589,-0.037502501,-0.034474287,-0.037228119,-0.033398461,-0.033360109,-0.034321185,-0.029744504,-0.034891993,-0.03195639,-0.033366963,-0.034858599,-0.035427559,-0.035641611,-0.032754775
849.5999756,-0.002868148,-0.007215699,-0.011450076,-0.014634199,-0.015809784,-0.021728752,-0.023190847,-0.026441727,-0.02698946,-0.026491459,-0.030295962,-0.032844692,-0.027556766,-0.034430526,-0.030906897,-0.032974802,-0.036012642,-0.03286346,-0.031892896,-0.034379207,-0.03283773,-0.034070965,-0.036228407,-0.03615129,-0.035719246,-0.033068366,-0.034638427,-0.035629734,-0.035561193,-0.036005303,-0.0361198,-0.034219135,-0.036595419,-0.032365475,-0.036741871,-0.031849887,-0.036182825,-0.034727283,-0.035977807,-0.03373966,-0.035979763
848.7999878,0.000772788,-0.005933913,-0.013462549,-0.008862193,-0.015686112,-0.023138672,-0.025509756,-0.025153626,-0.024759011,-0.026488537,-0.02910937,-0.025003262,-0.02670772,-0.027166713,-0.02629322,-0.028689839,-0.030074187,-0.032036949,-0.031978659,-0.031225486,-0.0292664,-0.036213119,-0.032461282,-0.035139255,-0.028456431,-0.032182638,-0.032841813,-0.035623819,-0.033474248,-0.032503128,-0.032384984,-0.035047811,-0.034871593,-0.032499764,-0.031946529,-0.034284107,-0.033365764,-0.034769624,-0.03520963,-0.032466713,-0.035109412
848,-0.004318858,-0.005119257,-0.007862549,-0.012980442,-0.018799283,-0.020715974,-0.021353982,-0.022197267,-0.022583747,-0.026267637,-0.029041147,-0.029980024,-0.028502395,-0.030494314,-0.03016012,-0.031807929,-0.031670585,-0.028167732,-0.031632464,-0.03235466,-0.029145341,-0.030687267,-0.033155147,-0.033683036,-0.033074364,-0.030780699,-0.033077288,-0.033623096,-0.034029752,-0.030179825,-0.031158511,-0.034172095,-0.034213103,-0.030069502,-0.032251813,-0.030541221,-0.03457446,-0.03332803,-0.034220569,-0.032746423,-0.035105117
847.2000122,-0.003990262,-0.007670268,-0.008985998,-0.015046168,-0.021813348,-0.022893518,-0.024977503,-0.024102433,-0.028395621,-0.027288862,-0.027504481,-0.031613741,-0.028291006,-0.03094865,-0.030836256,-0.032628346,-0.032525606,-0.033757046,-0.029662311,-0.034765325,-0.032527674,-0.036787871,-0.033546187,-0.033600431,-0.033277974,-0.034054071,-0.035783853,-0.034156878,-0.03559649,-0.037037764,-0.034111124,-0.036656376,-0.034101121,-0.031524628,-0.033094514,-0.03649633,-0.032764524,-0.035122018,-0.03678045,-0.031316053,-0.038441338
846.4000244,-0.001964489,-0.007896358,-0.015021512,-0.013880445,-0.014805308,-0.020592062,-0.026013857,-0.023989329,-0.032485783,-0.029292051,-0.031145835,-0.031214308,-0.03225407,-0.03214759,-0.03301559,-0.033131305,-0.03240579,-0.035249874,-0.035713859,-0.036668699,-0.036545113,-0.034832079,-0.032942411,-0.033269387,-0.036643859,-0.034464721,-0.035051201,-0.038600717,-0.036209401,-0.033609152,-0.037965365,-0.035606746,-0.037736651,-0.031953648,-0.036232453,-0.037091147,-0.035895307,-0.032909729,-0.035160072,-0.033801399,-0.038084373
845.5999756,-0.003021643,-0.011524445,-0.014389955,-0.018388478,-0.021009864,-0.023509603,-0.024671564,-0.026417904,-0.029015578,-0.032164946,-0.033182967,-0.032535601,-0.034291141,-0.035509575,-0.031674486,-0.034965895,-0.033816054,-0.03559415,-0.037998665,-0.035349775,-0.035819799,-0.033703443,-0.034219563,-0.035802018,-0.035437435,-0.035381511,-0.036568671,-0.036803138,-0.0366165,-0.038731385,-0.036541071,-0.039841145,-0.039124869,-0.037141718,-0.035881389,-0.03588625,-0.03848204,-0.033613369,-0.035908606,-0.035680812,-0.034419
844.7999878,0.001524587,-0.003952402,-0.010266152,-0.013842485,-0.020613143,-0.022843124,-0.025036398,-0.020142769,-0.024317192,-0.025880666,-0.025550567,-0.031248901,-0.025703961,-0.026711127,-0.029805075,-0.03136085,-0.032644819,-0.032716703,-0.032514654,-0.033592045,-0.035624441,-0.033288233,-0.033852309,-0.034804318,-0.032882035,-0.031287778,-0.033282001,-0.032955226,-0.033095039,-0.036226787,-0.029597705,-0.0327482,-0.033186372,-0.03374603,-0.032156583,-0.032728322,-0.031522799,-0.034241576,-0.030400289,-0.029356461,-0.034248609
844,-0.00200582,-0.009379292,-0.010314942,-0.015925186,-0.022575637,-0.017372247,-0.023590615,-0.023392765,-0.025753828,-0.027798915,-0.029864576,-0.031927481,-0.031676266,-0.03117523,-0.032294974,-0.033543359,-0.032016944,-0.033053063,-0.03427789,-0.033399422,-0.035660114,-0.032611631,-0.034568436,-0.034665626,-0.037826445,-0.034465201,-0.03707004,-0.037814107,-0.035952646,-0.034847848,-0.034508046,-0.034756724,-0.03404196,-0.032240901,-0.034734402,-0.03598186,-0.03672931,-0.035952739,-0.034579482,-0.034532864,-0.033974748
843.2000122,-0.002285145,-0.00553544,-0.009832363,-0.014352489,-0.014955042,-0.019128956,-0.021648968,-0.022845384,-0.022672648,-0.025148446,-0.029353218,-0.028822074,-0.029157056,-0.033520356,-0.030128289,-0.031730745,-0.031099042,-0.031495452,-0.028664347,-0.03129987,-0.032717951,-0.031940375,-0.033653859,-0.034360744,-0.032994043,-0.031537678,-0.032511149,-0.034124717,-0.033690941,-0.033454884,-0.033428185,-0.034544002,-0.035326913,-0.034169126,-0.034946885,-0.033671822,-0.036295891,-0.034804989,-0.03274719,-0.03233837,-0.031633381
842.4000244,-0.002360431,-0.003742984,-0.010101591,-0.014882907,-0.018046075,-0.019060137,-0.022276262,-0.022345508,-0.026145006,-0.02477417,-0.026740192,-0.02929665,-0.030137708,-0.030523704,-0.029766066,-0.028182579,-0.029731354,-0.030490838,-0.032206964,-0.031697731,-0.029311409,-0.033180904,-0.031193107,-0.033945829,-0.031201828,-0.030068245,-0.035574071,-0.034076996,-0.036195781,-0.033751395,-0.031569548,-0.03194249,-0.033231888,-0.0338673,-0.033798046,-0.032935835,-0.035014663,-0.036368363,-0.036111653,-0.030487701,-0.034774788
841.5999756,-0.003631743,-0.010048983,-0.014263121,-0.019448329,-0.018150954,-0.024666231,-0.024153611,-0.026893556,-0.030251587,-0.030801967,-0.03233318,-0.031897996,-0.031687383,-0.033360731,-0.033651415,-0.036017075,-0.035935391,-0.035697501,-0.035599969,-0.036834009,-0.03350981,-0.034472805,-0.036982659,-0.035586521,-0.037350792,-0.037609242,-0.038488247,-0.03631632,-0.038062744,-0.037831187,-0.038538091,-0.037830666,-0.034105092,-0.037576243,-0.03662635,-0.038574565,-0.039302487,-0.039655004,-0.038725372,-0.037934814,-0.036346983
840.7999878,-0.007444163,-0.0115799,-0.016949633,-0.017727954,-0.020383997,-0.025722796,-0.0220444,-0.026745692,-0.03044576,-0.027794156,-0.030912731,-0.034371603,-0.033759873,-0.033401288,-0.034251094,-0.03126711,-0.033744544,-0.038435746,-0.035289969,-0.035850357,-0.035988197,-0.03615186,-0.033615239,-0.037565988,-0.035971709,-0.03749476,-0.03790497,-0.038309157,-0.036258362,-0.03716477,-0.038795501,-0.035118293,-0.036510941,-0.037103411,-0.03705968,-0.036962166,-0.038740288,-0.040765755,-0.036143381,-0.038864907,-0.03934817
840,-0.004587017,-0.006439971,-0.011675819,-0.015168772,-0.019910753,-0.021580597,-0.02357463,-0.021914614,-0.02924525,-0.026126141,-0.02973469,-0.030767629,-0.031806584,-0.032609999,-0.032147929,-0.033441987,-0.033204645,-0.033379238,-0.033379141,-0.035706084,-0.032928828,-0.03348719,-0.035966799,-0.0369935,-0.034743484,-0.038438208,-0.036283176,-0.033385471,-0.033754267,-0.036641244,-0.035317559,-0.034239754,-0.036484048,-0.034677621,-0.033436429,-0.036171962,-0.03655744,-0.037002631,-0.035382513,-0.037505776,-0.036841616
839.2000122,-0.003199341,-0.005065633,-0.011107505,-0.01602968,-0.019864315,-0.021383701,-0.02456991,-0.027468763,-0.027032711,-0.027928848,-0.030996377,-0.027227646,-0.03282338,-0.030576447,-0.032680307,-0.032718431,-0.032473437,-0.032150909,-0.032609329,-0.033839617,-0.033690941,-0.034979891,-0.033210449,-0.035528086,-0.033351429,-0.03551444,-0.034723125,-0.032419194,-0.034484234,-0.037687715,-0.034787785,-0.035712332,-0.032644432,-0.031718716,-0.037896432,-0.034534585,-0.033057284,-0.035777085,-0.03749153,-0.035174731,-0.037637632
838.4000244,-0.001638077,-0.006125994,-0.010767039,-0.015132025,-0.017223941,-0.019477684,-0.022066692,-0.023406548,-0.025229447,-0.027021375,-0.027438484,-0.026815103,-0.027066421,-0.030891227,-0.03075557,-0.029441034,-0.031114416,-0.033627361,-0.031036241,-0.033518296,-0.032120809,-0.031440411,-0.032151051,-0.035175592,-0.030503532,-0.033391077,-0.032705419,-0.0308432,-0.034692965,-0.033991549,-0.031152776,-0.032941163,-0.034071349,-0.033402104,-0.034894813,-0.034138355,-0.034260042,-0.032633774,-0.033949804,-0.033189923,-0.033306167
837.5999756,-0.003191272,-0.007736999,-0.010869802,-0.013742529,-0.017870773,-0.020620845,-0.022345852,-0.021507239,-0.02478889,-0.026300676,-0.030626288,-0.02852397,-0.027594566,-0.03018108,-0.030910995,-0.030480318,-0.030595023,-0.033256825,-0.032334335,-0.035420161,-0.032404877,-0.033890236,-0.035562623,-0.034103468,-0.033416726,-0.034318216,-0.034178745,-0.034416657,-0.033947647,-0.035045996,-0.032895472,-0.033147041,-0.032889474,-0.034268703,-0.03467112,-0.030854099,-0.03207773,-0.033541441,-0.030273847,-0.033336759,-0.035084583
836.7999878,-0.004240475,-0.006592974,-0.012552676,-0.015001507,-0.022050304,-0.021604242,-0.02308281,-0.02077234,-0.026018927,-0.029073395,-0.027752342,-0.03112627,-0.029213548,-0.03095212,-0.031173784,-0.033581026,-0.030566169,-0.033160664,-0.032161918,-0.031131139,-0.034220569,-0.03405723,-0.033221815,-0.033865049,-0.031083379,-0.031708367,-0.035502516,-0.033454213,-0.035340946,-0.033888225,-0.035853744,-0.032247774,-0.03299227,-0.03182482,-0.034243438,-0.034791991,-0.033523086,-0.034894288,-0.032806721,-0.034450278,-0.035776652
836,-0.002268664,-0.006476288,-0.014207758,-0.013157427,-0.018896099,-0.021391587,-0.021932876,-0.023524266,-0.028320253,-0.028225515,-0.030388752,-0.030244103,-0.029286582,-0.030188518,-0.031918392,-0.035129517,-0.033343326,-0.032023918,-0.031375684,-0.032977536,-0.033471853,-0.035104636,-0.031036818,-0.033111352,-0.032006122,-0.035135198,-0.034230858,-0.036090832,-0.034648035,-0.035347771,-0.037265275,-0.034034777,-0.034427322,-0.033373438,-0.033456706,-0.035055831,-0.035682242,-0.035755675,-0.034355003,-0.031966444,-0.034662995
835.2000122,-0.003071253,-0.007379067,-0.010647378,-0.01428817,-0.018992795,-0.023455013,-0.024179466,-0.023772839,-0.024694406,-0.028002974,-0.028636383,-0.030837992,-0.029412298,-0.032316167,-0.030861137,-0.031507056,-0.031172387,-0.03363546,-0.032314871,-0.034011178,-0.033304442,-0.034323718,-0.0337524,-0.032621238,-0.032496832,-0.034308314,-0.034665577,-0.030983649,-0.034056272,-0.03207013,-0.033077914,-0.032616723,-0.034200042,-0.034419049,-0.031858545,-0.032628682,-0.033761647,-0.034634363,-0.036663607,-0.03288069,-0.036479574
834.4000244,-0.005640267,-0.00983302,-0.013515699,-0.016508766,-0.021085279,-0.023330163,-0.026702899,-0.025921393,-0.028966907,-0.02977583,-0.03248689,-0.032213982,-0.032171868,-0.03039556,-0.034263249,-0.035155967,-0.034232099,-0.03547341,-0.035603598,-0.038019441,-0.033530802,-0.035314169,-0.032785453,-0.034863282,-0.035843588,-0.034500301,-0.037337732,-0.034838196,-0.037685484,-0.035499126,-0.035546262,-0.034910053,-0.034064025,-0.035271402,-0.038169112,-0.034984715,-0.037197988,-0.037550412,-0.036487997,-0.036742963,-0.036335319
