wavelength (nm),DOMBlank1,DOMSTD8,DOM12503,DOM12508,DOM12809,DOM12810,DOM12816,DOM12438,DOM12539,DOMBlank2,DOM12540,DOM13194,DOM13234,DOM11565,DOM11773,DOM11783,DOM11846,DOM11985,DOM12192,DOMBlank3,DOM12234,DOM12543,DOM12761,DOM12813,DOM12818,DOM12820,DOM12821,DOM12849,DOMBlank4
618.4000244,0.001722213,0.006002702,0.002865223,0.003216669,0.003224128,0.003570463,0.003394274,0.0025859,0.00211659,0.002530828,0.003093466,0.002762934,0.002081137,0.001750619,0.001714338,0.002222083,0.003232186,0.002699217,0.002448323,0.001775311,0.002677104,0.002911399,0.002799615,0.00250828,0.002362321,0.002707995,0.002515205,0.003496685,0.00333516
617.5999756,0.00196772,0.005809704,0.002550981,0.002951689,0.003167723,0.003387386,0.00303004,0.002777991,0.002289659,0.002478314,0.003184281,0.003087887,0.002439056,0.002009614,0.001891511,0.002604571,0.003420285,0.002738238,0.002291689,0.001624869,0.002291247,0.002795655,0.002616759,0.002344935,0.003204543,0.003349298,0.002074738,0.003605986,0.002759313
616.7999878,0.002483494,0.005723034,0.003233673,0.003202874,0.003404396,0.004343648,0.003688528,0.003245904,0.002836977,0.002687913,0.003453317,0.003135234,0.002582358,0.002185476,0.001715767,0.003315779,0.003783984,0.002658924,0.002653376,0.001686661,0.00246436,0.00304628,0.00255697,0.002374268,0.003781478,0.00333589,0.002479121,0.003841122,0.003094822
616,0.002541711,0.00572807,0.003070107,0.003291391,0.003841201,0.003866926,0.003589124,0.003002983,0.002894694,0.002570094,0.003807826,0.003088956,0.00265197,0.002022409,0.00215483,0.003240219,0.003119173,0.002859464,0.00226205,0.001530795,0.002606837,0.003219277,0.002905483,0.002989143,0.003805632,0.003675579,0.002824679,0.0040634,0.003184751
615.2000122,0.002444158,0.005483809,0.002797739,0.003036635,0.003542198,0.003797798,0.003178284,0.002660799,0.002188833,0.001930459,0.003040285,0.00316509,0.002977075,0.001714442,0.001857402,0.002672571,0.002823168,0.002617983,0.0021085,0.002077027,0.002309645,0.002985389,0.002740921,0.002351286,0.003285235,0.003072089,0.002757307,0.003706516,0.003240401
614.4000244,0.002263247,0.005770249,0.00294348,0.003625015,0.003573203,0.003515918,0.003399283,0.003016173,0.002070291,0.002742718,0.003877268,0.002698045,0.002991541,0.001565165,0.002205796,0.002499792,0.003552559,0.002618009,0.002267202,0.001838372,0.002665539,0.003139223,0.003080327,0.002727063,0.00334742,0.003326447,0.002823741,0.003774741,0.003123188
613.5999756,0.002748371,0.005853754,0.003060123,0.003475784,0.003442802,0.003270473,0.003198884,0.002514633,0.001474194,0.002598973,0.003404501,0.003062495,0.002577046,0.002093596,0.002190264,0.0022735,0.003245435,0.002661085,0.001856388,0.0019905,0.002496226,0.00300791,0.002498725,0.002739592,0.00308979,0.003427043,0.003046307,0.003754504,0.00282903
612.7999878,0.002147,0.005551423,0.003271464,0.003202353,0.003470669,0.003322952,0.003292251,0.002786172,0.002030419,0.00274449,0.003324935,0.003370768,0.002534264,0.002231658,0.00237851,0.002484171,0.003271672,0.002533562,0.002100073,0.0013156,0.002826086,0.003016407,0.002500521,0.002434656,0.003218025,0.003584322,0.002728443,0.00389388,0.0030754
612,0.00261116,0.005462183,0.003525887,0.003704218,0.003268673,0.003555952,0.002988361,0.002462251,0.001581506,0.002492737,0.002483208,0.002711095,0.002075909,0.002192137,0.002160657,0.002277845,0.003197528,0.00249081,0.002239803,0.001396201,0.002339053,0.002801335,0.002123744,0.002530125,0.00296287,0.002649079,0.003095265,0.003770981,0.003105746
611.2000122,0.002718597,0.005781267,0.00279318,0.003850524,0.00336902,0.003784768,0.002886277,0.002758271,0.00235532,0.002566969,0.002916376,0.002850787,0.001821995,0.00201042,0.002133134,0.003122432,0.003401944,0.002611004,0.002301318,0.001848693,0.002808291,0.002981532,0.003158988,0.002663898,0.003070707,0.003334012,0.002862278,0.003888055,0.003308371
610.4000244,0.002505702,0.005580842,0.00329233,0.003319874,0.003813519,0.00385862,0.002720941,0.003070603,0.002047689,0.00252536,0.003216774,0.003229005,0.001790985,0.001706646,0.002019341,0.002804826,0.003614913,0.002636656,0.002587514,0.001870868,0.002785338,0.002964121,0.003219095,0.002912441,0.002768847,0.003174294,0.002396548,0.003436592,0.00292753
609.5999756,0.002222031,0.005489524,0.002939101,0.003167906,0.003522312,0.003807826,0.002503047,0.002965815,0.002223905,0.002382779,0.002835883,0.002836665,0.001806217,0.001712233,0.002401259,0.002736336,0.003508298,0.002257314,0.002484562,0.001506117,0.002524136,0.002468525,0.003182117,0.002409172,0.002652621,0.00312019,0.002340042,0.003675788,0.002516481
608.7999878,0.002679917,0.005579163,0.003134661,0.003698579,0.003289434,0.003618698,0.002886512,0.002757671,0.001682244,0.002381582,0.002814935,0.00272154,0.002393347,0.001662339,0.002324792,0.002892427,0.003304432,0.002388817,0.002581525,0.001341072,0.002725916,0.002814518,0.002850318,0.002254738,0.00307467,0.003276158,0.00258327,0.003215809,0.002989247
608,0.002389729,0.005495056,0.002490732,0.003829945,0.003162638,0.002862513,0.002974286,0.00270974,0.000973782,0.002010836,0.002336451,0.002051928,0.002088732,0.001232989,0.001938051,0.002702603,0.003050217,0.002176683,0.0024893,0.001023961,0.002143774,0.002287474,0.002553715,0.001857896,0.002965294,0.003060097,0.002206316,0.003046176,0.003077199
607.2000122,0.002255701,0.005711991,0.002684474,0.003392186,0.003441132,0.003439436,0.003015938,0.002693956,0.002018144,0.00244283,0.002326613,0.002425025,0.001947542,0.001796625,0.001750308,0.002598712,0.003316535,0.002138155,0.002414274,0.001256223,0.002655173,0.002661763,0.002456107,0.002449104,0.002999725,0.003120946,0.002400999,0.002915255,0.003026782
606.4000244,0.00246285,0.006057403,0.002968839,0.003303154,0.003319691,0.003325169,0.003401213,0.002985207,0.00235178,0.002669133,0.002564729,0.003050712,0.001773881,0.001746071,0.002212769,0.002866734,0.003232552,0.0023231,0.002320419,0.001669536,0.002954556,0.002570354,0.003190592,0.002635145,0.003282705,0.003972819,0.002442128,0.003185689,0.00337309
605.5999756,0.002060173,0.005370812,0.002780206,0.003701085,0.003474688,0.002917862,0.003006737,0.002781326,0.001687545,0.002613634,0.002437182,0.002824497,0.001853164,0.001912441,0.002098798,0.002942906,0.003262805,0.001718834,0.002045426,0.001112787,0.002446579,0.002079186,0.003052902,0.002867281,0.002694867,0.003452717,0.003139458,0.003106033,0.002596811
604.7999878,0.002515466,0.005523107,0.002808004,0.003669026,0.003364637,0.003472704,0.002812069,0.002502135,0.001510559,0.002434214,0.002355658,0.002657543,0.002010238,0.001727826,0.001850356,0.002487243,0.003160135,0.002112454,0.002238293,0.001531886,0.002526011,0.002169243,0.003149862,0.00271185,0.002881196,0.003825322,0.002259474,0.00332037,0.00313513
604,0.002773224,0.005757474,0.003238524,0.003875205,0.003956492,0.003820465,0.003010334,0.002660356,0.001784382,0.002774474,0.002753607,0.003003557,0.00241188,0.002299392,0.002329138,0.003364716,0.003379925,0.002796359,0.002656554,0.002053021,0.002975902,0.002742041,0.003347081,0.00336242,0.003321622,0.00362739,0.003166915,0.003608727,0.003066354
603.2000122,0.002529708,0.005845333,0.002839296,0.003608413,0.00311289,0.003510072,0.002175382,0.00248451,0.001712207,0.00269966,0.002271053,0.002380723,0.0018267,0.002260385,0.001700383,0.003373872,0.003408232,0.002192527,0.002276752,0.001511417,0.002279432,0.002297284,0.002835388,0.002715471,0.002674863,0.002539212,0.002825409,0.003521242,0.002864076
602.4000244,0.002054243,0.005627124,0.0034015,0.003252581,0.002610483,0.003546478,0.002965398,0.00272662,0.001914183,0.002273942,0.002463214,0.002589598,0.002431455,0.001981789,0.001661403,0.002931596,0.003411858,0.002046154,0.002530515,0.001485233,0.002705677,0.002610457,0.00262814,0.002767519,0.002839765,0.002738082,0.002941317,0.003522338,0.002965841
601.5999756,0.002913692,0.005830273,0.003523121,0.003900331,0.003293947,0.003709335,0.003292147,0.003266586,0.002037806,0.002939753,0.002451031,0.002971471,0.002048885,0.001991462,0.002189275,0.003236098,0.004045972,0.00249685,0.002399594,0.00166712,0.003363985,0.002735425,0.003037548,0.003064789,0.003634855,0.002988622,0.002929797,0.003707716,0.003468164
600.7999878,0.001873286,0.005398515,0.003081265,0.003278401,0.002547101,0.003122563,0.003050295,0.002853106,0.001242412,0.002620535,0.001993673,0.002198199,0.002198433,0.001674448,0.002223697,0.002400348,0.00322684,0.001797951,0.001819526,0.001039166,0.002658872,0.002739176,0.002501016,0.002629312,0.003155807,0.002768274,0.002697238,0.002832053,0.002747876
600,0.002052422,0.005649257,0.003141596,0.003712547,0.002970585,0.002825956,0.003189575,0.002872102,0.001292908,0.002859881,0.00240506,0.002610821,0.001225694,0.0013082,0.001549395,0.00264887,0.003406614,0.001710154,0.001772036,0.000885036,0.002649339,0.002677885,0.00268049,0.00231446,0.002971028,0.00333083,0.002206186,0.003558953,0.002536608
599.2000122,0.001799796,0.005900984,0.0025521,0.003198858,0.003031109,0.002950152,0.00238749,0.002452176,0.001404564,0.002772625,0.00252963,0.002088576,0.001764473,0.001552565,0.001629157,0.003110022,0.003048575,0.001976874,0.002237305,0.001196933,0.003016564,0.002408314,0.002557517,0.002466078,0.00261241,0.003489953,0.002355788,0.003468347,0.002315032
598.4000244,0.002213159,0.005921767,0.002730553,0.003139197,0.003162769,0.002617202,0.003004808,0.002709923,0.001084162,0.003363594,0.002591264,0.001918577,0.001916237,0.001745395,0.001694951,0.003050842,0.0034869,0.001895359,0.001788463,0.001506949,0.00300069,0.002911529,0.002817254,0.002215084,0.003069091,0.002996962,0.002466911,0.003273811,0.002509113
597.5999756,0.002255883,0.005216369,0.002802585,0.003126369,0.003512343,0.002984477,0.002353784,0.002810949,0.0012272,0.00258754,0.002436791,0.001890471,0.001837332,0.002246854,0.001490376,0.003250625,0.003275637,0.002027793,0.001899519,0.001633756,0.002724953,0.002914474,0.002851647,0.002406986,0.003111352,0.003218208,0.002492034,0.003415406,0.002571682
596.7999878,0.002271262,0.005770879,0.002910018,0.003622978,0.003518528,0.002773146,0.002744985,0.002600587,0.00095269,0.002916533,0.002568974,0.00249823,0.001732556,0.00214778,0.001646878,0.002627463,0.003285965,0.002059158,0.001703865,0.001515183,0.0025201,0.002399516,0.003217765,0.00270539,0.00334789,0.003091511,0.0027075,0.003295381,0.002237227
596,0.002249898,0.005854594,0.002873405,0.004005449,0.003357333,0.003625928,0.003089895,0.002272537,0.001183305,0.002947806,0.002552751,0.0026465,0.002189301,0.002124498,0.001653867,0.002738785,0.003025244,0.001931343,0.002311337,0.001636016,0.002805582,0.002560667,0.002887111,0.002974886,0.00296433,0.00330185,0.002929928,0.003480663,0.002832131
595.2000122,0.001744927,0.005573185,0.002705885,0.003215991,0.003256519,0.002795447,0.002916298,0.002419142,0.001146993,0.002522522,0.002014971,0.002392592,0.002066103,0.00149648,0.001157505,0.002975537,0.00281728,0.001488584,0.002698175,0.001212689,0.001706906,0.002141381,0.002386293,0.002186465,0.003093962,0.003087027,0.00287846,0.003275793,0.002185398
594.4000244,0.00220845,0.006403353,0.003104964,0.003545199,0.003462006,0.002963261,0.00332183,0.002776897,0.001677748,0.003183082,0.00255335,0.002422865,0.002201945,0.001879968,0.001740769,0.002889509,0.003457414,0.002047116,0.0026546,0.001727099,0.002603712,0.002856233,0.002815248,0.002675645,0.00336062,0.003183108,0.00247407,0.003677354,0.002446215
593.5999756,0.002309567,0.00634648,0.003164959,0.003478184,0.003489796,0.003185768,0.003238498,0.003421981,0.001733752,0.003088826,0.002547778,0.003045551,0.002229525,0.001750152,0.001444013,0.003211454,0.004092691,0.002371353,0.002423125,0.001924713,0.002441893,0.002930579,0.003192652,0.002450875,0.003330725,0.003374342,0.002890082,0.00371957,0.002815586
592.7999878,0.002408808,0.006103316,0.002937068,0.003139562,0.003444263,0.002941369,0.003215835,0.002933628,0.001230185,0.002711407,0.002314616,0.002142994,0.001556591,0.00149113,0.001431859,0.002923282,0.002911633,0.002017312,0.001966888,0.001483337,0.002328695,0.00250099,0.003376977,0.002183447,0.003161074,0.003103556,0.002557751,0.002831975,0.002042487
592,0.002469592,0.006612963,0.003028685,0.003226449,0.003573804,0.003001237,0.003098159,0.002835805,0.001659376,0.003260901,0.002829995,0.002192059,0.002469462,0.002256716,0.001813677,0.00299141,0.00334922,0.002115211,0.002192007,0.001243087,0.002951429,0.002949656,0.00291364,0.002458658,0.00375957,0.003573673,0.002832809,0.003346325,0.00230988
591.2000122,0.002232985,0.006100454,0.002648844,0.002937668,0.00313427,0.002724484,0.003104495,0.002559235,0.001245995,0.002615327,0.002373643,0.00235342,0.002238241,0.001905915,0.001100875,0.00270625,0.003306023,0.001649424,0.002153868,0.001584546,0.002347824,0.002629129,0.002876323,0.002258199,0.003408049,0.003279862,0.002141771,0.003181752,0.001976432
590.4000244,0.001838164,0.005989002,0.002751367,0.002976476,0.003287791,0.003170148,0.002945069,0.002760355,0.001003774,0.00265934,0.002072553,0.002057026,0.002205484,0.001486428,0.001014464,0.003133539,0.002966285,0.001968475,0.002124186,0.001487493,0.002308578,0.002450198,0.002856702,0.003002645,0.003481342,0.003014609,0.00250224,0.002761918,0.002053255
589.5999756,0.001550253,0.005741316,0.002373487,0.002655199,0.002817931,0.003007336,0.002477871,0.002802663,0.000768587,0.002474591,0.001864577,0.002114795,0.00199929,0.001373271,0.000470629,0.002346861,0.002535697,0.002265095,0.001708257,0.001406641,0.002167369,0.002492346,0.002567047,0.002849927,0.003393987,0.002950047,0.00265072,0.002834242,0.001805177
588.7999878,0.001789971,0.006065462,0.002613842,0.00305835,0.003405127,0.00311422,0.002721749,0.002936834,0.001156622,0.002620067,0.002431403,0.002548377,0.002368125,0.001849291,0.001082994,0.002743135,0.002954765,0.002565771,0.002140756,0.001684686,0.002599285,0.00299824,0.00295182,0.002792555,0.003149523,0.003545956,0.002785729,0.003102252,0.002196586
588,0.002586368,0.006391373,0.003070029,0.003609588,0.00359377,0.003568688,0.003226527,0.002830073,0.002084336,0.003273785,0.002926305,0.002396782,0.002448792,0.002271912,0.001685778,0.003197033,0.002757255,0.002603712,0.002771687,0.002041447,0.002836274,0.003122615,0.002870695,0.002871815,0.003679312,0.00360348,0.002394284,0.003681792,0.00251242
587.2000122,0.002132224,0.006073809,0.002887033,0.003492614,0.003356811,0.003444863,0.002789481,0.002877756,0.00131238,0.002756395,0.002634025,0.002732637,0.002184878,0.001785084,0.001424794,0.003244313,0.003171817,0.00197898,0.002225128,0.001916003,0.00289902,0.003113098,0.002825279,0.002965451,0.003548357,0.003500521,0.002230357,0.003312231,0.002554392
586.4000244,0.002174966,0.006274856,0.002915177,0.003896701,0.003540554,0.003233047,0.00279133,0.003103191,0.001355328,0.002717763,0.002597983,0.002961359,0.002055907,0.001706308,0.001453441,0.003059054,0.003331534,0.002518148,0.001766864,0.001705112,0.002942568,0.003223711,0.002582983,0.003189679,0.00377495,0.003848461,0.002501016,0.003391691,0.002471883
585.5999756,0.002507577,0.006600347,0.003039946,0.003931414,0.003312049,0.002819208,0.002933029,0.00322671,0.001479727,0.003460728,0.002778148,0.002943063,0.00233135,0.001598523,0.001282341,0.003045629,0.003487343,0.002661242,0.002342541,0.001623284,0.002792972,0.002974156,0.002973165,0.003094301,0.00388863,0.00385264,0.002907568,0.003841697,0.002428175
584.7999878,0.002714898,0.006497122,0.003197294,0.003939199,0.003655373,0.003393961,0.00306346,0.003333725,0.001480999,0.003214714,0.002384575,0.002606004,0.002567698,0.001989174,0.001632534,0.00316123,0.002996024,0.002408964,0.002523329,0.001577921,0.002588868,0.003067866,0.00303064,0.003219721,0.003777848,0.003608675,0.002449625,0.002931283,0.002670436
584,0.002451421,0.006395314,0.003331351,0.003382768,0.003497468,0.003388664,0.002869131,0.003135469,0.001295608,0.002878799,0.002592436,0.002693096,0.002588921,0.001415055,0.001770321,0.003130411,0.003172704,0.002698227,0.002622671,0.002275269,0.002725083,0.003083064,0.002780571,0.002961281,0.003838119,0.003708134,0.002386449,0.003066953,0.002475606
583.2000122,0.002186595,0.006676362,0.002814153,0.00324108,0.003390256,0.003340273,0.002494637,0.002860298,0.000777611,0.002738107,0.002501511,0.00229299,0.002226272,0.001293894,0.00147222,0.00305517,0.002676036,0.002268685,0.002226012,0.002267124,0.002565458,0.002900975,0.003041771,0.002871294,0.003464824,0.003778684,0.002427993,0.002773693,0.002476387
582.4000244,0.002555746,0.006945624,0.002968083,0.004177365,0.003554621,0.003831016,0.003325952,0.003377577,0.001491208,0.003568531,0.002830333,0.002879111,0.002356335,0.001654673,0.001116264,0.00361888,0.003343038,0.002053645,0.003429391,0.002525568,0.00274337,0.003281792,0.003758839,0.003281453,0.003842977,0.004522133,0.003327047,0.003225249,0.003209837
581.5999756,0.002292158,0.00678544,0.002441529,0.003068726,0.003379273,0.002972774,0.002727427,0.002985103,0.001395137,0.002685308,0.002553637,0.00256801,0.002407116,0.001178399,0.000707833,0.002854227,0.002860949,0.001900039,0.002610092,0.001968163,0.002605014,0.002940769,0.002678276,0.002975902,0.003499321,0.004190537,0.002624233,0.00250073,0.002233324
580.7999878,0.00261353,0.006725075,0.0032319,0.004120496,0.003887585,0.0037344,0.003619141,0.002601212,0.002040953,0.002867125,0.003180135,0.002496147,0.002612566,0.001804579,0.001584598,0.00306492,0.003442124,0.002366147,0.00304138,0.002323386,0.002570094,0.003208325,0.002736649,0.003551202,0.003666155,0.003987266,0.003389004,0.003122406,0.002357298
580,0.002223098,0.007070609,0.002947259,0.003729569,0.00403053,0.003468295,0.003110022,0.003364924,0.001849603,0.003012185,0.003235159,0.002941056,0.002523042,0.00187027,0.001340786,0.003138467,0.003462397,0.002488441,0.002406101,0.002599597,0.00279206,0.002839791,0.002854878,0.00350895,0.003816365,0.004072858,0.002911972,0.003461745,0.002377938
579.2000122,0.002591707,0.007163891,0.003130515,0.003629034,0.003617236,0.00359411,0.002902095,0.002840365,0.001210041,0.002881066,0.002671243,0.003101809,0.002456992,0.001848251,0.001307265,0.002742406,0.003067944,0.002447542,0.002217634,0.001956929,0.002727375,0.002738212,0.003000507,0.003067422,0.003370951,0.004107874,0.002280213,0.002757202,0.00249633
