wavelength (nm),DOMBlank1,DOMSTD33,DOM13474F,DOM12725,DOM12778,DOM12865,DOM12925,DOM12956,DOM12966,DOMBlank2,DOM12967,DOM13115,DOM13211,DOM13212,DOM13491,DOM13511,DOM13512,DOM13513,DOMBlank3
824,-0.010118232,-0.01349176,-0.013131107,-0.018827295,-0.017454462,-0.020316761,-0.024722381,-0.021060225,-0.023798032,-0.023665043,-0.023464087,-0.025914809,-0.02464148,-0.027277533,-0.025822278,-0.026101815,-0.027453016,-0.026208324,-0.024874749
823.2000122,-0.005580931,-0.005302032,-0.008762251,-0.011205951,-0.009894764,-0.015443157,-0.016346354,-0.018346444,-0.016508367,-0.019710673,-0.020890674,-0.019825688,-0.020546388,-0.019478772,-0.020259349,-0.021395331,-0.021854261,-0.021306515,-0.022278771
822.4000244,-0.008852808,-0.007570663,-0.010841425,-0.014023782,-0.014328496,-0.019236941,-0.017663836,-0.021017609,-0.020218629,-0.021685414,-0.022618592,-0.022612497,-0.023431124,-0.025274046,-0.022519603,-0.025583955,-0.020664291,-0.023076426,-0.024247233
821.5999756,-0.006633102,-0.008038532,-0.008561688,-0.012748085,-0.014445645,-0.01780409,-0.017926415,-0.019824006,-0.018444253,-0.023123307,-0.022879962,-0.023115208,-0.020807775,-0.020629732,-0.019612158,-0.023218822,-0.022088144,-0.022315903,-0.020406473
820.7999878,-0.009845978,-0.009745857,-0.011280968,-0.015667235,-0.014359602,-0.017588222,-0.020570682,-0.021303212,-0.021784445,-0.024522157,-0.024476357,-0.023443634,-0.026334396,-0.025072023,-0.025720211,-0.024951011,-0.025896471,-0.02360047,-0.025777785
820,-0.006928829,-0.010165774,-0.011121534,-0.015838338,-0.014900467,-0.018485783,-0.020400841,-0.019650359,-0.023381874,-0.023661464,-0.025920272,-0.023592625,-0.02411164,-0.02251046,-0.02274394,-0.026384385,-0.023317358,-0.022759318,-0.026278894
819.2000122,-0.004827824,-0.011247623,-0.009639889,-0.016923046,-0.013710626,-0.017988063,-0.017532486,-0.021182129,-0.023029296,-0.024858272,-0.024594177,-0.022428999,-0.022541035,-0.024335403,-0.02361013,-0.026252432,-0.023887908,-0.024505619,-0.02512465
818.4000244,-0.006588639,-0.009038076,-0.007820143,-0.015802145,-0.016014561,-0.021375323,-0.020487918,-0.022272967,-0.021347919,-0.022021763,-0.022991635,-0.022761088,-0.027029403,-0.023339877,-0.02360454,-0.026800502,-0.023310782,-0.024418464,-0.024921339
817.5999756,-0.009236289,-0.007890715,-0.010246686,-0.012981999,-0.01527085,-0.015757214,-0.020258656,-0.021242527,-0.020113161,-0.022686308,-0.023125369,-0.024036847,-0.023952488,-0.022358587,-0.022060195,-0.022545999,-0.024511393,-0.022754896,-0.022341574
816.7999878,-0.009413692,-0.012173019,-0.014478344,-0.017619295,-0.015992656,-0.019297808,-0.01863361,-0.022841699,-0.023883842,-0.025984159,-0.024760282,-0.023851108,-0.025490131,-0.023739459,-0.024776028,-0.025651649,-0.024562228,-0.026599579,-0.025020661
816,-0.0083266,-0.010474673,-0.009283016,-0.015471986,-0.016859803,-0.018863929,-0.020238595,-0.022236718,-0.022507265,-0.02413691,-0.024146508,-0.023900649,-0.025637494,-0.025059562,-0.021225518,-0.026146615,-0.025347648,-0.027275978,-0.026154511
815.2000122,-0.005795084,-0.011618209,-0.010598675,-0.016553221,-0.019617997,-0.019791953,-0.021150572,-0.02161104,-0.021288227,-0.023470217,-0.025304083,-0.023994964,-0.025059219,-0.025458395,-0.021746876,-0.026348233,-0.023888987,-0.02574124,-0.026471099
814.4000244,-0.007942517,-0.010184183,-0.01038976,-0.017706782,-0.016203383,-0.021787744,-0.0213005,-0.019410405,-0.021822309,-0.023507837,-0.023947099,-0.025344914,-0.025361909,-0.026143691,-0.0215536,-0.024208896,-0.026901877,-0.025934806,-0.025562769
813.5999756,-0.00757519,-0.00943801,-0.007294209,-0.012798659,-0.015245358,-0.015589176,-0.020281335,-0.018715536,-0.020497747,-0.022638544,-0.022242472,-0.020710446,-0.02637586,-0.0211234,-0.020156063,-0.023109466,-0.023021784,-0.024794562,-0.025522888
812.7999878,-0.005589773,-0.006604956,-0.008183962,-0.016281981,-0.014514848,-0.017013261,-0.019808374,-0.019276464,-0.020971537,-0.024671318,-0.021178974,-0.023019966,-0.023198847,-0.021706937,-0.021871639,-0.025069239,-0.024851965,-0.023495281,-0.024442151
812,-0.007551176,-0.010338147,-0.009602822,-0.015122375,-0.014997306,-0.019968113,-0.017808216,-0.019456398,-0.020290378,-0.024203118,-0.024004076,-0.023060374,-0.023435589,-0.022619033,-0.022767326,-0.024676308,-0.026811648,-0.023402477,-0.024323801
811.2000122,-0.007118433,-0.009760436,-0.009943596,-0.017697288,-0.016116342,-0.01906316,-0.02061497,-0.021657046,-0.021667782,-0.02228846,-0.023884969,-0.024027785,-0.023924952,-0.023705831,-0.023295375,-0.024083575,-0.026041308,-0.023056298,-0.022969538
810.4000244,-0.01047159,-0.013349804,-0.013798001,-0.017459884,-0.020304063,-0.021349693,-0.021011543,-0.022491042,-0.025374556,-0.027137728,-0.025809253,-0.027968751,-0.02524073,-0.025215231,-0.027822807,-0.027039861,-0.026746519,-0.025644328,-0.026593735
809.5999756,-0.006073872,-0.007455613,-0.0116232,-0.012765078,-0.015692404,-0.017384335,-0.016967757,-0.019263141,-0.020906512,-0.021567592,-0.021402035,-0.021802073,-0.023090173,-0.023932155,-0.022879077,-0.024170015,-0.024575243,-0.021709153,-0.026158022
808.7999878,-0.011082524,-0.011708577,-0.011499288,-0.017749028,-0.017131232,-0.019459814,-0.019517777,-0.02231551,-0.023483509,-0.025114976,-0.023289634,-0.025412109,-0.02609928,-0.024819598,-0.022409825,-0.024253892,-0.025750559,-0.023462664,-0.027056402
808,-0.010167899,-0.010593724,-0.011070968,-0.020684926,-0.018251937,-0.021867406,-0.020641137,-0.023014221,-0.02375186,-0.024373924,-0.026650123,-0.02507779,-0.026497062,-0.024124619,-0.02504153,-0.028068786,-0.027567407,-0.026765309,-0.025142582
807.2000122,-0.00589137,-0.006949516,-0.007763597,-0.012950242,-0.014526964,-0.015610303,-0.015210466,-0.017965015,-0.020118302,-0.022250686,-0.019216189,-0.017950807,-0.020250455,-0.020545745,-0.020652048,-0.020980416,-0.021867061,-0.019290727,-0.021236612
806.4000244,-0.011193791,-0.008945274,-0.010092082,-0.015614848,-0.016963426,-0.018215995,-0.020453198,-0.018912308,-0.023177546,-0.023419647,-0.025767198,-0.022799112,-0.02576144,-0.023495674,-0.025274826,-0.024678459,-0.024523038,-0.024087934,-0.024992753
805.5999756,-0.008196765,-0.008464825,-0.007124086,-0.014272439,-0.014042328,-0.017683322,-0.01810696,-0.019422188,-0.020878537,-0.020782556,-0.021282213,-0.022738095,-0.023891045,-0.02315055,-0.020158585,-0.022515671,-0.024228431,-0.022858007,-0.023487041
804.7999878,-0.007655416,-0.01290039,-0.01004954,-0.016320527,-0.015025663,-0.020065855,-0.022906041,-0.0214964,-0.025341054,-0.026151685,-0.024596671,-0.025023056,-0.026106201,-0.024882425,-0.023292528,-0.027090792,-0.025410008,-0.027749525,-0.026424335
804,-0.008047121,-0.008891613,-0.009678422,-0.015239909,-0.017251806,-0.019504711,-0.019443279,-0.019613544,-0.01885099,-0.02423788,-0.023295227,-0.021221476,-0.025216892,-0.023784308,-0.024968803,-0.023679016,-0.023149127,-0.026060276,-0.023749458
803.2000122,-0.00640314,-0.010360997,-0.010017466,-0.016571611,-0.015461744,-0.018175632,-0.019356538,-0.020218877,-0.019692218,-0.023416506,-0.022619819,-0.022300117,-0.024608461,-0.023853803,-0.021161765,-0.023554131,-0.025963238,-0.022858007,-0.023362298
802.4000244,-0.007499326,-0.006810298,-0.011641546,-0.016162284,-0.016304769,-0.016882362,-0.019180227,-0.020809896,-0.022200711,-0.023684898,-0.021589562,-0.022187281,-0.024248702,-0.022952793,-0.021484772,-0.025380759,-0.025396092,-0.024557386,-0.026486492
801.5999756,-0.007278223,-0.006395998,-0.009779823,-0.016316487,-0.016855769,-0.01590707,-0.019885184,-0.020708816,-0.0208962,-0.022993453,-0.022991734,-0.022984516,-0.026654018,-0.024627736,-0.022757845,-0.024812115,-0.022969196,-0.024337262,-0.026064957
800.7999878,-0.009871181,-0.008123092,-0.011217101,-0.017441234,-0.018778063,-0.018773947,-0.019840427,-0.021399373,-0.023727009,-0.023979433,-0.022036625,-0.023518087,-0.026575523,-0.023321772,-0.024996175,-0.026694965,-0.023045547,-0.02577959,-0.024872109
800,-0.008758039,-0.009315144,-0.006986708,-0.015813777,-0.01864085,-0.017474853,-0.020138765,-0.019107901,-0.021510541,-0.024241015,-0.02296841,-0.023203412,-0.025953826,-0.024123393,-0.023468599,-0.024764977,-0.023816558,-0.024684183,-0.022715101
799.2000122,-0.008303541,-0.009146166,-0.007726573,-0.015763903,-0.015356963,-0.017478732,-0.018209491,-0.020165652,-0.021111565,-0.023357246,-0.022873184,-0.021784594,-0.024054138,-0.021408737,-0.022475017,-0.026119802,-0.023734607,-0.022886101,-0.02512685
798.4000244,-0.011158875,-0.012809617,-0.012279376,-0.017240213,-0.019736102,-0.017917871,-0.021126557,-0.023045596,-0.023274619,-0.027453065,-0.025678342,-0.02443153,-0.02802263,-0.026302382,-0.026167283,-0.026561594,-0.027171528,-0.027419578,-0.028360656
797.5999756,-0.006486897,-0.008063942,-0.008630211,-0.012651699,-0.013370187,-0.01590712,-0.019408822,-0.018063109,-0.019651299,-0.022839097,-0.022384206,-0.024996713,-0.024393307,-0.021484625,-0.021748746,-0.02328247,-0.022280738,-0.023542019,-0.024477875
796.7999878,-0.00564088,-0.00848356,-0.009970059,-0.014421406,-0.015511802,-0.018248312,-0.020235185,-0.020376192,-0.022693628,-0.022138922,-0.021290988,-0.023403458,-0.022497974,-0.023622634,-0.0232809,-0.023496311,-0.023264902,-0.024555918,-0.024935173
796,-0.006123696,-0.006561765,-0.00771279,-0.013130857,-0.015935117,-0.0194009,-0.019319052,-0.019436942,-0.018743999,-0.020796375,-0.020595618,-0.020466238,-0.022671565,-0.020608157,-0.021688223,-0.022351753,-0.023039998,-0.024129614,-0.022957312
795.2000122,-0.008734801,-0.010749261,-0.01031469,-0.01683769,-0.017654987,-0.018721983,-0.019973947,-0.020688875,-0.021510689,-0.023673132,-0.022291902,-0.022948571,-0.025334267,-0.022601489,-0.025163494,-0.023264067,-0.024173442,-0.02398688,-0.025521912
794.4000244,-0.00893295,-0.008679946,-0.009142161,-0.014867949,-0.015126974,-0.018371306,-0.020121861,-0.021739192,-0.019533023,-0.023775976,-0.022323869,-0.023421559,-0.025144048,-0.02380852,-0.023865465,-0.025322154,-0.0240125,-0.026014198,-0.024127116
793.5999756,-0.006420434,-0.007503092,-0.010150905,-0.013993754,-0.016356276,-0.018216342,-0.020797214,-0.020209834,-0.021253323,-0.024062857,-0.023787396,-0.024849813,-0.026473194,-0.023728872,-0.02219766,-0.025322448,-0.024987817,-0.023459427,-0.025508096
792.7999878,-0.009946024,-0.008950701,-0.00919123,-0.014206305,-0.015609654,-0.017770994,-0.019548366,-0.01863832,-0.02229264,-0.022841357,-0.022139167,-0.02429291,-0.024579303,-0.021931252,-0.025091033,-0.024367023,-0.024799598,-0.023471003,-0.02458087
792,-0.008700397,-0.007316201,-0.008335792,-0.014570872,-0.013111668,-0.017682577,-0.017611589,-0.018903436,-0.021417214,-0.023172,-0.021842495,-0.025100365,-0.025436619,-0.025318248,-0.021622075,-0.024031997,-0.02396209,-0.024195233,-0.026116049
791.2000122,-0.005693514,-0.00844807,-0.006563601,-0.013381884,-0.014065485,-0.016651686,-0.019142827,-0.020881053,-0.018418401,-0.023709361,-0.021043997,-0.023870807,-0.022250982,-0.022521274,-0.020747464,-0.025084974,-0.022801666,-0.021622716,-0.022828339
790.4000244,-0.007456021,-0.011868652,-0.007836059,-0.015697746,-0.017278226,-0.020185223,-0.019850861,-0.021672806,-0.020965962,-0.025808373,-0.023052862,-0.023819743,-0.024002312,-0.024786444,-0.024500335,-0.0228025,-0.025178738,-0.024419736,-0.025079403
789.5999756,-0.007292631,-0.009506495,-0.008548388,-0.012611569,-0.015161773,-0.01550246,-0.018998543,-0.019730562,-0.020522043,-0.021255346,-0.020976519,-0.021532662,-0.024993241,-0.021139378,-0.019314051,-0.02340807,-0.022593526,-0.025146199,-0.023278298
788.7999878,-0.004607764,-0.005287609,-0.006911404,-0.012811979,-0.013858983,-0.013196201,-0.015310884,-0.018095588,-0.017182043,-0.020196591,-0.019142332,-0.020414228,-0.020688085,-0.020975038,-0.022250637,-0.023689752,-0.022036526,-0.023528777,-0.020106291
788,-0.004947871,-0.009080413,-0.007302507,-0.013080121,-0.012553581,-0.015945198,-0.017963573,-0.017615417,-0.018304801,-0.022024173,-0.01885104,-0.021639166,-0.023286739,-0.022536561,-0.020654663,-0.023323588,-0.021810394,-0.021564489,-0.022908693
787.2000122,-0.008503309,-0.010913425,-0.01029659,-0.015569546,-0.01775196,-0.018701008,-0.021965608,-0.023230845,-0.021314844,-0.024488052,-0.024987426,-0.025332313,-0.024753436,-0.024167225,-0.024092048,-0.025591226,-0.024298688,-0.024344115,-0.027339762
786.4000244,-0.006513725,-0.009484613,-0.011627685,-0.015214715,-0.014181351,-0.019769296,-0.018870423,-0.020938087,-0.019334601,-0.023964049,-0.02246902,-0.021429583,-0.023103919,-0.023444124,-0.02366519,-0.024967385,-0.023543391,-0.024325809,-0.025009859
785.5999756,-0.007187235,-0.008387035,-0.008062825,-0.016988818,-0.015940906,-0.018149514,-0.020301148,-0.020396445,-0.019948434,-0.023838807,-0.023542706,-0.02054614,-0.024589872,-0.023374023,-0.024020879,-0.025465816,-0.023729362,-0.024340542,-0.026105812
784.7999878,-0.006983396,-0.010087226,-0.011497068,-0.016572658,-0.017102065,-0.019498523,-0.020636398,-0.022611417,-0.020949829,-0.02403572,-0.022533612,-0.020390913,-0.026440702,-0.022470346,-0.022882614,-0.023928627,-0.024795638,-0.024797203,-0.024213694
784,-0.005053863,-0.008037668,-0.00790617,-0.016928123,-0.015631529,-0.018449066,-0.018364061,-0.019264231,-0.021049276,-0.020694254,-0.021985836,-0.021462943,-0.025367182,-0.023570215,-0.022559024,-0.023119822,-0.02292048,-0.023258179,-0.02374392
783.2000122,-0.006877059,-0.009675484,-0.006593331,-0.015640019,-0.017183037,-0.01873433,-0.020091461,-0.018888367,-0.02066192,-0.022337196,-0.022100052,-0.022118701,-0.025594546,-0.022556715,-0.021497287,-0.025071388,-0.022615004,-0.023285218,-0.024215113
782.4000244,-0.00739113,-0.007314725,-0.006978047,-0.014809211,-0.015286394,-0.018785847,-0.019193254,-0.018092113,-0.020052014,-0.023338111,-0.02113918,-0.023847286,-0.023628762,-0.023507837,-0.022018317,-0.024580576,-0.023951067,-0.022293771,-0.022640117
781.5999756,-0.006653395,-0.010513433,-0.011045934,-0.016459869,-0.016886147,-0.018463753,-0.020840097,-0.020891957,-0.021581287,-0.023673426,-0.023337964,-0.025278734,-0.025844425,-0.024183335,-0.024238959,-0.025091082,-0.023684507,-0.024323214,-0.02537314
780.7999878,-0.006414312,-0.009064391,-0.009847597,-0.014649415,-0.016129311,-0.019951103,-0.020104907,-0.020423317,-0.021726094,-0.023607286,-0.023352928,-0.023017364,-0.025815984,-0.02302625,-0.022970276,-0.023525639,-0.022897545,-0.023404881,-0.024619468
780,-0.006989306,-0.009153264,-0.010683699,-0.016592491,-0.015171972,-0.018019056,-0.019094374,-0.02004707,-0.018629938,-0.024559001,-0.02369142,-0.021300994,-0.025663069,-0.021931056,-0.021913631,-0.024190631,-0.023551974,-0.024922902,-0.023128167
779.2000122,-0.007608208,-0.006761163,-0.009600443,-0.015417426,-0.01576001,-0.017173532,-0.018579297,-0.0196224,-0.019545149,-0.022176703,-0.023010932,-0.021679504,-0.022906974,-0.024403486,-0.021814678,-0.022443602,-0.022912426,-0.024216875,-0.025402928
778.4000244,-0.007556467,-0.008500974,-0.008104139,-0.014855241,-0.014704622,-0.017182888,-0.018267822,-0.018058391,-0.019398523,-0.022004686,-0.022047844,-0.021089422,-0.022366062,-0.020926001,-0.02189202,-0.023858115,-0.022080863,-0.022227077,-0.023225594
777.5999756,-0.007149805,-0.009739882,-0.010088996,-0.016095189,-0.015113224,-0.018452886,-0.019389365,-0.023073923,-0.021301338,-0.025234479,-0.023661317,-0.023041373,-0.025264081,-0.024398347,-0.023215484,-0.024536738,-0.02329086,-0.025198719,-0.025343107
776.7999878,-0.006416965,-0.009787466,-0.010693195,-0.016575797,-0.015816323,-0.018478092,-0.019923856,-0.021096967,-0.019256555,-0.023444613,-0.022502299,-0.021722155,-0.023190897,-0.021442592,-0.02269928,-0.024069421,-0.022220977,-0.022401908,-0.023684751
776,-0.00676835,-0.008353263,-0.010673848,-0.016851734,-0.014264174,-0.018097078,-0.019010089,-0.018858327,-0.020032931,-0.023296209,-0.021085773,-0.0230968,-0.023668181,-0.023621555,-0.020919291,-0.02506054,-0.021409674,-0.022904372,-0.023457123
775.2000122,-0.008994618,-0.011061125,-0.009830186,-0.017556999,-0.017838079,-0.01879254,-0.020588407,-0.021224679,-0.021394148,-0.024764536,-0.024086956,-0.02196354,-0.025169553,-0.024272153,-0.023844687,-0.025694152,-0.025469283,-0.026824303,-0.024903934
774.4000244,-0.006506381,-0.011183044,-0.010868641,-0.013588412,-0.016386937,-0.017663935,-0.019043835,-0.019820791,-0.018473478,-0.023475956,-0.024146851,-0.021390157,-0.023634793,-0.02333919,-0.021593357,-0.024737934,-0.022969196,-0.024382196,-0.024456637
773.5999756,-0.00658354,-0.008503867,-0.010585085,-0.016085111,-0.015279297,-0.018300235,-0.019696029,-0.020397928,-0.020116819,-0.02485485,-0.022229241,-0.02130474,-0.024684671,-0.023319565,-0.02426618,-0.024303533,-0.022385189,-0.023427397,-0.023217056
772.7999878,-0.007069996,-0.010940385,-0.008335945,-0.016047893,-0.016301477,-0.016772494,-0.018464001,-0.020095466,-0.020073419,-0.024401138,-0.022205925,-0.022424329,-0.024074858,-0.022233963,-0.022773517,-0.024397174,-0.022885216,-0.024669852,-0.025546465
772,-0.006732363,-0.007762478,-0.008713996,-0.015065821,-0.014965296,-0.016108209,-0.0192151,-0.019005977,-0.019521391,-0.022084454,-0.021447618,-0.020978147,-0.024010738,-0.021965902,-0.022037854,-0.024303926,-0.021044392,-0.023344537,-0.024239693
771.2000122,-0.005759783,-0.008420651,-0.009415567,-0.015109125,-0.014572375,-0.016174154,-0.018672492,-0.01814579,-0.019290429,-0.023485422,-0.020196442,-0.020823911,-0.024048653,-0.022220535,-0.021536062,-0.022949306,-0.023248317,-0.024249975,-0.024608705
770.4000244,-0.007126175,-0.008043614,-0.010176799,-0.015371305,-0.014749964,-0.018621258,-0.019994268,-0.020337807,-0.021920176,-0.023100335,-0.023027822,-0.021890346,-0.024978237,-0.022502644,-0.020588951,-0.024725266,-0.024067558,-0.024268873,-0.022863509
769.5999756,-0.007865091,-0.008104596,-0.008347372,-0.01523796,-0.014910572,-0.018599583,-0.020523574,-0.019697661,-0.019262003,-0.02318643,-0.023030916,-0.021412827,-0.023728872,-0.023446674,-0.021350876,-0.02506572,-0.024245666,-0.022924555,-0.024818767
768.7999878,-0.009090755,-0.010907872,-0.011282532,-0.016484542,-0.017003154,-0.019674605,-0.018838795,-0.021651972,-0.022078352,-0.023905696,-0.023722401,-0.023588065,-0.026105421,-0.025274875,-0.024109583,-0.02550463,-0.02412501,-0.02490633,-0.025990985
768,-0.00886483,-0.010227471,-0.010272321,-0.015475333,-0.015922291,-0.018909086,-0.021202888,-0.021705559,-0.020834867,-0.02326981,-0.021732299,-0.022533268,-0.026939783,-0.023920102,-0.023619153,-0.026814276,-0.022554846,-0.023822928,-0.023985459
767.2000122,-0.006223278,-0.009195741,-0.009868094,-0.014602762,-0.014578131,-0.016509863,-0.018990565,-0.019897845,-0.020291811,-0.022654956,-0.022016941,-0.022528943,-0.02265309,-0.022791006,-0.022854863,-0.025189877,-0.023073088,-0.025711477,-0.023057967
766.4000244,-0.009164263,-0.011341648,-0.011130113,-0.016529698,-0.020536758,-0.02049656,-0.022795035,-0.024230586,-0.024393404,-0.024462264,-0.025553398,-0.026156461,-0.027239366,-0.025267158,-0.024535418,-0.028192088,-0.02545117,-0.025979623,-0.02605067
765.5999756,-0.007742289,-0.007606326,-0.008821609,-0.01492713,-0.01423787,-0.017873606,-0.02069534,-0.021007793,-0.020439764,-0.021710925,-0.021941245,-0.022159584,-0.02324125,-0.024019212,-0.020157348,-0.025860667,-0.022748707,-0.023318877,-0.024634534
764.7999878,-0.007212237,-0.008660053,-0.008845503,-0.014766527,-0.014438283,-0.017449688,-0.019057214,-0.019689051,-0.020093143,-0.023350623,-0.021452053,-0.02092457,-0.02449182,-0.023219509,-0.021927314,-0.024591681,-0.021868242,-0.024590507,-0.02432292
764,-0.007183059,-0.008550013,-0.009588441,-0.015523392,-0.015165173,-0.01663026,-0.017605424,-0.019458774,-0.019594789,-0.023142304,-0.021275558,-0.022723993,-0.023903392,-0.022398811,-0.024150867,-0.024450127,-0.023410473,-0.023763085,-0.023812538
763.2000122,-0.007967934,-0.008615695,-0.009355833,-0.013667835,-0.015211016,-0.017311558,-0.016639927,-0.01878674,-0.019349605,-0.023480518,-0.021763815,-0.020720318,-0.024397027,-0.022657413,-0.023487533,-0.023506807,-0.022480031,-0.023723086,-0.023045791
762.4000244,-0.007821822,-0.009329535,-0.008467211,-0.014794949,-0.013445132,-0.017291261,-0.019228522,-0.019937703,-0.020127941,-0.022104628,-0.021038277,-0.022117913,-0.024035672,-0.023523139,-0.023132978,-0.024343381,-0.022780001,-0.023065185,-0.024230734
761.5999756,-0.00730154,-0.009382382,-0.007975508,-0.013383891,-0.015881915,-0.016200142,-0.018994629,-0.018754859,-0.01987836,-0.021993563,-0.021360734,-0.022399696,-0.022270311,-0.022477917,-0.02224385,-0.024447387,-0.023121001,-0.024938839,-0.023931371
760.7999878,-0.005746601,-0.007941552,-0.007635017,-0.014385346,-0.014316123,-0.016304769,-0.017627398,-0.019435853,-0.019275671,-0.01997469,-0.019748816,-0.020422379,-0.022034066,-0.022134198,-0.021189379,-0.024458643,-0.022065904,-0.02324282,-0.022335229
760,-0.004407989,-0.004890437,-0.006562531,-0.012402915,-0.013748447,-0.014222339,-0.018020349,-0.017804736,-0.017587826,-0.021096425,-0.01959553,-0.019912435,-0.022640558,-0.020064125,-0.021132672,-0.021151459,-0.020874787,-0.021080595,-0.021585228
