wavelength (nm),DOMBlank1,DOMSTD20,DOM11407,DOM11740,DOM11743,DOM11902,DOM11904,DOM11915,DOM11934,DOMBlank2,DOM11961,DOM12617,DOM12627,DOM13189,DOM13236,DOM13337,DOM13238,DOM11609,DOM11762,DOMBlank3,DOM12140,DOM12200,DOM12221,DOM12278,DOM12733,DOM12737,DOM12771,DOM12776,DOM12826,DOMBlank4,DOM12828,DOM12833,DOM12907,DOM13038,DOM13125,DOM13213,DOM13244,DOM13245,DOMBlank5
727.2000122,-0.001158869,-0.002341379,-0.004430077,-0.005837739,-0.008215765,-0.008520214,-0.010420593,-0.011607372,-0.010546178,-0.01245363,-0.011702731,-0.010476947,-0.012158269,-0.013877586,-0.013755369,-0.013988441,-0.014130689,-0.014866598,-0.013260983,-0.014611121,-0.012945468,-0.014701669,-0.01411796,-0.013331629,-0.013019783,-0.012494931,-0.012183338,-0.013379674,-0.011269921,-0.012655169,-0.012901044,-0.012663265,-0.013879994,-0.00989694,-0.011667604,-0.012424097,-0.011887895,-0.013314961,-0.013675611
726.4000244,-0.00101148,-0.002422526,-0.004633581,-0.005851428,-0.007788667,-0.007494085,-0.009543823,-0.011372818,-0.01062621,-0.011578236,-0.011997746,-0.010535011,-0.011832933,-0.01369648,-0.013560111,-0.013772975,-0.014297939,-0.015302088,-0.012198188,-0.014563613,-0.01374945,-0.01494924,-0.012635658,-0.013169883,-0.01199966,-0.014359903,-0.012134506,-0.012587027,-0.011801092,-0.01237333,-0.01326485,-0.012304992,-0.012875663,-0.00975674,-0.011711701,-0.012574554,-0.012468118,-0.013308132,-0.013705911
725.5999756,-0.001911349,-0.002727358,-0.004911016,-0.005975941,-0.008372967,-0.008695272,-0.010001681,-0.012301621,-0.011194548,-0.012890388,-0.013508924,-0.011138692,-0.012456346,-0.013584097,-0.013658755,-0.014505234,-0.014368718,-0.015719317,-0.013488096,-0.013399152,-0.014040273,-0.014998857,-0.014105882,-0.01436416,-0.013031038,-0.014027892,-0.01122709,-0.01401932,-0.01207449,-0.012693484,-0.014402275,-0.013185704,-0.013794742,-0.010950129,-0.013154564,-0.012477274,-0.012496943,-0.0145168,-0.014306204
724.7999878,-0.002039419,-0.001560653,-0.004535479,-0.00659843,-0.007159685,-0.009652396,-0.009467593,-0.011103165,-0.009796629,-0.010543904,-0.01212771,-0.00978772,-0.011217504,-0.012050472,-0.013726979,-0.014743358,-0.013583645,-0.014916576,-0.013425958,-0.012570379,-0.013856376,-0.014838931,-0.01325571,-0.012347113,-0.010700721,-0.01279348,-0.010856321,-0.013421541,-0.011058703,-0.012551971,-0.013749751,-0.012940794,-0.012470331,-0.00994228,-0.012665326,-0.012677243,-0.0133611,-0.012971447,-0.014226647
724,-0.002523268,-0.002187438,-0.005074383,-0.006685922,-0.007988063,-0.00959077,-0.010580335,-0.011170935,-0.010699711,-0.012389682,-0.011864521,-0.010438132,-0.011898071,-0.013229948,-0.013776184,-0.014800604,-0.014269935,-0.014477493,-0.013042543,-0.014211416,-0.014627941,-0.014481299,-0.013859284,-0.014307857,-0.01280645,-0.013715994,-0.011909757,-0.01419458,-0.012171308,-0.013693871,-0.012635255,-0.013103179,-0.012098659,-0.010183171,-0.011535688,-0.012626204,-0.013086149,-0.014045937,-0.014367466
723.2000122,-0.002469682,-0.002699369,-0.004328597,-0.006718396,-0.00807492,-0.007203835,-0.010675414,-0.011022464,-0.011582571,-0.011717043,-0.012277111,-0.010409827,-0.011623654,-0.013692767,-0.014628542,-0.014867899,-0.013264699,-0.015522742,-0.012730489,-0.01374925,-0.015044168,-0.014342872,-0.012695998,-0.01358515,-0.012178455,-0.013026818,-0.011623804,-0.013673403,-0.011407263,-0.013065703,-0.012948534,-0.012733706,-0.012475211,-0.010278236,-0.012024689,-0.012913506,-0.013002952,-0.012645313,-0.013877536
722.4000244,-0.001693828,-0.001451999,-0.004432742,-0.006174128,-0.00904269,-0.008197323,-0.010043216,-0.011655861,-0.01165576,-0.012476821,-0.01169633,-0.010615398,-0.012992802,-0.013917098,-0.014258662,-0.014631446,-0.01350511,-0.015167923,-0.013044703,-0.014558356,-0.014684452,-0.015532983,-0.013802816,-0.014767378,-0.013051536,-0.013644557,-0.011664227,-0.014084631,-0.012041056,-0.013000942,-0.013969892,-0.012985215,-0.013409292,-0.010284405,-0.012811627,-0.01250474,-0.01264144,-0.012971698,-0.014212919
721.5999756,-0.001119883,-0.001588767,-0.004901648,-0.005394694,-0.007319052,-0.007067755,-0.009276479,-0.009937928,-0.009900684,-0.011016962,-0.010766533,-0.009714266,-0.01149238,-0.012239011,-0.013364966,-0.013619269,-0.013138792,-0.013982073,-0.013524733,-0.013986937,-0.012849578,-0.014872301,-0.011478918,-0.012975316,-0.011828299,-0.013509175,-0.010494079,-0.013418177,-0.010074479,-0.012243239,-0.01278584,-0.011991048,-0.011881447,-0.008935486,-0.012115526,-0.012371971,-0.011817768,-0.01308002,-0.013614704
720.7999878,-0.001232338,-0.002695716,-0.004054072,-0.005679717,-0.00828429,-0.007222675,-0.008774173,-0.010406592,-0.010378083,-0.012099364,-0.011000911,-0.010191061,-0.012342534,-0.013377164,-0.013929282,-0.013760034,-0.013117746,-0.015202317,-0.013333738,-0.01398448,-0.013404625,-0.015213866,-0.012795491,-0.014198388,-0.011607322,-0.013020285,-0.011178805,-0.013420537,-0.011370346,-0.013443225,-0.012613782,-0.012501822,-0.012239514,-0.009238012,-0.01234656,-0.012948985,-0.011815703,-0.013865953,-0.013749902
720,-0.001160521,-0.001402925,-0.003845371,-0.00551893,-0.007441669,-0.007603935,-0.009080058,-0.009866272,-0.010226004,-0.010906509,-0.010358116,-0.010223223,-0.013072686,-0.012920191,-0.013470981,-0.013085497,-0.013616811,-0.013542698,-0.012596733,-0.014389003,-0.012911748,-0.01402734,-0.012617051,-0.013716144,-0.01199815,-0.012973106,-0.011382097,-0.01225245,-0.010782694,-0.01245217,-0.012392903,-0.012172415,-0.012153939,-0.009670421,-0.011811974,-0.012169998,-0.011214023,-0.013849907,-0.013431128
719.2000122,-0.003257718,-0.002947242,-0.005084002,-0.006331918,-0.008007326,-0.008182488,-0.009800171,-0.011248733,-0.011127136,-0.011831875,-0.011270526,-0.01054921,-0.012226176,-0.012932654,-0.013986586,-0.014069445,-0.013523779,-0.015533582,-0.012972804,-0.014264924,-0.01369954,-0.0146817,-0.01335131,-0.01417163,-0.011985962,-0.014296086,-0.010970725,-0.012613128,-0.011118506,-0.012859429,-0.014759322,-0.012293267,-0.013049074,-0.010101085,-0.011905878,-0.01273989,-0.012165619,-0.012690366,-0.014410238
718.4000244,-0.003301034,-0.001500809,-0.003584199,-0.006862484,-0.007681408,-0.00771808,-0.009575223,-0.010694609,-0.010519649,-0.012079325,-0.01129822,-0.00989365,-0.011235212,-0.013996611,-0.01320283,-0.01352137,-0.013295128,-0.014285966,-0.012950342,-0.013866555,-0.013729186,-0.014579033,-0.013123422,-0.013287043,-0.011211601,-0.014197186,-0.010561539,-0.012599398,-0.011322835,-0.012670505,-0.01390346,-0.011637262,-0.012766686,-0.009707027,-0.011497825,-0.011792527,-0.012158621,-0.012834549,-0.014244734
717.5999756,-0.002476632,-0.001677119,-0.005088505,-0.007205974,-0.008127716,-0.009576743,-0.010623937,-0.011951714,-0.011776806,-0.011485371,-0.012485725,-0.010725725,-0.013024959,-0.014290725,-0.014878155,-0.015273649,-0.015117275,-0.015464442,-0.014031702,-0.015153624,-0.014380839,-0.014583939,-0.013668989,-0.014040925,-0.011968838,-0.013585401,-0.012067894,-0.013652232,-0.011993315,-0.013339311,-0.014577681,-0.012580791,-0.013581086,-0.009569298,-0.012291555,-0.013259577,-0.013963725,-0.01340367,-0.016009621
716.7999878,-0.001509993,-0.001408138,-0.004490851,-0.00561451,-0.008764331,-0.008628383,-0.008255998,-0.011027764,-0.010835315,-0.011423652,-0.010890555,-0.009710773,-0.012271777,-0.013201323,-0.013834662,-0.013390618,-0.014086285,-0.014714682,-0.012882699,-0.013562269,-0.013412756,-0.014833977,-0.012892751,-0.014217228,-0.011406557,-0.013580032,-0.010200921,-0.012591855,-0.011948692,-0.012956975,-0.014512094,-0.011391327,-0.013408188,-0.009084722,-0.012591905,-0.012473651,-0.012653006,-0.012694138,-0.013684792
716,-0.001589644,-0.00207657,-0.00423868,-0.005799171,-0.00819016,-0.008506558,-0.008920879,-0.010719006,-0.01182195,-0.010748453,-0.010868995,-0.009847698,-0.010655864,-0.012690366,-0.012587882,-0.0144487,-0.013701245,-0.014670437,-0.012840781,-0.013993102,-0.013245215,-0.014231908,-0.012600907,-0.013274139,-0.011296757,-0.012666382,-0.009496618,-0.013186307,-0.010594633,-0.011487691,-0.0127971,-0.011797262,-0.013158281,-0.008560115,-0.012028114,-0.012561528,-0.011586705,-0.013367375,-0.014513645
715.2000122,-0.00233314,-0.001010964,-0.00464362,-0.005627082,-0.008471273,-0.008918546,-0.008695525,-0.011081162,-0.013126286,-0.012526168,-0.012186812,-0.009889754,-0.011647947,-0.012386764,-0.013344683,-0.014093151,-0.014228251,-0.014876404,-0.01300682,-0.014031501,-0.013150596,-0.013500643,-0.013863346,-0.014155394,-0.011901244,-0.013687802,-0.01045941,-0.013221562,-0.011734983,-0.012773071,-0.013524381,-0.012035918,-0.012906069,-0.008678474,-0.012293166,-0.012705954,-0.011273704,-0.013186307,-0.014873452
714.4000244,-0.001996493,-0.002455011,-0.004835402,-0.006482103,-0.008786858,-0.008737338,-0.009593151,-0.010717138,-0.012626103,-0.011642,-0.01185903,-0.010813247,-0.013264297,-0.013394484,-0.013632013,-0.014507136,-0.014401673,-0.015828554,-0.013650677,-0.014204401,-0.014651418,-0.014369369,-0.013963524,-0.013428217,-0.01169996,-0.013508422,-0.010581093,-0.013667383,-0.011894091,-0.014183105,-0.013702299,-0.014375078,-0.013687501,-0.009537999,-0.012840329,-0.012875965,-0.012833845,-0.013852363,-0.01490587
713.5999756,-0.001167595,-0.001258924,-0.004226017,-0.00644043,-0.007745492,-0.008022421,-0.009664953,-0.0128731,-0.011747631,-0.012955116,-0.011503169,-0.010724108,-0.012191444,-0.013530454,-0.013138742,-0.013947582,-0.013838723,-0.015833795,-0.013323546,-0.015143975,-0.013738766,-0.014022428,-0.012834147,-0.01290441,-0.011808801,-0.013529801,-0.011170278,-0.012382588,-0.012016229,-0.013312048,-0.013342424,-0.01234339,-0.012136873,-0.009606063,-0.013170888,-0.013038022,-0.01243099,-0.013530303,-0.014395613
712.7999878,-0.001567669,-0.000513326,-0.003034753,-0.006630706,-0.008242841,-0.008353619,-0.008790308,-0.011022565,-0.010779008,-0.01179293,-0.010516415,-0.010254624,-0.012013812,-0.012309422,-0.014210113,-0.013210715,-0.012820725,-0.015164923,-0.013821573,-0.013609135,-0.013874929,-0.014066387,-0.012710981,-0.012787247,-0.011566389,-0.013144016,-0.009907871,-0.01242611,-0.010499435,-0.012656275,-0.012679406,-0.011303516,-0.013036815,-0.008920778,-0.011976746,-0.011752872,-0.011745061,-0.013005364,-0.013836317
712,-0.001802525,-0.001685268,-0.004928061,-0.005734799,-0.008781936,-0.00856316,-0.009700242,-0.012527526,-0.011721276,-0.012009833,-0.011811824,-0.010208406,-0.012917025,-0.013488046,-0.013589917,-0.013729537,-0.014780188,-0.014964845,-0.013878389,-0.015330575,-0.014669587,-0.015513301,-0.014043782,-0.013113828,-0.012153536,-0.013322291,-0.011349668,-0.013953197,-0.012203726,-0.013074997,-0.014202396,-0.012891795,-0.014142616,-0.00994572,-0.012097148,-0.01314266,-0.012427821,-0.014058568,-0.014018067
711.2000122,-0.002084814,-0.002015148,-0.004153258,-0.006085716,-0.008059826,-0.008836879,-0.00916548,-0.01224042,-0.011055624,-0.011793735,-0.011750654,-0.011232892,-0.012398639,-0.013243106,-0.013169381,-0.015174022,-0.014685202,-0.015402036,-0.013925722,-0.014243482,-0.014488559,-0.014204701,-0.013280064,-0.013965781,-0.011798169,-0.013686347,-0.011203327,-0.013265803,-0.010972138,-0.013342474,-0.013496829,-0.012249984,-0.012861741,-0.00955456,-0.012206746,-0.01217171,-0.012675785,-0.013829245,-0.014084982
710.4000244,-0.002153439,-0.001372323,-0.004161565,-0.00603604,-0.008082491,-0.008756111,-0.008931225,-0.012354057,-0.011686755,-0.012085215,-0.011725257,-0.010291281,-0.012459918,-0.012853749,-0.01404749,-0.014948789,-0.015549467,-0.015929429,-0.014141313,-0.01439361,-0.013763595,-0.014314169,-0.013612546,-0.014193327,-0.011391528,-0.013397747,-0.011491925,-0.012893454,-0.011742391,-0.014071099,-0.013417223,-0.012695696,-0.01370576,-0.00867477,-0.013034153,-0.012470532,-0.012638222,-0.014679748,-0.014480598
709.5999756,-0.003237369,-0.003620551,-0.006881084,-0.007471542,-0.010669302,-0.009829781,-0.011138389,-0.014001223,-0.013018126,-0.012810019,-0.013737262,-0.010958457,-0.014130338,-0.015301338,-0.015473834,-0.015711278,-0.015704438,-0.016641174,-0.015234711,-0.016070593,-0.015800249,-0.015742535,-0.016012067,-0.014864847,-0.014937985,-0.014730796,-0.012083957,-0.014711428,-0.013780648,-0.015001457,-0.01464411,-0.014016914,-0.015352465,-0.01028845,-0.014705272,-0.014814464,-0.014833277,-0.015176321,-0.016428813
708.7999878,-0.002279016,-0.002825406,-0.006705804,-0.007078655,-0.008513919,-0.00889496,-0.011681261,-0.013128746,-0.011926883,-0.012961246,-0.012235739,-0.010585135,-0.013177367,-0.015080373,-0.014240877,-0.015529586,-0.015003257,-0.015602611,-0.015102575,-0.014638553,-0.015377101,-0.016298486,-0.014361706,-0.01505947,-0.012687098,-0.013853818,-0.011739216,-0.015163423,-0.013289403,-0.013264649,-0.014930381,-0.013960566,-0.014160556,-0.010684659,-0.013835665,-0.0140311,-0.013325806,-0.014566417,-0.015893742
708,-0.00151835,-0.002091821,-0.00461304,-0.004804323,-0.007954362,-0.008328835,-0.009893094,-0.012161591,-0.011611909,-0.012566909,-0.011204689,-0.010154496,-0.011648552,-0.013001294,-0.013741124,-0.014141113,-0.014322034,-0.014518403,-0.01330291,-0.014567568,-0.01288677,-0.014955542,-0.013998115,-0.013124276,-0.012645966,-0.013850458,-0.010953208,-0.013538834,-0.0121702,-0.013592627,-0.013060177,-0.012860535,-0.012790113,-0.009086649,-0.013020436,-0.012835906,-0.013485988,-0.013323044,-0.015633726
707.2000122,-0.002375158,-0.001311627,-0.003860868,-0.006285332,-0.008631479,-0.009313168,-0.0101725,-0.012544528,-0.011395412,-0.012422035,-0.012231109,-0.010836679,-0.012895063,-0.01254845,-0.014678746,-0.013652584,-0.015212416,-0.015915953,-0.013519463,-0.014802806,-0.013581136,-0.014710077,-0.014074958,-0.01394322,-0.012597638,-0.013750805,-0.011518446,-0.01454644,-0.013119806,-0.014093001,-0.014184359,-0.013609185,-0.013019281,-0.010264939,-0.013388711,-0.014510491,-0.013146377,-0.014852189,-0.015832398
706.4000244,-0.002370266,-0.00139503,-0.004453445,-0.006698769,-0.008457514,-0.008287287,-0.010256192,-0.013222265,-0.010746988,-0.013113928,-0.012366889,-0.010139526,-0.011263867,-0.013470731,-0.014348783,-0.014486306,-0.013929984,-0.015458796,-0.013922363,-0.014616278,-0.01554612,-0.015515299,-0.014370771,-0.01446883,-0.012554838,-0.013417074,-0.01037227,-0.014760322,-0.012159477,-0.014124925,-0.013711178,-0.013397446,-0.013416471,-0.008925697,-0.013469927,-0.013049024,-0.013346641,-0.014183206,-0.015540276
705.5999756,-0.003439429,-0.002079559,-0.004231862,-0.006642943,-0.008756314,-0.008744086,-0.010268529,-0.012325425,-0.011880087,-0.012934865,-0.013580735,-0.010749463,-0.013328416,-0.014081875,-0.013516904,-0.014287218,-0.014997207,-0.015023113,-0.014419353,-0.014947639,-0.015891247,-0.015286595,-0.01312066,-0.014051501,-0.012274796,-0.014366765,-0.011252213,-0.014504132,-0.011808045,-0.014571623,-0.014959293,-0.013059272,-0.013885459,-0.009831198,-0.013703553,-0.013390618,-0.013579079,-0.014043732,-0.015274649
704.7999878,-0.003279248,-0.00387775,-0.004920179,-0.007630286,-0.009479143,-0.009587529,-0.011419467,-0.014148229,-0.012648531,-0.013998767,-0.013123673,-0.011284197,-0.013440916,-0.01457733,-0.01501061,-0.015228912,-0.01576001,-0.01691727,-0.015348417,-0.016336981,-0.016421635,-0.016450897,-0.014437682,-0.015164023,-0.012992903,-0.014527464,-0.013177869,-0.014764876,-0.012565149,-0.015251056,-0.014898266,-0.014465625,-0.015478081,-0.01096608,-0.014503632,-0.013973802,-0.013898797,-0.014729295,-0.015327278
704,-0.003012543,-0.003682568,-0.005856127,-0.00693102,-0.009287172,-0.009156204,-0.010839708,-0.012091408,-0.012479487,-0.013192635,-0.013907872,-0.010970118,-0.012839927,-0.014073704,-0.015406583,-0.014898116,-0.015116075,-0.015816174,-0.014774083,-0.015850518,-0.016140785,-0.016193707,-0.013421842,-0.014440787,-0.01313402,-0.013797249,-0.011239803,-0.014319479,-0.011839332,-0.014558856,-0.013898446,-0.013767357,-0.012850884,-0.010393702,-0.013862393,-0.01424744,-0.012741349,-0.015146224,-0.015637921
703.2000122,-0.002468807,-0.003409997,-0.004161052,-0.006085614,-0.008864019,-0.008796802,-0.010007448,-0.012189631,-0.012035466,-0.012119906,-0.011660145,-0.010955783,-0.013236929,-0.013960917,-0.014450802,-0.014760423,-0.014102173,-0.015357912,-0.013990195,-0.014129385,-0.014974299,-0.01571787,-0.013504256,-0.013885509,-0.012178959,-0.013019733,-0.011363386,-0.012918632,-0.011554745,-0.013627749,-0.014656222,-0.012431493,-0.013887214,-0.009134102,-0.012281742,-0.012771613,-0.013940813,-0.014120164,-0.014044984
702.4000244,-0.002746136,-0.003153034,-0.004377393,-0.006933975,-0.008603107,-0.008457514,-0.010504337,-0.012286574,-0.011307854,-0.012746125,-0.012647827,-0.010786482,-0.01218651,-0.013581437,-0.014490663,-0.014893814,-0.014555503,-0.015734695,-0.013506515,-0.014125176,-0.014252099,-0.014575829,-0.01336366,-0.013545658,-0.011257763,-0.014621084,-0.011205345,-0.014145072,-0.012181728,-0.01327203,-0.014362056,-0.013352666,-0.01311875,-0.00924156,-0.013263544,-0.011981984,-0.013245315,-0.014264775,-0.015541225
701.5999756,-0.0023628,-0.002279686,-0.003280841,-0.006601846,-0.008604377,-0.008221607,-0.009695078,-0.011740828,-0.011280262,-0.012566557,-0.01238933,-0.010076249,-0.011854395,-0.012278974,-0.014505634,-0.0139358,-0.014300744,-0.014830926,-0.013938507,-0.014439135,-0.014387701,-0.015255455,-0.013603715,-0.014800354,-0.011536646,-0.015422972,-0.01146016,-0.013490555,-0.01165445,-0.013587508,-0.014659276,-0.013017824,-0.013995409,-0.009294266,-0.013559207,-0.013073691,-0.012654968,-0.013506214,-0.014339215
700.7999878,-0.002973775,-0.002300594,-0.005051867,-0.007435409,-0.008916973,-0.008916112,-0.010003351,-0.012587027,-0.011296858,-0.012846963,-0.012198037,-0.011108161,-0.012693183,-0.014687105,-0.014888711,-0.014586792,-0.015389094,-0.014594601,-0.013194493,-0.014200593,-0.015220864,-0.01624842,-0.013662416,-0.014145973,-0.011869054,-0.014738903,-0.011665739,-0.014483252,-0.011826938,-0.014342822,-0.014366213,-0.013103229,-0.014493817,-0.009853923,-0.0125483,-0.013507769,-0.013622932,-0.013946479,-0.015347667
700,-0.003475588,-0.001448903,-0.005880593,-0.006861465,-0.008004785,-0.008523006,-0.010578718,-0.011912729,-0.011733673,-0.012393054,-0.012546388,-0.011194599,-0.013567287,-0.013713686,-0.014595503,-0.014892413,-0.015598966,-0.015095424,-0.012916522,-0.014827273,-0.014759071,-0.016730253,-0.014430922,-0.012425859,-0.012301118,-0.013974354,-0.011859735,-0.015319331,-0.012064672,-0.015736694,-0.014111394,-0.01291416,-0.013900301,-0.009251443,-0.014176341,-0.012762212,-0.013388812,-0.013588361,-0.014923278
699.2000122,-0.002760901,-0.002710226,-0.005464434,-0.007465232,-0.00828937,-0.008041022,-0.01016451,-0.01184306,-0.012385607,-0.013100768,-0.01255514,-0.010925593,-0.012983959,-0.014017565,-0.014129837,-0.01419939,-0.01449572,-0.015088324,-0.014106182,-0.01488636,-0.015623538,-0.015508555,-0.013828494,-0.013141957,-0.012372575,-0.014029295,-0.011462025,-0.016583869,-0.012580288,-0.015910363,-0.01392146,-0.013531256,-0.013249383,-0.010255584,-0.012345453,-0.01299024,-0.013989844,-0.014523559,-0.014814414
698.4000244,-0.003657515,-0.003997597,-0.00692888,-0.009045073,-0.011395109,-0.009351475,-0.010113073,-0.013843638,-0.012981245,-0.013986886,-0.014913023,-0.011997495,-0.013934396,-0.015823761,-0.015907617,-0.015940258,-0.016499994,-0.017198663,-0.015074972,-0.014528216,-0.016650541,-0.017191796,-0.014223992,-0.015783375,-0.013698587,-0.015429418,-0.013028325,-0.017655386,-0.014461569,-0.015665786,-0.01376184,-0.014801605,-0.015033315,-0.011145756,-0.014060773,-0.015103624,-0.014648113,-0.014108688,-0.016603554
697.5999756,-0.003044984,-0.003427821,-0.005148164,-0.006979167,-0.008899576,-0.009027072,-0.011325659,-0.013438055,-0.011610749,-0.01314266,-0.013868511,-0.011611102,-0.012957025,-0.014583538,-0.014784192,-0.014651317,-0.015899034,-0.017242054,-0.014919226,-0.015359111,-0.01472379,-0.016072489,-0.013601107,-0.014988704,-0.013262087,-0.013648971,-0.011949448,-0.015243858,-0.012478984,-0.014727844,-0.014367466,-0.013760837,-0.014466627,-0.010204259,-0.013900151,-0.013664925,-0.013619972,-0.015736543,-0.016044898
696.7999878,-0.00313926,-0.004015551,-0.005276459,-0.007805143,-0.008630465,-0.008785285,-0.010238898,-0.013176613,-0.011834797,-0.014386999,-0.013006067,-0.012138434,-0.012364726,-0.014331602,-0.015388744,-0.015066221,-0.015329177,-0.015286544,-0.014983051,-0.017104005,-0.015783325,-0.015724611,-0.012613933,-0.014706573,-0.012938583,-0.01519007,-0.012199699,-0.01501231,-0.01277654,-0.01549027,-0.013967485,-0.012122122,-0.014041075,-0.010327329,-0.014638153,-0.015091623,-0.014035761,-0.015046268,-0.015259104
696,-0.000767875,-0.001498023,-0.00361059,-0.006554881,-0.00780616,-0.008247717,-0.008799084,-0.012166425,-0.01122159,-0.012425506,-0.013024959,-0.010733957,-0.012472444,-0.013362455,-0.014324739,-0.013767608,-0.014106082,-0.01531993,-0.013840579,-0.014275345,-0.014846286,-0.014816416,-0.012079425,-0.01297602,-0.011406506,-0.013142359,-0.010549968,-0.01329558,-0.011596333,-0.013875581,-0.012915718,-0.01122144,-0.012547294,-0.008069634,-0.0126695,-0.012941549,-0.012527728,-0.013672802,-0.014846136
695.2000122,-0.003214244,-0.003090531,-0.00451068,-0.006948548,-0.008632038,-0.008495643,-0.011079497,-0.013430475,-0.011613269,-0.01383075,-0.012996219,-0.010763958,-0.013009986,-0.013230601,-0.014707224,-0.015815875,-0.015808087,-0.016894413,-0.014115955,-0.016222186,-0.016027784,-0.015749276,-0.013427012,-0.012889333,-0.01205868,-0.014132643,-0.012291304,-0.014917825,-0.012700322,-0.014679847,-0.013422294,-0.013761489,-0.01339594,-0.009351678,-0.013387105,-0.013608181,-0.014876003,-0.013963174,-0.015474284
694.4000244,-0.002044211,-0.002209742,-0.004411935,-0.007183517,-0.009261224,-0.008695881,-0.010382431,-0.012132895,-0.01172823,-0.013370839,-0.011759523,-0.010245472,-0.013312048,-0.013869714,-0.014845235,-0.014478294,-0.014361104,-0.016245328,-0.013520165,-0.015048368,-0.015753668,-0.014515948,-0.013501395,-0.013593229,-0.01259452,-0.01306922,-0.010703752,-0.013644456,-0.011744053,-0.014236268,-0.013089063,-0.014270836,-0.013228743,-0.009598417,-0.013472738,-0.013225529,-0.01380768,-0.014255005,-0.015847223
693.5999756,-0.001468975,-0.002323305,-0.003561811,-0.007074478,-0.007800872,-0.008097685,-0.009673358,-0.012747583,-0.011964507,-0.012601008,-0.011280817,-0.010628736,-0.011984904,-0.013748748,-0.014715883,-0.014895464,-0.013890424,-0.014322335,-0.011886837,-0.014493166,-0.013261787,-0.014803156,-0.012794436,-0.013236729,-0.011563819,-0.013564176,-0.009993586,-0.013016066,-0.010933923,-0.013977662,-0.013557251,-0.012879684,-0.012389632,-0.007671642,-0.011842959,-0.012944714,-0.012320492,-0.012619968,-0.015100624
692.7999878,-0.002391068,-0.002150708,-0.006574769,-0.006893314,-0.008815776,-0.008965307,-0.00958525,-0.012478632,-0.013372848,-0.013668337,-0.011758112,-0.011857014,-0.013476804,-0.014007189,-0.01485314,-0.015390543,-0.014872001,-0.015674226,-0.014659026,-0.014767778,-0.014643408,-0.015295591,-0.014074005,-0.014604814,-0.013076655,-0.015437362,-0.012185604,-0.015110824,-0.01238933,-0.015141224,-0.014444743,-0.013453163,-0.014577481,-0.010033806,-0.012644055,-0.014235716,-0.014263322,-0.01348905,-0.014721838
692,-0.003365511,-0.001844388,-0.004490236,-0.006507656,-0.008961757,-0.009008361,-0.010965828,-0.013109257,-0.011339833,-0.012921296,-0.012472394,-0.009976585,-0.012590497,-0.012937377,-0.014422708,-0.015229312,-0.014340868,-0.016262133,-0.014854291,-0.01446222,-0.014568118,-0.015272049,-0.013688855,-0.014141363,-0.01311639,-0.015627334,-0.010151208,-0.013757476,-0.012545835,-0.014070297,-0.013910379,-0.013532761,-0.014973898,-0.009605709,-0.012221041,-0.013427213,-0.013243207,-0.014434277,-0.015830001
691.2000122,-0.004425055,-0.003306223,-0.004716195,-0.006182703,-0.009983973,-0.008703035,-0.010540973,-0.013195548,-0.011712306,-0.01223438,-0.013463553,-0.010785018,-0.012791269,-0.013719154,-0.014723039,-0.015301839,-0.013872171,-0.015862547,-0.014663381,-0.015006009,-0.015759761,-0.015031215,-0.013933443,-0.01541168,-0.0116987,-0.014673441,-0.010757392,-0.014507187,-0.012118647,-0.014366413,-0.013345587,-0.012984713,-0.01316923,-0.009800627,-0.013034705,-0.012963859,-0.013396793,-0.014286768,-0.01546724
