wavelength (nm),DOMBlank1,DOMSTD32,DOM12918,DOM12924,DOM12957,DOM13090,DOM13109,DOM13111,DOM13143,DOMBlank2,DOM13262,DOM13313,DOM13335,DOM13476,DOM13531,DOM13589,DOMBlank3
596.7999878,0.001550383,0.004158102,0.010442775,0.003983269,0.009037716,0.009978861,0.002126007,0.006204845,0.004035286,0.002725213,0.001671693,0.003635874,0.002966337,0.002877235,0.009122063,0.005971234,0.000786351
596,0.000820272,0.004445081,0.009257698,0.003846476,0.00796212,0.009633652,0.001396071,0.006500354,0.003506001,0.002328565,0.001035274,0.003357855,0.003101027,0.002187818,0.008177126,0.005818624,-0.00032185
595.2000122,0.001777234,0.005657334,0.010744631,0.005280036,0.00873287,0.010031786,0.002924273,0.007505719,0.003728499,0.003518449,0.002021135,0.003887663,0.003494963,0.00392431,0.008950425,0.006602555,0.000847193
594.4000244,0.001938389,0.005166542,0.010539357,0.005047524,0.008849203,0.010697004,0.002938372,0.007570514,0.004434385,0.003554803,0.00261728,0.00383919,0.003894846,0.00455313,0.009512055,0.006779183,0.000199704
593.5999756,-7.15E-05,0.004206717,0.01009672,0.004331412,0.007809994,0.009943024,0.003140918,0.007176945,0.003408414,0.002555538,0.001788021,0.004022875,0.003337508,0.004675099,0.009361502,0.00601727,-0.000144627
592.7999878,7.81E-05,0.004115505,0.009614173,0.003762651,0.007808756,0.00999568,0.003156485,0.007014992,0.002757984,0.001369609,0.00214471,0.004449109,0.003796519,0.003855669,0.009359068,0.004831234,-1.76E-05
592,0.000509864,0.003038695,0.009278642,0.0028147,0.007499214,0.008222842,0.001447104,0.005416626,0.002380202,0.001008938,0.000335068,0.003090651,0.00239634,0.003762782,0.007771227,0.003538857,-0.00067086
591.2000122,0.000472313,0.004496264,0.010021163,0.003589333,0.007537404,0.008637587,0.002401988,0.005643251,0.002402639,0.001252589,0.000560949,0.003184959,0.002715966,0.003493006,0.008161563,0.004635171,8.42E-05
590.4000244,0.000916242,0.00426025,0.009973642,0.004016761,0.006765484,0.008852558,0.002243862,0.006705436,0.002713023,0.002328175,0.001309914,0.003521059,0.002345118,0.004320432,0.008656256,0.005785097,0.000597782
589.5999756,0.002002333,0.004254996,0.010654689,0.004039362,0.008930818,0.010833716,0.00350608,0.007245138,0.004164218,0.002812851,0.003175285,0.003814642,0.00333889,0.005382081,0.010098734,0.007112814,0.000876062
588.7999878,0.001413939,0.003436175,0.011285765,0.004406639,0.00913544,0.011091521,0.003220294,0.007182208,0.003459371,0.002368646,0.003255267,0.003879723,0.002837811,0.005974751,0.010545271,0.006715137,0.000435569
588,0.001373141,0.004799851,0.010939782,0.004565084,0.008606614,0.010411195,0.003595963,0.006918217,0.003337664,0.002742953,0.002368359,0.004105627,0.003672707,0.004517477,0.010107901,0.006493259,0.000116451
587.2000122,0.000626996,0.003181621,0.00944697,0.003817775,0.007450204,0.008833009,0.001997444,0.005998109,0.002643818,0.001832783,0.001412536,0.002529448,0.002583478,0.00338916,0.00926936,0.004652231,-0.000823428
586.4000244,5.50E-05,0.002276908,0.008779462,0.003450525,0.007680739,0.008288166,0.001795715,0.006069268,0.002498725,0.00087767,0.00158743,0.00244257,0.002557803,0.002863425,0.008307216,0.005072038,-0.000958948
585.5999756,0.000184995,0.002963991,0.009717586,0.004760383,0.008518565,0.008515688,0.00200691,0.006877556,0.002971419,0.001107155,0.001703631,0.003219095,0.003285079,0.003087809,0.009273618,0.005437333,-0.000434977
584.7999878,0.00045946,0.003207203,0.009958783,0.004611677,0.007303759,0.00900793,0.002629676,0.00647957,0.00274449,0.001325674,0.001193273,0.002286953,0.002324766,0.002740296,0.009028994,0.00578911,-0.000637517
584,0.000497762,0.003695759,0.009668722,0.003795109,0.007725612,0.008518724,0.002785052,0.006239981,0.001639082,0.001098747,0.002116798,0.002181444,0.00250815,0.003206342,0.00897257,0.005747218,-0.000314659
583.2000122,0.001236935,0.004509499,0.010332031,0.00382117,0.008493803,0.009512717,0.002495132,0.006535881,0.002914317,0.002287656,0.001970815,0.00231688,0.00290061,0.003461876,0.0101278,0.006370673,0.000450624
582.4000244,0.000405097,0.003376794,0.009269836,0.003659916,0.007195919,0.008819535,0.001730997,0.005665517,0.002366407,0.001835071,0.001243814,0.002599181,0.00266593,0.002793076,0.008730229,0.00586745,-0.000326662
581.5999756,0.000953157,0.003916526,0.009505996,0.003264682,0.007619406,0.009166266,0.001954953,0.006374193,0.002925888,0.002021603,0.001846873,0.002289581,0.003141075,0.003759126,0.010275252,0.005643724,-0.000933066
580.7999878,0.000533345,0.003570071,0.009194979,0.00456137,0.008375956,0.009651094,0.00170979,0.006289564,0.003278636,0.001643682,0.001858155,0.002332703,0.002575249,0.004118667,0.009504355,0.005551187,-7.24E-05
580,0.000919459,0.003941184,0.009813292,0.004852175,0.008458512,0.009799709,0.00156597,0.006458603,0.003652032,0.002245943,0.001890705,0.002338793,0.003291156,0.004303412,0.009900597,0.006222229,0.000117771
579.2000122,0.00086081,0.004472804,0.01160214,0.00463109,0.008584091,0.01033121,0.002720186,0.007012861,0.003676936,0.002838645,0.0020254,0.003836761,0.003585157,0.004498069,0.010795952,0.007002548,0.000882105
578.4000244,0.000262874,0.003941262,0.010262318,0.003893331,0.008889996,0.009577414,0.002072787,0.006410209,0.002828588,0.001908723,0.000963456,0.003509733,0.002228198,0.004234998,0.00989244,0.005709841,0.000820946
577.5999756,-0.000358631,0.003361324,0.010584499,0.004061309,0.008036449,0.009437103,0.001798419,0.007037879,0.003017528,0.000834407,0.001249655,0.002751054,0.002198225,0.004253584,0.010083659,0.005831138,-0.000557278
576.7999878,-0.001218295,0.00293011,0.009789542,0.004242501,0.007195025,0.009421098,0.001824543,0.006683012,0.001997808,0.000509683,0.001306175,0.002535306,0.002471493,0.003231378,0.010965241,0.005785202,-0.000180802
576,-0.000261577,0.003822528,0.010361007,0.004590407,0.008109234,0.009697679,0.001983323,0.005517838,0.002708803,0.001868762,0.000481409,0.002193256,0.002834658,0.003559632,0.009867071,0.006607627,0.000366415
575.2000122,-0.000209833,0.003638406,0.010241644,0.005140058,0.007750567,0.009763199,0.002415576,0.005058235,0.002551684,0.001375816,0.001020432,0.002709141,0.002338663,0.003179483,0.008739975,0.006637985,0.00051738
574.4000244,-0.000863835,0.003247704,0.009146384,0.004116968,0.007456787,0.00800064,0.001655972,0.004632608,0.002048183,0.000911365,9.68E-05,0.001813417,0.001220035,0.002652178,0.008223343,0.005694209,-0.000363184
573.5999756,-0.000138364,0.004182565,0.010763656,0.005024348,0.008709919,0.009099329,0.002198797,0.006086173,0.003767638,0.001089897,0.000785988,0.003075556,0.00262853,0.003587245,0.009399063,0.00713197,0.000920989
572.7999878,0.001076014,0.004807101,0.01227813,0.005740818,0.008589821,0.010002382,0.002798651,0.007293861,0.003625484,0.001652932,0.002111206,0.00296016,0.003561641,0.005082828,0.010133815,0.007335588,0.000630989
572,0.000980553,0.005507377,0.011513747,0.005085499,0.008600172,0.009698845,0.003254563,0.007035328,0.003402622,0.00090296,0.002411047,0.003706985,0.003293973,0.004841077,0.010533097,0.007091816,0.000971603
571.2000122,0.000774214,0.005166332,0.011054265,0.005039092,0.010114896,0.009902027,0.002824106,0.007312789,0.00363402,0.001404512,0.002110035,0.003290895,0.002821344,0.004590015,0.009633599,0.007672782,-0.000126305
570.4000244,0.000564603,0.005314625,0.011506889,0.005270499,0.010063736,0.010403798,0.002047741,0.007026672,0.003689128,0.001163475,0.001611852,0.002853262,0.002689944,0.002973687,0.009947792,0.007182155,-0.000431822
569.5999756,0.001243009,0.005917332,0.01119077,0.005401634,0.009227976,0.010020634,0.002656371,0.00709571,0.003027903,0.000484104,0.001366545,0.003483142,0.002090527,0.003464381,0.010262053,0.007085949,-0.000883572
568.7999878,-0.001718478,0.004093162,0.010431319,0.004564457,0.008407599,0.008789448,0.00231433,0.005597728,0.003254928,0.000417638,0.001017656,0.002319691,0.002748319,0.003666102,0.009986993,0.005926569,4.04E-05
568,-0.002010149,0.004734056,0.011137146,0.004835815,0.008102826,0.00978835,0.001961558,0.005971156,0.003188219,0.001355743,-0.00012615,0.003330621,0.002148248,0.004517922,0.010412282,0.005775024,-4.64E-05
567.2000122,-0.000439373,0.004982084,0.011750839,0.005625891,0.008497737,0.009858147,0.001641759,0.005925834,0.002642724,0.001799874,0.000318618,0.003453474,0.002721488,0.00399573,0.009903457,0.006585182,0.000439844
566.4000244,-0.001391675,0.004116733,0.009969961,0.004502463,0.00830302,0.009277426,0.001860989,0.005720804,0.002669733,0.000963456,0.000336493,0.002483364,0.00255447,0.003488465,0.010586753,0.006184338,-0.000517825
565.5999756,9.78E-05,0.004872987,0.010344411,0.005056979,0.008244448,0.009856744,0.002783775,0.006933025,0.003130228,0.001030837,0.001326895,0.002189977,0.002175044,0.00334142,0.009434934,0.006501457,-0.00064217
564.7999878,-7.82E-05,0.004546538,0.011230242,0.004897333,0.009010917,0.009494301,0.003042396,0.007140391,0.002928859,0.001227771,0.001759326,0.003143656,0.002938137,0.00390532,0.010106417,0.006394999,5.41E-05
564,8.61E-05,0.005134689,0.011745812,0.005008348,0.009063751,0.009382874,0.002229941,0.006795248,0.003265856,0.001331491,0.001854828,0.002674655,0.00308893,0.003424903,0.010839395,0.006358853,-0.000450596
563.2000122,-0.001330002,0.004115505,0.011497905,0.005580684,0.008660798,0.009526449,0.002243627,0.005606827,0.002880284,0.000216461,0.001020847,0.001720004,0.001118315,0.003285496,0.010628956,0.006521559,-0.000738778
562.4000244,-0.001097626,0.00468096,0.011742221,0.004835893,0.009279726,0.009642969,0.001694457,0.005921714,0.003236959,9.28E-05,0.001993621,0.002392878,0.002854096,0.003897615,0.01133173,0.006518774,-0.000734333
561.5999756,-0.001788089,0.003666181,0.011332128,0.004672221,0.00900209,0.009822982,0.000444197,0.006027847,0.002570719,-0.000865437,0.000904154,0.002268243,0.002068522,0.002928755,0.010865963,0.005721932,-0.000997121
560.7999878,-0.000760175,0.003439201,0.011277689,0.005029009,0.009384012,0.009657076,0.003003062,0.006313307,0.00376427,0.001060081,0.001484506,0.001704852,0.001836994,0.003267447,0.010367052,0.006690662,-0.000764309
560,-0.000250038,0.005607561,0.011888175,0.00595743,0.010412574,0.011043777,0.002778486,0.006707382,0.003721215,0.001893721,0.001467207,0.002486176,0.003299137,0.003710954,0.011529191,0.006695315,-0.000129048
559.2000122,0.000702232,0.006521875,0.013074832,0.007329849,0.010754608,0.010871696,0.003814067,0.006797825,0.003908454,0.001137494,0.002931283,0.003250703,0.004170229,0.005173876,0.012198946,0.007330059,0.000341441
558.4000244,0.000208898,0.005740608,0.012877386,0.006059739,0.009818428,0.009517267,0.003755236,0.005940005,0.003438575,0.000172124,0.003015521,0.002665305,0.003679286,0.004802207,0.012024304,0.00718405,0.000188413
557.5999756,-0.000609342,0.004542169,0.011590336,0.005574653,0.008800648,0.009423346,0.002228978,0.005585981,0.001887741,0.000719553,0.000997055,0.001577479,0.002794092,0.002831402,0.011230482,0.006824514,-0.000421064
556.7999878,-0.000936992,0.005294867,0.011607537,0.00439027,0.009087963,0.008630985,0.002168228,0.005585142,0.003405544,0.000969164,0.001164876,0.001750074,0.002330023,0.002644104,0.011191116,0.007011545,-0.00106318
556,-0.000214231,0.005244088,0.011932819,0.004106019,0.009756475,0.009145459,0.00183741,0.006601818,0.003175311,0.001829846,0.001579194,0.00182709,0.002740426,0.001950975,0.011539054,0.007163654,-0.000425305
555.2000122,-0.001826963,0.00468813,0.01126491,0.004171641,0.009459986,0.008525508,0.002165054,0.005956144,0.003179744,0.001187822,0.000250338,0.00105323,0.001029098,0.002462017,0.01138692,0.006566996,-0.001092359
554.4000244,-0.000150527,0.0059742,0.012711002,0.006276957,0.012032608,0.011456707,0.004405462,0.008297401,0.004447121,0.002462615,0.002242327,0.003154738,0.002848103,0.004500057,0.0131224,0.008408523,0.001701136
553.5999756,-3.00E-05,0.006578953,0.012875306,0.006809421,0.011647419,0.011324742,0.004560454,0.007640192,0.004236358,0.002910643,0.002208762,0.003245983,0.003888369,0.004468567,0.013573074,0.008597637,0.00130659
552.7999878,-0.000924645,0.005512647,0.013056372,0.006116154,0.011388727,0.011430423,0.004316667,0.00696238,0.004664476,0.002369401,0.002272225,0.003694062,0.003891947,0.004541646,0.013318196,0.007859599,0.001229043
552,-0.000500915,0.006051707,0.011480921,0.006804188,0.011019959,0.011365528,0.003254276,0.007499688,0.00454005,0.002428435,0.002488259,0.003902003,0.004029459,0.004947469,0.013300899,0.008205589,0.000227105
551.2000122,-0.000683783,0.005802831,0.011547932,0.005996745,0.01047852,0.011316399,0.002655772,0.007333245,0.004338655,0.001651269,0.002067195,0.002692836,0.003791166,0.00500751,0.012459373,0.007447123,0.00076978
550.4000244,-0.000647908,0.006328488,0.011144264,0.006207235,0.010652009,0.011143228,0.002502917,0.007882847,0.003950666,0.001747007,0.002996128,0.002833903,0.0038166,0.004389982,0.012851682,0.00804966,0.001066438
549.5999756,-0.000562862,0.005626048,0.011951631,0.00570609,0.010671031,0.011727116,0.002596993,0.007281937,0.003566156,0.000856998,0.001929107,0.001983375,0.003069977,0.00511727,0.012881413,0.007509248,0.000791226
548.7999878,-0.000481419,0.005980499,0.012197188,0.005819385,0.010797252,0.011719457,0.003592857,0.006953542,0.004636349,0.002514008,0.003152261,0.002994643,0.003418015,0.004212153,0.013090305,0.007804855,0.001014464
548,-0.000740484,0.005207042,0.012663798,0.005248516,0.011034324,0.011271684,0.002542935,0.006915613,0.0046105,0.002020329,0.003239619,0.002863399,0.002534968,0.004566314,0.012807156,0.007118287,0.000801107
547.2000122,9.91E-05,0.005143149,0.013344782,0.005608059,0.011613971,0.011324848,0.002759052,0.008368408,0.004099904,0.00247821,0.002550434,0.003550288,0.003115341,0.004695876,0.01333616,0.007169575,-0.000360959
546.4000244,0.000577589,0.006023096,0.013910711,0.006700573,0.011639762,0.012288729,0.002414092,0.008834092,0.004470371,0.003112812,0.003495354,0.003967071,0.004026768,0.004502751,0.013401403,0.008382765,0.000181395
545.5999756,-0.000420805,0.0060337,0.012379596,0.006127889,0.011554313,0.012490409,0.002605066,0.008400051,0.003873977,0.002849224,0.002087977,0.003595754,0.003782783,0.004093084,0.013591209,0.008247746,-0.000876287
544.7999878,-0.000863887,0.005671968,0.01333269,0.005334069,0.01107434,0.011836885,0.00212083,0.007756206,0.004542876,0.002307069,0.002298559,0.003206551,0.003217973,0.00374782,0.012819074,0.008172114,3.86E-05
544,-0.001307291,0.005463284,0.012724943,0.0048894,0.010628665,0.01178334,0.001781939,0.007593405,0.003243583,0.00249232,0.002447282,0.002750455,0.002834867,0.003307745,0.012717052,0.007238821,-0.000325472
543.2000122,-6.09E-05,0.006334214,0.013307652,0.006490789,0.012441578,0.013311603,0.002811574,0.00895904,0.003989695,0.003726201,0.004219681,0.003364872,0.003889675,0.004588733,0.014985805,0.008089006,0.001815003
542.4000244,0.000339653,0.006881475,0.013995021,0.006764669,0.012358395,0.013414619,0.003608805,0.009231996,0.004326471,0.002506353,0.003261266,0.003643496,0.00393468,0.004922937,0.014599864,0.008832718,0.000461144
541.5999756,-0.000730509,0.005474136,0.013272128,0.006426839,0.01203966,0.013029004,0.003058376,0.008260041,0.00356185,0.00186728,0.00303528,0.003067918,0.003042579,0.00503739,0.014721314,0.007834031,0.000318488
540.7999878,8.02E-05,0.005505857,0.013411121,0.006273254,0.011448707,0.012278929,0.003354359,0.008231916,0.003860971,0.00241404,0.001804943,0.003310692,0.002345482,0.004586614,0.013988203,0.00726001,0.000117849
540,0.000155111,0.004729554,0.013465455,0.006548442,0.011301972,0.012774792,0.001816484,0.007910606,0.002988126,0.001834785,0.001778404,0.002719013,0.002425858,0.003922611,0.013949976,0.007582078,-0.000534889
539.2000122,-0.000737279,0.006702334,0.013725788,0.00718705,0.012086423,0.013437472,0.002411802,0.008562363,0.003753382,0.00236076,0.003293712,0.00379033,0.003499321,0.005636302,0.014598686,0.008923473,-0.00037746
538.4000244,-0.001445601,0.005485015,0.012744108,0.005643487,0.011342464,0.01136691,0.001820748,0.007483254,0.003192,0.001102769,0.00237989,0.002233298,0.002929615,0.00456205,0.013685127,0.008050635,-0.000865024
537.5999756,-0.001227846,0.005882433,0.013442332,0.005017801,0.01201366,0.0117731,0.001428171,0.007712068,0.004505131,0.002144476,0.002865509,0.002964304,0.00381284,0.00452106,0.014491696,0.008799565,0.000345353
536.7999878,-0.001047118,0.005777621,0.012530266,0.005886368,0.011768498,0.012657722,0.002068886,0.008033601,0.004004482,0.002299548,0.003125874,0.002197756,0.002753764,0.004848825,0.013835129,0.008717974,0.001071083
536,-0.000433167,0.005725237,0.012721637,0.00649833,0.01166824,0.013491008,0.003740561,0.007742371,0.004527835,0.002533952,0.002831558,0.001733856,0.003302293,0.005676715,0.014893319,0.008084813,0.000999883
535.2000122,-0.001107438,0.00635415,0.01279388,0.00669479,0.012377359,0.013366966,0.002898994,0.008063136,0.00299347,0.002516664,0.003023419,0.0017278,0.002716539,0.004201332,0.014640906,0.008428925,-0.000174747
534.4000244,-0.001245553,0.006510628,0.013412563,0.006694422,0.011755759,0.013692901,0.003359081,0.008095942,0.003699623,0.001832133,0.001954693,0.001916237,0.002121584,0.003408858,0.014381494,0.007749064,0.000466716
533.5999756,8.46E-05,0.006946387,0.0132713,0.007469691,0.012148337,0.013790289,0.00290775,0.009742311,0.004787236,0.002214902,0.002294812,0.003601653,0.003520511,0.002573947,0.015787818,0.008242285,0.00100707
532.7999878,-0.0003323,0.006722235,0.012718759,0.006465224,0.012203019,0.013352283,0.001707893,0.009528671,0.004391472,0.001008471,0.002813241,0.003199354,0.002998109,0.00327029,0.015346211,0.008958803,0.001375348
532,-0.000905014,0.005460715,0.012825392,0.005743493,0.01183372,0.012779457,0.001748046,0.009317386,0.003937579,0.000913726,0.003159379,0.002628322,0.003078789,0.003977207,0.014746005,0.007933515,0.000208225
531.2000122,-0.001229343,0.005880176,0.013023455,0.005595499,0.012141868,0.012865547,0.001757481,0.008746446,0.003857889,-8.06E-05,0.00182917,0.001815601,0.001750463,0.00349097,0.014643637,0.00882231,-0.000480333
530.4000244,-0.000483074,0.005833132,0.012991581,0.006641375,0.012788201,0.011974728,0.002453504,0.008276925,0.005089585,0.000756347,0.001459701,0.003052172,0.002799094,0.004027735,0.014403169,0.008521521,0.000888383
529.5999756,-0.001444104,0.006524791,0.012113227,0.00636316,0.012465821,0.012483217,0.002345091,0.009072949,0.004460197,0.000883221,0.001696381,0.002601759,0.001273072,0.00450317,0.014590066,0.008983907,0.000468685
528.7999878,-0.001797937,0.00575312,0.012692983,0.005902191,0.011634045,0.012671048,0.003006815,0.009073187,0.005352414,0.000991061,0.001714338,0.003221755,0.001050194,0.003970912,0.015129316,0.009391153,-0.001049133
