wavelength,DOMBlank1,DOM11188,DOM11392,DOM11339,DOM11372,DOM11381,DOM11382,DOM11385,DOMBlank2,DOM11389,DOM11393,DOM11394,DOMBlank3
395.1999817,-5.61E-05,0.024946431,0.00904213,0.005320128,0.006493837,0.044945873,0.014053678,0.009194185,0.000100682,0.008257666,0.010417161,0.005990157,0.00012541
394.3999939,-0.000319522,0.025614919,0.009157911,0.005605621,0.006860331,0.045647789,0.014321188,0.009337354,0.000277975,0.008551328,0.01108536,0.006237565,0.000209779
393.6000061,-0.00069226,0.025978129,0.008867802,0.005056926,0.006308001,0.045860484,0.013459207,0.009124574,-0.000508879,0.007900272,0.01061686,0.005858582,0.000118134
392.7999878,-0.000466784,0.026320687,0.009283138,0.00569114,0.006887314,0.04735738,0.014704926,0.009209864,6.02E-05,0.008692145,0.011299873,0.006439082,0.000178702
392,-0.000568084,0.026460178,0.009818746,0.005315254,0.006856991,0.047470875,0.014467101,0.009346135,-0.000252263,0.008433464,0.011186096,0.005869681,-0.00026137
391.1999817,-0.000424012,0.027193472,0.009824201,0.00585748,0.00726351,0.048552699,0.014967612,0.009473136,-0.000313314,0.008988796,0.01149461,0.006521901,0.000301391
390.3999939,-5.75E-05,0.027858365,0.010276234,0.005865141,0.007051481,0.049471494,0.015337335,0.009940933,0.000282067,0.009390889,0.012061936,0.006751917,0.000302894
389.6000061,0.000301547,0.028359527,0.009956055,0.006321396,0.007490497,0.050111763,0.015608802,0.00987679,0.000119118,0.009158572,0.012227939,0.006717714,0.000109408
388.7999878,-8.37E-05,0.028652975,0.009966809,0.006061078,0.006912878,0.050513621,0.015511462,0.010189568,-0.000249521,0.009349441,0.011968528,0.006704464,0.000337503
388,-0.000295983,0.028823646,0.01015753,0.006216662,0.007512198,0.051070664,0.015791977,0.010255877,-5.80E-06,0.00944205,0.012189414,0.006982713,0.000476278
387.1999817,-0.000258265,0.028897345,0.010187183,0.005984383,0.007222318,0.051931232,0.01599258,0.010332615,-0.000231048,0.009661787,0.012254192,0.006674102,0.000266707
386.3999939,-0.000375288,0.029738404,0.011090432,0.006175411,0.007494631,0.05272584,0.015910326,0.010599936,-1.92E-05,0.010143274,0.012638694,0.006711246,0.000125099
385.6000061,-0.000730715,0.030247403,0.010574287,0.006200802,0.007654471,0.053800371,0.016276335,0.010504243,-0.000261421,0.009684709,0.012658335,0.007094053,0.000152366
384.7999878,-0.000555003,0.030301081,0.010277187,0.006058794,0.007391457,0.053853232,0.016265398,0.01031952,-0.000400582,0.009833707,0.012578201,0.006824961,-3.31E-06
384,-0.000596624,0.030878719,0.010757713,0.006347295,0.007672229,0.055487417,0.01634006,0.011248785,-0.00022339,0.01043771,0.012765754,0.007250481,0.000362736
383.1999817,-0.000325058,0.031225914,0.011399037,0.006188671,0.008058679,0.055613384,0.01715974,0.0112002,-0.000361063,0.010616038,0.013116344,0.007237347,0.000305355
382.3999939,6.69E-05,0.032582767,0.011989789,0.006813707,0.008314129,0.056402355,0.017627239,0.011697544,0.000543687,0.010990781,0.014247246,0.007637188,0.001062416
381.6000061,-0.000368253,0.032247841,0.0112482,0.006513991,0.007772755,0.056855518,0.017201023,0.011564521,-8.85E-05,0.010538773,0.013512584,0.007382926,-9.96E-05
380.7999878,0.000353487,0.033010926,0.01171576,0.006565603,0.008106307,0.058141757,0.017826023,0.011839679,0.000282352,0.01120206,0.014099589,0.007666933,0.000729717
380,-0.00023674,0.033365,0.011508006,0.006712298,0.00819451,0.058977798,0.018069554,0.011656406,-9.33E-05,0.011035705,0.014032289,0.007650704,0.000890821
379.1999817,9.07E-05,0.033197287,0.011870856,0.006712692,0.007810917,0.058900416,0.017685933,0.011509335,-0.000467197,0.010671827,0.013957622,0.007547703,-0.000243726
378.3999939,-7.27E-05,0.033328861,0.012014617,0.006462228,0.008091881,0.059292421,0.018016072,0.011165591,-0.000798366,0.010956852,0.014131892,0.007981235,-0.00031766
377.6000061,2.51E-05,0.035326868,0.012329686,0.007075661,0.008327164,0.061195668,0.018522637,0.012397308,7.39E-05,0.011549846,0.01485295,0.008366904,0.000726372
376.7999878,-0.000172522,0.035086825,0.012687626,0.007231582,0.008396515,0.062709764,0.019108126,0.012859788,0.000257435,0.012117858,0.015231128,0.008546021,0.00025026
376,-0.000338094,0.036156513,0.012044158,0.00675268,0.008875253,0.062952496,0.019075044,0.012663585,-0.000278237,0.011708154,0.015108838,0.008186569,0.000642317
375.1999817,-0.000634674,0.036640085,0.012953308,0.007441672,0.008611235,0.064330034,0.019290375,0.013072378,-0.000139917,0.012501466,0.015096375,0.007951363,0.00050367
374.3999939,0.000330897,0.03707948,0.013004037,0.007440777,0.009233106,0.064981759,0.019362852,0.013226011,-0.000156168,0.012631285,0.016138894,0.008830155,0.000690513
373.6000061,-9.42E-06,0.037401706,0.013170481,0.007920202,0.009852772,0.066116765,0.020521937,0.013344275,0.0001772,0.012976405,0.016166622,0.009126028,0.000455962
372.7999878,-0.000507948,0.038110882,0.01361912,0.007654418,0.009282212,0.066756867,0.020642448,0.013508633,0.000129138,0.01314105,0.016608147,0.009542801,0.000793508
372,0.000193437,0.039316919,0.01401066,0.007756074,0.009473373,0.068533957,0.021045456,0.014112665,0.000552603,0.013434296,0.01727205,0.009727963,0.000726787
371.1999817,-0.001221599,0.038179021,0.013130644,0.007187576,0.009111278,0.068255343,0.020696608,0.013423589,-0.000750407,0.012371339,0.016113427,0.008965303,-0.000348182
370.3999939,-0.000192808,0.039354611,0.013553363,0.007556079,0.009406707,0.069463402,0.020898404,0.013722315,-2.02E-05,0.013248695,0.016685048,0.009019718,0.000438393
369.6000061,0.000228763,0.040560987,0.013982322,0.008096628,0.010185937,0.070900977,0.021741817,0.014555882,0.000210141,0.014014831,0.018129466,0.009657817,0.000949992
368.7999878,0.00013455,0.041746899,0.0141696,0.00880638,0.009950361,0.071718119,0.022087665,0.014954243,0.000185668,0.014244304,0.0185456,0.009885502,0.000821387
368,-0.000699548,0.04092079,0.014217235,0.00836519,0.009595621,0.072487123,0.022605058,0.014778946,-0.000327851,0.014176313,0.018178374,0.009552645,0.000636925
367.1999817,9.46E-05,0.041742794,0.014723216,0.008332758,0.009997747,0.073156171,0.022794893,0.014438787,-1.92E-05,0.013881604,0.01803647,0.009817925,0.000347088
366.3999939,-0.000137795,0.042414572,0.014971712,0.009139114,0.010543229,0.074240878,0.023051355,0.015459822,0.000180748,0.014787221,0.018586017,0.009868077,9.36E-05
365.6000061,-0.000493779,0.04333207,0.014841674,0.00875297,0.0103964,0.075434968,0.023536202,0.01518633,0.000329809,0.015020506,0.018404521,0.010515912,0.000426214
364.7999878,-0.000338146,0.04338064,0.014574834,0.008643608,0.00978753,0.076186091,0.023343941,0.01467582,-2.71E-05,0.014203567,0.0189163,0.009919241,3.73E-06
364,0.000663731,0.044638485,0.016034829,0.00899165,0.010538667,0.078008465,0.024820389,0.01611246,0.000662746,0.015373404,0.019622711,0.010633837,0.000496129
363.1999817,-0.000269441,0.045138292,0.015937474,0.008871343,0.009917731,0.078089081,0.023769395,0.015070164,8.09E-05,0.015266839,0.018781507,0.010757023,0.00025285
362.3999939,0.000376131,0.045922916,0.016265048,0.009449748,0.011213242,0.080920167,0.024665833,0.017084371,0.001164461,0.014830745,0.020820754,0.010705017,0.000837234
361.6000061,-0.000185563,0.045771655,0.016720261,0.009211372,0.010677239,0.080854833,0.02487669,0.016074045,9.27E-05,0.01584073,0.021034317,0.010631317,0.001684868
360.7999878,0.000307841,0.048356161,0.017246028,0.009876604,0.012157229,0.082198441,0.025449211,0.017147459,0.000159875,0.016830277,0.021041462,0.011865801,0.000773514
360,0.000601748,0.048176713,0.016772509,0.009799391,0.011593339,0.083927736,0.026689498,0.017956147,0.000806397,0.016768795,0.021260707,0.012772579,0.002265433
359.1999817,-0.000662693,0.048717562,0.015955573,0.009752557,0.011537113,0.084045492,0.025865469,0.016582223,-0.000473145,0.016372019,0.020148508,0.011191461,0.00014944
358.3999939,0.001157635,0.050054941,0.016992999,0.010614659,0.011030368,0.086293243,0.026768506,0.018391909,0.000521346,0.016951894,0.02155957,0.012050971,0.001335749
357.6000061,0.000117176,0.04985043,0.016627029,0.010383091,0.011024102,0.086971745,0.02555358,0.017825348,-0.000750252,0.016205635,0.021367148,0.011275989,-0.000402289
356.7999878,-0.000833659,0.048925854,0.016751926,0.009626691,0.010068875,0.086817883,0.025784263,0.017384522,0.000207137,0.017132919,0.021300154,0.011061541,0.000836274
356,-0.000801311,0.050709076,0.017881179,0.009352007,0.011044334,0.088090859,0.027402142,0.018091386,-0.000670085,0.016468262,0.022100221,0.012515773,-0.000653181
355.1999817,0.000212343,0.051324692,0.015633114,0.009863602,0.011206814,0.088961452,0.027247656,0.017364746,0.000578704,0.017510526,0.022221688,0.010963595,-0.000921649
354.3999939,-0.001161399,0.052660991,0.017477594,0.009149425,0.011367468,0.091091357,0.027476786,0.017241746,0.000923479,0.018905133,0.022508891,0.011764616,0.000225707
353.6000061,5.88E-06,0.053836353,0.020292515,0.011467099,0.013167438,0.094156332,0.028592395,0.020773856,0.00059055,0.019100335,0.023839835,0.013705965,0.001764862
352.7999878,0.000790344,0.054250121,0.018001176,0.011751769,0.011351711,0.092684232,0.02994683,0.019358521,-0.000485246,0.018475717,0.024266051,0.011972918,-0.000988133
352,-0.001324582,0.052546218,0.017038897,0.010595613,0.009736964,0.094119422,0.026816688,0.017847922,0.001167731,0.01847307,0.025017556,0.011977841,0.002049977
351.1999817,0.000954221,0.056027025,0.019073259,0.010198419,0.012712948,0.096225508,0.028732205,0.019694107,-0.00036458,0.018544681,0.024718031,0.011921166,0.000819364
350.3999939,0.000110625,0.055022515,0.019185957,0.009876498,0.012775298,0.098965615,0.029892003,0.017730232,-0.000947944,0.018010162,0.026361778,0.013945485,0.000666116
349.6000061,0.00219682,0.058718752,0.020676682,0.011311324,0.014287399,0.099255741,0.029103568,0.02260484,0.001336762,0.021536011,0.027471628,0.015505184,0.002202544
348.7999878,0.000520646,0.059571195,0.021345586,0.01148007,0.014026835,0.101250798,0.03059365,0.02092725,0.001000583,0.020838162,0.02676611,0.014037396,0.001473207
348,-0.000223545,0.057638444,0.020852013,0.011290388,0.01365104,0.101795889,0.030322427,0.021290584,0.000200093,0.020156128,0.025972057,0.013717106,0.002025504
347.1999817,-0.000581734,0.059870206,0.021858692,0.011772728,0.012918105,0.104243465,0.032314789,0.022422886,0.001696718,0.021594254,0.027262706,0.015659761,0.002391264
346.3999939,0.000267718,0.060578648,0.021792902,0.01187796,0.013500247,0.104330249,0.03098304,0.021127766,0.000644339,0.022073148,0.027450064,0.015201075,0.001342137
345.6000061,0.000188827,0.061550885,0.022589652,0.013036072,0.014892194,0.106675148,0.032207724,0.022311062,0.001269905,0.021557475,0.027853148,0.015504568,0.002167447
344.7999878,0.000888901,0.062875926,0.022232343,0.01170124,0.014010046,0.107924461,0.032238949,0.022846565,0.001097242,0.022191938,0.028325761,0.015329316,0.001864655
344,0.001148057,0.062799372,0.022306157,0.011516007,0.014800559,0.108870834,0.032731961,0.022439539,0.000874661,0.021764079,0.027918512,0.01601181,0.001099629
343.1999817,-0.000524392,0.063625462,0.021188945,0.012654311,0.013832884,0.108609416,0.032898158,0.021445356,-3.78E-05,0.02110059,0.028111208,0.015996367,0.000315354
342.3999939,0.000451531,0.065274283,0.02413911,0.013347371,0.015157594,0.112384036,0.032801803,0.023774974,0.001066879,0.023623249,0.029838875,0.017321561,0.002123041
341.6000061,0.000132789,0.065014198,0.023318784,0.01341841,0.016323235,0.112839222,0.034429386,0.023534317,0.000802196,0.023946336,0.030108605,0.01670092,0.000685483
340.7999878,0.001518067,0.066043198,0.023715343,0.014126838,0.015147489,0.114297338,0.034358975,0.024226306,0.001607877,0.023193704,0.029966384,0.016696131,0.002467353
340,0.000262149,0.065631054,0.023349158,0.013131205,0.015204238,0.114569351,0.035088733,0.02407144,0.001457857,0.023638802,0.029515145,0.016227104,0.000862107
339.1999817,-2.98E-05,0.068053283,0.024370793,0.013355994,0.015605018,0.118081771,0.036054149,0.025139213,0.001954901,0.024001293,0.031293567,0.016988073,0.002118697
338.3999939,7.86E-05,0.068805933,0.024852704,0.013558705,0.016868193,0.117933668,0.036155023,0.025922235,0.001382568,0.02520554,0.032182466,0.01745512,0.001610189
337.6000061,4.53E-05,0.069204651,0.025760887,0.014101273,0.016676843,0.119420573,0.036464233,0.025008177,0.000648539,0.024433253,0.031386025,0.017777476,0.002336295
336.7999878,5.12E-05,0.069349572,0.024188507,0.013841944,0.015941903,0.120456576,0.036528736,0.024747297,0.000531946,0.024170691,0.032905698,0.017916221,0.002164378
336,0.000566184,0.071032442,0.025675388,0.014540651,0.01633971,0.123234026,0.036912777,0.024585398,0.001303656,0.024815785,0.032113474,0.017658271,0.002119998
335.1999817,-0.000471904,0.071974345,0.024579015,0.014364933,0.015583311,0.123321086,0.036821589,0.02518823,0.000496725,0.02429983,0.03266244,0.018270535,0.000942754
334.3999939,0.001448611,0.073683053,0.026273659,0.01473299,0.017201966,0.125987411,0.038291246,0.026431566,0.000963067,0.026674274,0.034181047,0.018612737,0.002362321
333.6000061,-0.00089654,0.073054045,0.025155917,0.013598126,0.016317643,0.12662521,0.037578389,0.025549656,-0.000108552,0.025015499,0.032677956,0.017604945,0.001164539
332.7999878,0.000824603,0.074730672,0.026016854,0.01496437,0.016973941,0.128892869,0.037996355,0.026214041,0.000661476,0.026475172,0.034160689,0.018228475,0.00101654
332,-0.00148564,0.076451756,0.026604531,0.014600721,0.016831515,0.129548386,0.039174739,0.026875617,0.00113072,0.026461856,0.034773406,0.018425722,0.001525054
331.1999817,0.000586558,0.076223418,0.026601311,0.015052128,0.016439037,0.130663559,0.039562516,0.027002672,0.000719812,0.027063526,0.034545384,0.019851048,0.000655228
330.3999939,-0.000365408,0.077048056,0.02730678,0.015442736,0.017136391,0.13290067,0.039329473,0.027393319,0.000302894,0.026648209,0.034742363,0.019656863,0.001659402
329.6000061,-0.000391426,0.078492388,0.027805181,0.015147918,0.0181733,0.135615543,0.040480793,0.029143872,0.001303527,0.028419826,0.035477567,0.020169633,0.000975079
328.7999878,-0.000331007,0.080458619,0.028042115,0.015223326,0.017747734,0.136143848,0.040548511,0.028406285,0.000120671,0.028144322,0.036552642,0.020574888,0.000982214
328,0.000853392,0.080720022,0.028429609,0.016976954,0.018723316,0.137637392,0.041240845,0.028975483,0.001076403,0.028373178,0.037711266,0.021099368,0.002291169
327.1999817,0.000974431,0.081961967,0.029739514,0.016328206,0.019232305,0.13971965,0.041864552,0.030254176,0.001299736,0.030213768,0.037904348,0.021672614,0.00196278
326.3999939,0.00030994,0.082990259,0.029495362,0.017058201,0.01938889,0.141486496,0.04267969,0.030728521,0.002377782,0.029886208,0.039288439,0.021736236,0.00262564
325.6000061,9.01E-05,0.084034242,0.028876677,0.01642452,0.018848358,0.142162174,0.04350071,0.029320994,0.000776029,0.029657606,0.039262116,0.021231512,0.000420721
324.7999878,-7.82E-06,0.084972814,0.029879887,0.01666525,0.019865464,0.145921692,0.042974178,0.030928917,0.000823358,0.029549835,0.039112389,0.02145474,0.001854958
324,0.00160915,0.087007955,0.031144839,0.017940069,0.019678151,0.14578706,0.045270342,0.031492081,0.001193532,0.031847455,0.039780535,0.022502594,0.002114301
323.1999817,4.26E-05,0.086760312,0.030043466,0.017071124,0.019127034,0.146689683,0.044371966,0.03067779,0.000458346,0.030723965,0.040288921,0.021553747,0.001335333
322.3999939,-0.000701151,0.086846463,0.029829005,0.016176321,0.018632976,0.148940995,0.044763986,0.030848008,0.000317245,0.030488035,0.040765885,0.021078633,0.000390691
321.6000061,9.70E-05,0.088838965,0.031009702,0.017909639,0.019951968,0.151033908,0.045274019,0.031628568,0.000164666,0.031421755,0.041295499,0.023048379,0.001678839
320.7999878,-0.00014442,0.08993689,0.032087527,0.017947596,0.020110413,0.153672725,0.046281204,0.031027272,-0.000269493,0.031880245,0.042516507,0.022989258,0.001114188
320,0.000209572,0.091377005,0.031318635,0.018264137,0.020581348,0.155422181,0.046167843,0.032513019,1.04E-05,0.032425873,0.042777259,0.023237178,0.001955447
319.1999817,0.000141101,0.092390582,0.032227516,0.018953776,0.01966786,0.156397387,0.046680167,0.032783158,0.000339938,0.032586537,0.043706574,0.023986986,0.001833329
318.3999939,-0.000566533,0.092915878,0.03268778,0.017817795,0.020261567,0.158432439,0.047115646,0.033052348,-0.000208436,0.032132708,0.043542888,0.023359839,0.001475934
317.6000061,0.000114172,0.094143987,0.033277854,0.018935174,0.020802233,0.160318151,0.047470152,0.033427648,-4.41E-05,0.033095058,0.045133665,0.023749081,0.001144839
316.7999878,-0.000186391,0.095642827,0.034158867,0.019607518,0.021152714,0.162655428,0.048798915,0.034724809,0.001338034,0.034500934,0.045509156,0.024522096,0.001763615
316,-0.001319369,0.095922999,0.034010135,0.020493578,0.021750443,0.163680464,0.049362838,0.035149693,-0.000385478,0.034568455,0.045751203,0.024845222,0.001797821
315.1999817,-0.000273322,0.097232632,0.033945501,0.018627761,0.021358799,0.1648819,0.04935791,0.034215942,-2.80E-05,0.03426902,0.045501966,0.024023589,0.000298335
314.3999939,0.000396262,0.099128366,0.034988526,0.020183651,0.022999575,0.167392194,0.051241465,0.035914831,0.001229588,0.034701198,0.047340751,0.025952188,0.00232094
313.6000061,0.000557475,0.100406416,0.03474113,0.020214295,0.022572665,0.170037106,0.051628891,0.036081236,0.00166252,0.036694616,0.047791719,0.026200267,0.002404565
312.7999878,-0.000339439,0.101388052,0.035779607,0.020167327,0.022542916,0.171016246,0.051873472,0.036869377,0.000328824,0.035611153,0.048415914,0.026228203,0.001768969
312,-0.00078555,0.100887261,0.035967778,0.019720001,0.021884227,0.172661588,0.051405456,0.035941992,-1.65E-05,0.034790203,0.049125582,0.025356665,0.000802118
311.1999817,-0.000264733,0.10344886,0.037096422,0.021056706,0.023321625,0.17544046,0.053589199,0.03740729,0.000367633,0.037834641,0.050948191,0.027327953,0.001635419
310.3999939,0.001199035,0.105456382,0.038511597,0.021841189,0.024203533,0.178578362,0.055043433,0.039784819,0.000592364,0.03782662,0.052561175,0.028760968,0.003109787
309.6000061,-0.000737434,0.105594248,0.037657656,0.020741761,0.023137404,0.178855449,0.053659461,0.038292829,0.000284528,0.03726187,0.050961174,0.026482683,0.001018278
308.7999878,-0.000288636,0.107424632,0.03738286,0.021533292,0.024301747,0.181785479,0.055254873,0.039073471,0.000384732,0.038009185,0.052609209,0.028599113,0.001475311
308,-0.000434615,0.108873598,0.038088612,0.022008713,0.023740387,0.183654442,0.055899464,0.039511651,0.000745508,0.03911794,0.053587824,0.028429886,0.002356829
307.1999817,0.000344912,0.110820741,0.038709249,0.023287183,0.025136909,0.184731618,0.057579212,0.040328886,0.001130019,0.039986853,0.054213226,0.029279981,0.001876692
306.3999939,0.000264868,0.110663943,0.039215136,0.02242125,0.024207147,0.187567055,0.057251886,0.040870249,0.000749035,0.040184185,0.054636218,0.029874701,0.001453078
305.6000061,-0.000863732,0.112836167,0.039600655,0.022095645,0.024890341,0.188571751,0.057435032,0.0412037,0.001332114,0.040057648,0.05563448,0.029957287,0.001678917
304.7999878,0.000305251,0.114949718,0.039878022,0.023796165,0.024407156,0.191627413,0.059147879,0.041557658,0.000609835,0.040721279,0.056818046,0.030087797,0.000893596
304,-0.000170245,0.115833528,0.040850628,0.022876525,0.025449293,0.193251208,0.058476035,0.042186271,0.00074945,0.041511655,0.056790669,0.030121617,0.001352289
303.1999817,0.000104152,0.118231759,0.041438691,0.023714634,0.026569167,0.194679648,0.060885232,0.043089192,0.000615435,0.043069128,0.058357701,0.031479113,0.001512611
302.3999939,0.000379006,0.118586205,0.04120367,0.024380432,0.026092084,0.197748959,0.060530823,0.044057939,0.000339809,0.042546626,0.058309175,0.032469556,0.001244204
301.6000061,0.00100886,0.120925203,0.043531816,0.025451461,0.027420919,0.201481104,0.062165435,0.045041312,0.001413939,0.043628976,0.060769305,0.03320796,0.002237721
300.7999878,-2.18E-05,0.121999018,0.042542744,0.024013713,0.026583863,0.202533901,0.06312459,0.04467145,0.00103626,0.043674342,0.060625136,0.032724537,0.001174142
300,-6.04E-05,0.123528794,0.043240469,0.025398873,0.027593479,0.20447652,0.063793361,0.045431547,0.000883714,0.044946361,0.062253561,0.034225971,0.001132485
299.1999817,-0.001174513,0.123528861,0.043425038,0.024638023,0.027154451,0.205828339,0.062747866,0.045421544,-0.000176972,0.044125672,0.06234502,0.032407071,0.000321675
298.3999939,-0.001012048,0.126021534,0.044963472,0.025432523,0.02777902,0.209008575,0.06529808,0.046518698,0.001101627,0.044926152,0.063905746,0.034135289,0.001615905
297.6000061,-0.000219458,0.127714381,0.045666162,0.025867585,0.028774936,0.210464418,0.065421,0.047534581,0.000717608,0.046707347,0.064211898,0.034904726,0.001657635
296.7999878,0.000403128,0.129354134,0.046030309,0.026717603,0.029340463,0.213416666,0.065911368,0.048564859,0.000930068,0.047377586,0.065852888,0.035507485,0.002213679
296,0.001385554,0.131359503,0.047415063,0.028763568,0.030022718,0.217024729,0.069103271,0.049670454,0.002351338,0.049317483,0.06797944,0.036673687,0.002699608
295.1999817,0.000624482,0.132897601,0.046864934,0.027420726,0.029407103,0.218982458,0.068720989,0.048791092,0.001356782,0.048264764,0.067448124,0.03698352,0.001350835
294.3999939,4.54E-05,0.13371262,0.047856454,0.027693288,0.029470069,0.220208764,0.069837794,0.049873486,0.000785599,0.049467895,0.068688542,0.036498919,0.001225461
293.6000061,-0.000365304,0.135235012,0.048098803,0.028322998,0.030446356,0.223267138,0.070509687,0.051086038,0.000574323,0.04974081,0.071031652,0.037728067,0.001542277
292.7999878,-9.54E-05,0.137371421,0.04896326,0.029503232,0.03133313,0.225187182,0.072130159,0.051781479,0.001680087,0.050851591,0.072160997,0.038401578,0.00143269
292,-0.000159946,0.138765186,0.04944057,0.029004622,0.031065864,0.22700271,0.072343268,0.051999941,0.000241324,0.050772648,0.072673604,0.038234934,0.000919407
291.1999817,-0.000200829,0.140365616,0.049958427,0.029314099,0.031786121,0.229774147,0.073399425,0.053138964,0.000647165,0.052146386,0.073408253,0.039513435,0.001273462
290.3999939,0.000723468,0.142870918,0.050907094,0.030829389,0.032031368,0.233752832,0.074039981,0.054907113,0.001514975,0.052876536,0.075391456,0.041122191,0.002086807
289.6000061,0.000428469,0.144690245,0.051453773,0.031597551,0.032798566,0.23543337,0.075473033,0.055001505,0.001391631,0.053584777,0.076275103,0.040556382,0.001069682
288.7999878,-0.000330386,0.145993263,0.052138098,0.031093448,0.032746784,0.238352954,0.076283805,0.055574667,0.000924309,0.054292448,0.076788172,0.041198745,0.001384827
288,-0.000436322,0.147397354,0.051951364,0.031302277,0.032846361,0.240595609,0.076773092,0.055943865,-3.83E-05,0.054925505,0.078745008,0.042093027,0.001268347
287.1999817,0.000463321,0.150039658,0.054354548,0.032673545,0.03366711,0.244431526,0.078424841,0.058189377,0.001547967,0.056256976,0.080375724,0.043239582,0.002442388
286.3999939,-0.00052072,0.151529133,0.054258626,0.032258045,0.034380913,0.247063994,0.078965269,0.057519659,0.000164821,0.056738216,0.081040196,0.042952489,0.001492974
285.5999756,-0.000969227,0.152759656,0.054251853,0.032435384,0.034059294,0.250390947,0.079853177,0.058428913,0.000440958,0.05674037,0.08219187,0.043587275,0.00106732
284.7999878,-0.000795885,0.155396521,0.055288654,0.033428822,0.034520749,0.253074437,0.08130879,0.059524879,0.000106663,0.058596738,0.082809888,0.044300038,0.001214506
284,-0.000373788,0.157403126,0.056248605,0.034162369,0.034991726,0.255911768,0.082388729,0.060924008,0.000909471,0.059662361,0.084372304,0.045776773,0.002032864
283.1999817,2.87E-05,0.159682617,0.057134122,0.034531821,0.03590139,0.258951336,0.083711885,0.062265959,0.000632648,0.060842168,0.086089566,0.04603152,0.001122259
282.3999939,0.000223143,0.161713034,0.057705313,0.035279948,0.035694193,0.261663377,0.084453359,0.061804552,-7.09E-06,0.060798008,0.087024875,0.045956727,0.000982525
281.5999756,0.000458968,0.164404631,0.059329156,0.036254372,0.037821621,0.2651591,0.086034842,0.063935772,0.000868592,0.062419821,0.088847727,0.047959413,0.002061941
280.7999878,-0.001259388,0.16436109,0.058544129,0.035781797,0.036383018,0.26685971,0.086117335,0.063365668,-0.000354855,0.062109195,0.089172527,0.046958689,0.001083695
280,0.000174377,0.16782403,0.060290124,0.036929853,0.037954886,0.271065444,0.088094503,0.065419406,0.001076766,0.063613057,0.091417708,0.048939936,0.001712493
279.1999817,-0.000145869,0.169142768,0.060658947,0.037314475,0.038419563,0.274083406,0.088483758,0.066241972,0.001262454,0.064884029,0.092984781,0.04974775,0.002198901
278.3999939,0.000381364,0.17113547,0.06228257,0.037417535,0.039212644,0.277598918,0.089872062,0.06733866,0.001261493,0.065740272,0.094066702,0.050562449,0.001832315
277.5999756,-0.000771803,0.172209397,0.06158286,0.03721308,0.038134817,0.280029714,0.089974083,0.066597596,0.000274711,0.066793911,0.094515793,0.049947709,0.000808705
276.7999878,-5.86E-05,0.175526574,0.064097181,0.039032549,0.039702497,0.284516454,0.09155336,0.069135442,0.001226862,0.067296736,0.09585201,0.051648133,0.001875964
276,0.000376882,0.177671343,0.064699367,0.039482817,0.040500909,0.288239926,0.094105951,0.0702025,0.001157297,0.069445729,0.097556472,0.052958786,0.002056298
275.1999817,0.00015379,0.17876187,0.064902,0.039272346,0.04077911,0.29137522,0.094284415,0.071304068,0.000732958,0.069736786,0.098781578,0.053175211,0.001893123
274.3999939,-0.000462698,0.181077316,0.065785207,0.039867464,0.041106425,0.295351237,0.095198661,0.071251109,0.001002477,0.070838504,0.100657232,0.053665526,0.001570672
273.5999756,1.57E-05,0.182274729,0.066809095,0.040530492,0.04214491,0.298665971,0.096772023,0.072568282,0.001233534,0.071276307,0.102073349,0.054282796,0.001404745
272.7999878,4.62E-05,0.185240656,0.068366103,0.04112421,0.042159457,0.301877081,0.098162621,0.073646553,0.001101575,0.07276465,0.103509925,0.055044375,0.002642021
272,-5.88E-05,0.186571866,0.068774663,0.041391674,0.042071324,0.305046678,0.099229552,0.074468695,0.000899044,0.073588774,0.104553238,0.055640157,0.001828182
271.1999817,0.000187843,0.188805178,0.069281794,0.041973542,0.043580037,0.308773965,0.101333328,0.075489327,0.00144339,0.074444942,0.106424645,0.057261128,0.002493075
270.3999939,-0.000652664,0.190669358,0.069921777,0.041887388,0.043039598,0.311480999,0.101059482,0.076348826,0.000744912,0.075028457,0.107300498,0.057220135,0.001778846
269.5999756,-0.000174022,0.192546532,0.071073905,0.042430699,0.04365946,0.314795107,0.101826325,0.076936141,0.000844885,0.076016881,0.108353071,0.057764564,0.001524353
268.7999878,-0.000230272,0.194507733,0.071465589,0.043076444,0.043917634,0.318382531,0.1033784,0.078198753,0.001132952,0.076554038,0.110051207,0.059261739,0.001854932
268,-9.15E-05,0.196693763,0.072877146,0.043855689,0.044712048,0.321789831,0.10457471,0.07917995,0.001464168,0.078009956,0.111352235,0.059475452,0.002051954
267.1999817,-0.000294741,0.197699949,0.073412083,0.043280333,0.044935163,0.324656814,0.104973428,0.079323769,0.000468478,0.078161933,0.112037629,0.060006637,0.001546953
266.3999939,-0.000810458,0.199546382,0.074019715,0.043523975,0.045115948,0.327732027,0.105666153,0.079306707,0.000666894,0.078906126,0.113058098,0.059833068,0.001432352
265.5999756,-0.00019881,0.201300412,0.075095505,0.044164415,0.045802604,0.331342667,0.107031778,0.081144311,0.001404356,0.079958901,0.114451885,0.061085649,0.001981555
264.7999878,-0.000278909,0.20341596,0.076179519,0.044985235,0.046049681,0.333792508,0.108090006,0.081527568,0.000764464,0.080886833,0.115595147,0.061792225,0.001728294
