wavelength (nm),DOMBlank1,DOMSTD12,DOM12158,DOM12236,DOM12251,DOM12307,DOM12335,DOM12444,DOM12501,DOM12558,DOMBlank2,DOM12640,DOM12749,DOM12748,DOM12850,DOM12905,DOM13193,DOM13186,DOM13286,DOM13327,DOMBlank3,DOM13372,DOM13375,DOM13414,DOM13429,DOM13431,DOM13436,DOMBlank4
378.3999939,0.003452456,0.064401366,0.001295037,0.017056936,0.002511274,0.002235743,0.000828468,0.007866267,0.004008636,0.003282757,0.000633037,0.019072367,0.007788805,0.013994673,0.012994355,0.004069331,0.00610329,0.007229451,0.002896336,0.004338864,0.003503444,0.003382508,0.005638295,0.005850081,0.029359767,0.095371321,0.015359995,0.005771718
377.6000061,0.002952575,0.064601012,0.002805686,0.01811948,0.002369297,0.00285097,0.001076377,0.007947619,0.00486906,0.003490162,0.000816978,0.019994223,0.008371576,0.01517097,0.013260278,0.004493858,0.006573251,0.007312289,0.00297353,0.004162363,0.004385824,0.002878382,0.007244322,0.006459417,0.030099615,0.098350652,0.015809614,0.006061892
376.7999878,0.003296946,0.066781983,0.002232621,0.017878428,0.002830073,0.002608608,0.000684576,0.008143812,0.004215786,0.002726698,0.000759355,0.018534604,0.007193709,0.015632281,0.013379859,0.003793228,0.006016482,0.007872409,0.001932539,0.004139521,0.003657357,0.003589385,0.006345561,0.006043754,0.030505668,0.098971926,0.01613524,0.005136942
376,0.003919529,0.06814567,0.003159405,0.019633625,0.003672577,0.003508976,0.00119361,0.00927494,0.005189804,0.00452637,0.001718886,0.019966034,0.00829674,0.016773799,0.014490546,0.004549311,0.007529687,0.008757645,0.003230465,0.004705008,0.004992584,0.004295856,0.007549652,0.006473211,0.03167434,0.102045745,0.017021425,0.006378081
375.1999817,0.003646211,0.068665497,0.002866239,0.019256251,0.003374786,0.002509868,0.00187664,0.009398005,0.005056088,0.004878405,0.001455519,0.020633029,0.008484776,0.016359923,0.015076435,0.004696268,0.007026383,0.008611815,0.00238533,0.004753474,0.0053982,0.004043464,0.006957224,0.007054481,0.032007072,0.103021316,0.017764533,0.006569571
374.3999939,0.004434202,0.069722496,0.002531426,0.018578155,0.002478001,0.002532754,0.00118141,0.008238855,0.004668767,0.003990375,0.001373401,0.02075159,0.008358407,0.016612155,0.014489341,0.00423594,0.00753232,0.008092408,0.002746652,0.00457526,0.004147623,0.004309712,0.00747804,0.006746133,0.032265995,0.102940731,0.017850459,0.005987769
373.6000061,0.004080123,0.070409916,0.002701249,0.019121164,0.001863095,0.002598764,0.000970409,0.008057571,0.005134924,0.004155175,0.001226888,0.021050783,0.009084315,0.01729718,0.014840763,0.005105248,0.007319844,0.00908828,0.002377677,0.00512188,0.005345626,0.004004351,0.006868615,0.007585528,0.033247642,0.105552688,0.01797452,0.005558633
372.7999878,0.003278349,0.07059224,0.002227235,0.019819373,0.002080304,0.001901729,0.001489831,0.008592145,0.004674079,0.003905712,0.000950225,0.020478599,0.008541268,0.017267147,0.015361336,0.004681484,0.007038432,0.008236744,0.002617697,0.005666671,0.004365115,0.004527861,0.006692319,0.007056296,0.033585776,0.105546549,0.018116295,0.005638794
372,0.004469822,0.073046021,0.003360855,0.02001702,0.002072241,0.00272985,0.001620504,0.008384955,0.004760592,0.004854112,0.000709103,0.021812499,0.008545704,0.017259281,0.015664915,0.004647207,0.007010177,0.009088914,0.00317067,0.005370235,0.004517346,0.004571284,0.007056059,0.006397258,0.033079386,0.107603081,0.018704858,0.005812826
371.1999817,0.003471035,0.073910855,0.002581551,0.020030411,0.003514457,0.001860365,0.000866983,0.00768456,0.004688339,0.002998292,0.001886285,0.021439373,0.007997266,0.017018465,0.015600699,0.003507358,0.006946702,0.00811662,0.003041901,0.004108188,0.003856845,0.00301023,0.006995919,0.006511232,0.033203546,0.108826406,0.017670376,0.005083116
370.3999939,0.003822763,0.07357467,0.002960551,0.020509318,0.003666546,0.002959065,0.001721667,0.008793595,0.003887716,0.004436294,0.00133915,0.021873284,0.007966549,0.017754124,0.016251342,0.004200025,0.006906513,0.007937654,0.002918722,0.00457513,0.003981126,0.004752087,0.006910695,0.007066952,0.0342816,0.110469408,0.018680561,0.006208942
369.6000061,0.004076595,0.075078093,0.002822074,0.021002365,0.002392852,0.002517028,0.001771646,0.008763693,0.004750464,0.004303046,0.001296568,0.021657404,0.00917462,0.018555893,0.015820783,0.004150628,0.006868194,0.008966598,0.002833408,0.005139613,0.004282732,0.004070899,0.007235294,0.006995366,0.033760577,0.111805171,0.019705482,0.005188625
368.7999878,0.002109853,0.074534893,-0.000158186,0.01980431,0.001012051,0.000309888,0.000690124,0.006791304,0.001948036,0.00233351,-0.00062692,0.020881074,0.007007047,0.016415272,0.014519961,0.003288887,0.005829092,0.006629048,0.001324869,0.004087361,0.002307928,0.002263013,0.00592426,0.004744916,0.033545841,0.111818664,0.017131303,0.004719322
368,0.003560232,0.078239203,0.002502266,0.021340745,0.002465271,0.00303163,0.00279331,0.009590302,0.005082802,0.004313059,0.001318534,0.022506928,0.009419722,0.018260762,0.016799226,0.004826026,0.007442067,0.008902176,0.003232786,0.005158473,0.004623502,0.003857315,0.007598357,0.007999876,0.035479758,0.11331629,0.019108044,0.006723734
367.1999817,0.00224891,0.078470431,0.001602784,0.020381166,0.002008626,0.001887221,0.00135312,0.007506957,0.004141063,0.00394667,0.001428456,0.022354282,0.008041433,0.01844117,0.015511784,0.003531002,0.007545516,0.008069227,0.002587488,0.004446964,0.003630052,0.003309023,0.006832903,0.006362766,0.035512906,0.114585966,0.01856759,0.006273044
366.3999939,0.003380995,0.077791013,0.00137753,0.021169648,0.001982309,0.002873457,0.0016422,0.009165525,0.004555301,0.004653042,0.001495441,0.021179268,0.00896377,0.018926278,0.016837839,0.004325033,0.007387086,0.009092747,0.001842142,0.004905579,0.003627442,0.00384995,0.006868825,0.006120065,0.036305223,0.116303958,0.018940553,0.005973334
365.6000061,0.00334742,0.080163777,0.002859464,0.021161547,0.002942516,0.002814127,0.002609363,0.009582866,0.00492024,0.003522546,0.002300173,0.02333927,0.008749774,0.019581033,0.017608047,0.004853379,0.007922284,0.008908967,0.002445616,0.00510936,0.004612723,0.004497677,0.00759538,0.005998136,0.036522627,0.118122712,0.019937415,0.006634515
364.7999878,0.003745392,0.081008099,0.001949648,0.023090636,0.00260728,0.003458458,0.001984545,0.010743782,0.004841129,0.004721075,0.001182241,0.023367787,0.010940339,0.020402517,0.018277772,0.005616005,0.00805649,0.009345077,0.002026544,0.005778539,0.003703356,0.004767816,0.00842325,0.007322266,0.037397359,0.121934094,0.019811923,0.006186491
364,0.003099854,0.081075139,0.002971263,0.022656355,0.003541676,0.004242292,0.001701396,0.010068478,0.005284596,0.004270446,0.00185449,0.023479883,0.00961682,0.019917658,0.017806873,0.003727663,0.007306761,0.010808424,0.003521737,0.005062059,0.004793282,0.005403206,0.007322266,0.006925213,0.037762571,0.122617252,0.020808777,0.005396182
363.1999817,0.003570802,0.082565755,0.002087769,0.024268897,0.001736845,0.003069195,0.002025244,0.009974596,0.005778512,0.005189909,0.001892135,0.023763627,0.009658584,0.020628497,0.018316571,0.003654747,0.007082633,0.009623648,0.002390015,0.004856206,0.002993913,0.004006233,0.007205158,0.006800297,0.038349915,0.123448469,0.019750018,0.005386458
362.3999939,0.002061109,0.083468467,0.002102622,0.023484338,0.00283802,0.002696248,0.001639082,0.007830579,0.005061536,0.004153607,0.000824396,0.024509853,0.008645166,0.020204993,0.017893776,0.003951737,0.007279252,0.009143767,0.001342708,0.004975564,0.004854138,0.004596869,0.006739482,0.005685737,0.038574681,0.124476932,0.020073054,0.006097645
361.6000061,0.000401781,0.084850378,0.001639966,0.021033121,0.001320222,0.001935217,8.42E-05,0.008104145,0.00217109,0.002269544,0.001192961,0.023767836,0.008137956,0.019784017,0.017542573,0.003720118,0.00643564,0.007978993,0.002796228,0.004390531,0.003765393,0.003447551,0.006661116,0.006308395,0.037538592,0.125944167,0.019111697,0.004972684
360.7999878,0.002476023,0.086708918,0.002618321,0.024090402,0.002947154,0.003783932,0.002418908,0.009767726,0.005668323,0.003329108,0.003819473,0.025817886,0.010657713,0.021969965,0.018547302,0.003995521,0.007864264,0.009781043,0.003336673,0.005924391,0.004525899,0.003874003,0.008503413,0.006210097,0.038883071,0.128325507,0.019760745,0.004916156
360,0.003251668,0.088862978,0.003299581,0.027082425,0.004005109,0.004753709,0.002245215,0.010841094,0.005797401,0.005264944,0.00323083,0.026121195,0.010409446,0.021739883,0.020489154,0.005570065,0.009566485,0.010265552,0.004401069,0.006480515,0.004169968,0.004636506,0.009744773,0.008010238,0.041287586,0.130624697,0.022290543,0.007940422
359.1999817,0.004227784,0.089416362,0.003517353,0.025078489,0.002956928,0.002411958,0.002302255,0.010605613,0.005107448,0.004992427,0.002389104,0.025251683,0.011140864,0.022413809,0.019628912,0.005081152,0.008456321,0.010189012,0.003704061,0.006760935,0.004239939,0.003704218,0.008271676,0.005572189,0.041486222,0.13008225,0.022008821,0.005697251
358.3999939,0.003499556,0.088534504,0.001889197,0.022755118,0.000539177,0.002458294,0.000787595,0.008867485,0.003718447,0.004133066,0.002144216,0.023783149,0.010753838,0.021374898,0.01763867,0.004756928,0.007686983,0.008389811,0.004215656,0.005334567,0.004373326,0.003491962,0.006215874,0.004497206,0.038985822,0.130708113,0.020522507,0.00642986
357.6000061,0.003365342,0.089437574,0.003617758,0.025401399,0.002128478,0.002373825,0.002772364,0.010634421,0.005848769,0.004332223,0.001515313,0.025956502,0.010125309,0.021735692,0.020218471,0.005918618,0.006447358,0.011007614,0.003936979,0.006525606,0.004411529,0.003394143,0.008886772,0.00623079,0.041422203,0.134777576,0.021520425,0.005707769
356.7999878,0.001976926,0.09345606,0.003333699,0.026435638,0.000760055,0.004377248,0.001400694,0.009472659,0.004313503,0.00435952,0.000746727,0.026133345,0.011058886,0.022456523,0.017918406,0.003636161,0.009157567,0.009161189,0.004902123,0.004016944,0.003609536,0.002706068,0.006944336,0.006164436,0.041058682,0.136562467,0.023854848,0.005939952
356,0.001754726,0.091404133,0.000298309,0.026130047,0.002755092,0.004154705,0.002053593,0.009338968,0.006575616,0.00492765,0.001899909,0.026274566,0.011007242,0.023495432,0.019654073,0.00576335,0.007950282,0.00791427,0.003159535,0.00413027,0.003706881,0.004384125,0.008608621,0.006692108,0.042055894,0.140190125,0.020158486,0.003305841
355.1999817,7.54E-05,0.093123011,-0.000965973,0.025683599,0.002904649,0.003097116,0.001820306,0.009082385,0.003065597,0.003851229,0.001155532,0.025375875,0.008513787,0.022577135,0.019085918,0.003728864,0.007093342,0.009996184,0.001649528,0.003385299,0.002999621,0.004635721,0.007434114,0.005711074,0.042021703,0.136928439,0.020321755,0.006152857
354.3999939,0.00085666,0.092040911,-0.000498795,0.023227865,0.001474662,0.003175494,-0.002010355,0.007701528,0.003534395,0.003505662,0.000218222,0.025488574,0.008351625,0.020390905,0.018990986,0.002287187,0.007181339,0.007325952,0.000599933,0.003273029,0.002014295,0.000860188,0.007664562,0.002093934,0.041843914,0.141119495,0.021041164,0.00346579
353.6000061,0.002762569,0.095737211,0.001289039,0.025852282,0.001761068,0.003548983,0.000975935,0.007107025,0.004546826,0.003370168,0.001675929,0.027730178,0.011525789,0.022197168,0.019272488,0.002979864,0.007815292,0.008317058,0.002914031,0.004727277,0.001813365,0.00250276,0.008534695,0.00567745,0.044046536,0.141764432,0.019875599,0.003192495
352.7999878,0.005922554,0.101928018,0.006015012,0.031011008,0.004112473,0.00763703,0.005564769,0.013860117,0.01023918,0.009106255,0.006401172,0.030086687,0.014231785,0.024882309,0.023746867,0.007108025,0.012463342,0.015674468,0.007229214,0.009672692,0.008051295,0.006583264,0.011887909,0.007483807,0.048255537,0.147806287,0.025544109,0.011870909
352,0.00024337,0.09591531,0.000936865,0.02717071,-0.001892329,0.002946008,0.001972739,0.007618273,0.001331932,0.001503546,0.000569139,0.029073231,0.005495449,0.019569118,0.016236912,0.001984077,0.004169132,0.006165381,0.002242092,0.003350003,0.001181099,0.001662598,0.007679158,0.003939042,0.044217661,0.144932509,0.019910963,0.002837968
351.1999817,0.000336285,0.096123464,-0.001603468,0.024087038,0.000690591,-0.001332066,0.002465531,0.009559049,0.004525769,0.003203604,-0.004463284,0.025970764,0.008244184,0.023236794,0.019661468,0.002314017,0.00655333,0.007634975,0.003370351,0.000657457,-0.000732111,-0.000409013,0.004276641,0.003602227,0.044387478,0.147657529,0.018922113,0.001764057
350.3999939,0.001116057,0.097749844,-0.001714044,0.026553288,-0.002221692,0.003204413,-0.001990515,0.006301146,0.003585914,0.004150001,-0.000453389,0.026308008,0.010829629,0.022812871,0.016164579,0.003240297,0.004794983,0.005378962,0.005482997,0.003083273,-0.001035601,0.001756675,0.006490895,0.00357597,0.041360866,0.147997484,0.019762831,0.00448099
349.6000061,0.000677394,0.104312182,0.000767627,0.026269341,-0.000447855,0.002265875,0.000686961,0.004395865,0.002787553,0.004783886,-0.003498853,0.021573443,0.007480805,0.018125553,0.016405459,-0.000659281,0.005778434,0.010441104,4.56E-05,0.000569813,-0.000830611,0.001923543,0.007231714,0.003269038,0.042653359,0.146513209,0.017769063,0.002048755
348.7999878,-0.000408702,0.101547331,0.00068175,0.024638407,-0.004538808,0.002520283,-0.000415323,0.005082645,0.006219078,0.002060199,-0.006409313,0.027855108,0.010223437,0.019699929,0.019553764,-0.000128997,0.006624133,0.005448971,0.004154261,0.004297948,0.002888831,0.006214483,0.006913115,0.00392,0.047380012,0.15321593,0.023064949,0.003774897
348,0.005225355,0.108188324,0.003906077,0.03132787,0.005345495,0.007902987,0.008281147,0.010446115,0.010510395,0.005266044,0.008656151,0.033021148,0.014487548,0.02812496,0.026733927,0.007915826,0.010601953,0.015042453,0.00767078,0.007259878,0.010323416,0.008836733,0.015805267,0.009588106,0.052542828,0.161093667,0.030459017,0.009522957
347.1999817,0.002996232,0.104825348,-0.002495369,0.027569011,0.000513726,0.002127307,0.004635093,0.009985801,0.003623944,0.001769359,0.000945011,0.024673257,0.013384051,0.022096163,0.020762995,0.003627938,0.00829748,0.012567143,0.007465873,0.003971278,0.004635668,0.006501405,0.010214956,0.002707448,0.04730868,0.156590343,0.026470082,0.00821163
346.3999939,0.001922789,0.10516987,0.002877965,0.028013261,0.001665301,0.000619479,0.002459595,0.010056397,0.003846946,0.002969881,0.002424426,0.026405873,0.009592419,0.025068616,0.021204464,0.005794803,0.012495365,0.007913822,0.003922298,0.006868983,0.005027464,0.002357792,0.008900459,0.006125631,0.049926333,0.158256397,0.02552061,0.00514438
345.6000061,0.005455052,0.110703923,0.001711012,0.030694403,0.002145803,0.004849898,0.004888903,0.011036661,0.005788586,0.00328367,0.002137088,0.028811254,0.0158835,0.025820332,0.023067595,0.004640352,0.011113456,0.015154109,0.006073337,0.007169128,0.006283024,0.006406058,0.01119255,0.005743939,0.054743823,0.160908431,0.028002383,0.00890458
344.7999878,0.002592358,0.110387825,9.83E-05,0.02703435,0.000706848,0.00351871,0.001932539,0.010759517,0.000259403,0.002270611,-0.000455303,0.027891681,0.009598188,0.021580489,0.01980458,0.003378046,0.004723378,0.013181928,0.003301563,0.004612697,0.000629174,0.005267066,0.011390666,0.004617224,0.046328433,0.162376598,0.023514504,0.003239045
344,0.004032882,0.111623272,0.006869088,0.032543316,0.00343354,0.000860888,0.005717473,0.010435933,0.0062258,0.003056812,0.001774115,0.034942292,0.012143466,0.026862867,0.022603912,0.002948744,0.00801567,0.012340365,0.009067425,0.007167523,0.004390557,0.005600167,0.011251256,0.006371514,0.052387051,0.165655464,0.028112341,0.004100322
343.1999817,0.005291566,0.112533309,0.001517833,0.032874506,0.003871575,0.006913588,0.005780873,0.011317275,0.00642944,0.002456472,0.004377535,0.033553615,0.015017586,0.027819671,0.025709827,0.009569714,0.010018938,0.011606075,0.007181918,0.008285263,0.003224832,0.006803689,0.013153858,0.008108153,0.051476005,0.167642996,0.02679312,0.006107517
342.3999939,0.003423651,0.113000438,0.001374803,0.03229212,0.001805307,0.003896831,0.003695498,0.010608849,0.002139404,0.004362395,0.001330218,0.032516532,0.014674695,0.02673858,0.022583462,0.008732633,0.010596064,0.0132195,0.003708004,0.005541774,0.004579996,0.006349606,0.013600904,0.011187982,0.051246796,0.167992756,0.027542919,0.011043962
341.6000061,0.003989382,0.116915077,0.002174368,0.03603173,0.000955803,0.006656489,0.006616931,0.01212832,0.005933182,0.00428349,0.003251981,0.033833131,0.01457114,0.027122239,0.023791051,0.004687476,0.014878452,0.014486879,0.00896451,0.007756601,0.005280586,0.005601478,0.009330133,0.006514622,0.055378038,0.171774611,0.029454639,0.008900327
340.7999878,0.005294186,0.116892144,0.003214218,0.03261229,0.001257963,0.007191867,0.005489787,0.01053506,0.006986186,0.00676112,0.004788754,0.034115128,0.016355192,0.030798987,0.025517041,0.0080639,0.014598232,0.011654626,0.008655306,0.006465933,0.004046625,0.007150233,0.014326083,0.005901063,0.055280715,0.172827154,0.029559255,0.009162009
340,0.00049999,0.115578257,-0.003130933,0.029408351,-0.000877992,-0.000949442,-0.002263668,0.009542801,0.003073653,0.002412296,0.000884077,0.03104059,0.01166816,0.027189972,0.021674274,0.001046717,0.010071445,0.010001932,0.002572047,0.002995346,0.001859195,0.003270264,0.009055055,-0.000342336,0.051202435,0.168707252,0.025899924,0.005811698
339.1999817,0.001821007,0.119406328,-0.001787934,0.030960161,0.001135028,6.39E-05,0.00289287,0.00606428,0.00079216,0.000729328,-0.000139089,0.031308897,0.012663906,0.025574146,0.021414654,0.000552914,0.007219607,0.010603623,0.005726155,0.001325674,0.002139976,0.006546471,0.009420648,0.006694106,0.052647635,0.173388094,0.02544331,0.008798746
338.3999939,0.001185901,0.121125579,0.000547834,0.033610947,0.001987822,-4.88E-05,0.002097836,0.010640788,0.001881553,0.00249987,0.002152983,0.034506232,0.014238499,0.027382649,0.024802409,0.003227466,0.005877185,0.014150318,0.003196198,0.003962317,0.003688319,0.004941631,0.011368982,0.004752322,0.053087886,0.175559655,0.025120066,0.003031265
337.6000061,0.002131417,0.124419294,0.00234392,0.034982581,0.001303527,0.005887759,0.003941289,0.008860379,0.009541029,0.003814119,0.005115568,0.033914346,0.015558224,0.027643049,0.025877723,0.00658145,0.009557858,0.014638255,0.007723793,0.00608746,0.004408888,0.006563395,0.011921032,0.005834759,0.052936416,0.175756082,0.029067613,0.008965118
