wavelength (nm),DOMBlank1,DOMSTD23,DOM12446,DOM12471,DOM12478,DOM12479,DOM12523,DOM12528,DOM12529,DOMBlank2,DOM12628,DOM13290,DOM13292,DOM13294,DOM13314,DOM13317,DOM13398,DOM12274,DOM12703,DOMBlank3,DOM12705,DOM12722,DOM12723,DOM13001,DOM13008,DOM13049,DOM13053,DOM13064,DOM13068,DOMBlank4,DOM13072,DOM13450,DOM13457,DOM13618,DOM13619,DOMBlank5
857.5999756,-0.006858356,-0.005027917,-0.014398218,-0.014568269,-0.017343197,-0.020250898,-0.02302414,-0.021974862,-0.022104776,-0.025981039,-0.02629366,-0.024731183,-0.02566014,-0.026336931,-0.024200032,-0.030227298,-0.028356388,-0.029312763,-0.024871718,-0.026446646,-0.023146182,-0.02916974,-0.024244197,-0.022117026,-0.022793757,-0.026474558,-0.028217996,-0.025771881,-0.028736943,-0.028888442,-0.027227938,-0.023622781,-0.022159584,-0.025438426,-0.026590375,-0.030021191
856.7999878,-0.007767716,-0.008828154,-0.014509189,-0.017243894,-0.014900967,-0.020643704,-0.024123443,-0.020046033,-0.026053157,-0.023990456,-0.022343835,-0.024328206,-0.024690786,-0.023495723,-0.027376173,-0.024830012,-0.026955208,-0.025964409,-0.026123606,-0.027129022,-0.029908797,-0.028366329,-0.0273051,-0.026898276,-0.025684834,-0.027749719,-0.030016407,-0.022100495,-0.026071878,-0.02823027,-0.026874479,-0.022682277,-0.028281789,-0.026897838,-0.02455768,-0.024149006
856,-0.00850011,-0.009893296,-0.014422158,-0.018860755,-0.017398709,-0.01703422,-0.020682458,-0.025860131,-0.026587794,-0.027238442,-0.024284149,-0.027341658,-0.026964208,-0.024579499,-0.02399707,-0.025420213,-0.027649464,-0.027996032,-0.024789721,-0.024400257,-0.027266301,-0.027991857,-0.027867479,-0.02453899,-0.026483715,-0.027576251,-0.026974037,-0.027263919,-0.025327429,-0.025346037,-0.031783152,-0.028036609,-0.024604058,-0.02875492,-0.028514128,-0.027888794
855.2000122,-0.010926805,-0.012867873,-0.01786809,-0.019350545,-0.02304697,-0.022558434,-0.021170197,-0.026260959,-0.026555654,-0.026156608,-0.025223488,-0.027622454,-0.030955544,-0.030122686,-0.03070748,-0.027472019,-0.027644752,-0.029948231,-0.029905656,-0.028571866,-0.029735174,-0.028727639,-0.031614609,-0.028246716,-0.028047821,-0.028263696,-0.03190973,-0.029412249,-0.030177651,-0.03208898,-0.032180618,-0.029928418,-0.029561093,-0.032681219,-0.02756731,-0.029320652
854.4000244,-0.006742609,-0.009804171,-0.013823077,-0.016658114,-0.016483346,-0.020070305,-0.019324202,-0.022670977,-0.020686308,-0.020936657,-0.024959173,-0.026492191,-0.025192222,-0.027456371,-0.025779443,-0.026056862,-0.027741803,-0.02145841,-0.024757983,-0.025843205,-0.02696163,-0.023617633,-0.024947003,-0.026345262,-0.026943725,-0.026938811,-0.029054463,-0.024756223,-0.028714554,-0.030177169,-0.025987377,-0.025784809,-0.026848832,-0.027200464,-0.028066456,-0.026498619
853.5999756,-0.003102148,-0.010863693,-0.009415922,-0.012686646,-0.015354014,-0.014744309,-0.016994294,-0.020332521,-0.022200858,-0.020859096,-0.021076106,-0.023630381,-0.023333058,-0.023713674,-0.024657721,-0.022264803,-0.02752907,-0.022382978,-0.021802763,-0.027185826,-0.023515046,-0.026487369,-0.022346392,-0.021851357,-0.023959493,-0.022114763,-0.024609439,-0.02432752,-0.024973447,-0.021678323,-0.026105179,-0.025476754,-0.019366242,-0.027028479,-0.024090629,-0.023891633
852.7999878,-0.006290843,-0.009496466,-0.013250488,-0.01717642,-0.018720049,-0.021117039,-0.022844402,-0.025553105,-0.026041698,-0.024652781,-0.023579141,-0.023639107,-0.025602549,-0.024482181,-0.027507544,-0.029837171,-0.028687563,-0.027200852,-0.028561104,-0.029738607,-0.02738288,-0.023252046,-0.025627539,-0.028363468,-0.025729677,-0.02472649,-0.029710419,-0.024078432,-0.027322698,-0.028228378,-0.032044597,-0.024339367,-0.025687272,-0.023720881,-0.031090802,-0.028715378
852,-0.006699432,-0.010495241,-0.014155144,-0.015816674,-0.015825059,-0.019521788,-0.021392277,-0.024099592,-0.024085682,-0.025213424,-0.020889293,-0.024769867,-0.024553081,-0.024653269,-0.026366115,-0.02379862,-0.0272293,-0.027001088,-0.025699228,-0.02665022,-0.024480173,-0.023441132,-0.02472781,-0.026325284,-0.026397832,-0.024588844,-0.025625978,-0.028580494,-0.026263591,-0.025975138,-0.024673814,-0.02247192,-0.026651436,-0.022643654,-0.024113404,-0.025332509
851.2000122,-0.011394403,-0.007760546,-0.014473638,-0.013375659,-0.019110626,-0.0198566,-0.019757079,-0.02357919,-0.026936961,-0.029070538,-0.021981357,-0.026360756,-0.030927196,-0.027755206,-0.027903553,-0.02605423,-0.029028991,-0.024947686,-0.025098607,-0.026718624,-0.027388519,-0.028621454,-0.026119364,-0.026179761,-0.026942702,-0.027346617,-0.027640235,-0.023177007,-0.026757959,-0.029053882,-0.02573031,-0.026197553,-0.023565508,-0.029220711,-0.026557455,-0.026564419
850.4000244,-0.010911002,-0.012856362,-0.014689207,-0.0195693,-0.02204627,-0.024668923,-0.024338242,-0.024044782,-0.024243904,-0.0249427,-0.025356781,-0.028656254,-0.029711097,-0.029650077,-0.033068031,-0.030305328,-0.02745083,-0.025694348,-0.031007946,-0.031016767,-0.030906463,-0.025929587,-0.029689774,-0.029881638,-0.029473206,-0.031613935,-0.029048216,-0.02985955,-0.028898371,-0.02924859,-0.029406974,-0.027828196,-0.027856214,-0.026453953,-0.035487581,-0.029299457
849.5999756,-0.0080242,-0.006106187,-0.015124375,-0.016965069,-0.018469509,-0.021791734,-0.018941006,-0.023574287,-0.02406604,-0.021536309,-0.025722016,-0.024186566,-0.023476791,-0.025608163,-0.025994496,-0.024579499,-0.025405174,-0.024515796,-0.02724622,-0.022774942,-0.028689597,-0.027273886,-0.028524116,-0.028184131,-0.024058105,-0.026437342,-0.026568558,-0.023757743,-0.025557937,-0.026034579,-0.028425785,-0.026943676,-0.025527477,-0.027993362,-0.026667651,-0.024788205
848.7999878,-0.006365031,-0.008761084,-0.013257368,-0.016945701,-0.019983787,-0.021541039,-0.020939864,-0.022213992,-0.023205619,-0.024815882,-0.022833547,-0.026738925,-0.025663801,-0.025609335,-0.025993327,-0.027352499,-0.025518592,-0.026751338,-0.027000941,-0.02652497,-0.026032483,-0.027722035,-0.028504819,-0.027884327,-0.025927685,-0.027131842,-0.027442276,-0.024488982,-0.030348876,-0.026203645,-0.029215483,-0.025280248,-0.027463807,-0.023100138,-0.02829246,-0.026616866
848,-0.007769394,-0.011361419,-0.015267551,-0.014805107,-0.018570863,-0.023223827,-0.021366205,-0.024697682,-0.024211587,-0.022362178,-0.022214927,-0.028302258,-0.026203742,-0.025098315,-0.027469784,-0.027775994,-0.031087909,-0.026254673,-0.026352717,-0.02971453,-0.027759481,-0.024735341,-0.029640261,-0.025804764,-0.026993984,-0.025495941,-0.025008541,-0.027803285,-0.026278552,-0.030101046,-0.02875676,-0.029291278,-0.026049646,-0.028328791,-0.030655283,-0.02720304
847.2000122,-0.00776614,-0.006596951,-0.011448714,-0.019811491,-0.016922846,-0.018403316,-0.022072498,-0.022895532,-0.022837132,-0.025043923,-0.024077062,-0.027734712,-0.024526903,-0.025447313,-0.021671379,-0.025595522,-0.025020905,-0.026893945,-0.02369142,-0.026478358,-0.025750853,-0.028071068,-0.028450031,-0.025786761,-0.027761811,-0.025310872,-0.02719312,-0.022317426,-0.026620859,-0.028784912,-0.024482278,-0.024910584,-0.021332886,-0.026026729,-0.024731379,-0.029645531
846.4000244,-0.008064451,-0.007147259,-0.01606725,-0.016673759,-0.018107207,-0.019757127,-0.018422967,-0.022234602,-0.02210886,-0.020594087,-0.023718331,-0.022172179,-0.024346415,-0.022637807,-0.025760416,-0.024641432,-0.025854424,-0.024865069,-0.024346514,-0.02530716,-0.022770127,-0.025117956,-0.022661444,-0.022941794,-0.023339828,-0.023379568,-0.023209104,-0.024590507,-0.025915492,-0.026799917,-0.023962433,-0.024098562,-0.025397459,-0.023005236,-0.02982673,-0.026787311
845.5999756,-0.007053594,-0.006519794,-0.010142712,-0.014595603,-0.018641446,-0.017321857,-0.017842451,-0.019741347,-0.021082764,-0.022659773,-0.023673084,-0.024419295,-0.024025531,-0.023897562,-0.024320619,-0.024551954,-0.02606632,-0.024560029,-0.026130138,-0.024437746,-0.024884282,-0.023572618,-0.024061143,-0.023766663,-0.024825661,-0.02530672,-0.021991938,-0.025000084,-0.027380936,-0.024823461,-0.023719607,-0.02411972,-0.023740783,-0.026359441,-0.027659424,-0.023097586
844.7999878,-0.007608564,-0.010351746,-0.014297789,-0.018109392,-0.018632816,-0.020247588,-0.024892593,-0.024595644,-0.023792787,-0.028753126,-0.024407942,-0.029148439,-0.02764106,-0.031735078,-0.027579652,-0.029215241,-0.027206494,-0.028215764,-0.026556676,-0.026699346,-0.028577877,-0.024947343,-0.028082812,-0.027316719,-0.02353427,-0.027814891,-0.028630372,-0.025169309,-0.027143223,-0.025526403,-0.029203575,-0.028346155,-0.026998753,-0.030795168,-0.030409317,-0.029254446
844,-0.009632598,-0.009613305,-0.012115022,-0.015534031,-0.018312991,-0.019870991,-0.022184772,-0.021962803,-0.024973251,-0.024094107,-0.022691024,-0.025570238,-0.025927978,-0.025245421,-0.025724309,-0.028913872,-0.025874326,-0.02683102,-0.025801836,-0.025460202,-0.027763657,-0.026839683,-0.026302479,-0.029085549,-0.026837297,-0.025447117,-0.026217634,-0.025973577,-0.027877238,-0.027384922,-0.027371457,-0.024867367,-0.024054922,-0.025322448,-0.030423701,-0.028680826
843.2000122,-0.006080151,-0.008786199,-0.012848522,-0.01563108,-0.014958393,-0.017875394,-0.022399303,-0.021821225,-0.022130705,-0.02253725,-0.02105554,-0.025173949,-0.027212767,-0.026702899,-0.027745737,-0.028343437,-0.026851702,-0.023610769,-0.023332566,-0.025878325,-0.024992704,-0.02518929,-0.025176588,-0.025838766,-0.022871317,-0.02774219,-0.023411797,-0.02526325,-0.024252422,-0.023299938,-0.022106154,-0.023606699,-0.024511393,-0.027221227,-0.026255891,-0.023948176
842.4000244,-0.007948007,-0.009333234,-0.016501838,-0.017050747,-0.017272007,-0.021325344,-0.022801666,-0.020601146,-0.025223585,-0.025725285,-0.022848183,-0.025569163,-0.025942024,-0.026776895,-0.028185636,-0.02708617,-0.028858263,-0.027102416,-0.022872938,-0.026278406,-0.025385739,-0.028342372,-0.025283277,-0.028500019,-0.028144442,-0.02519994,-0.025522204,-0.028447412,-0.02742891,-0.025656186,-0.028561832,-0.02404929,-0.028536187,-0.027439166,-0.027646841,-0.030096313
841.5999756,-0.006010714,-0.007636798,-0.010130927,-0.015311385,-0.016453139,-0.01883582,-0.021036401,-0.020424947,-0.020403609,-0.022857614,-0.023355676,-0.023324814,-0.02412834,-0.025467135,-0.024982978,-0.027217921,-0.025090007,-0.023511808,-0.02064484,-0.023108335,-0.025516151,-0.025366841,-0.023595028,-0.021606509,-0.027444512,-0.023606552,-0.023302196,-0.021977913,-0.024550438,-0.024808498,-0.027673753,-0.022894647,-0.023085559,-0.026400561,-0.025290016,-0.025330164
840.7999878,-0.008914995,-0.010270248,-0.014675393,-0.018644223,-0.017024264,-0.023916524,-0.021863861,-0.026686786,-0.026397297,-0.028136726,-0.026242586,-0.027102612,-0.028527072,-0.027053531,-0.029269498,-0.027396491,-0.029915467,-0.026330937,-0.027457003,-0.028854048,-0.029408667,-0.025921004,-0.026801573,-0.027675113,-0.031542636,-0.02545161,-0.02699817,-0.027244762,-0.028972428,-0.029242588,-0.026985714,-0.02415601,-0.027451171,-0.02628055,-0.028056121,-0.030154372
840,-0.008022421,-0.01259447,-0.012219783,-0.016018653,-0.020670511,-0.021610893,-0.020166444,-0.023530347,-0.024108211,-0.024493387,-0.024982831,-0.027451023,-0.025263885,-0.026433494,-0.027308261,-0.028824398,-0.030738303,-0.030149493,-0.028384322,-0.027607879,-0.02891547,-0.025102613,-0.02604555,-0.026381658,-0.026148858,-0.026873166,-0.024500433,-0.025946267,-0.027300628,-0.024049142,-0.026267149,-0.024456,-0.025757829,-0.026531935,-0.029747743,-0.026994618
839.2000122,-0.006688114,-0.00731671,-0.009877203,-0.013370689,-0.016409371,-0.018573988,-0.018610297,-0.021585573,-0.023909958,-0.019719727,-0.022021122,-0.025339639,-0.023833269,-0.020116374,-0.026972091,-0.020540463,-0.025336709,-0.022031015,-0.021664975,-0.024513155,-0.022553027,-0.024265936,-0.024394335,-0.023843708,-0.023981981,-0.024478218,-0.024845462,-0.025105497,-0.025646718,-0.02316724,-0.025499016,-0.023886342,-0.021126803,-0.02416835,-0.026210323,-0.025360737
838.4000244,-0.005980282,-0.006828391,-0.010781937,-0.015797054,-0.015750224,-0.023153348,-0.019062813,-0.022970177,-0.021893498,-0.023851989,-0.024529498,-0.023451187,-0.024145579,-0.024680808,-0.025949925,-0.025779443,-0.028074563,-0.022832317,-0.023877814,-0.021970529,-0.026132477,-0.024334962,-0.025036398,-0.024149938,-0.024798473,-0.024886824,-0.023365879,-0.022970766,-0.026818607,-0.023275502,-0.024485899,-0.026877496,-0.024314988,-0.023721566,-0.022713037,-0.024832506
837.5999756,-0.005988911,-0.00990701,-0.014664431,-0.014669537,-0.01797629,-0.019156797,-0.02459261,-0.02247831,-0.025224172,-0.025821107,-0.022910068,-0.027419578,-0.023750292,-0.02859683,-0.02784558,-0.02556687,-0.027179407,-0.023054579,-0.027226869,-0.02613204,-0.02540244,-0.028564982,-0.027124936,-0.025289332,-0.027998701,-0.02767181,-0.026688391,-0.024550291,-0.027329845,-0.026968248,-0.027820427,-0.02712163,-0.027396394,-0.028977126,-0.029652108,-0.027791727
836.7999878,-0.005303208,-0.007446249,-0.006958534,-0.014922728,-0.016160538,-0.017301857,-0.019178741,-0.017179456,-0.023239875,-0.021357283,-0.020834619,-0.024121974,-0.02203067,-0.026244,-0.025402732,-0.023193596,-0.025119569,-0.022456925,-0.021587297,-0.022480767,-0.024214674,-0.024610272,-0.024092784,-0.022082191,-0.022565315,-0.025717283,-0.021857362,-0.020559326,-0.02464916,-0.023722008,-0.027452968,-0.022871563,-0.024239888,-0.02387213,-0.024584293,-0.022601783
836,-0.009806246,-0.012595627,-0.015129625,-0.016360663,-0.020484362,-0.021989232,-0.022558238,-0.022672402,-0.024138037,-0.024199298,-0.023604393,-0.027256092,-0.027311517,-0.026086602,-0.027217191,-0.026983865,-0.027823778,-0.027034121,-0.028427288,-0.028808557,-0.027755354,-0.029567527,-0.027352402,-0.025131149,-0.027164817,-0.023417242,-0.027564881,-0.028208148,-0.029778151,-0.02544619,-0.028554367,-0.026599189,-0.027139235,-0.028690422,-0.031090271,-0.026009029
835.2000122,-0.013259426,-0.01549112,-0.017809607,-0.021265894,-0.024923148,-0.024572112,-0.026488002,-0.029499859,-0.030558351,-0.029181648,-0.028718188,-0.031044966,-0.032916736,-0.030623972,-0.03067405,-0.031304687,-0.032924127,-0.030335553,-0.031854503,-0.029399378,-0.029466482,-0.029919526,-0.029603653,-0.030535238,-0.030113894,-0.031791091,-0.031773623,-0.027033538,-0.030654125,-0.030836497,-0.030395366,-0.030036941,-0.03060009,-0.030335117,-0.032261088,-0.031250056
834.4000244,-0.008745152,-0.007859753,-0.013163554,-0.016587308,-0.018880881,-0.020112174,-0.019499118,-0.024276609,-0.025203995,-0.027591895,-0.024171975,-0.024877634,-0.024869615,-0.027332762,-0.027089283,-0.026541529,-0.02462074,-0.026479673,-0.024959467,-0.026306914,-0.029547745,-0.030409751,-0.0244675,-0.026986346,-0.026522974,-0.02518631,-0.02642828,-0.024215555,-0.024878953,-0.028349355,-0.030032061,-0.022907564,-0.027478386,-0.025069825,-0.027803965,-0.024745073
833.5999756,-0.005226537,-0.008543617,-0.011808448,-0.016149465,-0.017395228,-0.019339206,-0.019360002,-0.022184527,-0.025665702,-0.026519759,-0.021771003,-0.026794855,-0.023687202,-0.024865998,-0.027083544,-0.025592202,-0.027809113,-0.022491239,-0.023391096,-0.026328256,-0.024324585,-0.025778078,-0.025821935,-0.026540507,-0.025354926,-0.025862912,-0.024184607,-0.023567911,-0.026498182,-0.026400415,-0.028854096,-0.026407234,-0.024896357,-0.027363243,-0.02699019,-0.027152853
832.7999878,-0.008096872,-0.009631079,-0.014235816,-0.017200056,-0.015277998,-0.021513695,-0.022337787,-0.021519804,-0.026655575,-0.027486259,-0.025594154,-0.027970839,-0.024271859,-0.027111853,-0.028369676,-0.028238663,-0.028916439,-0.027232412,-0.026282646,-0.025428368,-0.028055003,-0.028580688,-0.02891334,-0.026250921,-0.026695987,-0.025848717,-0.028368222,-0.02685472,-0.025873497,-0.028854435,-0.027330769,-0.025093818,-0.028408716,-0.027453844,-0.026415225,-0.028371615
832,-0.009250126,-0.011409784,-0.014985752,-0.017432431,-0.019129103,-0.023526572,-0.021998927,-0.022686308,-0.025368745,-0.02674501,-0.025593326,-0.028851237,-0.026563298,-0.028959304,-0.029839491,-0.028405271,-0.027391484,-0.026568266,-0.028095139,-0.030236328,-0.028063012,-0.028145023,-0.028669534,-0.031069642,-0.027489174,-0.02953067,-0.030258058,-0.027801393,-0.029313006,-0.027648591,-0.028321369,-0.029753882,-0.026366115,-0.029978769,-0.026859734,-0.029876901
831.2000122,-0.00792559,-0.012086726,-0.013925321,-0.018140279,-0.017208217,-0.023562517,-0.023225937,-0.025340566,-0.024616092,-0.024151603,-0.025615044,-0.029154055,-0.024547601,-0.02904042,-0.027150227,-0.030041289,-0.03044074,-0.02751556,-0.026376542,-0.028152738,-0.030458406,-0.026066907,-0.026958467,-0.02882028,-0.026066663,-0.027369756,-0.025435155,-0.02549096,-0.027254049,-0.028164675,-0.027539518,-0.027985353,-0.023355724,-0.026633469,-0.026952093,-0.028764514
830.4000244,-0.008725667,-0.009971323,-0.009235681,-0.012857268,-0.015763804,-0.018262858,-0.0212232,-0.019268887,-0.023162674,-0.021599218,-0.023592331,-0.023232562,-0.022730922,-0.021588726,-0.026765991,-0.023547905,-0.024577886,-0.022959029,-0.026376883,-0.024559245,-0.024217855,-0.025244638,-0.022857074,-0.024924761,-0.026074464,-0.02627402,-0.023306465,-0.025648965,-0.026179859,-0.023987565,-0.027791824,-0.024475819,-0.025121182,-0.026790425,-0.025788518,-0.024731722
829.5999756,-0.009585554,-0.008985897,-0.012056363,-0.016756255,-0.016579634,-0.020115782,-0.020905823,-0.019362528,-0.022904715,-0.023248758,-0.023401594,-0.025603721,-0.022285705,-0.024792166,-0.023749018,-0.025480317,-0.027333928,-0.024821064,-0.022358587,-0.024912344,-0.026201792,-0.024610907,-0.027650775,-0.02591281,-0.023632489,-0.024267111,-0.024495589,-0.02240653,-0.026946109,-0.024403928,-0.028433301,-0.024317779,-0.023403212,-0.027066471,-0.026234886,-0.025271017
828.7999878,-0.004924785,-0.006416302,-0.00973644,-0.013959765,-0.014162761,-0.019221291,-0.020104265,-0.02065644,-0.023077507,-0.024644464,-0.022450238,-0.022962566,-0.025154993,-0.022335673,-0.023765683,-0.02752042,-0.025557254,-0.024800625,-0.022841405,-0.024035426,-0.024562718,-0.023815578,-0.026095135,-0.023912458,-0.026584921,-0.024565898,-0.02319335,-0.022703014,-0.026994277,-0.025641985,-0.027045358,-0.022810016,-0.024448903,-0.025057266,-0.023367498,-0.026424969
828,-0.007787396,-0.01085521,-0.013767006,-0.01882313,-0.016404288,-0.018822387,-0.024188966,-0.022029193,-0.023604296,-0.024162669,-0.024855828,-0.027483586,-0.023852088,-0.027845873,-0.028473401,-0.027863013,-0.028500892,-0.026008541,-0.025436912,-0.026825909,-0.028292703,-0.027602972,-0.025523474,-0.025882423,-0.026869612,-0.022553716,-0.025566431,-0.024197536,-0.02919801,-0.029967655,-0.026031019,-0.027935838,-0.025649598,-0.027673218,-0.027010623,-0.028399501
827.2000122,-0.006704886,-0.007646971,-0.011514059,-0.019071484,-0.018394284,-0.019232137,-0.021364678,-0.021759136,-0.023845375,-0.023152122,-0.022382142,-0.024281014,-0.024464956,-0.026861582,-0.030369781,-0.026070757,-0.025998788,-0.022063345,-0.025032733,-0.026002154,-0.027348123,-0.026143592,-0.024081469,-0.023449175,-0.027127855,-0.027347686,-0.023379715,-0.024780918,-0.027482128,-0.024067266,-0.029352445,-0.02627402,-0.024335353,-0.025111556,-0.024028961,-0.02579725
826.4000244,-0.009677358,-0.012063212,-0.014661728,-0.016715458,-0.01951367,-0.024424385,-0.024607826,-0.025311019,-0.02475813,-0.028021321,-0.023557171,-0.028525326,-0.027944334,-0.026382973,-0.027959188,-0.027687015,-0.027978217,-0.025395213,-0.026048768,-0.027910594,-0.027656119,-0.02764174,-0.028196989,-0.027637903,-0.027428327,-0.026628796,-0.026007274,-0.026823085,-0.027590049,-0.026582584,-0.031154269,-0.028673798,-0.02565931,-0.028543556,-0.02965883,-0.027204597
825.5999756,-0.00689362,-0.010939779,-0.014736402,-0.018175134,-0.018537825,-0.020261472,-0.021318592,-0.021829892,-0.024122806,-0.025522009,-0.023980021,-0.02694606,-0.027357604,-0.027472651,-0.026255891,-0.028842082,-0.030566121,-0.026454976,-0.029696833,-0.027831402,-0.02684343,-0.027890202,-0.025249867,-0.029017176,-0.024943043,-0.027204501,-0.025000036,-0.026640775,-0.026427014,-0.027978994,-0.026993694,-0.026117951,-0.028828759,-0.029957073,-0.029232375,-0.028206207
824.7999878,-0.008710394,-0.009311293,-0.012803685,-0.015595769,-0.018809892,-0.019703895,-0.021000937,-0.022668077,-0.025070852,-0.025817301,-0.021951728,-0.024989039,-0.027691239,-0.026167136,-0.023618318,-0.026307644,-0.028023649,-0.026030777,-0.026677681,-0.027538059,-0.028047724,-0.025745045,-0.025782079,-0.027395811,-0.026324699,-0.025531333,-0.023601647,-0.024594862,-0.025484858,-0.025284009,-0.028292993,-0.02788957,-0.027725872,-0.023771515,-0.026170647,-0.028085094
