wavelength (nm),DOMBlank1,DOMSTD14,DOM11604,DOM11978,DOM12027,DOM12029,DOM12036,DOM12039,DOM12042,DOMBlank2,DOM12049,DOM12050,DOM12059,DOM12067,DOM12089,DOM12095,DOM12097,DOM11907,DOM11980,DOMBlank3,DOM11991,DOM12056,DOM12066,DOM12082,DOM12091,DOM12092,DOM12093,DOM12294,DOM12296,DOMBlank4,DOM12302,DOM12303,DOM12319,DOM12330,DOM12387,DOM12986,DOM13015,DOMBlank5
769.5999756,-0.002146484,-0.00022872,-0.002277625,-0.000975581,-0.000786428,-0.001674902,-0.001041954,-0.000374564,-0.002099446,-0.002170541,-0.000552159,-0.003308432,-0.000640723,-0.002331544,-0.0033091,-0.001008536,-0.001124272,-0.000698876,-0.002178681,-0.00316059,-0.001847275,-0.002626251,-0.000664502,-0.00224626,-0.001464589,6.52E-06,0.001202358,-0.000212524,0.001862003,-1.18E-05,-0.002484508,-0.001299445,-0.001506278,-0.000486797,0.000798565,-0.000270114,0.001240829,-0.000966231
768.7999878,-0.000133706,0.000249975,-0.001479862,0.000327529,-0.001408447,-0.001370671,-0.000598899,-0.000401151,-0.001304452,-0.001562614,0.001899493,-0.000643307,-0.000572324,-0.000558053,-0.001316582,-0.000209419,-0.000550918,-0.000934874,-0.001593977,-0.001735959,-0.001084613,-0.001390643,-0.000936734,-0.002369494,-0.000182354,0.001779444,0.000685069,0.000527203,0.000926125,0.001079621,8.11E-05,-0.001939389,0.000171166,-0.000798107,0.001528094,9.71E-05,0.00040546,-0.000384133
768,-0.002718766,0.001110062,-0.001162948,-0.000755007,-0.000850298,-0.001159901,-0.000717691,-0.000683266,-0.001555237,-0.002047303,0.000714315,-0.001156855,-0.000879181,-0.001280192,-0.002774842,-0.001448903,-0.002036791,-0.000170193,-0.001720644,-0.002848963,-0.001989072,-0.001589902,-0.000661504,-0.001765041,-0.002195628,-0.000134069,0.001418302,0.000413725,0.000357011,0.000212006,-0.00026732,-0.001859235,0.000462259,-0.000218112,-0.000643204,-0.000177541,0.000650717,-0.001359111
767.2000122,-0.000747513,0.000412741,-0.001463402,-0.000576615,-0.001020261,-0.000960601,-0.000458871,0.00082909,-0.000874427,-0.001535117,0.0014383,-0.000783741,-0.000163103,-0.001357924,-0.000530287,-0.001619148,-0.000180025,0.000146772,-0.00100709,-0.00106318,-0.000460267,-0.00052615,0.000619582,-0.000632555,-0.000794231,0.001392462,0.001183357,0.000894634,0.001852462,0.001248435,0.001525937,-0.000934668,0.001246228,-7.82E-05,0.000850954,0.000250208,0.001417367,-0.000507689
766.4000244,-0.000394427,8.31E-06,-0.000353976,-0.0010121,-0.000663158,-0.00045825,-0.000537836,1.47E-05,-0.001013753,-0.001842481,0.000991891,-0.000903412,-0.000431822,-0.001160779,-0.001027285,-0.000228203,-0.001081359,-0.000334784,-0.00199237,-0.001521497,-0.001063284,-0.000881092,-0.000749942,-0.002401725,-0.000749942,0.000913674,0.000394319,0.001704567,0.002026284,0.001253445,0.000171218,-0.000259248,0.000697099,-0.000519738,0.001472973,0.000365301,0.001673382,-0.001160263
765.5999756,-0.000321178,0.000420048,-0.000557071,-0.000811595,-0.000782604,-0.000701254,-0.001159385,0.001272345,-0.000765963,-0.001729771,0.001208691,-0.00144591,-0.000806737,-0.000674168,-0.001691198,-0.000455509,-0.000743636,-0.000206624,-0.001660977,-0.001127061,-0.001453857,-0.000511361,-0.001184788,-0.001946038,-0.001363136,0.000693884,0.00142708,0.000289087,0.000204133,0.000964883,-5.17E-05,-0.001095561,0.000291237,-0.001439976,0.000405201,-0.000530287,0.000753313,0.000554443
764.7999878,-0.001213184,0.001878694,-0.000241138,-0.001181794,-0.000164345,-0.000558157,-0.000431719,0.001112138,-0.000849471,4.20E-05,0.001467363,0.000421887,-0.000814282,-6.21E-06,-0.000817641,-0.00066781,-6.53E-05,0.000308075,-0.001511695,-0.000678407,-0.000476196,-0.000437666,9.43E-05,-0.002169717,-0.000292103,0.002340927,0.002019028,0.001157505,0.001679671,0.001208665,-0.000145351,-0.000181888,0.00064268,0.000134006,0.001614528,0.001448143,0.00118006,0.00027238
764,-0.000892201,0.001569321,-0.000317194,-0.000703425,-0.000322523,-0.000576874,0.000707963,0.001206277,-0.000844252,-0.000607946,0.001492584,-0.000836191,-0.001396372,-0.000989579,-0.001054246,-2.87E-05,-0.001298516,-0.000119784,-0.001392914,-0.000214697,-0.000412168,-0.000634622,-0.000440408,-0.001844955,4.57E-05,0.001391657,0.001476142,0.001459779,0.001558488,0.002197262,0.0001671,-0.000471852,-0.000745755,8.07E-05,0.001494169,0.000824292,0.000821335,0.001035352
763.2000122,-0.001453341,0.000895282,-0.001509993,-0.000783947,-0.001656541,-0.001483886,-0.00063271,-0.000220648,-0.00125722,-0.001620437,0.000445286,-0.001148748,-0.000773612,-0.001666908,-0.001030023,-0.000578218,-0.001927843,-0.000684351,-0.002482603,-0.001101861,-0.00103431,-0.00191939,0.000384266,-0.001896865,-0.001776591,0.000575075,0.000856453,0.000569087,0.000493848,0.000950744,-0.001043141,-0.002120364,0.000352088,-5.28E-05,0.000867061,-0.000143747,-0.00012263,-0.000486797
762.4000244,-0.001174617,0.000444845,-0.001111053,-0.001430637,-0.00186305,-0.00193408,-0.000794697,-0.00099335,-0.000825185,-0.001510508,-3.42E-05,-0.000633744,-0.000705492,-0.000723376,-0.001892381,-0.000953988,-0.002394105,0.000141904,-0.002098674,-0.001557455,-0.002248475,-0.000675564,-0.000961169,-0.002203973,-0.001559106,0.000349394,0.000199471,0.000106378,0.000859202,0.00074792,-0.000251901,-0.001406951,-0.000890599,-0.000319885,0.00070384,-0.000563844,0.001306772,-3.45E-05
761.5999756,-0.001885834,-0.000720637,-0.000399961,-0.001010602,-0.001567205,-0.001915834,-0.001720644,1.67E-05,-0.001347705,-0.003022979,0.001289948,-0.000752371,-0.002206187,-0.001781128,-0.002056269,-0.000565964,-0.001666959,-0.001952738,-0.002709814,-0.001555237,-0.002346683,-0.000887602,-0.001872122,-0.002236062,-0.00084048,-0.000201294,0.00043816,0.000801392,0.000577667,0.000963586,-0.001266409,-0.001161141,-0.000980643,-0.000462646,0.00015915,-0.000167864,0.000572509,-0.000593418
760.7999878,-0.000934048,0.000711515,-0.001482957,-0.001936245,-0.000641446,-0.00112262,-0.000870604,0.000100993,-0.002402395,-0.001982269,0.001379737,-0.001986701,-0.001032864,-0.000570049,-0.002035709,-0.001256188,-0.001498126,-0.00056736,-0.00259594,-0.001243798,-0.001626885,-0.001777158,-0.001683772,-0.002101095,-0.002010922,0.001492948,0.000501001,-0.000237465,0.000918914,0.001230003,-0.000427581,-0.001359007,-0.000537888,-0.000931155,0.000499265,-0.000288377,8.19E-05,-0.00029412
760,-0.001043296,0.000365767,-0.002151429,-0.000894732,-0.001835572,-0.00169388,-0.000549005,0.000328229,-0.001100622,-0.001077176,0.000331778,-0.002592801,-0.000322575,-0.000284963,-0.002262226,7.99E-05,-0.000691071,-0.000174178,-0.001461648,-0.001297174,-0.001454631,-0.001568236,-0.001758184,-0.001777416,-0.001611102,0.000250001,0.000456843,0.00038025,0.000858528,0.000654735,-0.000225615,-0.001950882,-0.000624748,-0.000744412,0.00123465,0.000497969,0.001480636,0.000762104
759.2000122,-0.000217543,0.001332711,-0.000650958,-0.000684145,-0.000120094,-0.001353382,0.000660283,5.00E-06,-0.001001821,-0.001376864,0.001309888,-0.001354156,-0.000184269,-0.000341612,-0.001953099,-0.000111192,-0.000408754,0.000432459,-0.000869777,-0.001384967,-0.001619096,-0.001265531,0.00058311,-0.00185774,-0.001170073,0.001916523,0.001184317,0.000967348,0.001497208,0.001031901,0.000276239,-0.000578166,0.000322814,-0.00025366,0.002049743,0.000938837,0.002245189,0.000650224
758.4000244,-0.000397013,0.001078401,0.000121293,-0.001208228,-0.000806634,-0.001126545,-0.000338405,0.000623289,-0.001015044,-0.00098209,0.001691703,-0.000399547,-0.00072167,4.97E-05,-0.002126031,0.000246219,-0.001085491,-0.000815315,-0.000942468,-0.001566276,-0.000980075,-0.001306878,0.000381286,-0.001030849,-0.001073716,0.00266468,0.002439186,0.000467286,0.000111117,0.002644365,-0.000155185,-0.000786066,-0.000590265,0.000409346,0.000535808,0.001168744,0.001190443,0.001159633
757.5999756,-0.000175627,0.001209159,-0.000192601,0.000230964,4.90E-05,-0.000954092,0.000298879,8.46E-05,-0.001311472,-0.001945522,0.00054011,-0.001726523,-0.000591971,-0.000653233,-0.001626214,-0.00041703,-0.000856756,-0.001186698,-0.00225311,-0.001753027,-0.000615133,-0.000991026,3.15E-05,-0.002743255,-0.001102274,0.000697695,0.001325077,-9.50E-05,7.40E-05,0.000937669,-0.000111192,-0.000990044,-0.000415788,-0.000310262,0.00074626,0.000656783,0.001423002,-0.000141728
756.7999878,-0.000973825,0.001474506,-0.001231099,-0.000675409,-8.61E-05,-0.001375729,0.000387064,-0.000467663,-0.002113924,-0.001663401,0.000952041,-0.001233267,-0.001628071,-0.000758262,-0.001979898,-0.00059528,-0.000868589,-0.000858358,-0.002150141,-0.002071984,-0.001199038,-0.00113806,-0.000944431,-0.002572009,-0.00155926,0.001089119,0.002010134,0.00047931,-4.09E-06,0.000445001,-0.000985344,-0.001348737,-0.000860942,-0.000262456,0.000204988,0.000410461,0.000386779,7.72E-05
756,-0.002238122,0.000400252,-0.001696252,-0.000506293,-0.001150039,-0.001876556,-0.000418685,0.000482394,-0.001624306,-0.000962977,0.001164746,-0.001237707,-0.00057646,-0.002079507,-0.002809255,-0.000855826,-0.000515032,-0.001378051,-0.002191198,-0.002039728,-0.001092152,-0.001552709,-0.000216819,-0.002827927,-0.001639057,0.000925373,0.001301813,-7.75E-05,0.000353928,-3.61E-05,-0.001093185,-0.000894061,-0.00108642,-0.001143998,-0.00059497,-0.000478678,7.44E-05,-0.001282205
755.2000122,-0.000320867,0.001446065,-0.000642377,-0.000207401,-0.000316211,-0.001222993,-0.00063881,0.000944933,-0.00112355,0.000317064,0.002044125,-0.001380632,-0.000331421,0.000984705,-0.001796493,-0.0008674,-0.000706991,-0.00043296,-0.00178582,-0.001363549,-0.000637517,-0.0002965,0.00061515,-0.001312917,-0.000267734,0.000931158,0.00136265,0.001149433,0.0016501,0.002742041,0.000153945,-0.00061322,0.000727668,-9.44E-05,0.001694561,0.000232363,0.001258196,0.000341363
754.4000244,-0.000652199,0.000885815,-0.000657627,-0.001163206,-0.000643411,-0.000868434,-0.001376555,-2.82E-05,0.000440492,-0.001026356,0.001429755,-0.001275959,-0.001284011,0.000218118,-0.002741249,-0.000511257,-0.000855,-0.000415323,-0.001149265,-0.001252987,-0.000869725,-0.000543265,-0.000786325,-0.001568546,-0.000229858,0.001282445,0.001387294,0.000896813,0.000972537,0.000999312,-0.001036014,-0.001651539,-0.000944328,-0.000968091,0.000283958,0.000517095,0.000722171,0.000950615
753.5999756,-0.001127113,0.0006327,-0.001526037,-0.000222355,-0.000373271,-0.001008433,-0.000901862,-0.000314866,-0.000926195,-0.001081566,0.000549363,-0.001793967,-0.001537645,-0.000380409,-0.002365426,-0.001524077,-0.000660366,0.000125177,-0.001646484,-0.002092233,-0.001348014,0.000267899,-0.001234454,-0.002002007,-0.00070327,0.000864182,0.000387142,0.000643562,0.000513415,0.000418726,-0.00146237,-0.002477044,-0.000815522,-0.000729216,6.40E-05,6.04E-05,0.000969164,0.000517691
752.7999878,-0.001204407,0.000581788,-0.001610431,-0.001134497,-0.001338414,-0.001038338,-0.001045775,-0.001039578,-0.001454166,-0.001737455,0.000878526,-0.001176527,-0.001729359,-0.001206214,-0.002490891,-0.001356737,-0.001300684,-0.000204658,-0.001983661,-0.001179728,-0.001534498,-0.002114594,-0.000741104,-0.002128659,-0.001796596,0.000780931,0.001004112,-0.000147939,-0.000178783,0.000272535,-0.001381354,-0.001736681,-0.00090243,-0.000300225,-0.00010995,-0.000669981,0.000464902,0.00023112
752,-9.70E-05,0.001721147,-0.001026407,0.000204625,0.00079496,-0.000171694,0.000384758,0.000537337,2.11E-05,-4.33E-05,0.002462876,-0.000575788,0.00013802,0.000223842,-0.00064491,-0.000444287,-0.00061446,0.00063467,-0.000633072,-0.000963442,-0.000303485,0.000262822,0.000132013,-0.001537852,-0.001133516,0.0019879,0.001838866,0.000683332,0.001475389,0.002265511,0.000266681,0.00061515,-0.000138106,0.000878785,0.001416354,0.001763927,0.001592262,0.001430482
751.2000122,8.13E-05,0.00153251,-0.000179663,-0.000212575,-0.000358942,-0.000536285,0.00014395,0.001389138,0.000156483,-0.001081772,0.002539602,-0.001153034,0.000368047,-0.000630487,-0.001761277,0.000383774,-0.001029919,0.001079958,-0.000598278,-0.00079325,-0.000287808,-6.48E-05,0.00130576,-0.00171853,-0.000452096,0.002021109,0.001272527,0.000978919,0.00105227,0.002089772,0.000631637,-0.000116937,0.00021558,0.001153248,0.000571083,0.000881016,0.001137364,0.001265803
750.4000244,-0.001032554,0.001292077,-0.001144462,-0.00156153,-0.001056828,-0.000793095,4.62E-05,-0.000128272,-0.000451579,-0.000862905,0.001153041,-0.001948666,-0.000741827,-0.000580028,-0.001633074,-0.000804825,-0.000465491,0.000186289,-0.001950367,-0.001159333,-0.001600889,-0.002024063,4.68E-05,-0.002252183,-0.00115133,0.001726059,0.000871574,0.000996069,-1.69E-05,0.000759329,-0.00020145,-0.000452768,-0.00021035,6.74E-05,0.001393475,-0.000134276,0.000679054,-0.000260335
749.5999756,-0.000523978,0.000856297,-0.001593203,-0.000239069,-0.001572776,-0.000980695,-0.000831903,0.000119687,-0.000321023,-0.001820261,0.001129682,-0.001905267,-0.001355653,-0.001122982,-0.001659172,-0.000731749,-0.00084358,7.99E-05,-0.002547408,-0.001510354,-0.001586755,-0.000686161,-0.000282272,-0.001621211,-0.001463196,0.001461233,0.001213442,0.000313774,0.000649654,0.000612143,0.000469178,-0.001061476,-0.000261732,-0.000276115,0.000318048,-0.000499002,0.001064025,0.000512067
748.7999878,0.000108243,0.002058664,7.25E-05,0.000934945,0.000364887,0.000215658,-8.45E-05,0.000753521,-0.000220906,-0.00069624,0.002173587,-0.001026149,0.000329835,-0.000262818,-0.001740549,6.37E-05,0.00042225,0.00063244,-0.001501222,-0.001564367,-0.000708025,-0.000398409,0.000188206,-0.001815466,-0.000716657,0.002008106,0.001393449,0.001225279,0.001743992,0.001013816,-0.000116419,-0.000395668,0.00037696,-0.000182095,0.001431677,-9.52E-05,0.000524015,0.000604314
748,-0.000823997,0.001221411,-0.000620406,-0.001115959,-0.000561363,-0.000479402,-0.001182516,0.000120386,-0.001097007,-0.001287263,0.001717665,-0.001967169,-0.001030746,-0.000631572,-0.001907071,8.56E-05,-0.001454011,-0.000270114,-0.001981805,-0.001297381,-0.002252904,-0.000184683,-0.000181526,-0.002485331,-0.001697954,0.000989971,0.000538529,0.000709363,0.00019714,0.001221177,-5.63E-05,-0.000937871,-0.001035188,-0.0004703,0.000413466,-0.00125402,0.000477133,1.97E-05
747.2000122,-0.001036427,0.001259598,-7.14E-05,-0.000299656,-0.000570411,-0.000691433,-0.000439166,-0.000377098,-0.00160223,-0.000952749,0.000675683,-0.001470058,-0.00195181,-0.000523513,-0.001600012,0.000305432,-0.001256394,-0.000404823,-0.001215353,-0.001787109,-0.001555391,-0.001035498,-0.000960446,-0.001639315,-0.000639068,0.001941692,0.001961948,-0.000327179,0.000214,0.000625648,-0.001191603,-0.000656438,-0.000124235,-0.000105343,0.000744341,-0.000339905,0.000178184,0.000144649
746.4000244,-0.00045582,0.001319417,9.23E-05,0.000228219,0.000669383,-0.000478575,-0.000936166,0.000341156,0.000380276,-0.000933944,0.001526145,-0.000709886,-0.000623249,0.000114457,-0.001429553,6.02E-05,-0.000600295,0.00044627,-0.001874391,-0.001406486,-0.000455975,-0.000381754,0.000245624,-0.000962719,2.37E-05,0.001530042,0.002027377,0.001770918,0.000506132,0.00136091,0.000728394,6.85E-05,0.000191598,0.001128073,0.001329154,0.000970721,0.001437858,0.001114136
745.5999756,-0.001849492,0.000448628,-0.001957634,-0.00094066,-0.001087814,-0.001603468,-0.002505613,-0.001434816,-0.001644834,-0.002547562,0.000265257,-0.002262741,-0.002126495,-0.001390901,-0.003049559,-0.000895869,-0.001630753,-0.00187403,-0.003650687,-0.002356724,-0.002106969,-0.00201355,-0.001662834,-0.002577362,-0.001619045,-0.000213714,-0.000188202,-0.000637414,0.000409709,0.000602033,-0.001408705,-0.00141722,-0.001519176,-0.001677583,0.000325975,-0.000923612,-0.000475834,-0.001469284
744.7999878,-0.000403013,0.001896321,-0.000339646,-0.000171228,-0.000731439,-0.001444208,-0.001118799,-0.000433115,-0.00048235,-0.00086027,0.001259053,-0.001952635,-0.000883056,-0.000937354,-0.001058739,-3.98E-05,-0.001213959,-0.000720016,-0.00239771,-0.001755657,-0.000800226,-0.001160108,-0.000247503,-0.001838305,-0.00080529,0.000591249,0.000956037,0.000550089,0.000513363,0.000176682,-0.000487987,-0.00021449,-0.001434507,0.000457957,0.000752924,0.000198125,0.000644806,-0.000478678
744,-0.000890857,0.00181087,-0.000816659,-0.000551177,-0.000491193,-0.000312538,-0.001190364,-0.000119732,-0.001164858,-0.001048719,0.001100511,-0.001248857,-0.000472524,-0.000188254,-0.002250638,0.000726709,-0.000799192,-0.000219716,-0.001755966,-0.002163484,-0.000910025,-0.000892821,-0.00049833,-0.002171572,-0.000733248,0.000673998,9.98E-05,-0.000156427,0.000398879,0.000693469,-0.000415116,3.40E-05,-0.000186494,5.46E-05,0.001155818,-9.26E-05,0.000895282,-0.000435339
743.2000122,-0.000284238,0.001592236,-0.000229134,-0.000875306,-0.00090429,-0.001018092,-0.000486487,0.000837364,-0.000801776,-0.001087866,0.00177097,-0.001710124,-0.001114048,-0.000613426,-0.001527534,0.000193722,-0.001063955,0.000455288,-0.001488994,-0.001728173,-0.00090057,-0.000437666,-4.95E-05,-0.00217322,-0.001000892,0.000743252,0.00048115,0.000806034,0.000662254,0.001238311,-0.000334111,-0.001333976,-0.000480126,4.20E-05,-9.83E-05,-0.00034006,0.000976428,0.000325405
742.4000244,0.000484156,0.002062046,-4.06E-05,-0.000778625,-0.000978835,-0.000465336,-0.000900157,-0.000430943,-0.000918343,-0.001112705,0.002622931,-0.000674065,-0.000306434,-0.00031228,-0.00161332,-0.000345285,-0.000277357,0.000432718,-0.001134187,-0.001328711,-0.000526719,-0.000325679,-0.000219975,-0.001404422,0.000244406,0.001538017,0.001558228,0.000304552,0.00034214,0.001075806,0.000333203,-0.000686781,-0.000475472,-0.000275753,0.000324602,0.000232389,0.000829739,0.000551618
741.5999756,-0.000420961,0.000866802,-0.001631888,-0.001556114,-0.001073561,-0.001332892,-0.001681348,-0.000689055,-0.001469491,-0.00139761,0.001548538,-0.000966438,-0.001392966,-0.001035704,-0.002297299,-0.001120451,-0.001550903,-0.000766066,-0.001665309,-0.002131441,-0.002045396,-0.000858978,-0.00077878,-0.002116552,-0.001595782,0.00108847,0.000703788,0.00046726,-4.73E-05,0.001130123,-0.000818157,-0.000287394,-0.001101861,-0.000513688,0.00050678,-0.000759399,-0.000143695,-0.001175753
740.7999878,0.000504759,0.003072193,0.001102536,-0.00022577,0.00068945,0.000590239,0.000559445,0.001296724,-0.000129773,-0.000155236,0.002914734,0.000567999,8.06E-05,0.000247437,-0.000620923,0.000783524,0.000577537,0.000892273,-0.000321592,-0.001489716,-0.000150113,0.000248214,0.000849606,-0.000726167,-0.000703218,0.002633166,0.002005193,0.002572307,0.001413419,0.001570257,0.001224838,0.000492941,0.00086662,0.000810858,0.001620686,0.000662928,0.001735883,-0.000188668
740,-0.00041884,0.001666704,-0.000394168,-0.000106171,0.000622382,-0.000266906,1.19E-05,0.000962081,1.36E-05,-0.00086368,0.002281072,-0.001057344,-0.000444493,-0.000310624,-0.001548995,0.000290745,-0.000373736,0.000516136,-0.001598619,-0.001254175,-0.000441856,-0.001081153,-0.000416099,-0.001782211,-0.000761673,0.001710778,0.00181035,0.001806165,0.001098306,0.001858337,-4.73E-05,0.00075378,0.000420747,-0.000263801,0.000440336,0.000131055,0.001028605,-2.98E-05
739.2000122,-0.000393237,0.002232569,0.000615901,-0.000699445,-0.000422409,-0.000462905,-0.000539336,0.001079257,-8.27E-05,-0.000923302,0.00200782,-0.00121148,-0.000449614,-0.001422793,-0.001022275,0.000624145,-0.000616011,0.001077052,-0.001039629,-0.001471761,2.61E-05,1.20E-05,-0.000202847,-0.002162711,-0.000738985,0.00241404,0.001179412,0.000370353,0.00085181,0.002025634,2.93E-05,-0.00014147,0.000423183,0.000319939,0.000964183,-9.21E-05,0.000671172,0.00032354
738.4000244,8.37E-05,0.001780925,0.000455288,-0.000468335,0.000400796,-0.000290033,-0.000325058,0.00025917,-0.001028938,-0.000337215,0.002349152,-0.000955125,-0.000267889,0.000554832,0.000158218,0.001031226,0.00015524,0.001274189,-0.000624748,-0.000669878,0.000182405,0.000380302,0.000630418,-0.001012513,-0.000102859,0.001908488,0.00212775,0.001534562,0.000928045,0.002185451,0.000807435,0.000745301,0.000530287,0.000145892,0.001429755,0.000278078,0.00069728,0.000281083
737.5999756,0.0002471,0.00231053,0.000605999,-0.000491503,0.000570643,-9.91E-05,-0.000427374,0.000275851,-0.000134897,-0.000723479,0.00103722,-0.0010074,-0.000182716,-0.00052977,-0.000406892,0.000614242,-0.000685127,0.000975676,-0.001575149,-0.000269596,0.000244018,-0.000709731,0.001016514,-0.000829681,3.21E-06,0.00115914,0.002059965,0.001235403,0.001143801,0.001872272,-0.000301777,0.000534667,-0.000115798,-0.000155599,0.001367922,0.000421732,0.000377193,-0.000131843
