station_id	Station Code	Station name	latitude	longitude	altitude	NVE Vatn nr	NVE Vassdrag nr	Kommune	Fylke Nr	Fylke	Region	Region_2	Region_3	Region 4	lake_area_km2	basin_area_km2	lake_catchm_%	min_elev	mean_elev	max_elev	developed	agriculture	forest	natural_not_forest	peat	glacier	freshwater	sea	nodata	sum	comment_land cover	Avrenning	Avrenning 1961-1990	ERA5 mean annual precipitation 1981 - 2010	ERA5 mean annual runoff 1981 - 2010	ERA5 mean annual temperature 1981 - 2010	ERA5 mean annual temperature 1995	ERA5 mean annual temperature 2019	ERA5 total annual precipitation 1995	ERA5 total annual precipitation 2019	ERA5 total annual runoff 1995	ERA5 total annual runoff 2019	NILU mean total N deposition 1992 - 1996	NILU mean total N deposition 2012 - 2016	NILU mean total S deposition 1992 - 1996	NILU mean total S deposition 2012 - 2016	station_id 2	station_code	station_name	year	resa_id	Uke_19	sample_date_19	Dyp	Uke_95	sample_date_95	rr_2w_19	rr_1m_19	rr_2m_19	rr_6m_19	tg_2w_19	tg_1m_19	tg_2m_19	tg_6m_19	rr_2w_95	rr_1m_95	rr_2m_95	rr_6m_95	tg_2w_95	tg_1m_95	tg_2m_95	tg_6m_95	LakeTemp_19	PredT_Mod1_19	PredT_Mod2_19	PredT_Mod3_19	PredT_Mod1_95	PredT_Mod2_95	PredT_Mod3_95	2019_ALK	2019_Al/Il	2019_IlAl_DOM	2019_Al/R	2019_Al	2019_As	2019_Ca	2019_Ca_e	2019_Ca_TOC	2019_Ca_SO4	2019_Ca_SO4_e	2019_Ca_SiO2	2019_Cd	2019_Cl	2019_Cl_e	2019_Co	2019_Cr	2019_Cu	2019_DOC C	2019_FARGE	2019_F	2019_Fe	2019_Fe_DOM	2019_Fe_TotP	2019_Hg	2019_KOND	2019_K	2019_Mg	2019_Mg_e	2019_Mg_SO4_e	2019_Mn	2019_NH4-N	2019_NO3-N	2019_NO3_totP	2019_Na	2019_Ni	2019_PO4-P	2019_Pb	2019_SO4	2019_SO4_e	2019_SAA	2019_SAA_Alk	2019_SiO2	2019_TOC	2019_CNDOM	2019_CNDOMcorr	2019_Pb_TOC	2019_TOTN	2019_TON	2019_TONcorr	2019_TOTP	2019_Temp_oC	2019_Zn	2019_pH	2019_H	2019_LAL	2019_ALKE	2019_ANC	2019_ANCorg	comment_station	2019_CaMg_e	2019_CaMg_SO4_e	2019_CaMg_SO4Cl_e	2019_CaMg_SAA_Alk	station_id 3	1995_ALK	1995_Al/Il	1995_IlAl_DOM	1995_Al/R	1995_As	1995_Ca	1995_Ca_e	1995_Ca_TOC	1995_Ca_SO4	1995_Ca_SO4_e	1995_Ca_SiO2	1995_Cd	1995_Cl	1995_Cl_e	1995_Co	1995_Cr	1995_Cu	1995_F	1995_Fe	1995_FeDOM	1995_KOND	1995_K	1995_Mg	1995_Mg_e	1995_Mg_SO4_e	1995_Mn	1995_NH4-N	1995_NO3-N	1995_NO3_totP	1995_Na	1995_Ni	1995_Pb	1995_SO4	1995_SO4_e	1995_SAA	1995_SAA_Alk	1995_SiO2	1995_TOC	1995_Pb_TOC	1995_CNDOM	1995_CNDOMcorr	1995_TOTN	1995_TON	1995_TONcorr	1995_TOTP	1995_Zn	1995_pH	1995_H	1995_LAL	1995_ALKE	1995_ANC	1995_ANCorg	1995_CaMg_e	1995_CaMg_SO4_e	1995_CaMg_SO4Cl_e	1995_CaMg_SAA_Alk	deltaSO4%	del_SO4	del_Ndep	deltaSdep	del_T1m	del_T2m	del_T6m	del_R1m	del_R2m	del_R6m	del_NO3	del_SiO2	del%_SiO2	del_TOC	del%_TOC	del_TON	del_ANC	del_ANCorg	del_LAL	del_IlAl	del_Fe	del_Mg	del_K	del_Na	del_Ca	del_Cl	del_pH	del_H	del_Alke	del_totP	del_TotN	del_NO3_totP	del_CNDOM
3401	1114-3-4	Hofreistëvatnet	58.68	6.17	166	1526	027.C3	Bjerkreim kommune	11	Rogaland	5	South (4+5)	South (4+5)	1-South	2.775085804	256.9546	1.079990708	166.5485382	545.530219	1017.244873	0.037826151	5.066081903	19.41334424	59.83572422	0.894492512	0	14.75253105	0	0	100.0000001		70.098	1564.993	2063.01123	1408.292358	5.386277199	5.468835354	6.294091702	1975.475464	1986.942261	1298.307129	1257.058472	116.9164882	108.7080657	65.56456644	26.57517155	3401	1114-3-4	Hofreistëvatnet	2019	3401	44	10.30.2019	64	44	10.31.1995	80.15605869	223.8077874	554.2307503	1137.644175	3.520682083	3.944212804	6.44656841	9.47148241	299.5842904	467.3125017	656.4251885	1049.830593	5.210362204	6.204805691	7.259525513	9.205442059	8.5	8.814336544	8.577617287	8.20860452	9.406548871	9.447177049	8.815384395	0.062	21	14	25	64	0.078	0.97	48.40319361	0.646666667	0.96039604	0.768364756	0.746153846	0.015	4.54	128.056864	0.03	0.05	0.18	1.3	13	10	13	8.666666667	6.5	0.71	2.57	0.19	0.42	34.56078996	0.548626877	2.6	19	250	125	2.88	0.11	2	0.15	1.01	62.99507266	208.9090795	242.8708777	1.3	1.5	29.41176471	21.42857143	0.1	320	51	70	2		2	6.17	0.676082975	4	33.9617982	47.50362007	41.044		82.96398357	1.316991632	0.434248325	0.341597084	1995	0.036	19	19	50	0.103	0.73	36.42714571	0.73	0.317391304	0.253928881	0.608333333	0.03	5.2	146.6730601	0.113			40	15.6	15.6	2.81	0.2	0.45	37.02941782	0.258127242	7.5	21	310	155	2.92	0.2	0.48	2.3	143.4541259	312.2700431	318.0251041	1.2	1	0.48	71.42857143	28.57142857	345	14	35	2	4.1	5.56	2.754228703	31	5.755061032	-9.624551535	-14.528	73.45656352	0.512056123	0.253187454	0.230977249	-56.08695652	-1.29	-8.208422555	-38.98939488	-2.260592886	-0.812957102	0.266040351	-243.5047143	-102.1944382	87.81358274	-60	0.1	8.333333333	0.5	50	35	57.1281716	55.572	-27	2	-2.6	-0.03	-0.01	-0.04	0.24	-0.66	0.61	-2.078145728	28.20673717	0	-25	-30	-7.142857143
3402	1114-3-10	Indra Vinjavatnet	58.74989238	6.22397809	192	20070	027.D	Bjerkreim kommune	11	Rogaland	5	South (4+5)	South (4+5)	1-South	1.072361936	16.1324	6.647256058	189.6416931	490.5662146	907.5871582	0	4.047380007	23.78138601	58.41193437	2.501539333	0	11.25776013	0	0	99.99999985		70.093	1700.403	2063.01123	1408.292358	5.386277199	5.468835354	6.294091702	1975.475464	1986.942261	1298.307129	1257.058472	116.9164882	108.7080657	65.56456644	26.57517155	3402	1114-3-10	Indra Vinjavatnet	2019	3402	44	10.30.2019	13.3	44	10.31.1995	81.92808241	222.697694	557.943136	1129.557926	3.503279317	3.928058555	6.428252742	9.472940426	291.3410583	440.1062484	612.5646716	1012.574723	5.183078058	6.155499542	7.231894555	9.150553872	7.3	7.286700536	7.682852856	7.703575031	8.463024222	9.616908818	8.81958535	0.07	15	11.53846154	21	49	0.075	0.94	46.90618762	0.723076923	0.803418803	0.642775133	0.412280702	0.016	5.51	155.417031	0.02	0.05	0.094	1.1	11	11	12	9.230769231	12	0.65	2.95	0.17	0.48	39.49804567	0.541258262	1.8	17	190	190	3.45	0.09	1	0.13	1.17	72.97449011	241.9629497	284.3660653	2.28	1.3	30.23255814	21.66666667	0.1	250	43	60	1		2.2	6.31	0.489778819	6	42.40311559	48.67090019	43.039		86.40423329	1.184033395	0.378316292	0.303848609	1995	0.045	23	19.16666667	31		0.89	44.41117764	0.741666667	0.370833333	0.296685171	0.445	0.12	5.4	152.3143317	0.034	3	1.5	40	15.6	13	2.83	0.18	0.47	38.67516972	0.258366248	4.4	10	230	230	3.11	1.2	0.5	2.4	149.6912618	318.4341649	334.1989131	2	1.2	0.416666667	120	60	250	10	20	1	11.5	5.98	1.047128548	8	15.76474827	4.959120198	0.165	83.08634736	0.55505142	0.27511526	0.248613458	-51.25	-1.23	-8.208422555	-38.98939488	-2.227440987	-0.803641813	0.322386554	-217.4085544	-54.62153554	116.9832031	-40	0.28	14	0.1	8.333333333	40	43.71177999	42.874	-2	-8	-3.6	0.01	-0.01	0.34	0.05	0.11	0.33	-0.557349729	26.63836731	0	0	-40	-38.33333333
3403	1119-1-25	LauvÜsvatnet	58.51525305	5.84261134		21042	027.6B	HÜ kommune	11	Rogaland	5	South (4+5)	South (4+5)	1-South	0.068724011	0.8491	8.093747655	35.36715698	72.64962166	147.9875183	0	0	17.33306121	71.4538617	0	0	11.21307749	0	0	100.0000004		36.213	1341.141	1674.200806	645.7848511	7.95609045	7.963311672	8.683282852	1570.662476	1771.314819	593.6448975	643.4577026	108.993576	89.86438258	60.76107299	21.7716781	3403	1119-1-25	LauvÜsvatnet	2019	3403	44	10.30.2019	12	44	11.01.1995	70.43688256	208.889019	483.4002055	1035.562468	7.968110188	8.505781166	10.5602764	12.23039168	110.8806274	202.6705022	366.5477372	643.9913469	9.154009336	10.42146655	11.33047741	12.53901094	9	8.995459764	8.885932698	8.415645614	10.20956816	9.967168295	9.389302665	0.063	22	11	25	62	0.15	0.63	31.43712575	0.315	0.342391304	0.273930129	0.818181818	0.029	10.9	307.4492991	0.032	0.05	0.16	1.7	9	5	69	34.5	34.5	1.23	4.71	0.31	0.71	58.42419255	0.509084282	4.1	32	126	63	6.5	0.068	1	0.18	1.84	114.7633007	431.2125998	466.2325062	0.77	2	17.85714286	13.88888889	0.09	270	112	144	2		2.7	6.02	0.954992586	3	35.01990641	28.01511247	18.949		89.8613183	0.783014411	0.212834289	0.192739282	1995	0.033	17	12.14285714	76	0.24	1.19	59.38123752	0.85	0.233333333	0.18667831	1.307692308	0.05	17.6	496.4318957	0.175	0.1	0.7	40	57.9	41.35714286	7.76	0.72	1.25	102.8594939	0.323362013	20.8	12	180	60	8.75	0.2	0.52	5.1	318.0939313	827.3829699	829.5473274	0.91	1.4	0.371428571	15.05376344	13.33333333	285	93	105	3	9.6	5.38	4.168693835	59	2.164357508	-53.41481794	-59.003	162.2407315	0.510040323	0.199184269	0.195577427	-63.92156863	-3.26	-19.12919343	-38.98939488	-1.915685381	-0.770201008	-0.308619262	6.218516779	116.8524683	391.5711213	-54	-0.14	-15.38461538	0.6	42.85714286	39	81.4299304	77.952	-56	5	11.1	-0.54	-0.41	-2.25	-0.56	-6.7	0.64	-3.213701249	32.8555489	-1	-15	3	0.555555556
3404	1120-3-1	Horpestadvatnet	58.737	5.568	4	20096	028.4C	Klepp kommune	11	Rogaland	5	South (4+5)	South (4+5)	1-South	1.263579346	78.9936	1.599597115	2.189158916	71.3262239	270.1397095	9.67994315	61.66827508	9.439528675	7.13599051	2.304883127	0	9.771379595	0	0	100.0000001		30	744.15	1691.213745		8.425492287	8.293481827	9.195001602	1574.971558	1811.893799			99.14346895	79.08636688	55.39613225	18.71490954	3404	1120-3-1	Horpestadvatnet	2019	3404	44	10.30.2019	13.7	44	11.01.1995	62.13282231	167.5216113	427.993069	914.3755456	7.815080502	8.294019853	10.34617284	12.11907718	136.0120665	217.8049918	391.3231858	632.8658687	8.63735389	9.922414934	10.82218597	12.09131503	8.4	8.946218214	9.256397392	8.715722481	10.00899573	10.04056352	9.948680872	0.67	15	2.307692308	25	50	0.25	15.4	768.4630739	2.369230769	1.509803922	1.207918477	3.693045564	0.008	17.6	496.4318957	0.28	0.23	1.8	6.4	38	67	310	47.69230769	6.888888889	1.72	16.8	3.43	3.27	269.0804361	0.422957513	65	4	1600	35.55555556	11	1.4	23	0.11	10.2	636.1878625	1246.905473	1901.627682	4.17	6.5	21.95945946	21.66666667	0.016923077	1900	296	300	45		3.1	7.38	0.041686938	10	654.7222099	780.9210442	758.477		1037.54351	1.63087599	0.91605634	0.545608123	1995	0.534	11	2.037037037	17	0.282	13.1	653.6926148	2.425925926	0.909722222	0.727823173	7.705882353		17.7	499.2525315	0.442	0.2	1.4	100	421.9	78.12962963	15.8	3.44	3.32	273.1948159	0.304175867	62.5	49	1375	32.73809524	8.93	1.9	0.18	14.4	898.1475706	1495.614388	2012.494014	1.7	5.4	0.033333333	12.3853211	11.13402062	1860	436	485	42	3.8	7.23	0.058884366	6	516.8796256	509.4864531	487.582	926.8874307	1.03199904	0.663294234	0.460566553	-29.16666667	-4.2	-20.05710207	-36.68122271	-1.628395081	-0.476013136	0.02776215	-50.28338048	36.66988315	281.5096769	225	2.47	145.2941176	1.1	20.37037037	-185	271.4345911	270.895	4	4	-111.9	-0.05	-0.01	2.07	2.3	-0.1	0.15	-0.017197427	137.8425842	3	40	2.817460317	10.53264605
3405	1121-2-17	Snorestadtj?rnane	58.69415092	5.84164106		20353	028.3BZ	Time kommune	11	Rogaland	5	South (4+5)	South (4+5)	1-South	0.083716424	3.2835	2.549609368	199.5247803	274.3083295	415.0587463	0	1.153905156	2.300382013	75.59505315	6.465259893	0	14.4854001	0	0	100.0000003		54.276	1862.333	1817.268433	645.0101929	7.855789185	7.820886135	8.630365372	1684.123047	1883.139404	590.9627686	635.4293823	103.1406138	89.57887223	57.51715533	21.64691204	3405	1121-2-17	Snorestadtj?rnane	2019	3405	44	10.30.2019	6.2	44	11.01.1995	75.8792627	211.714834	501.2205867	1053.096765	5.729357019	6.173249811	8.532374027	11.13054336	201.2006771	322.4321162	534.2718656	855.6735048	6.485708822	7.922718556	8.872983486	10.7915584	7.3	7.619526713	7.073666164	7.55571371	8.165776296	8.024225381	8.344061542	0.043	39	11.81818182	49	110	0.17	0.55	27.44510978	0.166666667	0.5	0.40002495	0.6875	0.027	6.25	176.2897357	0.087	0.13	0.31	3.1	25	9	130	39.39393939	43.33333333	1.79	3.06	0.27	0.49	40.32092162	0.58769576	7.3	28	77	25.66666667	3.92	0.22	1	0.28	1.1	68.60849498	250.3982307	263.9793777	0.8	3.3	21.29032258	18.03278689	0.084848485	260	155	183	3		3.9	5.48	3.311311215	10	13.58114704	42.46751717	29.258		67.7660314	0.98772071	0.276710988	0.256709566	1995	0.024	30	12.5	103		0.62	30.93812375	0.258333333	0.19375	0.155009668	0.729411765	0.04	8.6	242.5746763	0.205	0.8	2.3	40	36.2	15.08333333	4.35	0.3	0.63	51.84118494	0.259740537	14.5	24	137	45.66666667	4.47	0.7	0.87	3.2	199.588349	451.9487396	451.9487396	0.85	2.4	0.3625	19.35483871	16.21621622	285	124	148	3	7.1	4.94	11.48153621	73	0	-32.41225558	-42.274	82.77930869	0.414750205	0.187214452	0.183160835	-65.625	-2.1	-13.56174161	-35.87024329	-1.749468745	-0.340609458	0.338984956	-110.7172822	-33.05127885	197.42326	-60	-0.05	-5.882352941	0.9	37.5	35	74.87977275	71.532	-63	9	93.8	-0.14	-0.03	-0.55	-0.07	-2.35	0.54	-8.170225	13.58114704	0	-25	-20	1.816570669
3406	1122-1-2	HOH 850	58.844	6.559	851	19772	030.2B	Gjesdal kommune	11	Rogaland	5	South (4+5)	South (4+5)	1-South	0.039402298	0.4351	9.055917615	848.3483887	900.4790278	1001.186462	0	0	0	89.50988063	0	0	10.49011981	0	0	100.0000004		94.964	2892.621	2171.996094	1469.227173	4.175532818	4.298058987	5.166345119	2105.248779	2051.387695	1309.601685	1254.338013	95.00356888	80.29978587	53.58702433	18.83967561	3406	1122-1-2	HOH 850	2019	3406	42	10.18.2019	8	44	11.01.1995	138.5374631	176.8486261	594.6850313	1146.527338	2.272724526	4.189733145	6.335714372	7.815640491	254.9582821	472.3517032	674.1573511	1032.118076	2.74783514	4.475005352	5.207678006	7.559921764	5	5.643581134	5.935110346	5.427389311	5.899603881	5.60730351	5.598774668	0.042	16	13.33333333	26	56	0.06	0.29	14.47105788	0.241666667	0.805555556	0.644484642	0.644444444	0.0097	2.18	61.48985981	0.023	0.065	0.05	1.1	8	6	17	14.16666667	8.5	1.11	1.15	0.03	0.19	15.63464308	0.696306201	1.2	10	14	7	1.37	0.05	2	0.2	0.36	22.45368927	84.94354908	97.42683648	0.45	1.2	15.78947368	13.95348837	0.166666667	100	76	86	2		1.5	5.53	2.951209227	10	12.4832874	21.18498604	16.395		30.10570096	1.340790843	0.358642222	0.309008298	1995	0.019	11	11	61		0.21	10.47904192	0.21	0.175	0.140008733	0.677419355	0.03	2.4	67.69525851	0.049			40			1.77	0.05	0.18	14.81176713	0.197897552	1.6	0	128	128	1.27	0.2	2.13	1.2	74.84563089	151.6837465	151.6837465	0.31	1	2.13	14.92537313	14.92537313	195	67	67	1	6.5	4.87	13.48962883	50	0	-20.01375896	-23.415	25.29080904	0.337906284	0.17742845	0.16673381	-70	-0.84	-14.70378301	-34.74734872	-0.285272207	1.128036367	0.255718727	-295.5030772	-79.47231982	114.4092614	-114	0.14	45.16129032	0.2	20	19	41.198745	39.81	-40	5		0.01	-0.02	0.1	0.08	-0.22	0.66	-10.5384196	12.4832874	1	-95	-121	-0.971884762
3407	1122-1-3	HOH 770	58.813	6.333	771	19882	030.2A	Gjesdal kommune	11	Rogaland	5	South (4+5)	South (4+5)	1-South	0.05084442	1.5454	3.290049199	769.5739746	833.257215	883.9727173	0	0	0	87.00039285	0	0	12.99960699	0	0	99.99999984		89.992	3279.15	2063.01123	1408.292358	5.386277199	5.468835354	6.294091702	1975.475464	1986.942261	1298.307129	1257.058472	103.5688794	89.43611706	57.95383656	21.33499688	3407	1122-1-3	HOH 770	2019	3407	42	10.18.2019	3	44	10.31.1995	138.5298305	174.7254068	620.7263284	1164.806499	2.855913916	4.742756028	6.852458973	8.272936385	294.7544679	441.1997726	617.0257129	995.7975438	3.740831821	4.846488333	5.823587784	7.915117447	6.2	6.132011405	5.735903263	5.826605711	5.656948999	5.562043894	6.418512015	0.038	22	12.94117647	30	65	0.12	0.24	11.9760479	0.141176471	0.436363636	0.349112684	0.685714286	0.0088	3.38	95.33748907	0.025	0.05	0.05	1.6	16	9	51	30	17	2.15	1.77	0.042	0.26	21.39477474	0.623677133	1.8	11	35	11.66666667	2.07	0.05	1	0.44	0.55	34.30424749	132.1417366	140.1760017	0.35	1.7	18.08510638	16.19047619	0.258823529	140	94	105	3		1.5	5.26	5.495408739	8	8.034265095	15.96994292	9.41		33.37082264	0.972789817	0.257408019	0.238063736	1995	0.015	21	14	70	0.102	0.22	10.97804391	0.146666667	0.1375	0.110006861	0.55	0.03	3.6	101.5428878	0.051			40	38.9	25.93333333	2.44	0.08	0.27	22.21765069	0.222634746	2	0	150	75	1.97	0.1	1.12	1.6	99.79417452	212.051348	212.051348	0.4	1.5	0.746666667	27.27272727	27.27272727	205	55	55	2	3.4	4.75	17.7827941	49	0	-24.64404115	-29.744	33.1956946	0.332641607	0.164876224	0.156545549	-65.625	-1.05	-14.13276231	-36.61883968	-0.103732305	1.02887119	0.357818938	-266.4743658	3.700615435	169.0089551	-115	-0.05	-12.5	0.2	13.33333333	50	40.61398407	39.154	-41	1	12.1	-0.01	-0.038	0.1	0.02	-0.22	0.51	-12.28738536	8.034265095	1	-65	-63.33333333	-11.08225108
3408	1122-1-4	Kalvedalsvatnet	58.807	6.337	700	19912	030.2A	Gjesdal kommune	11	Rogaland	5	South (4+5)	South (4+5)	1-South	0.091388998	2.6921	3.394710363	697.8674316	803.7854463	883.9727173	0	0	0	84.3088376	0	0	15.69116278	0	0	100.0000004		82.24	2842.188	2063.01123	1408.292358	5.386277199	5.468835354	6.294091702	1975.475464	1986.942261	1298.307129	1257.058472	103.5688794	89.43611706	57.95383656	21.33499688	3408	1122-1-4	Kalvedalsvatnet	2019	3408	42	10.18.2019	6	44	10.31.1995	138.4856697	174.9436504	619.9189118	1161.765526	2.892987257	4.77817876	6.887200573	8.306275384	295.1125073	442.0728434	617.2932141	997.2146053	3.77311085	4.8747628	5.853892905	7.939859814	6.6	6.575257755	6.406400084	6.3213612	6.258171224	6.216885046	6.611035356	0.042	21	11.66666667	30	67	0.12	0.23	11.47704591	0.127777778	0.403508772	0.322827153	0.58974359	0.0098	2.88	81.23431021	0.026	0.05	0.05	1.6	16	8	43	23.88888889	21.5	2.02	1.62	0.045	0.23	18.92614688	0.532355988	1.8	10	71	35.5	1.91	0.05	1	0.43	0.57	35.55167467	121.8574135	134.3407009	0.39	1.8	22.78481013	20.2247191	0.238888889	160	79	89	2		1.2	5.41	3.89045145	9	12.4832874	17.16699473	10.336		30.40319279	0.85518314	0.260332546	0.226314085	1995	0.018	15	11.53846154	59		0.19	9.481037924	0.146153846	0.135714286	0.108578201	0.527777778	0.03	3.1	87.43970891	0.057		0.3	40	24.2	18.61538462	2.15	0.07	0.23	18.92614688	0.216744938	2.3	0	170	85	1.71	0.2	0.95	1.4	87.3199027	186.9024688	186.9024688	0.36	1.3	0.730769231	26	26	220	50	50	2	4.4	4.81	15.48816619	44	0	-24.15600859	-28.578	28.40718481	0.325323139	0.162550057	0.15198935	-59.28571429	-0.83	-14.13276231	-36.61883968	-0.096584039	1.033307668	0.36641557	-267.1291931	2.625697752	164.5509207	-99	0.03	8.333333333	0.5	38.46153846	39	41.32300332	38.914	-35	6	18.8	0	-0.025	0.2	0.04	-0.22	0.6	-11.59771474	12.4832874	0	-60	-49.5	-5.775280899
3409	1122-1-12	Langatj?rn	58.91323187	6.53841297	910	19566	030.B0	Gjesdal kommune	11	Rogaland	5	South (4+5)	South (4+5)	1-South	0.048349925	0.949	5.094828799	910	978.9065332	1068.803955	0	0	0	94.93121536	0	0	5.068784501	0	0	99.99999987		99.937	3257.844	2208.888184	1500.276978	3.687757254	3.748223782	4.786309719	2124.728027	2035.924683	1378.55249	1148.869629	84.93932905	83.72591006	47.53587024	19.71303805	3409	1122-1-12	Langatj?rn	2019	3409	42	10.18.2019	9	44	11.01.1995	147.575092	180.4991935	636.3841599	1212.922253	1.953747267	3.889736428	6.035241398	7.530117053	240.8148656	422.2158488	628.3259304	969.6528407	2.483290741	4.224421383	4.948736089	7.319087603	4.6	5.516287493	5.914519008	5.489733108	5.897193499	5.679481241	5.525354552	0.05	11	13.75	26	52	0.035	0.19	9.481037924	0.2375	0.527777778	0.422248558	0.37254902	0.011	2.34	66.00287705	0.024	0.05	0.11	0.62	5	6	7.7	9.625	7.7	0.83	1.19	0.028	0.2	16.45751903	0.732953896	1.1	8	19	19	1.42	0.056	1	0.18	0.36	22.45368927	89.81370917	110.9847405	0.51	0.8	18.60465116	15.68627451	0.225	70	43	51	1		1.1	5.96	1.096478196	15	21.17103129	14.12833826	10.841		25.93855695	1.155202455	0.293234952	0.233712823	1995	0.022	11	20.37037037	103		0.17	8.483033932	0.314814815	0.154545455	0.123644075	0.34	0.04	2.8	78.9778016	0.035			40			1.84	0.06	0.19	15.63464308	0.22788203	1.6	0	120	120	1.37	0.3	1.09	1.1	68.60849498	156.1577251	156.1577251	0.5	0.54	2.018518519	13.5	13.5	160	40	40	1	3.6	4.89	12.88249552	92	0	-25.21203362	-27.048	24.11767701	0.351526105	0.163414067	0.154444341	-67.27272727	-0.74	-1.213418986	-27.82283219	-0.334684955	1.086505308	0.21102945	-241.7166553	8.058229516	243.2694121	-101	0.01	2	0.26	48.14814815	11	39.34037188	37.889	-77	0		0.01	-0.032	0.05	0.02	-0.46	1.07	-11.78601732	21.17103129	0	-90	-101	2.18627451
3410	1122-1-16	Kringlelitj?rna	58.716	5.927	220	20262	028.E	Gjesdal kommune	11	Rogaland	5	South (4+5)	South (4+5)	1-South	0.077859065	2.707	2.876212234	218.2645569	265.6288881	337.3987122	0	11.01401657	36.91234152	40.39114265	2.383001665	0	9.29949742	0	0	99.99999982		55	1814.598	1977.976929	1325.050049	7.02645874	7.048486233	7.862237453	1853.341675	1941.02771	1196.616943	1238.648682	103.1406138	89.57887223	57.51715533	21.64691204	3410	1122-1-16	Kringlelitj?rna	2019	3410	44	10.30.2019	9	44	11.01.1995	80.48038185	224.3331921	525.3961668	1094.597849	5.698698787	6.147973188	8.524642596	11.16187898	222.3196887	337.5638977	564.6593278	914.7487269	6.483784784	7.930152775	8.884053043	10.81294489	7.1	7.677299224	7.336054724	7.356739263	8.645758811	8.715114279	8.110036795	0.055	57	12.66666667	96	150	0.15	0.81	40.41916168	0.18	0.757009346	0.605645252	0.710526316	0.021	7.02	198.0086311	0.065	0.096	0.17	4.6	37	8	140	31.11111111	46.66666667	2.75	3.35	0.22	0.55	45.25817733	0.678153605	7.4	46	77	25.66666667	4.29	0.14	1	0.28	1.07	66.73735421	270.2459854	296.7709165	1.14	4.5	28.66242038	22.16748768	0.062222222	280	157	203	3		3.7	5.73	1.862087137	39	26.5249311	55.38166358	36.809		85.67733901	1.283798856	0.323620919	0.288698569	1995	0.041	75	22.72727273	94	0.124	1.03	51.39720559	0.312121212	0.343333333	0.274683799	0.936363636	0.03	8	225.6508617	0.065			40	45.8	13.87878788	3.93	0.3	0.64	52.66406089	0.281454296	6.7	0	108	36	4.42	0.2	0.38	3	187.1140772	420.4792246	431.8598231	1.1	3.3	0.115151515	18.6440678	18.6440678	285	177	177	3	4.2	5.53	2.951209227	19	11.3805985	8.140873217	-3.068	104.0612665	0.556138095	0.252107814	0.240960749	-64.33333333	-1.93	-13.56174161	-35.87024329	-1.782179587	-0.359410447	0.348934095	-113.2307056	-39.26316101	179.849122	-31	0.04	3.636363636	1.2	36.36363636	26	47.24079036	39.877	20	-18	94.2	-0.09	-0.08	-0.13	-0.22	-0.98	0.2	-1.08912209	15.14433261	0	-5	-10.33333333	3.523419888
3411	1122-1-31	Holmavatnet	58.798	6.191	682	19930	030.2A	Gjesdal kommune	11	Rogaland	5	South (4+5)	South (4+5)	1-South	0.080453923	0.714	11.26805646	681.3535156	712.2	781.2491455	0	0	0	87.58541483	0	0	12.41458482	0	0	99.99999965		93.744	2963.052	2063.01123	1408.292358	5.386277199	5.468835354	6.294091702	1975.475464	1986.942261	1298.307129	1257.058472	89.15060671	107.6374019	48.53399875	26.26325639	3411	1122-1-31	Holmavatnet	2019	3411	42	10.18.2019	9	44	10.31.1995	137.3672658	175.267748	604.466013	1107.015753	3.42161944	5.289866655	7.368998345	8.768322739	275.8788047	396.7181178	569.7021673	950.6768867	4.210643098	5.267008392	6.280436209	8.287876049	6.8	6.99480032	6.677522904	6.719792989	6.638776303	6.653481754	6.732867054	0.049	35	18.42105263	47	95	0.092	0.32	15.96806387	0.168421053	0.426666667	0.341354624	0.316831683	0.0056	3.94	111.1330494	0.021	0.05	0.05	1.6	16	7	26	13.68421053	26	1.42	1.96	0.071	0.28	23.04052664	0.492545018	2.3	9	21	21	2.62	0.05	1	0.3	0.75	46.7785193	159.4115687	179.5062483	1.01	1.9	23.75	21.34831461	0.157894737	110	80	89	1		1.3	5.78	1.659586907	12	20.09467965	27.16807514	20.073		39.00859051	0.833899642	0.247028073	0.217310488	1995	0.029	36	21.17647059	68		0.36	17.96407186	0.211764706	0.2	0.16000998	0.378947368		3.8	107.1841593	0.038			40	19.7	11.58823529	2.2	0.12	0.31	25.50915449	0.227215708	5.2	0	114	57	2.35	0.2	0.79	1.8	112.2684463	227.5954628	227.5954628	0.95	1.7	0.464705882	20.98765432	20.98765432	195	81	81	2	4.5	5.18	6.60693448	32	0	-4.05146278	-9.829	43.47322635	0.387225688	0.198098474	0.191010953	-58.33333333	-1.05	18.48679515	-22.27074236	0.022858263	1.088562136	0.48044669	-221.4503698	34.7638457	156.3388664	-93	0.06	6.315789474	0.2	11.76470588	8	31.21953792	29.902	-20	-1	6.3	-0.03	-0.049	0.27	-0.04	0.14	0.6	-4.947347573	20.09467965	-1	-85	-36	0.360660286
