wavelength (nm),DOMBlank1,DOMSTD17,DOM12005,DOM12055,DOM12100,DOM12209,DOM12305,DOM12329,DOM12344,DOMBlank2,DOM12439,DOM12440,DOM12445,DOM12505,DOM12509,DOM12541,DOM13042,DOM11951,DOM12452,DOMBlank4,DOM12472,DOM12481,DOM12482,DOM12484,DOMBlank5
492.7999878,-0.000616683,0.011192815,0.00157075,0.001491519,0.003837518,-0.00349685,-0.00210398,-0.003513695,0.00224381,-0.003100092,-0.003007864,-0.004913575,-0.005313232,-0.006331255,-0.004822499,-0.003858867,-0.003844704,-0.002907799,-0.002212317,-0.005880798,-0.006575687,-0.002344108,-0.005767395,-0.006378908,-0.006302784
492,0.000106819,0.011560082,0.002000668,0.00176637,0.004057416,-0.003280687,-0.001106199,-0.003225602,0.002504036,-0.002472153,-0.003064879,-0.004213968,-0.004821782,-0.005747266,-0.004573083,-0.003302421,-0.003440867,-0.002871234,-0.001492967,-0.005776795,-0.005776182,-0.001827272,-0.005211498,-0.006187552,-0.006083316
491.1999817,-0.000236223,0.011583822,0.001774713,0.001657843,0.004552554,-0.003086984,-0.001453186,-0.002552709,0.002770332,-0.002677142,-0.003418164,-0.004440429,-0.00454716,-0.005115112,-0.004283282,-0.003397874,-0.003684518,-0.003181919,-0.002003398,-0.005805863,-0.006545905,-0.002315168,-0.004840726,-0.006154273,-0.005715383
490.3999939,-0.000295052,0.011800576,0.0021784,0.001751867,0.004513501,-0.002362182,-0.000871896,-0.003362942,0.002797739,-0.002325519,-0.003016656,-0.00446477,-0.004364579,-0.005607611,-0.004118438,-0.003055625,-0.003518624,-0.003230689,-0.001642307,-0.005675221,-0.005886365,-0.001741735,-0.004909787,-0.005356497,-0.005878857
489.6000061,0.000363177,0.012017119,0.002256768,0.00228828,0.00478399,-0.002364911,-0.000912763,-0.002720927,0.00305165,-0.002105268,-0.002993467,-0.003754122,-0.004023656,-0.005207457,-0.004047661,-0.002878177,-0.002831013,-0.002766302,-0.00151897,-0.005021316,-0.005526341,-0.001618065,-0.004888287,-0.005552053,-0.005680279
488.7999878,0.000105136,0.011926514,0.001774011,0.001926767,0.004558597,-0.002290707,-0.001102687,-0.002898182,0.002615066,-0.002354355,-0.003207666,-0.004357968,-0.004429923,-0.005241013,-0.004321113,-0.002825715,-0.002986269,-0.002757968,-0.001544094,-0.005412488,-0.006050999,-0.001943048,-0.004931798,-0.005622585,-0.006211794
488,0.00014628,0.012211671,0.002218597,0.002232959,0.005253389,-0.002357085,-0.001315808,-0.003034393,0.003076886,-0.002563466,-0.002979688,-0.004058894,-0.004371704,-0.004614372,-0.003993289,-0.002397092,-0.002528827,-0.002567017,-0.001620644,-0.005759425,-0.005632806,-0.001644989,-0.004929239,-0.005393774,-0.005445722
487.1999817,9.17E-05,0.012436437,0.002382232,0.002034035,0.005047891,-0.002042974,-0.000834073,-0.002386331,0.003324595,-0.002272784,-0.00276728,-0.004441249,-0.003859431,-0.004733299,-0.00373082,-0.002476271,-0.002629493,-0.00217899,-0.001150659,-0.005627491,-0.005773628,-0.001430533,-0.004774573,-0.005454976,-0.005417294
486.3999939,4.20E-05,0.012718438,0.002097185,0.001985689,0.005132619,-0.002217983,-0.001066692,-0.002735075,0.003181804,-0.002242861,-0.003057733,-0.003809962,-0.004310861,-0.004889566,-0.004128284,-0.002902142,-0.002369082,-0.002242964,-0.001002854,-0.005685083,-0.00560388,-0.00135973,-0.004884908,-0.005248379,-0.005557624
485.6000061,0.000354886,0.012753012,0.00252562,0.002450926,0.005286456,-0.001796287,-0.000476093,-0.00255801,0.00358333,-0.001593461,-0.003174055,-0.003524428,-0.003500804,-0.005141002,-0.003652638,-0.002605821,-0.00217935,-0.002010098,-0.00115071,-0.005641033,-0.005418777,-0.001088641,-0.004341975,-0.005152206,-0.005242957
484.7999878,4.51E-05,0.01250365,0.002339808,0.001953055,0.004905553,-0.001984897,-0.000656696,-0.002952641,0.003656391,-0.001885422,-0.003091147,-0.003607458,-0.003281201,-0.005435343,-0.003592876,-0.002533614,-0.002326909,-0.001762721,-0.001134445,-0.005792121,-0.00548565,-0.001421967,-0.004588195,-0.005275283,-0.005112605
484,-0.000191824,0.012885359,0.002377964,0.001833641,0.00530375,-0.002703486,-0.001421038,-0.003007452,0.003504436,-0.001762721,-0.00314625,-0.004123976,-0.003802726,-0.005192008,-0.004007344,-0.002574583,-0.002736155,-0.002591309,-0.001027802,-0.005432276,-0.005455231,-0.001225007,-0.004604024,-0.005640011,-0.005170726
483.1999817,-0.000188926,0.012890212,0.001792128,0.001891901,0.005252603,-0.002397812,-0.001550645,-0.002740889,0.003568192,-0.001677171,-0.003278786,-0.003949478,-0.003677485,-0.005259939,-0.004012781,-0.002622803,-0.002561098,-0.002351781,-0.001154325,-0.005756206,-0.005182237,-0.001640656,-0.0046428,-0.005524961,-0.005347548
482.3999939,-0.000213765,0.013437446,0.002734435,0.001577921,0.004841783,-0.002325673,-0.001059462,-0.002555694,0.003745287,-0.001471245,-0.002996398,-0.003245591,-0.003615262,-0.005180907,-0.003784301,-0.002489913,-0.002410066,-0.00191403,-0.000810768,-0.005633317,-0.005093008,-0.000953007,-0.00464111,-0.005343763,-0.005112145
481.6000061,-0.000510172,0.012793293,0.002333042,0.001264167,0.005523055,-0.002494082,-0.001509064,-0.002511892,0.003827333,-0.001692539,-0.003001283,-0.00359149,-0.003932137,-0.005151848,-0.003658799,-0.002597227,-0.002292355,-0.001718478,-0.00062723,-0.005544079,-0.005027354,-0.001843512,-0.004598492,-0.005360281,-0.004866888
480.7999878,0.00046498,0.013999298,0.003368029,0.002226871,0.006157609,-0.001461854,-0.000358062,-0.00184743,0.004509787,-0.000864869,-0.00231455,-0.003328367,-0.002877817,-0.004472763,-0.002987606,-0.001633796,-0.001781025,-0.001539296,0.00031354,-0.004756753,-0.004520825,-0.000643256,-0.003605815,-0.00496384,-0.004507658
480,0.000576915,0.013797049,0.003182665,0.002769837,0.005909774,-0.001697954,-0.000415788,-0.002067708,0.004420316,-0.000526977,-0.002429012,-0.003292042,-0.002842174,-0.004346025,-0.002708579,-0.001693313,-0.001668713,-0.001783088,-5.82E-05,-0.004613091,-0.004381851,-0.000373426,-0.00353932,-0.004721675,-0.004585531
479.1999817,0.000652635,0.014516534,0.003149132,0.002632827,0.006205949,-0.001582628,-0.000570359,-0.002186665,0.004462159,-0.000950269,-0.002374385,-0.003354671,-0.002876994,-0.00368688,-0.003034136,-0.001397507,-0.001514068,-0.000943553,0.000317245,-0.004818659,-0.003993904,-5.07E-05,-0.003553493,-0.004618316,-0.004548133
478.3999939,0.000501986,0.014305617,0.002646969,0.002164091,0.006030367,-0.001605789,-0.000816969,-0.00186006,0.004565111,-0.000654835,-0.003108213,-0.00323665,-0.002942871,-0.004320549,-0.002530937,-0.001580565,-0.001755863,-0.001491367,-0.000609601,-0.005047671,-0.003967331,-0.000713297,-0.003871182,-0.004604741,-0.004982266
477.6000061,0.000294061,0.014186851,0.003255945,0.002324271,0.006179087,-0.001676139,-0.000972533,-0.001975982,0.00461984,-0.001140487,-0.002691497,-0.003020614,-0.002820726,-0.004308145,-0.002746856,-0.001464022,-0.001231047,-0.001008743,-0.000193584,-0.004862229,-0.003740623,-0.000348389,-0.003848039,-0.004637781,-0.004821936
476.7999878,0.000378696,0.01443306,0.002860558,0.001850876,0.006268396,-0.002184759,-0.001183084,-0.002118767,0.004570055,-0.000595538,-0.002488626,-0.00269973,-0.0025717,-0.004389078,-0.002443479,-0.001628793,-0.001669022,-0.001187628,-0.000538715,-0.004794185,-0.003878622,-9.27E-05,-0.003454427,-0.004542754,-0.004069767
476,-0.000392306,0.014264767,0.00265658,0.00135782,0.00537262,-0.002500208,-0.001445755,-0.002696128,0.004698519,-0.001040043,-0.003138694,-0.003352667,-0.003450113,-0.0046911,-0.003652484,-0.002294105,-0.002106041,-0.001550129,-0.000297431,-0.005467706,-0.004312655,-0.000307365,-0.003986158,-0.004773293,-0.004609044
475.1999817,-0.000154098,0.014739605,0.003207698,0.00157075,0.006128256,-0.0020945,-0.000763276,-0.002623215,0.004748658,-0.000732318,-0.002898388,-0.002901371,-0.002704412,-0.004217455,-0.002753647,-0.001911143,-0.001525109,-0.001105166,3.57E-06,-0.004997211,-0.003915514,9.91E-05,-0.003759255,-0.004195458,-0.004559763
474.3999939,0.000101096,0.014532327,0.003006789,0.001924609,0.006552436,-0.001586394,-0.000799657,-0.002621568,0.004571991,-0.000487883,-0.002238174,-0.003068323,-0.00268769,-0.003634515,-0.002605615,-0.001441163,-0.00146753,-0.000874221,0.000259092,-0.004858338,-0.003807344,0.000360353,-0.003293327,-0.003880213,-0.004581074
473.6000061,0.000206541,0.014624173,0.002815169,0.002500782,0.006645266,-0.001718685,-0.00042634,-0.001847223,0.005228552,0.000121215,-0.002179196,-0.002785644,-0.002641071,-0.003401984,-0.00248564,-0.001070204,-0.001102429,-0.000550763,0.000592183,-0.004513447,-0.003930136,0.00031082,-0.003453451,-0.004126489,-0.004247294
472.7999878,-0.00024238,0.014808326,0.002865405,0.002289425,0.006243841,-0.002207218,-0.000651992,-0.002064874,0.004981874,-0.000414495,-0.002197276,-0.002852255,-0.00233968,-0.003316088,-0.002844335,-0.001447768,-0.001248238,-0.000412582,0.000548533,-0.004738062,-0.004093411,0.000427458,-0.003425407,-0.004262418,-0.004148745
472,6.39E-05,0.015074398,0.003330673,0.002374294,0.006378738,-0.001843202,-0.000803068,-0.002161526,0.005545261,-0.000104618,-0.002728593,-0.002371605,-0.002171932,-0.003311669,-0.002264596,-0.001304968,-0.001109039,-6.69E-05,0.000725542,-0.004800022,-0.004154694,0.000130614,-0.003408661,-0.004128181,-0.003832285
471.1999817,0.000293646,0.015480317,0.003864915,0.002651631,0.007167338,-0.001512933,-0.000776661,-0.001343008,0.005434266,-3.68E-06,-0.002027052,-0.002275874,-0.002187953,-0.002903583,-0.002333398,-0.000651372,-0.001425941,0.000308541,0.001394981,-0.004282411,-0.003389963,0.000965013,-0.002896691,-0.003795233,-0.003453811
470.3999939,0.000280591,0.015130629,0.003750771,0.002439238,0.00686901,-0.001837841,-0.001007865,-0.002046324,0.005573002,0.000223479,-0.001730958,-0.002674878,-0.002172448,-0.003152161,-0.002127371,-0.000545023,-0.001228879,0.00039735,0.001268165,-0.004339874,-0.002989097,0.001015787,-0.002938294,-0.00385625,-0.003850708
469.6000061,0.000596978,0.015992366,0.003624701,0.002988152,0.007661663,-0.001264964,-0.000659384,-0.001583866,0.006108698,0.000600918,-0.001505865,-0.002088215,-0.00185707,-0.002918599,-0.001869803,-0.000574392,-0.000947583,0.000796439,0.001473363,-0.003800827,-0.002621877,0.001626766,-0.002704463,-0.003567716,-0.003586715
468.7999878,9.22E-05,0.015848139,0.003568218,0.002312742,0.007424082,-0.001175391,-0.000715468,-0.001681554,0.005959293,0.000282974,-0.001999482,-0.002343799,-0.001767104,-0.003212137,-0.001734516,-0.000597555,-0.001246483,0.000232182,0.001483467,-0.004581945,-0.002709608,0.001403966,-0.00241331,-0.003654948,-0.003737903
468,8.30E-05,0.015524956,0.0034529,0.002623244,0.006656989,-0.001786851,-0.000999807,-0.002237556,0.005862544,0.00046656,-0.001845213,-0.00229874,-0.002086205,-0.003586253,-0.001923462,-0.000809579,-0.001258562,9.73E-05,0.001692483,-0.004499152,-0.003274367,0.001498636,-0.002939477,-0.003781273,-0.003993853
467.1999817,2.72E-05,0.01566698,0.004128963,0.002823064,0.00716118,-0.001372581,-0.000880111,-0.001670879,0.006312624,0.000696684,-0.001985104,-0.001770043,-0.001738125,-0.003920285,-0.001929235,-0.00061079,-0.000676443,0.000598819,0.002114639,-0.004527281,-0.002888308,0.001226551,-0.002987452,-0.002853696,-0.003972923
466.3999939,9.48E-05,0.016678216,0.003913051,0.002841407,0.007655393,-0.000909353,-0.000712005,-0.00156999,0.006275828,0.000274297,-0.002104032,-0.001701667,-0.002224782,-0.003784917,-0.001631475,-0.00061141,-0.000781105,0.000503152,0.002110659,-0.0042921,-0.002987812,0.001700227,-0.002750869,-0.003286287,-0.003517752
465.6000061,0.000128621,0.016614415,0.003517014,0.002515778,0.007513752,-0.001173894,-0.000613013,-0.001598671,0.006333137,0.000431319,-0.002365478,-0.001756585,-0.002212575,-0.003181559,-0.002175023,-0.000834383,-0.000897212,0.000317504,0.001634821,-0.00442813,-0.003055163,0.001452195,-0.002459386,-0.003164547,-0.003225756
464.7999878,0.000209494,0.016325895,0.00350989,0.002586629,0.00776398,-0.001408086,-0.000664399,-0.001934441,0.006004304,0.000759796,-0.001561375,-0.001752305,-0.001926658,-0.002838934,-0.001520569,-0.000518859,-0.000321695,0.001075002,0.002340459,-0.004001137,-0.002831476,0.001727385,-0.00238422,-0.002884451,-0.003090119
464,-0.000247244,0.016782597,0.004035077,0.002734747,0.007348699,-0.00156607,-0.000336801,-0.001455456,0.006371593,0.000640529,-0.001327163,-0.00163261,-0.001501428,-0.003066832,-0.001484402,-0.00045313,-0.00046456,0.001028917,0.002571838,-0.003787688,-0.003000203,0.001604733,-0.002540511,-0.0029747,-0.002597021
463.1999817,0.00032828,0.016645212,0.003906914,0.003025531,0.007914534,-0.001240236,-0.000730509,-0.001743024,0.006384097,0.000627048,-0.001913411,-0.001431617,-0.001635808,-0.003030434,-0.001199245,-0.000533855,-0.000220855,0.001236415,0.002288566,-0.003738365,-0.002690777,0.002238553,-0.001908824,-0.002830756,-0.00292297
462.3999939,-7.40E-06,0.017005704,0.003549818,0.002758609,0.007988064,-0.002176517,-0.000805394,-0.001888772,0.006082945,0.000481876,-0.00206204,-0.001533466,-0.002429579,-0.003530282,-0.001302129,-0.000779141,-0.000782242,0.000915982,0.001961558,-0.004209918,-0.002720258,0.00186988,-0.002642409,-0.003347171,-0.003250987
461.6000061,0.000142733,0.016996147,0.003863243,0.002649391,0.007751436,-0.001858565,-0.000995003,-0.001563697,0.006436165,0.000181809,-0.001899391,-0.001413401,-0.002225967,-0.003412873,-0.001878617,-0.000967419,-0.000950011,0.00056564,0.002021863,-0.004134592,-0.002982876,0.001908462,-0.002569281,-0.003243895,-0.003087806
460.7999878,1.09E-05,0.017059358,0.003767638,0.002767362,0.008211314,-0.001270487,-0.001475166,-0.001641636,0.006375007,0.000373177,-0.001866503,-0.001105011,-0.001949955,-0.003114382,-0.001716519,-0.0006446,-0.000453389,0.001182682,0.002325572,-0.004004471,-0.002747371,0.00224714,-0.002338238,-0.00304411,-0.003090685
460,-8.17E-05,0.017741827,0.003932564,0.002700259,0.008517272,-0.001034155,-0.000882487,-0.00154136,0.006662167,0.000248861,-0.001200019,-0.001491522,-0.00163947,-0.002984058,-0.00127059,-0.000330335,0.000307297,0.001719094,0.002905118,-0.003598884,-0.002615548,0.002514893,-0.00238077,-0.002704463,-0.002676524
459.1999817,-5.35E-05,0.017886089,0.003826445,0.002530073,0.008030647,-0.001127061,-0.00091111,-0.001378258,0.006252612,0.000724738,-0.001336711,-0.001737197,-0.001541153,-0.00376993,-0.001457159,-0.000242432,-0.000485867,0.001458246,0.002657752,-0.003820585,-0.002624347,0.001972349,-0.002345344,-0.003143269,-0.002665925
458.3999939,0.000297972,0.018244511,0.004458969,0.002734877,0.009027831,-0.000641808,-0.000127651,-0.000792629,0.006925713,0.001403057,-0.00085407,-0.001121432,-0.00135013,-0.002891188,-0.00072198,-0.000236068,0.000210918,0.001965354,0.003005668,-0.003689138,-0.002201603,0.002521923,-0.002074561,-0.002825767,-0.002487184
457.6000061,5.95E-05,0.018160693,0.004322784,0.002546763,0.00858932,-0.00100678,-0.000289981,-0.001238016,0.007493104,0.001361404,-0.001007916,-0.001170435,-0.000943605,-0.002793052,-0.001118696,-8.42E-05,-4.29E-05,0.001807646,0.003350316,-0.00360905,-0.002386949,0.003217113,-0.001787006,-0.002261454,-0.002208299
456.7999878,0.000144649,0.018285654,0.004064837,0.002861001,0.008443151,-0.000809321,-0.000480178,-0.001719664,0.007545727,0.001316171,-0.000870087,-0.001165839,-0.001063284,-0.002725969,-0.001196611,0.000183001,-0.000230117,0.00202358,0.003345359,-0.003424842,-0.002249402,0.003152965,-0.001379032,-0.002562179,-0.002172756
456,-0.000292516,0.018114541,0.003854285,0.00249219,0.008710368,-0.00129067,-0.000931258,-0.002047818,0.007121339,0.001070409,-0.000914985,-0.001440338,-0.001186027,-0.002393539,-0.000977234,-0.000171487,-0.000140435,0.001707217,0.003422816,-0.003461566,-0.002373098,0.002922839,-0.001326543,-0.002478125,-0.00204957
455.1999817,0.000213845,0.018457539,0.00400989,0.002877756,0.008816392,-0.000805704,-0.000701978,-0.001440286,0.007311078,0.00147287,-0.001107541,-0.001090035,-0.001081204,-0.002797321,-0.000865437,0.000294371,1.55E-05,0.002164065,0.004155254,-0.00330463,-0.002234774,0.003491545,-0.001131915,-0.002444251,-0.001827169
454.3999939,0.000187636,0.018597905,0.003876302,0.002535827,0.008894011,-0.001470574,-0.001032709,-0.001731628,0.007225687,0.001086264,-0.001431359,-0.0012502,-0.001683205,-0.002960971,-0.000778418,-8.55E-05,-0.000291585,0.001594652,0.00367631,-0.002701685,-0.002312233,0.003185559,-0.001682173,-0.002168996,-0.001851708
453.6000061,-0.000562965,0.01881654,0.003692679,0.002153087,0.008734481,-0.001931658,-0.001019796,-0.00176267,0.007028935,0.00070327,-0.001266564,-0.001923153,-0.001426663,-0.003002362,-0.001975621,-0.000555055,-0.000285946,0.0016567,0.003543529,-0.003443487,-0.002455371,0.002905613,-0.002202015,-0.002427674,-0.0025875
452.7999878,-0.00044801,0.01918233,0.003842402,0.002348162,0.008790293,-0.001114719,-0.001050114,-0.001844491,0.007443068,0.001003385,-0.00111255,-0.001230582,-0.001942739,-0.002767743,-0.00142496,0.000237957,1.99E-06,0.001739158,0.004335857,-0.003606534,-0.00203406,0.003343064,-0.001617343,-0.002454805,-0.002277265
452,-0.000301777,0.01924881,0.003791766,0.002001422,0.009271793,-0.001328505,-0.001201361,-0.001777674,0.007771965,0.00108411,-0.001183962,-0.000897212,-0.002274329,-0.003114176,-0.001302284,-0.000388219,-0.000604121,0.002252032,0.003798529,-0.003737133,-0.002634176,0.003083299,-0.001656284,-0.002341637,-0.00171523
451.1999817,-0.000597399,0.019534269,0.003977312,0.002141251,0.009424934,-0.001325614,-0.001178179,-0.001541205,0.007392773,0.001117536,-0.000806944,-0.001000995,-0.001604602,-0.002592647,-0.000904497,-4.43E-05,0.00013947,0.002370155,0.004133118,-0.003284027,-0.002306259,0.003482777,-0.001412369,-0.002199852,-0.001674283
450.3999939,-0.000882332,0.019064441,0.004456196,0.00261017,0.009040147,-0.001496269,-0.001079242,-0.001625853,0.007379082,0.001134458,-0.001651487,-0.001149936,-0.001670105,-0.002776231,-0.001172293,-7.14E-05,4.06E-05,0.002589337,0.004219655,-0.003349636,-0.002463608,0.003382325,-0.001439151,-0.002348022,-0.001995204
449.6000061,-0.000127754,0.019892616,0.004580231,0.003294442,0.009655382,-0.001488736,-0.001045775,-0.001274978,0.007764902,0.00130833,-0.000607481,-0.000854586,-0.001301768,-0.002444406,-0.000150423,0.000258833,0.000476511,0.002909236,0.004650766,-0.003356829,-0.001845213,0.003906469,-0.001304246,-0.001994071,-0.001647309
448.7999878,-6.19E-05,0.019955926,0.004987845,0.00312178,0.010190072,-0.001350079,-0.000639844,-0.001551471,0.008052588,0.001669692,-0.001067725,-0.000997844,-0.001381973,-0.002437919,-0.000366029,0.000390225,0.000642395,0.003231117,0.004839715,-0.002929244,-0.002080022,0.003875231,-0.000722704,-0.001759988,-0.001759627
448,-0.000500088,0.019962566,0.004981901,0.002991489,0.010108829,-0.001353279,-0.001300426,-0.001460255,0.00800267,0.000903246,-0.001170951,-0.000647391,-0.00150277,-0.002547408,-0.000743275,0.000141024,0.000133514,0.003304797,0.004344773,-0.003328881,-0.00214839,0.003377238,-0.000799347,-0.002016024,-0.00190336
447.1999817,-0.000368046,0.020574752,0.005069995,0.003512499,0.010188746,-0.000985189,-0.00092449,-0.000968762,0.008885081,0.001670394,-0.000454165,-0.000765705,-0.001120348,-0.001761896,-0.000374305,0.000404527,0.000331156,0.003189549,0.004806368,-0.002641792,-0.001735392,0.004374267,-0.000847921,-0.001034774,-0.001212616
446.3999939,-0.000873084,0.019922616,0.004520433,0.002686376,0.009770506,-0.001323137,-0.001431565,-0.001406331,0.008239567,0.001173312,-0.001340479,-0.0012741,-0.001433629,-0.002798402,-0.000666828,0.000217134,0.000318514,0.002958335,0.005098491,-0.003289524,-0.002205518,0.00422436,-0.001145185,-0.001826189,-0.001921349
445.6000061,-0.000575271,0.020557897,0.004384909,0.00310572,0.01042196,-0.001389766,-0.001374077,-0.001723274,0.008453787,0.001560021,-0.001227588,-0.001014786,-0.001558538,-0.002530525,-0.000428512,-0.000192808,0.000609939,0.003257719,0.005021206,-0.003217122,-0.001692642,0.00432736,-0.001087246,-0.002083268,-0.001441989
444.7999878,-0.000751854,0.02096903,0.004917727,0.003447968,0.01094756,-0.001718066,-0.001322001,-0.001258821,0.008731127,0.001079439,-0.00079511,-0.000625937,-0.001168731,-0.002570671,-0.000200829,-0.000229703,0.00044412,0.00337596,0.005026312,-0.003113302,-0.001699759,0.004664136,-0.000824307,-0.00221721,-0.001099744
