wavelength (nm),DOMBlank1,DOMSTD27,DOM13465F,DOM12770,DOM12978,DOM12984,DOM13002,DOM13018,DOM13019,DOMBlank2,DOM13051,DOM13451,DOM13453,DOM13154,DOM13469,DOM13470,DOM13471,DOM13617,DOM13260,DOMBlank3,DOM13264,DOM13316,DOM13333,DOM13416,DOM13538,DOM13542,DOM13543,DOM13545,DOM13546,DOMBlank4,DOM13551,DOM13552,DOM13553,DOM13558,DOM13559,DOMBlank5
680,-0.001928668,-0.004924632,-0.005225923,-0.008223588,-0.010899693,-0.012205437,-0.010018427,-0.016842721,-0.016732644,-0.016679836,-0.015607506,-0.011370548,-0.016084563,-0.016693039,-0.014678196,-0.018049303,-0.015131025,-0.015118374,-0.018744495,-0.019031744,-0.018052928,-0.018663863,-0.019366391,-0.017849408,-0.02030362,-0.018430658,-0.018386889,-0.021035515,-0.018820254,-0.021137653,-0.020986335,-0.020336868,-0.021905212,-0.021366403,-0.017762346,-0.019830436
679.2000122,-0.001587735,-0.004680396,-0.004476248,-0.008275961,-0.010945282,-0.011327223,-0.008538743,-0.015178521,-0.014733599,-0.015024314,-0.014372224,-0.009908528,-0.016014462,-0.0152707,-0.015080922,-0.017687149,-0.015840285,-0.014557805,-0.01859368,-0.018033162,-0.018491091,-0.018222002,-0.018951612,-0.017704396,-0.019643581,-0.018182632,-0.018447131,-0.020196293,-0.019988682,-0.019158382,-0.019962575,-0.019991549,-0.021212848,-0.019888202,-0.017539596,-0.018420933
678.4000244,-0.003123171,-0.005136704,-0.005617423,-0.008726986,-0.012259647,-0.012353957,-0.008726124,-0.016262582,-0.016668875,-0.017275987,-0.016733192,-0.011437923,-0.016904572,-0.01736767,-0.01465317,-0.019141192,-0.016238045,-0.016202137,-0.019340593,-0.018942591,-0.019150803,-0.01850027,-0.019477386,-0.018165404,-0.020097444,-0.018472536,-0.019151298,-0.020749193,-0.020449989,-0.021983868,-0.021167634,-0.021334069,-0.021902703,-0.021359896,-0.018680675,-0.01926012
677.5999756,-0.002526253,-0.004794133,-0.005366417,-0.010343,-0.011509068,-0.012993857,-0.009272678,-0.015732,-0.01608995,-0.01766995,-0.016116889,-0.010517931,-0.017596973,-0.016565531,-0.013836467,-0.018579494,-0.016019152,-0.016629314,-0.018353093,-0.019071287,-0.019022131,-0.019224608,-0.01962156,-0.018976144,-0.019095711,-0.019117659,-0.018726297,-0.021276297,-0.020928616,-0.020842811,-0.021105105,-0.021762976,-0.021777455,-0.021221032,-0.018667335,-0.020068921
676.7999878,-0.001151072,-0.003945887,-0.005407528,-0.009606672,-0.011219472,-0.012206343,-0.009400875,-0.01442982,-0.015778182,-0.016871953,-0.017123815,-0.009973854,-0.017042134,-0.016694434,-0.014537077,-0.018461967,-0.015637321,-0.015913608,-0.017900981,-0.019429119,-0.017256731,-0.017688243,-0.018864028,-0.017335836,-0.019873019,-0.018776229,-0.018110039,-0.020716911,-0.02064484,-0.021180503,-0.021275606,-0.021666551,-0.021327563,-0.019971427,-0.018431352,-0.019427685
676,-0.00239668,-0.004568933,-0.005463514,-0.010034261,-0.011178049,-0.013230049,-0.009589403,-0.01572516,-0.015563902,-0.016724624,-0.016690796,-0.010788654,-0.017347824,-0.016398106,-0.015459995,-0.019487238,-0.015885508,-0.016878029,-0.018434826,-0.01933069,-0.017337725,-0.018737851,-0.01856,-0.018177617,-0.020317206,-0.019319201,-0.019053498,-0.021164279,-0.019978249,-0.020866152,-0.020831659,-0.021267571,-0.022315951,-0.020444358,-0.019007117,-0.018787434
675.2000122,-0.002119231,-0.003999495,-0.005617985,-0.008562449,-0.010971936,-0.012679104,-0.009801639,-0.015622688,-0.015845077,-0.0162163,-0.016245976,-0.01107985,-0.016833358,-0.015502361,-0.015043518,-0.018347038,-0.014600759,-0.016091049,-0.019022875,-0.019116569,-0.017652452,-0.018546307,-0.017999586,-0.018126573,-0.020351145,-0.018556528,-0.018144798,-0.021314353,-0.020054832,-0.020710494,-0.019685837,-0.020329112,-0.021604193,-0.019693851,-0.018131291,-0.01887201
674.4000244,-0.001236984,-0.004353508,-0.004854242,-0.008980521,-0.01087167,-0.011809455,-0.009224936,-0.016344758,-0.015499663,-0.016519481,-0.016415752,-0.00951237,-0.016188569,-0.015330976,-0.014680899,-0.018333539,-0.015420523,-0.015270201,-0.018337112,-0.018883856,-0.016497452,-0.018689105,-0.018757585,-0.017385479,-0.020640397,-0.019013261,-0.019268243,-0.019873662,-0.019549208,-0.019942649,-0.020485647,-0.021077979,-0.021477923,-0.019572863,-0.017423229,-0.018424356
673.5999756,-0.001543113,-0.003903559,-0.004292664,-0.009325988,-0.010455366,-0.012128867,-0.00953962,-0.016010221,-0.015229612,-0.01598068,-0.015124625,-0.009860908,-0.016363205,-0.015494167,-0.013722013,-0.017553419,-0.014429519,-0.015137775,-0.018405847,-0.018941551,-0.017566247,-0.018172851,-0.018877858,-0.01681,-0.019733481,-0.017885877,-0.018589465,-0.020429688,-0.01883141,-0.01957039,-0.020089336,-0.020104265,-0.021098102,-0.020311179,-0.017987367,-0.017726712
672.7999878,-0.001585311,-0.004089872,-0.003805907,-0.008308316,-0.010070988,-0.012317624,-0.008581383,-0.015178721,-0.014360253,-0.015040517,-0.015968904,-0.008411612,-0.01485444,-0.015319581,-0.01418987,-0.01694585,-0.013852765,-0.014591147,-0.018609604,-0.018840332,-0.016843569,-0.018018212,-0.017557347,-0.016645208,-0.018781831,-0.018164111,-0.017225036,-0.019497236,-0.018016374,-0.018901056,-0.020065263,-0.01951951,-0.02072555,-0.019345941,-0.016874095,-0.017278673
672,-0.001967839,-0.003912743,-0.004676452,-0.008419533,-0.010460269,-0.012981296,-0.009199999,-0.014909471,-0.015627682,-0.015885359,-0.01526995,-0.008854837,-0.015628332,-0.013741977,-0.014476642,-0.018270303,-0.014229604,-0.015526289,-0.018332249,-0.018152742,-0.017446108,-0.018986948,-0.017438848,-0.017041538,-0.019847944,-0.017394582,-0.018121857,-0.019128559,-0.018717967,-0.020033624,-0.019701371,-0.020606825,-0.021114623,-0.019154666,-0.017077377,-0.018301127
671.2000122,-0.001750707,-0.004529638,-0.003616905,-0.007726116,-0.0087967,-0.012672064,-0.009073162,-0.01532053,-0.015158374,-0.016606394,-0.015110824,-0.008700143,-0.015176572,-0.014694662,-0.014877705,-0.017902123,-0.014532221,-0.014191474,-0.017948622,-0.018634899,-0.017367274,-0.018008577,-0.018448571,-0.016864633,-0.018760461,-0.017692765,-0.01827085,-0.01929439,-0.018668674,-0.019508818,-0.01969019,-0.020195108,-0.020650962,-0.019491099,-0.016948838,-0.019312566
670.4000244,-0.002455834,-0.00455715,-0.004006729,-0.009174909,-0.009872952,-0.012336949,-0.008926204,-0.015244958,-0.01547853,-0.016411366,-0.014914574,-0.009084164,-0.015606307,-0.015351915,-0.013963575,-0.017707428,-0.015585081,-0.014908971,-0.017849308,-0.01887067,-0.017560132,-0.018091118,-0.019341188,-0.017892037,-0.019372778,-0.018444601,-0.017810551,-0.0201055,-0.018675616,-0.019329501,-0.02058821,-0.020171138,-0.021932777,-0.02009858,-0.017459089,-0.019943884
669.5999756,-0.003431005,-0.005411721,-0.003240761,-0.01073618,-0.012013056,-0.012259446,-0.00928251,-0.015649159,-0.016180141,-0.01691453,-0.014772582,-0.009236086,-0.016570615,-0.016349247,-0.014322034,-0.018331951,-0.014131992,-0.014980201,-0.019247541,-0.017970925,-0.017286783,-0.018815296,-0.019620966,-0.018124787,-0.018656522,-0.019029168,-0.018829972,-0.020435467,-0.019617254,-0.020619364,-0.020572064,-0.019827517,-0.021622961,-0.019724328,-0.018276459,-0.018977432
668.7999878,-0.002375106,-0.004881734,-0.003461001,-0.009104242,-0.009457766,-0.012674126,-0.008198847,-0.014532872,-0.014798252,-0.016354332,-0.015320781,-0.008319438,-0.015673926,-0.014902068,-0.013626143,-0.01851044,-0.014687555,-0.014591298,-0.018700214,-0.018646257,-0.018388627,-0.017129339,-0.019250562,-0.016920157,-0.018414877,-0.01752995,-0.017280614,-0.020233059,-0.019345248,-0.020150727,-0.019916834,-0.019588552,-0.021012479,-0.018753272,-0.017874697,-0.018841125
668,-0.001244418,-0.004901801,-0.003897043,-0.00828683,-0.010289258,-0.012137175,-0.008032077,-0.014918726,-0.014912773,-0.016111752,-0.015416027,-0.008796193,-0.015650656,-0.013815404,-0.014075259,-0.019458922,-0.014021375,-0.01441725,-0.0186533,-0.018138342,-0.017116301,-0.017724972,-0.019078668,-0.015992556,-0.01827085,-0.01791052,-0.017181745,-0.019505057,-0.018413439,-0.019240953,-0.019838003,-0.019091105,-0.01968074,-0.018504834,-0.016742906,-0.017722141
667.2000122,-0.001115649,-0.004802992,-0.004339618,-0.008049205,-0.010532737,-0.011712659,-0.008202098,-0.014907621,-0.015200968,-0.015998894,-0.015231662,-0.008362252,-0.015979283,-0.014318227,-0.013922213,-0.018581182,-0.01398443,-0.014087488,-0.017716624,-0.017841805,-0.018329866,-0.017948374,-0.018576816,-0.016374124,-0.019142678,-0.017909575,-0.017676363,-0.018440532,-0.018545663,-0.020097988,-0.020381972,-0.019840475,-0.020903058,-0.018879246,-0.017381947,-0.018799977
666.4000244,-0.001307652,-0.004924837,-0.005393621,-0.009536023,-0.012502174,-0.012397381,-0.009428942,-0.015930526,-0.015527188,-0.017221952,-0.015523791,-0.009598671,-0.01610746,-0.015592023,-0.014450352,-0.018473677,-0.014927831,-0.014570422,-0.018037781,-0.018731454,-0.018713851,-0.01801702,-0.018327732,-0.01774535,-0.018792342,-0.018767601,-0.017216278,-0.019954713,-0.019259773,-0.019925786,-0.021460628,-0.019938642,-0.021927757,-0.019524559,-0.017741274,-0.018026307
665.5999756,-0.003147483,-0.005437848,-0.005094134,-0.008650157,-0.012277262,-0.012768798,-0.008963582,-0.016077379,-0.015789116,-0.017218368,-0.015571294,-0.00935107,-0.016658314,-0.015880816,-0.014147126,-0.018107258,-0.014859044,-0.014666834,-0.018931242,-0.019383719,-0.01829393,-0.018249553,-0.019376045,-0.018176971,-0.01913386,-0.019017821,-0.017796388,-0.020602232,-0.019638186,-0.020177415,-0.02110905,-0.019892307,-0.021617148,-0.019221686,-0.0178346,-0.019297313
664.7999878,-0.002843717,-0.00346018,-0.004436227,-0.008543566,-0.010864753,-0.01260825,-0.007973576,-0.014566867,-0.014577831,-0.015132125,-0.013657048,-0.008499197,-0.016110504,-0.015043917,-0.013731292,-0.017413879,-0.01425215,-0.013857679,-0.01777656,-0.018725008,-0.01685049,-0.019023817,-0.018337956,-0.01697652,-0.019434467,-0.017729497,-0.01681488,-0.021002909,-0.018080641,-0.019756088,-0.020404447,-0.02016669,-0.020589938,-0.019199347,-0.01788066,-0.018357908
664,-0.002053022,-0.003921414,-0.003429567,-0.008612853,-0.009953513,-0.01313593,-0.007681662,-0.015054269,-0.014953542,-0.016643366,-0.014534074,-0.009258133,-0.015571695,-0.014385346,-0.013597544,-0.01736583,-0.013396392,-0.013687249,-0.017591106,-0.017257378,-0.016584966,-0.017435515,-0.018148968,-0.016450847,-0.019388918,-0.017132774,-0.016960587,-0.021109395,-0.017719904,-0.019801449,-0.01991199,-0.019744018,-0.02074549,-0.018165303,-0.01825973,-0.017622327
663.2000122,-0.002130719,-0.004378674,-0.003877031,-0.008512701,-0.009168572,-0.012242333,-0.007554076,-0.01523721,-0.015111774,-0.01546699,-0.014718736,-0.008535495,-0.015097774,-0.014445544,-0.014412342,-0.016974827,-0.013894786,-0.014141864,-0.017541386,-0.017275639,-0.016808057,-0.017136009,-0.017818799,-0.015723212,-0.018593185,-0.016437288,-0.017190503,-0.020180577,-0.017954087,-0.018631674,-0.019337127,-0.019327074,-0.0203632,-0.019217724,-0.017073544,-0.017509911
662.4000244,-0.002135305,-0.004765715,-0.004297687,-0.008876954,-0.010576899,-0.012357882,-0.00822943,-0.014865098,-0.014568169,-0.015563053,-0.015038717,-0.0088314,-0.015333775,-0.014989054,-0.01366934,-0.017288275,-0.014250747,-0.014557054,-0.01793352,-0.017720152,-0.016384445,-0.017864164,-0.018477695,-0.015992057,-0.018950075,-0.017002309,-0.017711604,-0.02084972,-0.018656125,-0.019346386,-0.019876679,-0.020270366,-0.020378713,-0.01924229,-0.018000381,-0.017976191
661.5999756,-0.002371141,-0.00428482,-0.004921919,-0.00933293,-0.010345882,-0.012755627,-0.008474472,-0.014520154,-0.01485339,-0.015770743,-0.015857706,-0.008381956,-0.015554012,-0.015265352,-0.014674642,-0.017512795,-0.014449701,-0.015740039,-0.018717323,-0.018654738,-0.017037854,-0.017789381,-0.019057065,-0.016888388,-0.01948595,-0.018425398,-0.01796253,-0.020030806,-0.019073367,-0.019696176,-0.020787293,-0.020251393,-0.02074248,-0.019859269,-0.01751568,-0.018583165
660.7999878,-0.001325769,-0.002904817,-0.003919105,-0.008707298,-0.009902608,-0.012421884,-0.007977846,-0.014127532,-0.014848988,-0.015404834,-0.014496421,-0.007535607,-0.014902718,-0.014281307,-0.014705272,-0.017323447,-0.013825735,-0.014341068,-0.017538503,-0.018417459,-0.01717194,-0.017668011,-0.017994272,-0.015766101,-0.018814504,-0.01682006,-0.017480174,-0.019778844,-0.017948274,-0.019453032,-0.020411611,-0.019834589,-0.020775251,-0.019002855,-0.01617201,-0.018733686
660,-0.000567671,-0.003378611,-0.003766286,-0.006946102,-0.008774529,-0.011348559,-0.007404567,-0.013285035,-0.013611944,-0.014681549,-0.013812395,-0.006967654,-0.014148279,-0.013473943,-0.012757788,-0.017035414,-0.013547365,-0.013050732,-0.016721783,-0.016723875,-0.016672364,-0.018018609,-0.017425915,-0.015449603,-0.017781928,-0.016056374,-0.017701017,-0.018797548,-0.016070144,-0.020335436,-0.018703338,-0.018347435,-0.020226488,-0.018613968,-0.015888453,-0.018083073
659.2000122,-0.001681348,-0.004424901,-0.004954064,-0.009796375,-0.01042868,-0.012199749,-0.008413186,-0.01505747,-0.015279947,-0.016371483,-0.014952791,-0.007833262,-0.016672313,-0.015531384,-0.013458734,-0.018443758,-0.014555803,-0.015501911,-0.018826947,-0.017883642,-0.017255936,-0.019203261,-0.01845135,-0.017407315,-0.018811082,-0.018267771,-0.01849124,-0.01979962,-0.018702345,-0.020788675,-0.020210724,-0.019841416,-0.02062124,-0.019443626,-0.01779137,-0.018362423
658.4000244,-0.000747513,-0.0036416,-0.003739391,-0.008255642,-0.009060132,-0.012128666,-0.007796753,-0.013843187,-0.014178646,-0.015926333,-0.013701697,-0.006985026,-0.014845685,-0.014339916,-0.012575158,-0.016785245,-0.012699467,-0.014047641,-0.016781708,-0.017688889,-0.016143179,-0.017069412,-0.017794153,-0.01649471,-0.017583152,-0.016732046,-0.017219115,-0.01802755,-0.017687596,-0.019456694,-0.018575724,-0.019126527,-0.019319944,-0.018439142,-0.016523868,-0.018326839
657.5999756,-0.002464946,-0.003943629,-0.004078691,-0.007858634,-0.010297905,-0.012350183,-0.0073555,-0.014872101,-0.014373476,-0.015321231,-0.014419302,-0.007170379,-0.014636201,-0.015196469,-0.013102174,-0.017441483,-0.013555042,-0.013083738,-0.016616758,-0.019161949,-0.016768709,-0.017539745,-0.017903116,-0.016470537,-0.018547103,-0.017217424,-0.017729646,-0.019148475,-0.016893616,-0.019596521,-0.01951471,-0.019992737,-0.020598233,-0.018625673,-0.016442871,-0.018156119
656.7999878,-0.002269282,-0.004018475,-0.004423979,-0.006870842,-0.010484527,-0.012021366,-0.007468438,-0.014502179,-0.014081724,-0.016081419,-0.015346868,-0.00705502,-0.015144824,-0.01534252,-0.01394698,-0.018443758,-0.014243182,-0.013816056,-0.016856316,-0.019054638,-0.016178845,-0.017616957,-0.018363466,-0.015957626,-0.019052804,-0.017792363,-0.017272951,-0.018497393,-0.017710809,-0.019765735,-0.019238427,-0.019347971,-0.022122538,-0.019160116,-0.016628817,-0.017580317
656,-0.000845957,-0.002851587,-0.002579678,-0.007422228,-0.008822422,-0.012244849,-0.006663694,-0.013607529,-0.014071349,-0.014764425,-0.014833528,-0.006485112,-0.013989544,-0.01396949,-0.013217846,-0.017873654,-0.012566959,-0.01354039,-0.01683291,-0.017575793,-0.016349196,-0.017083151,-0.016805567,-0.015602062,-0.01784886,-0.016913086,-0.016391126,-0.018496748,-0.01693858,-0.018861748,-0.018743603,-0.018751189,-0.020761333,-0.017774424,-0.01609928,-0.017509812
655.2000122,-0.000782449,-0.003959687,-0.00368344,-0.007427674,-0.008901859,-0.010777745,-0.007547004,-0.013500342,-0.013413358,-0.015176621,-0.014722689,-0.006129873,-0.013576018,-0.014015711,-0.0129319,-0.016964421,-0.012606389,-0.012753264,-0.017713342,-0.017788487,-0.017095396,-0.017528111,-0.01727514,-0.015276998,-0.017542431,-0.016726865,-0.015833195,-0.018158155,-0.016528104,-0.018088188,-0.019137129,-0.018300829,-0.019751735,-0.017575346,-0.016395861,-0.017089074
654.4000244,-0.000127082,-0.003758536,-0.003130316,-0.007115327,-0.009341341,-0.01153957,-0.00631508,-0.013786667,-0.013314358,-0.015156474,-0.013831803,-0.006428136,-0.014093101,-0.01318259,-0.011729893,-0.01608097,-0.012348321,-0.012325928,-0.017102364,-0.016487634,-0.016027085,-0.017277379,-0.016984636,-0.01581143,-0.017750369,-0.016331445,-0.015873328,-0.018443907,-0.017524729,-0.019140597,-0.018504934,-0.018756941,-0.019425308,-0.017323548,-0.015883761,-0.016981699
653.5999756,-0.000527236,-0.00289268,-0.003834133,-0.006329623,-0.00903701,-0.011636355,-0.007084665,-0.01324647,-0.013851261,-0.014880606,-0.013421792,-0.006176986,-0.013953999,-0.013308684,-0.011959471,-0.016821804,-0.012144223,-0.012843546,-0.016196352,-0.017361056,-0.015555261,-0.017303051,-0.017105648,-0.015121925,-0.017442478,-0.015852315,-0.016333291,-0.01794748,-0.016689552,-0.018684592,-0.018742362,-0.018411504,-0.019528717,-0.017520651,-0.014914825,-0.017346032
652.7999878,-0.000618906,-0.002840991,-0.002463917,-0.005700565,-0.008824654,-0.011177847,-0.006250836,-0.012478883,-0.013934998,-0.014465475,-0.013600755,-0.005071363,-0.014410488,-0.012999133,-0.01221923,-0.016217249,-0.01228008,-0.012001423,-0.016199494,-0.017216677,-0.015773838,-0.016021697,-0.017343795,-0.015132825,-0.017571269,-0.016213808,-0.015678771,-0.018703189,-0.017113214,-0.018076468,-0.018136157,-0.018244788,-0.018905221,-0.017828438,-0.015712876,-0.015863346
652,-0.002765479,-0.004417265,-0.003462131,-0.008063892,-0.010296489,-0.011974832,-0.007006423,-0.015331076,-0.014941687,-0.014889562,-0.014661528,-0.006828951,-0.015396689,-0.014797201,-0.012492365,-0.017745152,-0.013012348,-0.013698838,-0.017418256,-0.019091699,-0.017247526,-0.017570622,-0.018296959,-0.016775332,-0.01865687,-0.016336134,-0.016552573,-0.020635214,-0.017619146,-0.019099329,-0.018944722,-0.019418476,-0.020334646,-0.018501362,-0.016186625,-0.018258091
651.2000122,-0.001498849,-0.003700637,-0.002569127,-0.00738375,-0.00958682,-0.011582269,-0.00643793,-0.013680979,-0.013242554,-0.014402575,-0.013816909,-0.006933161,-0.014699567,-0.013359393,-0.012633042,-0.016411267,-0.01221923,-0.013650376,-0.016984984,-0.018651266,-0.016926879,-0.016350692,-0.016987026,-0.016406082,-0.018272338,-0.016765222,-0.015736444,-0.019663768,-0.017760159,-0.018594475,-0.01826668,-0.019239072,-0.019903632,-0.018454822,-0.016105615,-0.017959949
650.4000244,-0.001853667,-0.003597959,-0.002733995,-0.007691174,-0.010695115,-0.011701219,-0.006842711,-0.01321649,-0.014362357,-0.014317376,-0.014428318,-0.007509656,-0.014037766,-0.014125026,-0.013694173,-0.016912637,-0.013088611,-0.013943571,-0.016962081,-0.017847769,-0.016716901,-0.016910248,-0.017385479,-0.015620042,-0.018399594,-0.017188413,-0.01632656,-0.019250661,-0.01729743,-0.018763337,-0.019008454,-0.019849576,-0.020413339,-0.017950758,-0.01641685,-0.017927758
649.5999756,-0.001220773,-0.003057013,-0.001959696,-0.007760444,-0.008960388,-0.011061782,-0.006229504,-0.012858725,-0.013559709,-0.014091297,-0.013178371,-0.006381509,-0.012764676,-0.013880244,-0.012192702,-0.017133769,-0.012452371,-0.01373059,-0.015780829,-0.016272705,-0.015782276,-0.017696492,-0.017103657,-0.015221564,-0.018861748,-0.016124573,-0.015713425,-0.017474754,-0.016345358,-0.017536215,-0.017017094,-0.019568807,-0.018431254,-0.016888686,-0.016879722,-0.017444417
648.7999878,-0.000644703,-0.002605976,-0.002109648,-0.006434156,-0.008228211,-0.010461229,-0.007027004,-0.013053395,-0.012737427,-0.014357197,-0.013722364,-0.005891728,-0.012910291,-0.013160742,-0.012162699,-0.016177647,-0.011504279,-0.013138491,-0.016227972,-0.016825838,-0.015330127,-0.01594425,-0.016362358,-0.01492613,-0.017577384,-0.016350791,-0.015808236,-0.017804239,-0.017029889,-0.018065693,-0.017684165,-0.018522745,-0.018213164,-0.017275836,-0.015657248,-0.016454186
648,-0.000632606,-0.002592595,-0.001933255,-0.006353194,-0.00780555,-0.010463807,-0.006354623,-0.012652906,-0.01323482,-0.014873803,-0.013750905,-0.005359821,-0.013015161,-0.012299054,-0.011972818,-0.016356625,-0.011760682,-0.012346157,-0.017084446,-0.016540714,-0.015531434,-0.015942954,-0.016371284,-0.015002808,-0.017643256,-0.016178643,-0.015856158,-0.017917374,-0.016347302,-0.018055709,-0.016891476,-0.018848017,-0.018773006,-0.016446361,-0.015581934,-0.016951427
647.2000122,-0.001128972,-0.00292441,-0.003381795,-0.008123144,-0.009400064,-0.01172052,-0.006597053,-0.013831703,-0.014922327,-0.014557655,-0.015145024,-0.005911391,-0.01360211,-0.014236317,-0.01349452,-0.01673897,-0.011972314,-0.012896118,-0.017502701,-0.017366726,-0.01621256,-0.016965516,-0.01718249,-0.015627533,-0.018489603,-0.016541211,-0.016861496,-0.020017259,-0.01723036,-0.019009594,-0.018189136,-0.01918746,-0.019154418,-0.017941469,-0.016247671,-0.018161183
